/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-1 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+1     6.881544E+1     6.596737E+1
-9.965130E+0     6.881226E+1     6.596737E+1
-9.936519E+0     6.882045E+1     6.596777E+1
-9.909918E+0     6.882045E+1     6.596777E+1
-9.883296E+0     6.881381E+1     6.596757E+1
-9.853261E+0     6.881228E+1     6.596600E+1
-9.819912E+0     6.881135E+1     6.596819E+1
-9.793171E+0     6.881714E+1     6.596339E+1
-9.763173E+0     6.881201E+1     6.596339E+1
-9.733220E+0     6.881645E+1     6.596966E+1
-9.699907E+0     6.881363E+1     6.597236E+1
-9.674487E+0     6.881363E+1     6.596962E+1
-9.650274E+0     6.882215E+1     6.597250E+1
-9.624467E+0     6.882274E+1     6.596606E+1
-9.599958E+0     6.881555E+1     6.596606E+1
-9.576601E+0     6.881504E+1     6.596606E+1
-9.549887E+0     6.881623E+1     6.596221E+1
-9.514613E+0     6.881321E+1     6.596352E+1
-9.482616E+0     6.881516E+1     6.596797E+1
-9.456269E+0     6.881516E+1     6.597463E+1
-9.427774E+0     6.881797E+1     6.597463E+1
-9.403962E+0     6.881731E+1     6.597463E+1
-9.380913E+0     6.881427E+1     6.596898E+1
-9.355714E+0     6.881797E+1     6.596845E+1
-9.323251E+0     6.881644E+1     6.596510E+1
-9.290891E+0     6.881305E+1     6.596303E+1
-9.263300E+0     6.881205E+1     6.596303E+1
-9.236080E+0     6.881150E+1     6.596369E+1
-9.206707E+0     6.881150E+1     6.596359E+1
-9.174226E+0     6.881156E+1     6.596165E+1
-9.149903E+0     6.881306E+1     6.596264E+1
-9.123248E+0     6.881164E+1     6.596209E+1
-9.093187E+0     6.881131E+1     6.596209E+1
-9.070425E+0     6.881338E+1     6.596300E+1
-9.047942E+0     6.880948E+1     6.596188E+1
-9.024611E+0     6.881075E+1     6.596148E+1
-8.999908E+0     6.881075E+1     6.596381E+1
-8.975660E+0     6.881152E+1     6.596489E+1
-8.952238E+0     6.881659E+1     6.596489E+1
-8.928606E+0     6.881283E+1     6.596526E+1
-8.902264E+0     6.880849E+1     6.596039E+1
-8.873545E+0     6.881060E+1     6.596488E+1
-8.850761E+0     6.881379E+1     6.596223E+1
-8.827946E+0     6.881329E+1     6.596441E+1
-8.800886E+0     6.881303E+1     6.596441E+1
-8.776477E+0     6.881303E+1     6.596410E+1
-8.745759E+0     6.881416E+1     6.596410E+1
-8.715477E+0     6.881228E+1     6.596462E+1
-8.685376E+0     6.881474E+1     6.596652E+1
-8.656748E+0     6.881550E+1     6.596778E+1
-8.630907E+0     6.881541E+1     6.596778E+1
-8.602108E+0     6.882003E+1     6.597035E+1
-8.564831E+0     6.881072E+1     6.596565E+1
-8.539843E+0     6.881372E+1     6.596426E+1
-8.508893E+0     6.881671E+1     6.596690E+1
-8.484096E+0     6.881630E+1     6.596698E+1
-8.457884E+0     6.881511E+1     6.596698E+1
-8.427979E+0     6.881485E+1     6.596606E+1
-8.393263E+0     6.881462E+1     6.596319E+1
-8.360899E+0     6.881632E+1     6.596738E+1
-8.334720E+0     6.881632E+1     6.596299E+1
-8.305996E+0     6.881662E+1     6.596299E+1
-8.283300E+0     6.881275E+1     6.596299E+1
-8.259223E+0     6.881751E+1     6.596305E+1
-8.234265E+0     6.881688E+1     6.596718E+1
-8.201766E+0     6.881231E+1     6.596456E+1
-8.165462E+0     6.881187E+1     6.596309E+1
-8.142317E+0     6.881437E+1     6.596309E+1
-8.119066E+0     6.881437E+1     6.596861E+1
-8.090923E+0     6.881830E+1     6.596518E+1
-8.066883E+0     6.881323E+1     6.596461E+1
-8.044182E+0     6.880997E+1     6.596434E+1
-8.015944E+0     6.881397E+1     6.596552E+1
-7.993237E+0     6.881410E+1     6.596552E+1
-7.969890E+0     6.881241E+1     6.596552E+1
-7.943408E+0     6.881546E+1     6.596388E+1
-7.920416E+0     6.881850E+1     6.596604E+1
-7.894756E+0     6.881850E+1     6.596684E+1
-7.863592E+0     6.881491E+1     6.596454E+1
-7.834307E+0     6.881494E+1     6.596422E+1
-7.805415E+0     6.881244E+1     6.596664E+1
-7.767708E+0     6.881809E+1     6.596630E+1
-7.743941E+0     6.881351E+1     6.596752E+1
-7.718625E+0     6.881650E+1     6.596752E+1
-7.688691E+0     6.881607E+1     6.596660E+1
-7.660274E+0     6.881501E+1     6.597010E+1
-7.623758E+0     6.881790E+1     6.597010E+1
