/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-1 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+1     6.881922E+1     6.596695E+1
-9.966574E+0     6.881925E+1     6.596695E+1
-9.943658E+0     6.881709E+1     6.597051E+1
-9.918736E+0     6.881757E+1     6.596598E+1
-9.885201E+0     6.881527E+1     6.596669E+1
-9.857164E+0     6.881686E+1     6.596862E+1
-9.830405E+0     6.881836E+1     6.596947E+1
-9.803348E+0     6.882011E+1     6.596947E+1
-9.765094E+0     6.881553E+1     6.596438E+1
-9.733804E+0     6.881414E+1     6.596781E+1
-9.709158E+0     6.881561E+1     6.596773E+1
-9.683193E+0     6.881980E+1     6.596773E+1
-9.652739E+0     6.881229E+1     6.596482E+1
-9.618223E+0     6.882175E+1     6.596482E+1
-9.589396E+0     6.881360E+1     6.596846E+1
-9.560497E+0     6.881360E+1     6.597234E+1
-9.534309E+0     6.882270E+1     6.596666E+1
-9.509400E+0     6.881607E+1     6.596629E+1
-9.474422E+0     6.881463E+1     6.596629E+1
-9.441494E+0     6.881675E+1     6.596530E+1
-9.418725E+0     6.881592E+1     6.596597E+1
-9.392401E+0     6.881790E+1     6.596711E+1
-9.365620E+0     6.881525E+1     6.597103E+1
-9.334878E+0     6.881525E+1     6.596710E+1
-9.299358E+0     6.881604E+1     6.596710E+1
-9.266092E+0     6.881670E+1     6.596751E+1
-9.243319E+0     6.881910E+1     6.597043E+1
-9.217033E+0     6.881774E+1     6.596730E+1
-9.194738E+0     6.881916E+1     6.596765E+1
-9.170726E+0     6.881919E+1     6.597052E+1
-9.142768E+0     6.881745E+1     6.597052E+1
-9.120403E+0     6.881745E+1     6.596637E+1
-9.096993E+0     6.881582E+1     6.596439E+1
-9.068159E+0     6.881676E+1     6.596453E+1
-9.044809E+0     6.881367E+1     6.596697E+1
-9.019470E+0     6.881906E+1     6.596602E+1
-8.986989E+0     6.881829E+1     6.596602E+1
-8.959100E+0     6.881378E+1     6.596503E+1
-8.922730E+0     6.881566E+1     6.596678E+1
-8.899767E+0     6.881566E+1     6.597296E+1
-8.873692E+0     6.881821E+1     6.597007E+1
-8.843771E+0     6.881980E+1     6.597007E+1
-8.816511E+0     6.881707E+1     6.596606E+1
-8.788359E+0     6.881643E+1     6.596606E+1
-8.751393E+0     6.882166E+1     6.596856E+1
-8.726137E+0     6.881594E+1     6.596875E+1
-8.691575E+0     6.881496E+1     6.596875E+1
-8.663996E+0     6.881812E+1     6.596694E+1
-8.633734E+0     6.881603E+1     6.596694E+1
-8.608128E+0     6.881575E+1     6.596694E+1
-8.580392E+0     6.881802E+1     6.596786E+1
-8.558390E+0     6.881518E+1     6.596412E+1
-8.532726E+0     6.881471E+1     6.596799E+1
-8.508703E+0     6.882040E+1     6.596797E+1
-8.486022E+0     6.881775E+1     6.596518E+1
-8.461805E+0     6.881775E+1     6.596518E+1
-8.438204E+0     6.881494E+1     6.596738E+1
-8.405399E+0     6.881295E+1     6.596455E+1
-8.373640E+0     6.881465E+1     6.596587E+1
-8.343735E+0     6.881622E+1     6.596619E+1
