/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 1.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+0     1.759045E+2     1.512163E+2
-9.762611E-1     1.759133E+2     1.512123E+2
-9.440579E-1     1.758814E+2     1.511922E+2
-9.137592E-1     1.758832E+2     1.511954E+2
-8.870783E-1     1.758904E+2     1.511903E+2
-8.443184E-1     1.758876E+2     1.511717E+2
-8.149509E-1     1.758631E+2     1.511772E+2
-7.870946E-1     1.758631E+2     1.511694E+2
-7.601514E-1     1.758589E+2     1.511765E+2
-7.320070E-1     1.758614E+2     1.511751E+2
-6.917210E-1     1.758541E+2     1.511751E+2
-6.650524E-1     1.758541E+2     1.511825E+2
-6.419320E-1     1.758762E+2     1.511809E+2
-6.148553E-1     1.758741E+2     1.511828E+2
-5.843053E-1     1.758757E+2     1.511864E+2
-5.599017E-1     1.759003E+2     1.511864E+2
-5.327973E-1     1.758845E+2     1.512082E+2
-4.999385E-1     1.758980E+2     1.512013E+2
-4.678397E-1     1.758989E+2     1.512072E+2
-4.374833E-1     1.758989E+2     1.512130E+2
-4.117670E-1     1.759066E+2     1.512130E+2
-3.882461E-1     1.758713E+2     1.511830E+2
-3.560033E-1     1.758809E+2     1.511925E+2
-3.288469E-1     1.758770E+2     1.511844E+2
-3.012171E-1     1.758778E+2     1.511904E+2
-2.730327E-1     1.758777E+2     1.511994E+2
-2.391648E-1     1.758846E+2     1.511994E+2
-2.109776E-1     1.758690E+2     1.511847E+2
-1.869717E-1     1.758654E+2     1.511998E+2
-1.529560E-1     1.758895E+2     1.511993E+2
-1.249709E-1     1.758825E+2     1.511922E+2
-9.983778E-2     1.758966E+2     1.512008E+2
-7.727528E-2     1.758814E+2     1.512008E+2
-5.289221E-2     1.758865E+2     1.511987E+2
-2.963495E-2     1.758764E+2     1.511877E+2
-6.337166E-4     1.758821E+2     1.512085E+2
3.480959E-2     1.759039E+2     1.511925E+2
0.000000E+0     1.758896E+2     1.511925E+2
2.446651E-2     1.758418E+2     1.511983E+2
5.644655E-2     1.756267E+2     1.509094E+2
8.013153E-2     1.755421E+2     1.508660E+2
1.101999E-1     1.754828E+2     1.508783E+2
1.355181E-1     1.755046E+2     1.508964E+2
1.667466E-1     1.755236E+2     1.508964E+2
1.944823E-1     1.755568E+2     1.509195E+2
2.293649E-1     1.755552E+2     1.509195E+2
2.545404E-1     1.755849E+2     1.509529E+2
2.821183E-1     1.756103E+2     1.509924E+2
3.134389E-1     1.756364E+2     1.509924E+2
3.435245E-1     1.756362E+2     1.509873E+2
3.783779E-1     1.756611E+2     1.510327E+2
4.017243E-1     1.756611E+2     1.510378E+2
4.245176E-1     1.756752E+2     1.510346E+2
4.547939E-1     1.756764E+2     1.510388E+2
4.903660E-1     1.757025E+2     1.510388E+2
5.224714E-1     1.757433E+2     1.510474E+2
5.467844E-1     1.757532E+2     1.511048E+2
5.700879E-1     1.757637E+2     1.511028E+2
5.925536E-1     1.757439E+2     1.510886E+2
6.189966E-1     1.757439E+2     1.510968E+2
6.422071E-1     1.757673E+2     1.510968E+2
6.651893E-1     1.757598E+2     1.510929E+2
6.894979E-1     1.757742E+2     1.511303E+2
7.147264E-1     1.757895E+2     1.511298E+2
7.406421E-1     1.757973E+2     1.511469E+2
7.665009E-1     1.758128E+2     1.511469E+2
7.983422E-1     1.758042E+2     1.511371E+2
8.264918E-1     1.758083E+2     1.511371E+2
8.541732E-1     1.758163E+2     1.511573E+2
8.821468E-1     1.757967E+2     1.511316E+2
9.112048E-1     1.757993E+2     1.511356E+2
9.425783E-1     1.757916E+2     1.511330E+2
9.721909E-1     1.758098E+2     1.511492E+2
9.997644E-1     1.758449E+2     1.511676E+2
1.040323E+0     1.758447E+2     1.511581E+2
1.070238E+0     1.758447E+2     1.511504E+2
1.102210E+0     1.758277E+2     1.511629E+2
1.130590E+0     1.758568E+2     1.511940E+2
1.156941E+0     1.758688E+2     1.511940E+2
1.185545E+0     1.758578E+2     1.511940E+2
1.212568E+0     1.758318E+2     1.511895E+2
1.238515E+0     1.758409E+2     1.511897E+2
1.271899E+0     1.758757E+2     1.511662E+2
1.301182E+0     1.758303E+2     1.511783E+2
1.334176E+0     1.758337E+2     1.511783E+2
1.361271E+0     1.758360E+2     1.511594E+2
1.392504E+0     1.758235E+2     1.511800E+2
1.428360E+0     1.758558E+2     1.511796E+2
1.455384E+0     1.758588E+2     1.511775E+2
1.480519E+0     1.758696E+2     1.511881E+2
1.504257E+0     1.758696E+2     1.511881E+2
1.527687E+0     1.758508E+2     1.511747E+2
1.558230E+0     1.758597E+2     1.511788E+2
1.585618E+0     1.758548E+2     1.511787E+2
1.610185E+0     1.758582E+2     1.511756E+2
1.633600E+0     1.758457E+2     1.511651E+2
1.659290E+0     1.758551E+2     1.511651E+2
1.682564E+0     1.758656E+2     1.511916E+2
1.706447E+0     1.758925E+2     1.512104E+2
1.739351E+0     1.758787E+2     1.511813E+2
1.774002E+0     1.758700E+2     1.512054E+2
1.801706E+0     1.758864E+2     1.512054E+2
1.824899E+0     1.758828E+2     1.512054E+2
1.852680E+0     1.758902E+2     1.512050E+2
1.887916E+0     1.758774E+2     1.511878E+2
1.919209E+0     1.758683E+2     1.511884E+2
1.943501E+0     1.758683E+2     1.511904E+2
1.973543E+0     1.758736E+2     1.511904E+2
1.996644E+0     1.758492E+2     1.511904E+2
2.020257E+0     1.758547E+2     1.511707E+2
