/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 1.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+0     1.758532E+2     1.511712E+2
-9.669604E-1     1.758645E+2     1.511784E+2
-9.438162E-1     1.758645E+2     1.511784E+2
-9.200950E-1     1.758803E+2     1.511904E+2
-8.959837E-1     1.758811E+2     1.511999E+2
-8.679175E-1     1.758878E+2     1.511872E+2
-8.437562E-1     1.758667E+2     1.511743E+2
-8.208847E-1     1.758442E+2     1.511604E+2
-7.988496E-1     1.758585E+2     1.511604E+2
-7.734756E-1     1.758514E+2     1.511737E+2
-7.458982E-1     1.758652E+2     1.511820E+2
-7.150979E-1     1.758652E+2     1.511787E+2
-6.860838E-1     1.758644E+2     1.511787E+2
-6.582112E-1     1.758621E+2     1.511909E+2
-6.310358E-1     1.758746E+2     1.511909E+2
-6.017261E-1     1.758625E+2     1.511757E+2
-5.733986E-1     1.758750E+2     1.511914E+2
-5.427570E-1     1.758644E+2     1.511857E+2
-5.120883E-1     1.758596E+2     1.511715E+2
-4.848142E-1     1.758596E+2     1.511758E+2
-4.527984E-1     1.758520E+2     1.511659E+2
-4.138060E-1     1.758612E+2     1.511659E+2
-3.885617E-1     1.758818E+2     1.511899E+2
-3.671184E-1     1.758637E+2     1.511742E+2
-3.425531E-1     1.758824E+2     1.511934E+2
-3.188477E-1     1.758818E+2     1.511922E+2
-2.939043E-1     1.758878E+2     1.511922E+2
-2.690606E-1     1.758878E+2     1.511948E+2
-2.471132E-1     1.758858E+2     1.511912E+2
-2.205877E-1     1.758901E+2     1.511758E+2
-1.956496E-1     1.758495E+2     1.511694E+2
-1.670289E-1     1.758543E+2     1.511690E+2
-1.435285E-1     1.758843E+2     1.511690E+2
-1.082339E-1     1.758910E+2     1.512107E+2
-7.944536E-2     1.758978E+2     1.512042E+2
-5.078125E-2     1.758978E+2     1.512042E+2
-2.574778E-2     1.758966E+2     1.511928E+2
2.957344E-3     1.758853E+2     1.511968E+2
0.000000E+0     1.758677E+2     1.511968E+2
2.583933E-2     1.758539E+2     1.511850E+2
4.989672E-2     1.756604E+2     1.509043E+2
7.508183E-2     1.755019E+2     1.508613E+2
1.067057E-1     1.754786E+2     1.508658E+2
1.354756E-1     1.754941E+2     1.508658E+2
1.616120E-1     1.754876E+2     1.508600E+2
2.025728E-1     1.755322E+2     1.509269E+2
2.402411E-1     1.755643E+2     1.509329E+2
2.731466E-1     1.755690E+2     1.509440E+2
3.040023E-1     1.755859E+2     1.509440E+2
3.267264E-1     1.755999E+2     1.509615E+2
3.564925E-1     1.756433E+2     1.510216E+2
3.823285E-1     1.756433E+2     1.510423E+2
4.153090E-1     1.756536E+2     1.510163E+2
4.451585E-1     1.757028E+2     1.510473E+2
4.701796E-1     1.756891E+2     1.510473E+2
5.004272E-1     1.757006E+2     1.510377E+2
5.234742E-1     1.757191E+2     1.510829E+2
5.476241E-1     1.757437E+2     1.510882E+2
5.700445E-1     1.757469E+2     1.510821E+2
5.945158E-1     1.757469E+2     1.510929E+2
6.188269E-1     1.757281E+2     1.510929E+2
6.407113E-1     1.757588E+2     1.511102E+2
6.671453E-1     1.757905E+2     1.511126E+2
6.924930E-1     1.757754E+2     1.511247E+2
7.187381E-1     1.757877E+2     1.511319E+2
7.441788E-1     1.758009E+2     1.511195E+2
7.741694E-1     1.757816E+2     1.511195E+2
8.041835E-1     1.758012E+2     1.511311E+2
8.338227E-1     1.758012E+2     1.511420E+2
8.665133E-1     1.758105E+2     1.511429E+2
8.961916E-1     1.758166E+2     1.511500E+2
9.267840E-1     1.758248E+2     1.511500E+2
9.555240E-1     1.758201E+2     1.511500E+2
9.855261E-1     1.758113E+2     1.511476E+2
1.017749E+0     1.758262E+2     1.511583E+2
1.049694E+0     1.758262E+2     1.511583E+2
1.071672E+0     1.758298E+2     1.511695E+2
1.096697E+0     1.758440E+2     1.511712E+2
1.125533E+0     1.758289E+2     1.511712E+2
1.155427E+0     1.758288E+2     1.511572E+2
1.186653E+0     1.758395E+2     1.511634E+2
1.212232E+0     1.758382E+2     1.511691E+2
1.241171E+0     1.758174E+2     1.511662E+2
1.273208E+0     1.758174E+2     1.511662E+2
1.302924E+0     1.758391E+2     1.511816E+2
1.340668E+0     1.758283E+2     1.511574E+2
1.362287E+0     1.758455E+2     1.511851E+2
1.391382E+0     1.758629E+2     1.511752E+2
1.417696E+0     1.758494E+2     1.511887E+2
1.448947E+0     1.758652E+2     1.511887E+2
1.475554E+0     1.758593E+2     1.511811E+2
1.500481E+0     1.758593E+2     1.511710E+2
1.530396E+0     1.758503E+2     1.511617E+2
1.564651E+0     1.758280E+2     1.511874E+2
1.597834E+0     1.758669E+2     1.511874E+2
1.626790E+0     1.758554E+2     1.511874E+2
1.659689E+0     1.758347E+2     1.511720E+2
1.691755E+0     1.758579E+2     1.511711E+2
1.720063E+0     1.758579E+2     1.511943E+2
1.745562E+0     1.758504E+2     1.511768E+2
1.770765E+0     1.758541E+2     1.511768E+2
1.794642E+0     1.758398E+2     1.511768E+2
1.822186E+0     1.758536E+2     1.511644E+2
1.845570E+0     1.758622E+2     1.511885E+2
1.879835E+0     1.758688E+2     1.511923E+2
1.909338E+0     1.758414E+2     1.511659E+2
1.937585E+0     1.758414E+2     1.511659E+2
1.962049E+0     1.758469E+2     1.511721E+2
1.994441E+0     1.758473E+2     1.511778E+2
2.019406E+0     1.758600E+2     1.511911E+2
