/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 1.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+0     1.758815E+2     1.511998E+2
-9.719481E-1     1.758988E+2     1.511901E+2
-9.447803E-1     1.758803E+2     1.511929E+2
-9.178338E-1     1.758948E+2     1.512099E+2
-8.863344E-1     1.758948E+2     1.512099E+2
-8.513045E-1     1.758968E+2     1.512067E+2
-8.213096E-1     1.758954E+2     1.512067E+2
-7.965760E-1     1.758826E+2     1.511903E+2
-7.677598E-1     1.758855E+2     1.511921E+2
-7.357979E-1     1.758937E+2     1.511921E+2
-7.073908E-1     1.758723E+2     1.511832E+2
-6.714640E-1     1.758825E+2     1.511832E+2
-6.460238E-1     1.758867E+2     1.511979E+2
-6.201191E-1     1.759061E+2     1.511870E+2
-5.901971E-1     1.758755E+2     1.511839E+2
-5.584011E-1     1.758937E+2     1.511839E+2
-5.272532E-1     1.758676E+2     1.511839E+2
-5.004935E-1     1.758835E+2     1.511705E+2
-4.754319E-1     1.758799E+2     1.511874E+2
-4.510283E-1     1.758799E+2     1.512027E+2
-4.205317E-1     1.759007E+2     1.511972E+2
-3.954382E-1     1.758914E+2     1.511934E+2
-3.634429E-1     1.758951E+2     1.512025E+2
-3.295188E-1     1.758846E+2     1.511888E+2
-3.051472E-1     1.758659E+2     1.511771E+2
-2.796559E-1     1.758800E+2     1.511835E+2
-2.524405E-1     1.758740E+2     1.511931E+2
-2.231350E-1     1.758740E+2     1.511931E+2
-1.880407E-1     1.758893E+2     1.511978E+2
-1.578288E-1     1.759060E+2     1.512159E+2
-1.288500E-1     1.759049E+2     1.512051E+2
-9.972525E-2     1.758933E+2     1.511973E+2
-6.968069E-2     1.758778E+2     1.511871E+2
-4.164314E-2     1.758734E+2     1.511871E+2
-1.154995E-2     1.758786E+2     1.511806E+2
1.417255E-2     1.758903E+2     1.511900E+2
0.000000E+0     1.758800E+2     1.511812E+2
2.807140E-2     1.758511E+2     1.511812E+2
5.300236E-2     1.756263E+2     1.509329E+2
7.640362E-2     1.755187E+2     1.509329E+2
1.167912E-1     1.754988E+2     1.508695E+2
1.421461E-1     1.755084E+2     1.508800E+2
1.676273E-1     1.755084E+2     1.509102E+2
1.966686E-1     1.755404E+2     1.509148E+2
2.221155E-1     1.755609E+2     1.509324E+2
2.439055E-1     1.755905E+2     1.509324E+2
2.688270E-1     1.756060E+2     1.509642E+2
2.920442E-1     1.756179E+2     1.509877E+2
3.209648E-1     1.756445E+2     1.509977E+2
3.443518E-1     1.756319E+2     1.510028E+2
3.782253E-1     1.756541E+2     1.510033E+2
4.035449E-1     1.756675E+2     1.510334E+2
4.420228E-1     1.757164E+2     1.510668E+2
4.654551E-1     1.757307E+2     1.510793E+2
4.889002E-1     1.757330E+2     1.510776E+2
5.182767E-1     1.757296E+2     1.510838E+2
5.417285E-1     1.757396E+2     1.510838E+2
5.634670E-1     1.757493E+2     1.510845E+2
5.866203E-1     1.757577E+2     1.510875E+2
6.121736E-1     1.757577E+2     1.510969E+2
6.386614E-1     1.757509E+2     1.510969E+2
6.636944E-1     1.757916E+2     1.511236E+2
6.894040E-1     1.757795E+2     1.511196E+2
7.144337E-1     1.757952E+2     1.511268E+2
7.566228E-1     1.757992E+2     1.511310E+2
7.784576E-1     1.757942E+2     1.511299E+2
8.031220E-1     1.758055E+2     1.511257E+2
8.304434E-1     1.758055E+2     1.511397E+2
8.620982E-1     1.757873E+2     1.511397E+2
8.854585E-1     1.758216E+2     1.511439E+2
9.102969E-1     1.758324E+2     1.511707E+2
9.420719E-1     1.758387E+2     1.511601E+2
9.822211E-1     1.758420E+2     1.511627E+2
1.009203E+0     1.758382E+2     1.511671E+2
1.032109E+0     1.758237E+2     1.511671E+2
1.057418E+0     1.758237E+2     1.511548E+2
1.080802E+0     1.758218E+2     1.511690E+2
1.113092E+0     1.758309E+2     1.511582E+2
1.146613E+0     1.758355E+2     1.511564E+2
1.177068E+0     1.758486E+2     1.511564E+2
1.205130E+0     1.758450E+2     1.511810E+2
1.236468E+0     1.758475E+2     1.511810E+2
1.262118E+0     1.758480E+2     1.511763E+2
1.293896E+0     1.758480E+2     1.511537E+2
1.325584E+0     1.758672E+2     1.511537E+2
1.354807E+0     1.758566E+2     1.511758E+2
1.380902E+0     1.758625E+2     1.511758E+2
1.411097E+0     1.758760E+2     1.511902E+2
1.434404E+0     1.758844E+2     1.511895E+2
1.458992E+0     1.758597E+2     1.511867E+2
1.480978E+0     1.758791E+2     1.512040E+2
1.502990E+0     1.758791E+2     1.511729E+2
1.529462E+0     1.758709E+2     1.511729E+2
1.552088E+0     1.758633E+2     1.511848E+2
1.584385E+0     1.758676E+2     1.511944E+2
1.611088E+0     1.758787E+2     1.511956E+2
1.639838E+0     1.758830E+2     1.511992E+2
1.669243E+0     1.758571E+2     1.511760E+2
1.694507E+0     1.758479E+2     1.511760E+2
1.726632E+0     1.758479E+2     1.511697E+2
1.750224E+0     1.758626E+2     1.511928E+2
1.774411E+0     1.758749E+2     1.511889E+2
1.805462E+0     1.758672E+2     1.511883E+2
1.834451E+0     1.758602E+2     1.511752E+2
1.863101E+0     1.758752E+2     1.511831E+2
1.903724E+0     1.758587E+2     1.511788E+2
1.926654E+0     1.758637E+2     1.511937E+2
1.956804E+0     1.758637E+2     1.511850E+2
1.990019E+0     1.758789E+2     1.511999E+2
2.019057E+0     1.758726E+2     1.511999E+2
