/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 1.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+0     1.758880E+2     1.511837E+2
-9.728546E-1     1.758714E+2     1.511978E+2
-9.392328E-1     1.758732E+2     1.511832E+2
-9.164152E-1     1.758721E+2     1.511890E+2
-8.926172E-1     1.759042E+2     1.511890E+2
-8.685250E-1     1.758721E+2     1.511890E+2
-8.427653E-1     1.758805E+2     1.511912E+2
-8.171220E-1     1.758984E+2     1.511975E+2
-7.937388E-1     1.758791E+2     1.511879E+2
-7.715297E-1     1.758791E+2     1.511777E+2
-7.438288E-1     1.758735E+2     1.512019E+2
-7.211804E-1     1.758999E+2     1.512019E+2
-6.950903E-1     1.758768E+2     1.512025E+2
-6.721606E-1     1.758748E+2     1.511772E+2
-6.406474E-1     1.758706E+2     1.511756E+2
-6.159544E-1     1.758749E+2     1.511940E+2
-5.905638E-1     1.758832E+2     1.511970E+2
-5.650816E-1     1.758705E+2     1.511970E+2
-5.386500E-1     1.758705E+2     1.511812E+2
-5.067677E-1     1.758601E+2     1.511867E+2
-4.782386E-1     1.758709E+2     1.511769E+2
-4.499307E-1     1.758724E+2     1.511900E+2
-4.230862E-1     1.758756E+2     1.511842E+2
-3.990088E-1     1.758817E+2     1.511842E+2
-3.758521E-1     1.758674E+2     1.511797E+2
-3.511667E-1     1.758749E+2     1.511853E+2
-3.284998E-1     1.758749E+2     1.511877E+2
-3.060584E-1     1.758776E+2     1.511729E+2
-2.770629E-1     1.758638E+2     1.511920E+2
-2.493286E-1     1.758883E+2     1.511920E+2
-2.257276E-1     1.758863E+2     1.511920E+2
-1.986985E-1     1.758852E+2     1.511945E+2
-1.759305E-1     1.758626E+2     1.511855E+2
-1.500812E-1     1.758754E+2     1.511865E+2
-1.279678E-1     1.758878E+2     1.511953E+2
-1.037202E-1     1.758878E+2     1.511927E+2
-7.295370E-2     1.758866E+2     1.511927E+2
-4.369593E-2     1.758729E+2     1.512013E+2
-1.451015E-2     1.758844E+2     1.511852E+2
1.629066E-2     1.758720E+2     1.511862E+2
0.000000E+0     1.758694E+2     1.511909E+2
3.061676E-2     1.758478E+2     1.511290E+2
5.915642E-2     1.756502E+2     1.511290E+2
8.790684E-2     1.755137E+2     1.508643E+2
1.227236E-1     1.754971E+2     1.508788E+2
1.487994E-1     1.755109E+2     1.508788E+2
1.733780E-1     1.755384E+2     1.509107E+2
2.026095E-1     1.755431E+2     1.509202E+2
2.343392E-1     1.755618E+2     1.509286E+2
2.657385E-1     1.756108E+2     1.509679E+2
3.014636E-1     1.756108E+2     1.509899E+2
3.265419E-1     1.756227E+2     1.509845E+2
3.517380E-1     1.756174E+2     1.509725E+2
3.768716E-1     1.756491E+2     1.509725E+2
4.024153E-1     1.756622E+2     1.510048E+2
4.261541E-1     1.756768E+2     1.510304E+2
