Current	Voltage	PhotoCurrent	EmissionPower	Wavelength	EQE	WPE	Temperature	Time	SecondVoltage
A	V	A	mW	nm	%	%	°C	s	V
4.077010E-7	7.969843E-3	5.145600E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.361318E-6	5.582315E-2	4.520200E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.875940E-6	1.076642E-1	2.548600E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
5.198446E-7	1.555176E-1	2.850900E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
7.442023E-7	2.073586E-1	1.101800E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.866121E-6	2.552119E-1	1.628500E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.305138E-6	3.070531E-1	2.541000E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.866114E-6	3.549064E-1	5.844400E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.753841E-6	4.067475E-1	2.287100E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.002056E-7	4.506130E-1	1.424100E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.514555E-7	5.024540E-1	-4.264000E-11	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.024600E-6	5.503074E-1	1.801100E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
-3.778698E-7	6.021485E-1	1.082000E-11	0.000000E+0	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000E+0
1.248986E-6	6.500018E-1	3.243300E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.809931E-6	7.018429E-1	8.685000E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.001689E-7	7.496962E-1	1.939350E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.514290E-7	8.015373E-1	1.856620E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
-4.339353E-7	8.513845E-1	1.884620E-9	0.000000E+0	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000E+0
2.258780E-6	9.012317E-1	1.656150E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.305118E-6	9.510789E-1	1.238330E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
9.124943E-7	9.989322E-1	8.247500E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.595345E-6	1.050773E+0	9.070500E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.753891E-6	1.098627E+0	8.357900E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.753928E-6	1.150468E+0	7.779500E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
7.100279E-8	1.198321E+0	5.159900E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.249054E-6	1.252156E+0	-2.893900E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.202734E-6	1.300009E+0	-8.625900E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.585581E-6	1.351850E+0	-7.776300E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
9.124147E-7	1.399704E+0	-9.996100E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.953405E-7	1.451545E+0	-1.102760E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
6.880746E-7	1.499398E+0	-1.198560E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
9.685591E-7	1.551239E+0	-1.183960E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.641696E-6	1.599092E+0	-1.211890E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.636397E-7	1.650934E+0	-1.243660E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.641655E-6	1.700781E+0	-1.247540E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.636458E-7	1.752622E+0	-1.239560E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.595345E-6	1.800475E+0	-1.246230E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.249055E-6	1.852316E+0	-1.278890E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
9.685291E-7	1.900170E+0	-1.299710E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.192919E-6	1.952011E+0	-1.319090E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.002734E-7	1.999864E+0	-1.299090E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.529527E-6	2.051705E+0	-1.294240E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
