Current	Voltage	PhotoCurrent	EmissionPower	Wavelength	EQE	WPE	Temperature	Time	SecondVoltage
A	V	A	mW	nm	%	%	°C	s	V
4.075820E-7	7.969843E-3	7.672000E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.492927E-6	5.582315E-2	1.230080E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.810020E-6	1.076642E-1	1.091430E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.641725E-6	1.555176E-1	5.496500E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
-1.331453E-6	2.073586E-1	7.420000E-10	0.000000E+0	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000E+0
1.641695E-6	2.552119E-1	6.937300E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.192921E-6	3.070531E-1	6.497700E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
9.124084E-7	3.549064E-1	5.711100E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.202633E-6	4.067475E-1	7.072900E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.697780E-6	4.506130E-1	9.263600E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.391886E-7	5.024540E-1	1.025520E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.753846E-6	5.503074E-1	1.119010E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.080675E-6	6.021485E-1	1.575000E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
-7.144714E-7	6.500018E-1	1.981190E-9	0.000000E+0	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000E+0
1.809910E-6	7.018429E-1	2.332080E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
-2.656455E-7	7.516901E-1	2.268570E-9	0.000000E+0	0.000000	-0.000000	-0.000000	0.000000	0.000000	0.000000E+0
2.090427E-6	8.015373E-1	1.503560E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.978296E-6	8.513845E-1	6.503200E-10	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
