Current	Voltage	PhotoCurrent	EmissionPower	Wavelength	EQE	WPE	Temperature	Time	SecondVoltage
A	V	A	mW	nm	%	%	°C	s	V
4.000000E-4	3.920000E-3	2.279790E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	4.576000E-2	8.260800E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.000000E-5	9.472000E-2	6.769870E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.400000E-4	1.484800E-1	8.203680E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.400000E-4	1.920000E-1	8.726270E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	2.406400E-1	4.247500E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
0.000000E+0	2.969600E-1	1.478214E-7	0.000000E+0	0.000000	NaN	NaN	0.000000	0.000000	0.000000E+0
3.200000E-4	3.456000E-1	9.156000E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
0.000000E+0	4.044800E-1	-4.914850E-8	0.000000E+0	0.000000	NaN	NaN	0.000000	0.000000	0.000000E+0
8.000000E-5	4.454400E-1	-5.016020E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	4.812800E-1	-4.483880E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.200000E-4	5.376000E-1	-4.437230E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.800000E-4	5.836800E-1	-4.355500E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	6.400000E-1	-4.519180E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	6.963200E-1	-4.402560E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.000000E-5	7.270400E-1	-4.250060E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.000000E-4	7.884800E-1	-4.371490E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.800000E-4	8.396800E-1	-4.482090E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.000000E-5	9.011200E-1	-4.726660E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.000000E-4	9.830400E-1	-4.237140E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	9.932800E-1	-4.399700E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.800000E-4	1.095680E+0	-4.425610E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.800000E-4	1.075200E+0	-4.058310E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
6.400000E-4	1.146880E+0	-4.213120E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.200000E-4	1.187840E+0	-3.341540E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.400000E-4	1.259520E+0	-3.145680E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.400000E-4	1.300480E+0	-3.624450E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.000000E-5	1.341440E+0	-3.920290E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	1.443840E+0	-3.697260E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
5.600000E-4	1.433600E+0	-3.898520E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	1.515520E+0	-3.943060E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.200000E-4	1.495040E+0	-4.191260E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.000000E-5	1.576960E+0	-4.019280E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.000000E-4	1.576960E+0	-3.733130E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.000000E-4	1.761280E+0	-3.577470E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.200000E-4	1.884160E+0	-3.322080E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.400000E-4	1.822720E+0	1.857200E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
6.400000E-4	1.904640E+0	2.116400E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
8.800000E-4	1.884160E+0	3.503800E-9	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
2.400000E-4	1.945600E+0	-4.685020E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
3.200000E-4	2.068480E+0	-2.608380E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
4.000000E-4	2.048000E+0	-3.274070E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
1.600000E-4	2.109440E+0	-3.257310E-8	0.000000E+0	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000E+0
