/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-2.500000E+0     1.296882E+2     1.157353E+2
-2.468004E+0     1.296882E+2     1.157353E+2
-2.445189E+0     1.296987E+2     1.157481E+2
-2.414824E+0     1.296810E+2     1.157292E+2
-2.388022E+0     1.296904E+2     1.157333E+2
-2.355844E+0     1.296835E+2     1.157358E+2
-2.323860E+0     1.296758E+2     1.157358E+2
-2.298042E+0     1.296684E+2     1.157165E+2
-2.267994E+0     1.296817E+2     1.157308E+2
-2.244851E+0     1.296817E+2     1.157320E+2
-2.220417E+0     1.296819E+2     1.157349E+2
-2.194048E+0     1.296900E+2     1.157404E+2
-2.163687E+0     1.296947E+2     1.157404E+2
-2.135690E+0     1.296919E+2     1.157311E+2
-2.098161E+0     1.296824E+2     1.157311E+2
-2.072166E+0     1.296851E+2     1.157329E+2
-2.042938E+0     1.296737E+2     1.157269E+2
-2.010971E+0     1.296737E+2     1.157372E+2
-1.979455E+0     1.296872E+2     1.157372E+2
-1.952014E+0     1.296835E+2     1.157355E+2
-1.918097E+0     1.296857E+2     1.157341E+2
-1.889197E+0     1.296875E+2     1.157363E+2
-1.850646E+0     1.296792E+2     1.157352E+2
-1.822881E+0     1.296700E+2     1.157242E+2
-1.793834E+0     1.296700E+2     1.157242E+2
-1.768000E+0     1.296697E+2     1.157239E+2
-1.744835E+0     1.296953E+2     1.157422E+2
-1.710328E+0     1.296914E+2     1.157311E+2
-1.681065E+0     1.296787E+2     1.157322E+2
-1.652390E+0     1.296845E+2     1.157322E+2
-1.622196E+0     1.296806E+2     1.157322E+2
-1.595743E+0     1.296788E+2     1.157291E+2
-1.565131E+0     1.296788E+2     1.157371E+2
-1.533118E+0     1.296886E+2     1.157306E+2
-1.504890E+0     1.296940E+2     1.157326E+2
-1.475818E+0     1.296853E+2     1.157326E+2
-1.447155E+0     1.296934E+2     1.157326E+2
-1.420828E+0     1.296836E+2     1.157381E+2
-1.398046E+0     1.296668E+2     1.157170E+2
-1.373243E+0     1.296732E+2     1.157250E+2
-1.350386E+0     1.296732E+2     1.157267E+2
-1.326396E+0     1.296761E+2     1.157330E+2
-1.300415E+0     1.296860E+2     1.157330E+2
-1.277061E+0     1.296798E+2     1.157321E+2
-1.253310E+0     1.296703E+2     1.157185E+2
-1.221798E+0     1.296704E+2     1.157191E+2
-1.198422E+0     1.296699E+2     1.157284E+2
-1.176052E+0     1.296762E+2     1.157257E+2
-1.148387E+0     1.296811E+2     1.157257E+2
-1.124816E+0     1.296811E+2     1.157257E+2
-1.099403E+0     1.296795E+2     1.157267E+2
-1.075420E+0     1.296738E+2     1.157304E+2
-1.051561E+0     1.296826E+2     1.157275E+2
-1.028681E+0     1.296765E+2     1.157250E+2
-1.003098E+0     1.296680E+2     1.157179E+2
-9.792371E-1     1.296685E+2     1.157179E+2
-9.560432E-1     1.296875E+2     1.157262E+2
-9.324403E-1     1.296915E+2     1.157361E+2
-9.080062E-1     1.296915E+2     1.157165E+2
