/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-2.500000E+0     1.296825E+2     1.157307E+2
-2.475920E+0     1.296820E+2     1.157355E+2
-2.450024E+0     1.296820E+2     1.157355E+2
-2.428378E+0     1.296788E+2     1.157281E+2
-2.405437E+0     1.296788E+2     1.157347E+2
-2.376387E+0     1.296850E+2     1.157465E+2
-2.353012E+0     1.296895E+2     1.157351E+2
-2.330739E+0     1.296827E+2     1.157262E+2
-2.302030E+0     1.296741E+2     1.157262E+2
-2.278798E+0     1.296748E+2     1.157254E+2
-2.253358E+0     1.296792E+2     1.157311E+2
-2.220372E+0     1.296799E+2     1.157383E+2
-2.185682E+0     1.296896E+2     1.157437E+2
-2.161019E+0     1.297011E+2     1.157508E+2
-2.130709E+0     1.296986E+2     1.157508E+2
-2.104241E+0     1.296940E+2     1.157448E+2
-2.082492E+0     1.296984E+2     1.157449E+2
-2.058220E+0     1.296981E+2     1.157381E+2
-2.034963E+0     1.296874E+2     1.157317E+2
-2.010919E+0     1.296799E+2     1.157235E+2
-1.986454E+0     1.296717E+2     1.157235E+2
-1.965266E+0     1.296717E+2     1.157211E+2
-1.936865E+0     1.296801E+2     1.157307E+2
-1.906489E+0     1.296816E+2     1.157308E+2
-1.883191E+0     1.296814E+2     1.157407E+2
-1.860178E+0     1.296899E+2     1.157330E+2
-1.832012E+0     1.296877E+2     1.157330E+2
-1.808153E+0     1.296861E+2     1.157404E+2
-1.784874E+0     1.296789E+2     1.157340E+2
-1.758767E+0     1.296880E+2     1.157340E+2
-1.732964E+0     1.296880E+2     1.157409E+2
-1.703028E+0     1.296919E+2     1.157281E+2
-1.673052E+0     1.296863E+2     1.157365E+2
-1.641395E+0     1.296882E+2     1.157373E+2
-1.602392E+0     1.296843E+2     1.157320E+2
-1.563034E+0     1.296913E+2     1.157363E+2
-1.535831E+0     1.296768E+2     1.157251E+2
-1.512934E+0     1.296768E+2     1.157239E+2
-1.488145E+0     1.296675E+2     1.157239E+2
-1.465839E+0     1.296894E+2     1.157210E+2
-1.442021E+0     1.296741E+2     1.157280E+2
-1.413513E+0     1.296904E+2     1.157370E+2
-1.390358E+0     1.296866E+2     1.157268E+2
-1.365516E+0     1.296759E+2     1.157316E+2
-1.342052E+0     1.296881E+2     1.157316E+2
-1.318243E+0     1.296726E+2     1.157262E+2
-1.292833E+0     1.296726E+2     1.157255E+2
-1.262353E+0     1.296753E+2     1.157165E+2
-1.235171E+0     1.296714E+2     1.157287E+2
-1.206914E+0     1.296788E+2     1.157230E+2
-1.174331E+0     1.296735E+2     1.157295E+2
-1.137772E+0     1.296757E+2     1.157295E+2
-1.112119E+0     1.296642E+2     1.157104E+2
-1.086112E+0     1.296783E+2     1.157259E+2
-1.057170E+0     1.296783E+2     1.157207E+2
