/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-2.500000E+0     1.296865E+2     1.157386E+2
-2.475331E+0     1.296998E+2     1.157415E+2
-2.444356E+0     1.296819E+2     1.157301E+2
-2.416531E+0     1.296816E+2     1.157367E+2
-2.386476E+0     1.296836E+2     1.157367E+2
-2.359200E+0     1.296972E+2     1.157441E+2
-2.332481E+0     1.296972E+2     1.157306E+2
-2.302501E+0     1.296848E+2     1.157381E+2
-2.272137E+0     1.296864E+2     1.157327E+2
-2.244019E+0     1.296916E+2     1.157369E+2
-2.206471E+0     1.296916E+2     1.157407E+2
-2.167151E+0     1.297025E+2     1.157499E+2
-2.139753E+0     1.296937E+2     1.157447E+2
-2.117475E+0     1.296937E+2     1.157308E+2
-2.091038E+0     1.296850E+2     1.157308E+2
-2.067802E+0     1.296745E+2     1.157249E+2
-2.045131E+0     1.296838E+2     1.157308E+2
-2.014128E+0     1.296756E+2     1.157253E+2
-1.988304E+0     1.296834E+2     1.157363E+2
-1.965175E+0     1.296828E+2     1.157264E+2
-1.933119E+0     1.296812E+2     1.157296E+2
-1.894137E+0     1.296749E+2     1.157182E+2
-1.870601E+0     1.296660E+2     1.157164E+2
-1.842934E+0     1.296783E+2     1.157371E+2
-1.819077E+0     1.296853E+2     1.157273E+2
-1.796459E+0     1.296739E+2     1.157273E+2
-1.768064E+0     1.296735E+2     1.157196E+2
-1.742503E+0     1.296820E+2     1.157268E+2
-1.714117E+0     1.296799E+2     1.157262E+2
-1.683431E+0     1.296739E+2     1.157334E+2
-1.651083E+0     1.296890E+2     1.157431E+2
-1.628141E+0     1.296801E+2     1.157431E+2
-1.604952E+0     1.296736E+2     1.157247E+2
-1.580420E+0     1.296792E+2     1.157296E+2
-1.557446E+0     1.296844E+2     1.157286E+2
-1.533450E+0     1.296693E+2     1.157284E+2
-1.507388E+0     1.296917E+2     1.157421E+2
-1.475067E+0     1.296914E+2     1.157421E+2
-1.451779E+0     1.296914E+2     1.157315E+2
-1.424109E+0     1.296814E+2     1.157285E+2
-1.389912E+0     1.296832E+2     1.157411E+2
-1.356258E+0     1.296894E+2     1.157387E+2
-1.325236E+0     1.296924E+2     1.157387E+2
-1.301960E+0     1.297017E+2     1.157487E+2
-1.272857E+0     1.296952E+2     1.157361E+2
-1.244477E+0     1.296874E+2     1.157384E+2
-1.215437E+0     1.296874E+2     1.157335E+2
-1.183487E+0     1.296924E+2     1.157385E+2
-1.155107E+0     1.296895E+2     1.157385E+2
-1.119473E+0     1.296842E+2     1.157343E+2
-1.094288E+0     1.296918E+2     1.157371E+2
-1.063145E+0     1.296980E+2     1.157463E+2
-1.030443E+0     1.296900E+2     1.157353E+2
-9.986811E-1     1.296900E+2     1.157353E+2
-9.750547E-1     1.296863E+2     1.157353E+2
-9.485497E-1     1.296853E+2     1.157296E+2
-9.140935E-1     1.296759E+2     1.157361E+2
-8.872375E-1     1.296823E+2     1.157277E+2
-8.592134E-1     1.296909E+2     1.157397E+2
-8.290820E-1     1.296952E+2     1.157397E+2
-8.002911E-1     1.296994E+2     1.157449E+2
-7.628670E-1     1.296707E+2     1.157344E+2
-7.298851E-1     1.296869E+2     1.157334E+2
-7.077284E-1     1.296861E+2     1.157333E+2
-6.780939E-1     1.296761E+2     1.157277E+2
-6.462612E-1     1.296835E+2     1.157312E+2
-6.140895E-1     1.296900E+2     1.157350E+2
-5.860882E-1     1.296750E+2     1.157313E+2
-5.618486E-1     1.296750E+2     1.157371E+2
-5.382323E-1     1.296918E+2     1.157366E+2
-5.064220E-1     1.296844E+2     1.157366E+2
-4.791489E-1     1.296870E+2     1.157384E+2
-4.564195E-1     1.296774E+2     1.157295E+2
-4.302506E-1     1.296959E+2     1.157425E+2
-3.992138E-1     1.296914E+2     1.157348E+2
-3.705082E-1     1.296876E+2     1.157341E+2
-3.420768E-1     1.296876E+2     1.157346E+2
-3.064137E-1     1.296972E+2     1.157346E+2
-2.751479E-1     1.296955E+2     1.157244E+2
-2.428279E-1     1.296793E+2     1.157332E+2
-2.159553E-1     1.296867E+2     1.157329E+2
-1.881938E-1     1.296828E+2     1.157329E+2
-1.559978E-1     1.296875E+2     1.157346E+2
-1.255770E-1     1.296946E+2     1.157244E+2
-9.407806E-2     1.296946E+2     1.157389E+2
-6.777287E-2     1.296769E+2     1.157389E+2
-3.611088E-2     1.296887E+2     1.157328E+2
-8.322239E-3     1.296743E+2     1.157246E+2
2.476883E-2     1.296915E+2     1.157401E+2
0.000000E+0     1.296861E+2     1.157292E+2
2.324247E-2     1.296765E+2     1.157107E+2
5.324602E-2     1.296426E+2     1.156853E+2
8.226347E-2     1.296426E+2     1.156853E+2
1.174293E-1     1.294974E+2     1.156386E+2
1.478891E-1     1.294990E+2     1.156123E+2
1.732497E-1     1.294969E+2     1.155923E+2
2.048988E-1     1.294992E+2     1.155997E+2
2.389545E-1     1.295049E+2     1.155997E+2
2.675047E-1     1.295076E+2     1.155937E+2
2.999296E-1     1.295076E+2     1.155879E+2
3.232498E-1     1.295087E+2     1.155920E+2
3.496609E-1     1.295006E+2     1.155938E+2
3.798957E-1     1.295081E+2     1.155938E+2
4.052563E-1     1.295311E+2     1.156107E+2
4.291973E-1     1.295402E+2     1.156107E+2
4.519224E-1     1.295268E+2     1.156108E+2
4.749103E-1     1.295094E+2     1.155980E+2
5.037479E-1     1.295276E+2     1.156135E+2
5.377302E-1     1.295276E+2     1.156185E+2
5.697050E-1     1.295320E+2     1.156185E+2
5.952406E-1     1.295407E+2     1.156159E+2
6.255651E-1     1.295381E+2     1.156225E+2
6.558399E-1     1.295432E+2     1.156141E+2
6.854353E-1     1.295396E+2     1.156125E+2
