/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426178E+2     1.259365E+2
-1.876902E+0     1.426254E+2     1.259398E+2
-1.842883E+0     1.426161E+2     1.259330E+2
-1.810818E+0     1.426103E+2     1.259330E+2
-1.785690E+0     1.426052E+2     1.259289E+2
-1.762798E+0     1.426374E+2     1.259289E+2
-1.730453E+0     1.426147E+2     1.259516E+2
-1.706789E+0     1.426147E+2     1.259302E+2
-1.683487E+0     1.426082E+2     1.259334E+2
-1.647834E+0     1.426216E+2     1.259393E+2
-1.615685E+0     1.426183E+2     1.259393E+2
-1.591793E+0     1.426320E+2     1.259495E+2
-1.565626E+0     1.426126E+2     1.259436E+2
-1.538588E+0     1.426270E+2     1.259343E+2
-1.508993E+0     1.426130E+2     1.259343E+2
-1.482969E+0     1.426130E+2     1.259309E+2
-1.460454E+0     1.426150E+2     1.259247E+2
-1.436241E+0     1.425893E+2     1.259247E+2
-1.412822E+0     1.425957E+2     1.259201E+2
-1.389450E+0     1.425970E+2     1.259373E+2
-1.360831E+0     1.426136E+2     1.259407E+2
-1.337819E+0     1.426153E+2     1.259238E+2
-1.311849E+0     1.425936E+2     1.259355E+2
-1.279746E+0     1.426126E+2     1.259355E+2
-1.250641E+0     1.426029E+2     1.259265E+2
-1.213605E+0     1.426210E+2     1.259467E+2
-1.190501E+0     1.426246E+2     1.259424E+2
-1.165798E+0     1.426187E+2     1.259389E+2
-1.138825E+0     1.426202E+2     1.259535E+2
-1.108744E+0     1.426331E+2     1.259535E+2
-1.080777E+0     1.426397E+2     1.259588E+2
-1.052835E+0     1.426276E+2     1.259400E+2
-1.020474E+0     1.426159E+2     1.259555E+2
-9.848064E-1     1.426316E+2     1.259414E+2
-9.572162E-1     1.426184E+2     1.259414E+2
-9.340018E-1     1.426192E+2     1.259391E+2
-8.994340E-1     1.426214E+2     1.259388E+2
-8.643693E-1     1.426068E+2     1.259327E+2
-8.377642E-1     1.426304E+2     1.259516E+2
-8.094281E-1     1.426304E+2     1.259357E+2
-7.850346E-1     1.426111E+2     1.259357E+2
-7.541818E-1     1.426304E+2     1.259508E+2
-7.194265E-1     1.426272E+2     1.259513E+2
-6.880874E-1     1.426287E+2     1.259411E+2
-6.631974E-1     1.426224E+2     1.259408E+2
-6.345414E-1     1.426100E+2     1.259408E+2
-6.110038E-1     1.426199E+2     1.259408E+2
-5.881866E-1     1.426199E+2     1.259460E+2
-5.628790E-1     1.426321E+2     1.259524E+2
-5.288280E-1     1.426337E+2     1.259477E+2
-4.927544E-1     1.426236E+2     1.259477E+2
-4.627346E-1     1.426260E+2     1.259550E+2
-4.331945E-1     1.426290E+2     1.259550E+2
-4.054579E-1     1.426182E+2     1.259449E+2
-3.828019E-1     1.426140E+2     1.259393E+2
-3.515715E-1     1.426140E+2     1.259510E+2
-3.194369E-1     1.426109E+2     1.259591E+2
-2.894281E-1     1.426288E+2     1.259591E+2
-2.623223E-1     1.426166E+2     1.259591E+2
-2.282204E-1     1.426159E+2     1.259354E+2
-1.962627E-1     1.426235E+2     1.259542E+2
-1.642851E-1     1.426459E+2     1.259631E+2
-1.422647E-1     1.426459E+2     1.259570E+2
-1.181644E-1     1.426429E+2     1.259570E+2
