/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426163E+2     1.259394E+2
-1.876013E+0     1.426138E+2     1.259380E+2
-1.854027E+0     1.426263E+2     1.259416E+2
-1.829755E+0     1.426228E+2     1.259416E+2
-1.806352E+0     1.426180E+2     1.259402E+2
-1.779869E+0     1.426128E+2     1.259384E+2
-1.757803E+0     1.426188E+2     1.259347E+2
-1.733816E+0     1.426169E+2     1.259390E+2
-1.706461E+0     1.426163E+2     1.259377E+2
-1.684229E+0     1.426163E+2     1.259377E+2
-1.660423E+0     1.426165E+2     1.259270E+2
-1.636388E+0     1.426173E+2     1.259290E+2
-1.610532E+0     1.426027E+2     1.259290E+2
-1.585472E+0     1.426044E+2     1.259319E+2
-1.555424E+0     1.426267E+2     1.259416E+2
-1.525440E+0     1.426082E+2     1.259313E+2
-1.496537E+0     1.426119E+2     1.259313E+2
-1.461827E+0     1.426119E+2     1.259299E+2
-1.436744E+0     1.426244E+2     1.259335E+2
-1.411170E+0     1.426157E+2     1.259305E+2
-1.380934E+0     1.425899E+2     1.259376E+2
-1.349543E+0     1.426241E+2     1.259376E+2
-1.318301E+0     1.426255E+2     1.259353E+2
-1.282084E+0     1.426158E+2     1.259404E+2
-1.258755E+0     1.426198E+2     1.259336E+2
-1.228806E+0     1.426198E+2     1.259298E+2
-1.196416E+0     1.426049E+2     1.259316E+2
-1.167160E+0     1.426273E+2     1.259316E+2
-1.133755E+0     1.426143E+2     1.259334E+2
-1.108598E+0     1.426003E+2     1.259249E+2
-1.076412E+0     1.426029E+2     1.259250E+2
-1.044446E+0     1.425913E+2     1.259250E+2
-1.016730E+0     1.425913E+2     1.259214E+2
-9.877404E-1     1.425989E+2     1.259214E+2
-9.607038E-1     1.426202E+2     1.259365E+2
-9.288129E-1     1.426156E+2     1.259284E+2
-9.015993E-1     1.426067E+2     1.259261E+2
-8.732280E-1     1.426101E+2     1.259363E+2
-8.419680E-1     1.426077E+2     1.259363E+2
-8.190807E-1     1.426074E+2     1.259307E+2
-7.932309E-1     1.426074E+2     1.259205E+2
-7.671513E-1     1.426192E+2     1.259271E+2
-7.414130E-1     1.426070E+2     1.259144E+2
-7.163357E-1     1.425845E+2     1.259353E+2
-6.844558E-1     1.425993E+2     1.259353E+2
-6.538238E-1     1.426100E+2     1.259299E+2
-6.165475E-1     1.426201E+2     1.259299E+2
-5.900449E-1     1.426319E+2     1.259416E+2
-5.653991E-1     1.426319E+2     1.259270E+2
-5.327171E-1     1.425927E+2     1.259300E+2
-5.021695E-1     1.426113E+2     1.259300E+2
-4.765529E-1     1.425985E+2     1.259300E+2
-4.431476E-1     1.425992E+2     1.259273E+2
-4.114660E-1     1.426017E+2     1.259479E+2
-3.811611E-1     1.426173E+2     1.259372E+2
-3.489961E-1     1.426173E+2     1.259294E+2
-3.254122E-1     1.426147E+2     1.259294E+2
-3.003839E-1     1.425969E+2     1.259180E+2
-2.772721E-1     1.426029E+2     1.259283E+2
-2.488255E-1     1.425977E+2     1.259259E+2
-2.253813E-1     1.425946E+2     1.259181E+2
-2.031712E-1     1.426118E+2     1.259379E+2
-1.803354E-1     1.426130E+2     1.259379E+2
-1.522388E-1     1.426080E+2     1.259304E+2
-1.287536E-1     1.426080E+2     1.259314E+2
-1.053990E-1     1.426129E+2     1.259253E+2
-8.238163E-2     1.426200E+2     1.259479E+2
-5.643978E-2     1.426237E+2     1.259277E+2
-3.312006E-2     1.426040E+2     1.259277E+2
-9.846115E-3     1.425937E+2     1.259172E+2
1.684580E-2     1.426289E+2     1.259439E+2
0.000000E+0     1.426127E+2     1.259305E+2
2.880526E-2     1.426061E+2     1.259192E+2
5.980825E-2     1.425747E+2     1.258572E+2
9.158325E-2     1.424289E+2     1.258572E+2
1.168385E-1     1.424192E+2     1.258017E+2
1.409354E-1     1.423749E+2     1.257427E+2
1.658707E-1     1.423682E+2     1.257377E+2
1.971478E-1     1.423755E+2     1.257520E+2
2.224422E-1     1.423827E+2     1.257477E+2
2.459064E-1     1.423830E+2     1.257477E+2
2.694731E-1     1.423830E+2     1.257473E+2
3.023953E-1     1.423800E+2     1.257593E+2
3.306122E-1     1.424126E+2     1.257689E+2
3.619671E-1     1.424032E+2     1.257598E+2
3.916860E-1     1.423983E+2     1.257598E+2
4.219899E-1     1.424065E+2     1.257598E+2
4.553185E-1     1.424255E+2     1.257688E+2
4.835167E-1     1.424255E+2     1.257778E+2
5.115666E-1     1.424186E+2     1.257863E+2
5.380640E-1     1.424312E+2     1.257899E+2
5.681133E-1     1.424294E+2     1.257884E+2
5.968566E-1     1.424367E+2     1.257899E+2
6.277981E-1     1.424442E+2     1.258082E+2
6.600575E-1     1.424742E+2     1.258196E+2
6.858425E-1     1.424607E+2     1.258213E+2
7.174788E-1     1.424607E+2     1.258193E+2
7.519441E-1     1.424758E+2     1.258193E+2
7.819552E-1     1.424734E+2     1.258285E+2
8.068466E-1     1.424754E+2     1.258255E+2
8.394670E-1     1.424767E+2     1.258262E+2
8.660107E-1     1.424680E+2     1.258244E+2
8.964067E-1     1.424765E+2     1.258288E+2
9.245334E-1     1.424765E+2     1.258205E+2
9.558444E-1     1.424761E+2     1.258342E+2
9.878745E-1     1.424808E+2     1.258427E+2
1.013455E+0     1.424988E+2     1.258417E+2
1.043633E+0     1.424925E+2     1.258462E+2
1.066618E+0     1.424993E+2     1.258462E+2
1.096874E+0     1.425026E+2     1.258465E+2
1.122872E+0     1.425097E+2     1.258566E+2
1.155468E+0     1.425091E+2     1.258421E+2
1.187881E+0     1.424865E+2     1.258401E+2
1.215857E+0     1.425109E+2     1.258547E+2
1.248836E+0     1.425194E+2     1.258547E+2
1.277557E+0     1.425124E+2     1.258572E+2
1.306882E+0     1.425138E+2     1.258482E+2
1.334536E+0     1.425258E+2     1.258644E+2
1.364959E+0     1.425170E+2     1.258557E+2
1.396884E+0     1.425170E+2     1.258557E+2
1.426542E+0     1.425137E+2     1.258638E+2
1.458097E+0     1.425332E+2     1.258686E+2
1.485251E+0     1.425305E+2     1.258733E+2
1.515557E+0     1.425330E+2     1.258724E+2
1.545231E+0     1.425260E+2     1.258678E+2
1.569040E+0     1.425330E+2     1.258678E+2
1.591087E+0     1.425467E+2     1.258812E+2
1.614464E+0     1.425467E+2     1.258662E+2
1.644509E+0     1.425428E+2     1.258893E+2
