/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426094E+2     1.259386E+2
-1.876638E+0     1.426218E+2     1.259446E+2
-1.851180E+0     1.426277E+2     1.259446E+2
-1.827801E+0     1.426261E+2     1.259522E+2
-1.793273E+0     1.426341E+2     1.259388E+2
-1.766211E+0     1.426147E+2     1.259437E+2
-1.740727E+0     1.426183E+2     1.259335E+2
-1.709454E+0     1.426154E+2     1.259398E+2
-1.678073E+0     1.426177E+2     1.259398E+2
-1.654849E+0     1.426176E+2     1.259364E+2
-1.627737E+0     1.426190E+2     1.259387E+2
-1.595178E+0     1.426175E+2     1.259369E+2
-1.563108E+0     1.426049E+2     1.259302E+2
-1.536638E+0     1.426049E+2     1.259332E+2
-1.514491E+0     1.426148E+2     1.259199E+2
-1.471945E+0     1.425986E+2     1.259317E+2
-1.443116E+0     1.426119E+2     1.259219E+2
-1.409004E+0     1.425990E+2     1.259339E+2
-1.378406E+0     1.426157E+2     1.259339E+2
-1.353752E+0     1.426125E+2     1.259364E+2
-1.320972E+0     1.426064E+2     1.259313E+2
-1.297715E+0     1.426064E+2     1.259376E+2
-1.275077E+0     1.426113E+2     1.259355E+2
-1.247816E+0     1.426081E+2     1.259131E+2
-1.217684E+0     1.425825E+2     1.259131E+2
-1.189843E+0     1.425946E+2     1.259180E+2
-1.161578E+0     1.425931E+2     1.259411E+2
-1.134322E+0     1.426213E+2     1.259321E+2
-1.100762E+0     1.426047E+2     1.259304E+2
-1.069816E+0     1.426069E+2     1.259313E+2
-1.046214E+0     1.426119E+2     1.259313E+2
-1.020939E+0     1.426056E+2     1.259212E+2
-9.967445E-1     1.426160E+2     1.259402E+2
-9.635242E-1     1.426068E+2     1.259263E+2
-9.335441E-1     1.425997E+2     1.259410E+2
-8.984894E-1     1.426078E+2     1.259410E+2
-8.725833E-1     1.425911E+2     1.259410E+2
-8.430141E-1     1.425911E+2     1.259148E+2
-8.197116E-1     1.426048E+2     1.259218E+2
-7.884621E-1     1.426015E+2     1.259263E+2
-7.597097E-1     1.426162E+2     1.259403E+2
-7.290634E-1     1.426075E+2     1.259369E+2
-7.037682E-1     1.426155E+2     1.259369E+2
-6.705526E-1     1.426094E+2     1.259416E+2
-6.403340E-1     1.426210E+2     1.259416E+2
-6.130451E-1     1.426177E+2     1.259307E+2
-5.807270E-1     1.426095E+2     1.259233E+2
-5.531229E-1     1.426064E+2     1.259233E+2
-5.300344E-1     1.426199E+2     1.259233E+2
-5.030431E-1     1.426039E+2     1.259354E+2
-4.697012E-1     1.426087E+2     1.259345E+2
-4.429521E-1     1.426023E+2     1.259246E+2
-4.131869E-1     1.426150E+2     1.259255E+2
-3.830937E-1     1.426072E+2     1.259255E+2
-3.597044E-1     1.426116E+2     1.259241E+2
-3.320755E-1     1.426069E+2     1.259354E+2
-3.085240E-1     1.426158E+2     1.259310E+2
-2.839407E-1     1.426114E+2     1.259274E+2
-2.590999E-1     1.426088E+2     1.259379E+2
-2.348341E-1     1.426166E+2     1.259379E+2
-2.111372E-1     1.425972E+2     1.259232E+2
-1.836413E-1     1.425972E+2     1.259396E+2
-1.496929E-1     1.426155E+2     1.259339E+2
-1.164559E-1     1.426048E+2     1.259339E+2
-8.460464E-2     1.426163E+2     1.259386E+2
-5.667725E-2     1.426173E+2     1.259386E+2
-2.437820E-2     1.426117E+2     1.259409E+2
5.816555E-3     1.426105E+2     1.259323E+2
0.000000E+0     1.426105E+2     1.259374E+2
3.114653E-2     1.426276E+2     1.258896E+2
6.088495E-2     1.425755E+2     1.258896E+2
9.082174E-2     1.424186E+2     1.257986E+2
1.288562E-1     1.424107E+2     1.257571E+2
1.690555E-1     1.423845E+2     1.257492E+2
1.950502E-1     1.424022E+2     1.257713E+2
2.189264E-1     1.424022E+2     1.257405E+2
2.432084E-1     1.423737E+2     1.257405E+2
2.662721E-1     1.423909E+2     1.257499E+2
2.884631E-1     1.423957E+2     1.257634E+2
3.117180E-1     1.424124E+2     1.257671E+2
3.363557E-1     1.424140E+2     1.257798E+2
3.637276E-1     1.424063E+2     1.257652E+2
3.940058E-1     1.423998E+2     1.257652E+2
4.173255E-1     1.424134E+2     1.257725E+2
4.463143E-1     1.424134E+2     1.257697E+2
4.767218E-1     1.424082E+2     1.257828E+2
5.090909E-1     1.424471E+2     1.258049E+2
5.408893E-1     1.424431E+2     1.258049E+2
5.712724E-1     1.424416E+2     1.258049E+2
5.938773E-1     1.424501E+2     1.257966E+2
6.175289E-1     1.424450E+2     1.258069E+2
6.486483E-1     1.424606E+2     1.258118E+2
6.761012E-1     1.424566E+2     1.258257E+2
7.193260E-1     1.424759E+2     1.258257E+2
7.513428E-1     1.424663E+2     1.258170E+2
7.817802E-1     1.424812E+2     1.258322E+2
8.118029E-1     1.424818E+2     1.258322E+2
8.396740E-1     1.424824E+2     1.258320E+2
8.711786E-1     1.424983E+2     1.258416E+2
8.982787E-1     1.424983E+2     1.258416E+2
9.317517E-1     1.424791E+2     1.258273E+2
9.612861E-1     1.424832E+2     1.258302E+2
9.885154E-1     1.424932E+2     1.258358E+2
1.018753E+0     1.424826E+2     1.258523E+2
1.050739E+0     1.425034E+2     1.258523E+2
1.078975E+0     1.424950E+2     1.258523E+2
1.108402E+0     1.424848E+2     1.258387E+2
1.135072E+0     1.425052E+2     1.258616E+2
1.169059E+0     1.425242E+2     1.258627E+2
1.194442E+0     1.425219E+2     1.258627E+2
1.225117E+0     1.425139E+2     1.258583E+2
1.248222E+0     1.425219E+2     1.258583E+2
1.276243E+0     1.425304E+2     1.258740E+2
1.303252E+0     1.425378E+2     1.258622E+2
1.335119E+0     1.425274E+2     1.258769E+2
1.367124E+0     1.425248E+2     1.258806E+2
1.390958E+0     1.425304E+2     1.258806E+2
1.413791E+0     1.425344E+2     1.258714E+2
1.441109E+0     1.425346E+2     1.258770E+2
1.466311E+0     1.425374E+2     1.258686E+2
1.491877E+0     1.425254E+2     1.258772E+2
1.523891E+0     1.425394E+2     1.258773E+2
1.552792E+0     1.425389E+2     1.258773E+2
1.575713E+0     1.425389E+2     1.258927E+2
1.605133E+0     1.425516E+2     1.258888E+2
1.635131E+0     1.425555E+2     1.258886E+2
1.665110E+0     1.425583E+2     1.259050E+2
1.695974E+0     1.425664E+2     1.259050E+2
1.724179E+0     1.425721E+2     1.259050E+2
1.751772E+0     1.425774E+2     1.259017E+2
1.774736E+0     1.425460E+2     1.258803E+2
1.807086E+0     1.425460E+2     1.258844E+2
1.839782E+0     1.425538E+2     1.258800E+2
1.870193E+0     1.425408E+2     1.258800E+2
1.898405E+0     1.425584E+2     1.258800E+2
1.927094E+0     1.425616E+2     1.258901E+2
1.960904E+0     1.425495E+2     1.258894E+2
1.991814E+0     1.425709E+2     1.259023E+2
2.023815E+0     1.425709E+2     1.259023E+2
2.051875E+0     1.425730E+2     1.259021E+2
2.081908E+0     1.425790E+2     1.259021E+2
2.115148E+0     1.425676E+2     1.259017E+2
2.143274E+0     1.425661E+2     1.258999E+2
2.171781E+0     1.425572E+2     1.258973E+2
2.201442E+0     1.425566E+2     1.259020E+2
2.234160E+0     1.425733E+2     1.259020E+2
2.264100E+0     1.425660E+2     1.259019E+2
2.291802E+0     1.425739E+2     1.258972E+2
2.315903E+0     1.425597E+2     1.258982E+2
2.341767E+0     1.425687E+2     1.259127E+2
2.365156E+0     1.425918E+2     1.259209E+2
2.389260E+0     1.425834E+2     1.259209E+2
2.413498E+0     1.425824E+2     1.259106E+2
2.446164E+0     1.425836E+2     1.259141E+2
2.477920E+0     1.425749E+2     1.259134E+2
2.519675E+0     1.425792E+2     1.259109E+2
2.542805E+0     1.425738E+2     1.259109E+2
2.565162E+0     1.425742E+2     1.259004E+2
2.594267E+0     1.425774E+2     1.259142E+2
2.624165E+0     1.425786E+2     1.259152E+2
2.654158E+0     1.425841E+2     1.259047E+2
2.684836E+0     1.425795E+2     1.259178E+2
2.710672E+0     1.425752E+2     1.259178E+2
2.739114E+0     1.425911E+2     1.259212E+2
2.769870E+0     1.425771E+2     1.259208E+2
2.796372E+0     1.425966E+2     1.259210E+2
2.824296E+0     1.425883E+2     1.259157E+2
2.859556E+0     1.425854E+2     1.259174E+2
2.886128E+0     1.425839E+2     1.259144E+2
2.922841E+0     1.425839E+2     1.259144E+2
2.947831E+0     1.425894E+2     1.259160E+2
2.971371E+0     1.425844E+2     1.259142E+2
2.995171E+0     1.425925E+2     1.259242E+2
3.018880E+0     1.425951E+2     1.259129E+2
3.042827E+0     1.425946E+2     1.259129E+2
3.066550E+0     1.426091E+2     1.259360E+2
3.090087E+0     1.426092E+2     1.259333E+2
3.113892E+0     1.425960E+2     1.259161E+2
3.139955E+0     1.425960E+2     1.259166E+2
3.163593E+0     1.425838E+2     1.259227E+2
3.191825E+0     1.426047E+2     1.259227E+2
3.215135E+0     1.425822E+2     1.259310E+2
3.238162E+0     1.425972E+2     1.259161E+2
3.271833E+0     1.425886E+2     1.259145E+2
3.302914E+0     1.425945E+2     1.259145E+2
3.330198E+0     1.425913E+2     1.259161E+2
3.357106E+0     1.425913E+2     1.259161E+2
3.385193E+0     1.425890E+2     1.259287E+2
3.419427E+0     1.426008E+2     1.259229E+2
3.451812E+0     1.426048E+2     1.259292E+2
3.477461E+0     1.426034E+2     1.259292E+2
3.504296E+0     1.426110E+2     1.259323E+2
3.534198E+0     1.425866E+2     1.259180E+2
3.573393E+0     1.425977E+2     1.259281E+2
3.596418E+0     1.426041E+2     1.259229E+2
3.626807E+0     1.425914E+2     1.259218E+2
3.651262E+0     1.426088E+2     1.259302E+2
3.681957E+0     1.426009E+2     1.259302E+2
3.704309E+0     1.426016E+2     1.259258E+2
3.727382E+0     1.426110E+2     1.259412E+2
3.749967E+0     1.426133E+2     1.259294E+2
3.775207E+0     1.425987E+2     1.259226E+2
3.799212E+0     1.425987E+2     1.259217E+2
3.828366E+0     1.425968E+2     1.259217E+2
