/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426253E+2     1.259521E+2
-1.874732E+0     1.426300E+2     1.259288E+2
-1.844089E+0     1.426217E+2     1.259288E+2
-1.816114E+0     1.426172E+2     1.259427E+2
-1.790644E+0     1.426003E+2     1.259345E+2
-1.759068E+0     1.426087E+2     1.259446E+2
-1.728725E+0     1.426227E+2     1.259403E+2
-1.696974E+0     1.426138E+2     1.259403E+2
-1.674539E+0     1.426138E+2     1.259470E+2
-1.648708E+0     1.426249E+2     1.259283E+2
-1.617949E+0     1.426011E+2     1.259247E+2
-1.592763E+0     1.426011E+2     1.259272E+2
-1.566449E+0     1.426060E+2     1.259242E+2
-1.536198E+0     1.425989E+2     1.259242E+2
-1.509702E+0     1.426056E+2     1.259275E+2
-1.480464E+0     1.425988E+2     1.259282E+2
-1.448633E+0     1.425915E+2     1.259232E+2
-1.425129E+0     1.425991E+2     1.259268E+2
-1.388007E+0     1.426018E+2     1.259301E+2
-1.364872E+0     1.426136E+2     1.259301E+2
-1.341845E+0     1.426062E+2     1.259338E+2
-1.315101E+0     1.426009E+2     1.259354E+2
-1.288759E+0     1.426115E+2     1.259319E+2
-1.265705E+0     1.426101E+2     1.259243E+2
-1.232096E+0     1.426019E+2     1.259297E+2
-1.205486E+0     1.426121E+2     1.259371E+2
-1.166690E+0     1.426160E+2     1.259297E+2
-1.144095E+0     1.426055E+2     1.259337E+2
-1.118563E+0     1.426110E+2     1.259351E+2
-1.086392E+0     1.426144E+2     1.259351E+2
-1.055621E+0     1.426081E+2     1.259212E+2
-1.023865E+0     1.426171E+2     1.259212E+2
-9.978322E-1     1.426171E+2     1.259344E+2
-9.731049E-1     1.426149E+2     1.259236E+2
-9.489035E-1     1.426027E+2     1.259254E+2
-9.178537E-1     1.426065E+2     1.259416E+2
-8.928522E-1     1.426290E+2     1.259360E+2
-8.627738E-1     1.426137E+2     1.259287E+2
-8.249163E-1     1.426109E+2     1.259287E+2
-7.997617E-1     1.426202E+2     1.259455E+2
-7.766122E-1     1.426202E+2     1.259382E+2
-7.504925E-1     1.426157E+2     1.259412E+2
-7.263459E-1     1.426250E+2     1.259444E+2
-7.028064E-1     1.426098E+2     1.259444E+2
-6.781982E-1     1.426040E+2     1.259310E+2
-6.550945E-1     1.425992E+2     1.259334E+2
-6.317209E-1     1.426066E+2     1.259309E+2
-6.050471E-1     1.426132E+2     1.259269E+2
-5.791630E-1     1.426049E+2     1.259261E+2
-5.540909E-1     1.426049E+2     1.259261E+2
-5.237950E-1     1.426005E+2     1.259220E+2
-4.979290E-1     1.426157E+2     1.259398E+2
-4.674825E-1     1.426161E+2     1.259272E+2
-4.317192E-1     1.426145E+2     1.259397E+2
-4.003891E-1     1.426181E+2     1.259397E+2
-3.678330E-1     1.426158E+2     1.259345E+2
-3.366856E-1     1.425969E+2     1.259119E+2
-3.049916E-1     1.425869E+2     1.259415E+2
-2.817019E-1     1.426124E+2     1.259335E+2
-2.585844E-1     1.426087E+2     1.259465E+2
-2.304801E-1     1.426200E+2     1.259465E+2
-2.063331E-1     1.426179E+2     1.259438E+2
-1.737780E-1     1.426236E+2     1.259460E+2
-1.457538E-1     1.426262E+2     1.259396E+2
-1.194543E-1     1.426138E+2     1.259330E+2
-9.308281E-2     1.426138E+2     1.259326E+2
-6.263437E-2     1.426091E+2     1.259326E+2
-3.264990E-2     1.426243E+2     1.259366E+2
-2.056026E-3     1.426272E+2     1.259467E+2
2.678404E-2     1.426308E+2     1.259510E+2
0.000000E+0     1.426002E+2     1.259385E+2
3.308582E-2     1.426077E+2     1.259385E+2
5.956268E-2     1.425718E+2     1.259086E+2
8.954525E-2     1.425718E+2     1.257691E+2
1.212578E-1     1.423878E+2     1.257603E+2
1.462436E-1     1.423897E+2     1.257538E+2
1.762271E-1     1.423790E+2     1.257492E+2
2.012134E-1     1.423918E+2     1.257492E+2
2.242012E-1     1.423901E+2     1.257615E+2
