/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426213E+2     1.259382E+2
-1.877472E+0     1.426177E+2     1.259400E+2
-1.850572E+0     1.426117E+2     1.259403E+2
-1.820455E+0     1.426191E+2     1.259346E+2
-1.795281E+0     1.426187E+2     1.259263E+2
-1.758366E+0     1.426083E+2     1.259279E+2
-1.735438E+0     1.426030E+2     1.259279E+2
-1.712833E+0     1.426171E+2     1.259315E+2
-1.687365E+0     1.426152E+2     1.259390E+2
-1.657925E+0     1.426191E+2     1.259235E+2
-1.635092E+0     1.426026E+2     1.259269E+2
-1.610831E+0     1.426193E+2     1.259519E+2
-1.582130E+0     1.426193E+2     1.259519E+2
-1.549229E+0     1.426225E+2     1.259407E+2
-1.519345E+0     1.426157E+2     1.259380E+2
-1.494059E+0     1.426174E+2     1.259380E+2
-1.463403E+0     1.426127E+2     1.259284E+2
-1.431818E+0     1.426035E+2     1.259284E+2
-1.403023E+0     1.426107E+2     1.259284E+2
-1.372883E+0     1.426135E+2     1.259337E+2
-1.347204E+0     1.426090E+2     1.259251E+2
-1.320220E+0     1.425825E+2     1.259075E+2
-1.294465E+0     1.425967E+2     1.259203E+2
-1.271779E+0     1.426024E+2     1.259259E+2
-1.245128E+0     1.426112E+2     1.259259E+2
-1.222447E+0     1.426106E+2     1.259341E+2
-1.197432E+0     1.426088E+2     1.259262E+2
-1.168269E+0     1.426022E+2     1.259262E+2
-1.141032E+0     1.426022E+2     1.259218E+2
-1.109373E+0     1.426059E+2     1.259255E+2
-1.082164E+0     1.426079E+2     1.259255E+2
-1.049206E+0     1.426131E+2     1.259262E+2
-1.025371E+0     1.426207E+2     1.259371E+2
-1.001445E+0     1.426132E+2     1.259322E+2
-9.793209E-1     1.426065E+2     1.259277E+2
-9.573673E-1     1.426004E+2     1.259270E+2
-9.328679E-1     1.426004E+2     1.259270E+2
-9.088758E-1     1.426096E+2     1.259270E+2
-8.798307E-1     1.425903E+2     1.259366E+2
-8.556909E-1     1.426016E+2     1.259219E+2
-8.284868E-1     1.425965E+2     1.259184E+2
-7.953800E-1     1.425990E+2     1.259318E+2
-7.651128E-1     1.426200E+2     1.259318E+2
-7.350325E-1     1.426075E+2     1.259318E+2
-7.089752E-1     1.426075E+2     1.259315E+2
-6.857947E-1     1.426063E+2     1.259328E+2
-6.620997E-1     1.426007E+2     1.259203E+2
-6.390504E-1     1.426021E+2     1.259257E+2
-6.120690E-1     1.426186E+2     1.259383E+2
-5.895967E-1     1.426266E+2     1.259383E+2
-5.664243E-1     1.426159E+2     1.259491E+2
-5.382065E-1     1.426056E+2     1.259360E+2
-5.117864E-1     1.426205E+2     1.259434E+2
-4.808482E-1     1.426205E+2     1.259333E+2
-4.433917E-1     1.426091E+2     1.259333E+2
-4.178566E-1     1.426114E+2     1.259308E+2
-3.903626E-1     1.426128E+2     1.259335E+2
-3.582529E-1     1.426182E+2     1.259422E+2
-3.263906E-1     1.426280E+2     1.259422E+2
-2.997974E-1     1.426228E+2     1.259364E+2
-2.706369E-1     1.426092E+2     1.259364E+2
-2.422728E-1     1.426092E+2     1.259345E+2
-2.103848E-1     1.426153E+2     1.259376E+2
-1.840118E-1     1.426088E+2     1.259285E+2
-1.564130E-1     1.426123E+2     1.259327E+2
-1.240109E-1     1.426187E+2     1.259327E+2
-9.555473E-2     1.426183E+2     1.259327E+2
-6.506100E-2     1.426293E+2     1.259451E+2
-3.495874E-2     1.426293E+2     1.259353E+2
-7.439995E-3     1.426198E+2     1.259366E+2
1.922331E-2     1.426366E+2     1.259517E+2
0.000000E+0     1.426353E+2     1.259551E+2
2.728462E-2     1.426227E+2     1.259329E+2
5.819178E-2     1.425773E+2     1.259329E+2
8.905554E-2     1.424045E+2     1.257510E+2
1.212778E-1     1.423857E+2     1.257510E+2
1.487322E-1     1.423857E+2     1.257665E+2
1.735239E-1     1.424029E+2     1.257495E+2
1.970754E-1     1.423844E+2     1.257495E+2
2.204089E-1     1.423942E+2     1.257547E+2
2.435155E-1     1.423936E+2     1.257491E+2
2.723918E-1     1.423807E+2     1.257538E+2
3.080239E-1     1.424085E+2     1.257646E+2
3.400106E-1     1.424094E+2     1.257646E+2
3.633490E-1     1.424094E+2     1.257792E+2
3.903384E-1     1.424199E+2     1.257888E+2
4.175215E-1     1.424326E+2     1.257933E+2
4.463801E-1     1.424378E+2     1.257819E+2
4.767270E-1     1.424216E+2     1.257819E+2
5.067043E-1     1.424224E+2     1.257850E+2
5.351419E-1     1.424453E+2     1.257926E+2
5.723200E-1     1.424367E+2     1.257956E+2
5.955815E-1     1.424367E+2     1.258138E+2
6.183009E-1     1.424466E+2     1.258077E+2
6.471772E-1     1.424571E+2     1.258225E+2
6.775641E-1     1.424712E+2     1.258225E+2
7.042847E-1     1.424678E+2     1.258185E+2
7.323298E-1     1.424593E+2     1.258071E+2
7.613244E-1     1.424710E+2     1.258208E+2
7.973161E-1     1.424648E+2     1.258121E+2
8.223610E-1     1.424648E+2     1.258255E+2
8.460016E-1     1.424750E+2     1.258255E+2
8.709097E-1     1.424881E+2     1.258272E+2
8.933568E-1     1.424751E+2     1.258316E+2
9.252515E-1     1.424826E+2     1.258400E+2
9.600320E-1     1.424877E+2     1.258400E+2
9.862571E-1     1.425120E+2     1.258489E+2
1.010989E+0     1.425028E+2     1.258489E+2
1.039003E+0     1.425028E+2     1.258474E+2
1.062392E+0     1.424998E+2     1.258508E+2
1.097051E+0     1.425074E+2     1.258503E+2
1.125828E+0     1.424977E+2     1.258370E+2
1.153377E+0     1.425066E+2     1.258501E+2
1.182531E+0     1.425127E+2     1.258501E+2
1.209073E+0     1.425149E+2     1.258527E+2
1.232307E+0     1.425182E+2     1.258618E+2
1.258154E+0     1.425182E+2     1.258641E+2
1.280042E+0     1.425210E+2     1.258612E+2
1.302042E+0     1.425278E+2     1.258731E+2
1.328440E+0     1.425323E+2     1.258731E+2
1.353007E+0     1.425390E+2     1.258791E+2
1.384274E+0     1.425360E+2     1.258553E+2
1.407849E+0     1.425183E+2     1.258702E+2
1.429539E+0     1.425304E+2     1.258702E+2
1.457863E+0     1.425472E+2     1.258785E+2
1.488995E+0     1.425251E+2     1.258634E+2
1.525582E+0     1.425433E+2     1.258634E+2
1.551359E+0     1.425371E+2     1.258752E+2
1.577221E+0     1.425367E+2     1.258691E+2
1.605842E+0     1.425232E+2     1.258708E+2
1.638987E+0     1.425351E+2     1.258769E+2
1.671305E+0     1.425418E+2     1.258769E+2
1.694046E+0     1.425418E+2     1.258801E+2
1.725291E+0     1.425446E+2     1.258882E+2
1.765553E+0     1.425536E+2     1.258871E+2
1.791392E+0     1.425534E+2     1.258823E+2
1.815410E+0     1.425445E+2     1.258822E+2
1.841022E+0     1.425428E+2     1.258822E+2
1.864365E+0     1.425582E+2     1.258825E+2
1.887494E+0     1.425657E+2     1.258976E+2
1.922400E+0     1.425657E+2     1.258968E+2
1.955997E+0     1.425634E+2     1.258888E+2
1.986288E+0     1.425619E+2     1.258888E+2
2.011082E+0     1.425728E+2     1.259003E+2
2.042184E+0     1.425661E+2     1.259003E+2
2.067991E+0     1.425662E+2     1.258988E+2
2.098272E+0     1.425767E+2     1.259068E+2
2.127616E+0     1.425749E+2     1.259117E+2
2.157389E+0     1.425744E+2     1.259117E+2
2.185802E+0     1.425726E+2     1.259117E+2
2.211460E+0     1.425640E+2     1.259041E+2
2.241484E+0     1.425694E+2     1.258943E+2
2.270085E+0     1.425683E+2     1.259004E+2
2.302412E+0     1.425662E+2     1.259004E+2
2.330078E+0     1.425701E+2     1.259033E+2
2.353636E+0     1.425701E+2     1.259033E+2
2.388948E+0     1.425512E+2     1.258958E+2
2.419170E+0     1.425687E+2     1.259048E+2
2.444369E+0     1.425762E+2     1.259162E+2
2.477120E+0     1.425827E+2     1.258983E+2
2.500440E+0     1.425624E+2     1.258983E+2
2.522417E+0     1.425650E+2     1.258921E+2
2.553566E+0     1.425776E+2     1.259152E+2
2.578444E+0     1.425776E+2     1.259161E+2
2.608540E+0     1.425850E+2     1.259149E+2
2.637997E+0     1.425914E+2     1.259217E+2
2.669225E+0     1.425785E+2     1.259113E+2
2.701427E+0     1.425898E+2     1.259207E+2
2.723307E+0     1.425900E+2     1.259125E+2
2.747148E+0     1.425785E+2     1.259125E+2
2.773683E+0     1.425828E+2     1.259110E+2
2.805638E+0     1.425792E+2     1.259036E+2
2.841431E+0     1.425831E+2     1.259036E+2
2.868083E+0     1.425770E+2     1.259129E+2
2.893564E+0     1.426070E+2     1.259345E+2
2.921063E+0     1.425950E+2     1.259292E+2
2.952437E+0     1.425946E+2     1.259292E+2
2.983386E+0     1.425861E+2     1.259213E+2
3.014842E+0     1.425861E+2     1.259213E+2
3.040068E+0     1.425884E+2     1.259189E+2
3.065643E+0     1.425855E+2     1.259148E+2
3.089162E+0     1.425988E+2     1.259283E+2
3.119989E+0     1.425976E+2     1.259256E+2
3.145778E+0     1.425893E+2     1.259155E+2
3.175796E+0     1.425909E+2     1.259235E+2
3.216286E+0     1.425890E+2     1.259152E+2
3.240108E+0     1.425890E+2     1.259205E+2
3.263669E+0     1.425915E+2     1.259287E+2
3.289146E+0     1.425902E+2     1.259166E+2
3.314402E+0     1.425813E+2     1.259166E+2
3.339035E+0     1.425984E+2     1.259270E+2
3.370354E+0     1.426089E+2     1.259120E+2
3.393673E+0     1.425810E+2     1.259273E+2
3.416404E+0     1.425953E+2     1.259303E+2
3.448212E+0     1.425978E+2     1.259127E+2
3.475118E+0     1.425838E+2     1.259127E+2
3.506479E+0     1.425823E+2     1.259255E+2
3.532807E+0     1.426025E+2     1.259272E+2
3.565059E+0     1.425929E+2     1.259147E+2
3.588424E+0     1.425900E+2     1.259199E+2
3.611106E+0     1.425896E+2     1.259287E+2
3.636363E+0     1.426008E+2     1.259287E+2
3.661057E+0     1.425825E+2     1.259164E+2
3.684465E+0     1.425825E+2     1.259224E+2
3.714681E+0     1.425757E+2     1.259258E+2
3.742393E+0     1.425967E+2     1.259315E+2
3.770099E+0     1.426095E+2     1.259233E+2
3.802464E+0     1.425984E+2     1.259233E+2
