/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426030E+2     1.259392E+2
-1.875374E+0     1.426167E+2     1.259276E+2
-1.831364E+0     1.426140E+2     1.259383E+2
-1.790955E+0     1.426068E+2     1.259369E+2
-1.764230E+0     1.426123E+2     1.259295E+2
-1.742008E+0     1.426200E+2     1.259378E+2
-1.715363E+0     1.426174E+2     1.259378E+2
-1.692062E+0     1.426334E+2     1.259468E+2
-1.668726E+0     1.426334E+2     1.259316E+2
-1.640757E+0     1.426238E+2     1.259317E+2
-1.616536E+0     1.426302E+2     1.259528E+2
-1.592974E+0     1.426120E+2     1.259326E+2
-1.567312E+0     1.426199E+2     1.259326E+2
-1.544143E+0     1.426331E+2     1.259430E+2
-1.515942E+0     1.426212E+2     1.259465E+2
-1.485822E+0     1.426277E+2     1.259401E+2
-1.457970E+0     1.426226E+2     1.259541E+2
-1.433348E+0     1.426226E+2     1.259481E+2
-1.404333E+0     1.426377E+2     1.259481E+2
-1.372874E+0     1.426103E+2     1.259467E+2
-1.343388E+0     1.426138E+2     1.259298E+2
-1.313121E+0     1.426073E+2     1.259360E+2
-1.281316E+0     1.426141E+2     1.259541E+2
-1.252983E+0     1.426231E+2     1.259541E+2
-1.223864E+0     1.426254E+2     1.259475E+2
-1.193318E+0     1.426199E+2     1.259246E+2
-1.167378E+0     1.426145E+2     1.259373E+2
-1.145240E+0     1.426208E+2     1.259442E+2
-1.121049E+0     1.426249E+2     1.259411E+2
-1.093869E+0     1.426179E+2     1.259411E+2
-1.061353E+0     1.426046E+2     1.259306E+2
-1.033214E+0     1.426145E+2     1.259425E+2
-1.001982E+0     1.426153E+2     1.259264E+2
-9.700097E-1     1.426059E+2     1.259351E+2
-9.450363E-1     1.426188E+2     1.259408E+2
-9.220394E-1     1.426016E+2     1.259408E+2
-8.844289E-1     1.426074E+2     1.259590E+2
-8.540749E-1     1.426182E+2     1.259383E+2
-8.230285E-1     1.426261E+2     1.259483E+2
-7.943243E-1     1.426255E+2     1.259382E+2
-7.681140E-1     1.426255E+2     1.259382E+2
-7.452606E-1     1.426153E+2     1.259312E+2
-7.080277E-1     1.426419E+2     1.259503E+2
-6.760572E-1     1.426240E+2     1.259394E+2
-6.520061E-1     1.426164E+2     1.259501E+2
-6.231483E-1     1.426280E+2     1.259501E+2
-5.981444E-1     1.426132E+2     1.259347E+2
-5.655726E-1     1.426213E+2     1.259347E+2
-5.368747E-1     1.426046E+2     1.259357E+2
-5.066279E-1     1.426087E+2     1.259318E+2
-4.818944E-1     1.426214E+2     1.259300E+2
-4.513000E-1     1.426115E+2     1.259375E+2
-4.189595E-1     1.426106E+2     1.259375E+2
-3.906931E-1     1.426159E+2     1.259405E+2
-3.551907E-1     1.426160E+2     1.259474E+2
-3.309564E-1     1.426160E+2     1.259357E+2
-3.083762E-1     1.426277E+2     1.259357E+2
-2.819523E-1     1.426162E+2     1.259405E+2
-2.507872E-1     1.426081E+2     1.259263E+2
-2.229537E-1     1.426117E+2     1.259426E+2
-1.919550E-1     1.426353E+2     1.259487E+2
-1.623348E-1     1.426250E+2     1.259465E+2
-1.312722E-1     1.426276E+2     1.259482E+2
-1.085471E-1     1.426276E+2     1.259473E+2
-8.518400E-2     1.426371E+2     1.259473E+2
-5.193319E-2     1.426110E+2     1.259424E+2
-2.617826E-2     1.426177E+2     1.259434E+2
1.508808E-3     1.426129E+2     1.259414E+2
0.000000E+0     1.426228E+2     1.259494E+2
2.906466E-2     1.426117E+2     1.259494E+2
5.224705E-2     1.425206E+2     1.259009E+2
