/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 3.500000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.900000E+0     1.426048E+2     1.259520E+2
-1.873322E+0     1.426305E+2     1.259529E+2
-1.847696E+0     1.426134E+2     1.259377E+2
-1.819334E+0     1.426276E+2     1.259482E+2
-1.786818E+0     1.426147E+2     1.259482E+2
-1.756322E+0     1.426031E+2     1.259527E+2
-1.728061E+0     1.426140E+2     1.259339E+2
-1.702009E+0     1.426140E+2     1.259382E+2
-1.671720E+0     1.426137E+2     1.259494E+2
-1.636722E+0     1.426360E+2     1.259494E+2
-1.610741E+0     1.426123E+2     1.259395E+2
-1.574306E+0     1.426123E+2     1.259358E+2
-1.536971E+0     1.426286E+2     1.259490E+2
-1.506237E+0     1.426152E+2     1.259342E+2
-1.481993E+0     1.426152E+2     1.259381E+2
-1.457395E+0     1.426147E+2     1.259381E+2
-1.427715E+0     1.426160E+2     1.259423E+2
-1.404257E+0     1.426110E+2     1.259339E+2
-1.375327E+0     1.426237E+2     1.259308E+2
-1.341731E+0     1.426068E+2     1.259299E+2
-1.310050E+0     1.426113E+2     1.259299E+2
-1.281757E+0     1.426138E+2     1.259299E+2
-1.254005E+0     1.426138E+2     1.259346E+2
-1.231034E+0     1.426063E+2     1.259247E+2
-1.204943E+0     1.425972E+2     1.259270E+2
-1.181768E+0     1.426099E+2     1.259301E+2
-1.157821E+0     1.426053E+2     1.259312E+2
-1.134015E+0     1.426057E+2     1.259312E+2
-1.110779E+0     1.426097E+2     1.259257E+2
-1.084051E+0     1.426092E+2     1.259221E+2
-1.053925E+0     1.426003E+2     1.259327E+2
-1.030725E+0     1.426003E+2     1.259262E+2
-1.000078E+0     1.426114E+2     1.259190E+2
-9.709705E-1     1.425868E+2     1.259190E+2
-9.398483E-1     1.425868E+2     1.259087E+2
-9.119667E-1     1.425868E+2     1.259306E+2
-8.807348E-1     1.426002E+2     1.259306E+2
-8.540887E-1     1.426036E+2     1.259226E+2
-8.200063E-1     1.426167E+2     1.259342E+2
-7.928752E-1     1.426167E+2     1.259238E+2
-7.582535E-1     1.426091E+2     1.259364E+2
-7.318272E-1     1.426219E+2     1.259351E+2
-7.052726E-1     1.426149E+2     1.259351E+2
-6.748456E-1     1.426214E+2     1.259431E+2
-6.497721E-1     1.425952E+2     1.259198E+2
-6.271757E-1     1.426239E+2     1.259198E+2
-5.858678E-1     1.426175E+2     1.259412E+2
-5.575875E-1     1.426253E+2     1.259502E+2
-5.320519E-1     1.426157E+2     1.259378E+2
-5.052942E-1     1.426168E+2     1.259429E+2
-4.794177E-1     1.426136E+2     1.259290E+2
-4.475607E-1     1.425979E+2     1.259296E+2
-4.079198E-1     1.426318E+2     1.259463E+2
-3.838953E-1     1.426091E+2     1.259332E+2
-3.593487E-1     1.426091E+2     1.259285E+2
-3.339418E-1     1.426176E+2     1.259324E+2
-3.039197E-1     1.426179E+2     1.259324E+2
-2.807845E-1     1.426133E+2     1.259357E+2
-2.574758E-1     1.426085E+2     1.259270E+2
-2.319325E-1     1.426086E+2     1.259270E+2
