-138.143596	15.178467	-68.399977	-62.852905
-137.948283	15.227295	-68.368238	-62.900513
-137.948283	15.349365	-68.382887	-62.905396
-138.027629	15.520264	-68.353590	-63.016479
-138.021525	15.630127	-68.375563	-62.940186
-137.942180	15.746094	-68.390211	-63.054932
-138.021525	15.916992	-68.414625	-62.956665
-137.838420	16.246582	-68.338941	-62.902954
-138.021525	16.362549	-68.402418	-62.915161
-138.003215	16.618896	-68.380445	-63.104370
-137.997111	16.710449	-68.356031	-63.045166
-138.003215	16.753174	-68.407301	-63.122070
-138.100871	16.954590	-68.446363	-63.024414
-137.997111	16.991211	-68.356031	-62.989014
-137.887248	17.064453	-68.375563	-63.249634
-137.948283	17.241455	-68.390211	-63.037842
-137.984904	17.265869	-68.380445	-63.090332
-137.936076	17.265869	-68.426832	-62.923096
-138.045939	17.320801	-68.348707	-63.095825
-138.064250	17.253662	-68.419508	-63.030518
-137.960490	17.168213	-68.365797	-62.897461
-138.149699	17.082764	-68.456129	-63.003662
-138.119182	16.997314	-68.456129	-63.033569
-138.003215	16.917969	-68.441480	-62.921875
-137.942180	16.704346	-68.399977	-62.877930
-138.027629	16.704346	-68.429273	-62.958496
-138.015422	16.539551	-68.351148	-63.021973
-137.820109	16.606689	-68.524488	-62.965820
-137.942180	16.515137	-68.402418	-62.931030
-137.997111	16.667725	-68.419508	-62.971313
-137.875041	16.698242	-68.458570	-62.990845
-138.119182	16.863037	-68.448805	-62.970703
-138.052043	17.180420	-68.412184	-63.049438
-137.936076	17.333008	-68.390211	-62.987793
-137.960490	17.644287	-68.431715	-63.147705
-137.936076	17.735840	-68.365797	-62.968872
-138.094768	17.876221	-68.453688	-62.901123
-138.033732	18.211914	-68.456129	-62.737549
-138.033732	18.236328	-68.434156	-62.989014
-138.180217	18.358398	-68.436598	-63.082397
-138.131389	18.425537	-68.380445	-62.871826
-138.174113	18.321777	-68.419508	-63.064697
-138.137492	18.315674	-68.417066	-63.064697
-137.905559	18.260742	-68.407301	-63.161133
-138.155803	18.126465	-68.404859	-63.077515
-138.033732	17.961670	-68.395094	-62.856567
-138.076457	17.821289	-68.446363	-63.242310
-137.978801	17.564941	-68.402418	-63.023804
-137.923869	17.412354	-68.441480	-63.015259
-138.039836	17.436768	-68.439039	-62.967651
-137.984904	17.271973	-68.458570	-62.962769
-138.070354	17.174316	-68.429273	-62.932861
-138.027629	16.924072	-68.443922	-63.028687
-137.972697	16.960693	-68.446363	-63.088501
-138.039836	16.881348	-68.448805	-63.104370
-138.021525	17.009521	-68.419508	-62.959106
-138.168010	16.783691	-68.407301	-63.166626
-138.009318	16.881348	-68.448805	-63.050659
-138.082561	16.887451	-68.407301	-63.297852
-138.222941	17.058350	-68.448805	-62.987793
-138.088664	17.119385	-68.473219	-63.036621
-138.100871	17.198730	-68.461012	-63.104980
-137.984904	17.339111	-68.446363	-62.999390
-137.984904	17.546631	-68.448805	-63.099487
-138.070354	17.809082	-68.490309	-63.123901
-138.082561	17.906738	-68.448805	-63.017700
-138.131389	18.016602	-68.373121	-63.236816
-137.984904	18.095947	-68.439039	-63.105591
-137.991008	18.010498	-68.453688	-63.203247
-138.015422	17.925049	-68.465895	-63.179443
-137.984904	17.839600	-68.463453	-63.238037
-137.972697	17.705322	-68.504957	-63.145874
-137.984904	17.491699	-68.431715	-62.981079
-138.027629	17.290283	-68.436598	-63.067139
-138.045939	17.064453	-68.390211	-63.185547
-137.942180	16.893555	-68.451246	-63.147095
-137.991008	16.789795	-68.453688	-63.142822
-137.875041	16.618896	-68.407301	-63.180054
-138.015422	16.380859	-68.419508	-63.079956
-137.881145	16.252686	-68.475660	-63.131226
-137.875041	16.222168	-68.443922	-63.263672
-138.039836	16.173340	-68.419508	-63.115967
-137.905559	16.039062	-68.402418	-63.125122
-137.875041	16.179443	-68.492750	-63.116577
-137.807902	16.167236	-68.448805	-63.115356
-137.771281	16.258789	-68.392652	-62.973145
-137.807902	16.234375	-68.446363	-63.225830
-137.936076	16.338135	-68.390211	-63.293579
-137.820109	16.344238	-68.461012	-63.111694
-137.722453	16.423584	-68.451246	-63.134888
-137.832316	16.563965	-68.451246	-63.121460
-137.716350	16.588379	-68.548902	-63.097046
-137.624797	16.673828	-68.429273	-63.252686
-137.667521	16.673828	-68.478102	-63.310059
-137.527141	16.795898	-68.485426	-63.190430
-137.423381	16.844727	-68.468336	-63.266113
-137.392863	16.753174	-68.461012	-63.361328
-137.295207	16.844727	-68.448805	-63.182495
-137.301311	16.759277	-68.434156	-63.353394
-137.234172	16.631104	-68.514723	-63.102539
-137.160930	16.515137	-68.492750	-63.426636
-137.160930	16.332031	-68.417066	-63.231934
-136.959514	16.020752	-68.519605	-63.471191
-136.758098	15.788818	-68.458570	-63.342407
-136.672648	15.678955	-68.463453	-63.409546
-136.446818	15.422607	-68.446363	-63.477905
-136.147746	15.294434	-68.451246	-63.472412
-136.172160	15.404297	-68.487867	-63.612183
-135.824260	15.282227	-68.529371	-63.523071
-135.494670	15.282227	-68.456129	-63.743408
-135.189494	15.257812	-68.529371	-63.623779
-134.878215	15.343262	-68.463453	-63.551758
-134.499797	15.440918	-68.495191	-63.740356
-134.017619	15.556885	-68.490309	-63.648804
-133.633098	15.556885	-68.517164	-63.610962
-133.102092	15.672852	-68.458570	-63.899658
-132.278117	15.758301	-68.522047	-63.873413
-131.600627	15.923096	-68.458570	-63.915527
-130.959758	16.081787	-68.424391	-63.913086
-130.306682	15.965820	-68.487867	-64.185303
-130.019816	15.831543	-68.514723	-64.126099
-129.940471	15.953613	-68.548902	-64.185303
-129.891643	15.752197	-68.439039	-64.007690
-130.318889	15.489746	-68.461012	-64.270142
-130.923137	15.538574	-68.487867	-64.140137
-131.576213	15.337158	-68.487867	-64.408691
-132.217082	15.428711	-68.509840	-64.172485
-132.864055	15.031982	-68.526930	-64.425781
-133.468303	14.934326	-68.480543	-64.251831
-133.974895	14.830566	-68.539137	-64.289062
-134.475383	14.537598	-68.563551	-64.528931
-134.969768	14.336182	-68.522047	-64.519775
-135.146770	14.128662	-68.502516	-64.527100
-135.610637	13.927246	-68.529371	-64.492920
-135.848674	13.933350	-68.522047	-64.494751
-136.086711	13.890625	-68.605055	-64.557007
-136.367473	13.744141	-68.514723	-64.496582
-136.428508	13.799072	-68.487867	-64.494751
-136.758098	13.866211	-68.517164	-64.484375
-136.721477	13.902832	-68.514723	-64.600342
-136.874064	13.902832	-68.553785	-64.434937
-136.770305	14.153076	-68.583082	-64.621704
-137.142619	14.171387	-68.629469	-64.359253
-137.252482	14.214111	-68.602613	-64.384277
-137.240275	14.232422	-68.544020	-64.527100
-137.301311	14.415527	-68.556227	-64.417847
-137.429484	14.513184	-68.587965	-64.233521
-137.362346	14.482666	-68.592848	-64.303711
-137.466105	14.446045	-68.524488	-64.299438
-137.551555	14.391113	-68.636793	-64.217041
-137.594279	14.244629	-68.524488	-64.080933
-137.740764	14.342285	-68.600172	-64.027832
-137.588176	14.073730	-68.609938	-64.112061
-137.734660	13.933350	-68.587965	-64.032104
-137.575969	13.683105	-68.583082	-63.963135
-137.594279	13.670898	-68.570875	-64.145020
-137.643107	13.451172	-68.597730	-63.894775
-137.557658	13.298584	-68.580641	-63.797729
-137.752971	13.292480	-68.575758	-63.840454
-137.612590	13.164307	-68.609938	-63.797729
-137.630900	13.072754	-68.546461	-63.738525
-137.752971	13.109375	-68.585523	-63.593262
-137.673625	13.011719	-68.600172	-63.698242
-137.722453	13.011719	-68.631910	-63.792847
-137.594279	13.121582	-68.631910	-63.730591
-137.893352	13.072754	-68.558668	-63.681152
-137.911662	13.261963	-68.575758	-63.529175
-137.856730	13.298584	-68.544020	-63.556030
-137.978801	13.524414	-68.631910	-63.775757
-137.966594	13.542725	-68.624586	-63.614624
-137.978801	13.677002	-68.575758	-63.601807
-137.868937	13.762451	-68.573316	-63.458374
-137.820109	13.994385	-68.685621	-63.647583
-137.765178	13.976074	-68.617262	-63.436401
-137.814006	14.006592	-68.658766	-63.422974
-137.789592	14.061523	-68.688063	-63.408936
-137.838420	14.256836	-68.639234	-63.471191
-137.911662	14.134766	-68.656324	-63.437012
-137.966594	14.000488	-68.702711	-63.325928
-137.905559	13.933350	-68.644117	-63.387573
-137.740764	13.890625	-68.656324	-63.537720
-137.893352	13.811279	-68.641676	-63.447388
-138.052043	13.805176	-68.741773	-63.553589
-137.923869	13.609863	-68.690504	-63.421753
-137.966594	13.695312	-68.732008	-63.493774
-137.838420	13.634277	-68.705152	-63.399780
-137.875041	13.634277	-68.705152	-63.205688
-137.777385	13.554932	-68.695387	-63.252075
-137.899455	13.670898	-68.683180	-63.300903
-137.942180	13.695312	-68.680738	-63.445557
-137.881145	13.719727	-68.690504	-63.441284
-137.948283	13.701416	-68.658766	-63.320435
-137.844523	13.774658	-68.736891	-63.386963
-137.862834	13.884521	-68.673414	-63.388184
-137.807902	13.835693	-68.705152	-63.296631
-137.991008	13.939453	-68.668531	-63.347290
-138.039836	14.256836	-68.690504	-63.250244
-137.899455	14.330078	-68.666090	-63.456543
-137.917766	14.476562	-68.683180	-63.288086
-137.862834	14.488770	-68.702711	-63.242920
-137.789592	14.494873	-68.697828	-63.208740
-137.899455	14.635254	-68.673414	-63.204468
-137.887248	14.720703	-68.629469	-63.173950
-137.893352	14.604736	-68.629469	-63.337524
-137.942180	14.513184	-68.634352	-63.285034
-137.752971	14.616943	-68.619703	-63.324097
-137.838420	14.348389	-68.641676	-63.296631
-137.899455	14.159180	-68.661207	-63.266724
-137.868937	14.232422	-68.653883	-63.104370
-137.832316	13.988281	-68.597730	-63.139160
-137.795695	13.866211	-68.690504	-63.264893
-137.759074	13.811279	-68.690504	-63.257568
-137.856730	13.646484	-68.646559	-63.158691
-137.899455	13.640381	-68.678297	-63.108032
-137.832316	13.573242	-68.675855	-63.266724
-137.862834	13.561035	-68.661207	-63.300903
-137.832316	13.579346	-68.690504	-63.187378
-137.868937	13.524414	-68.751539	-63.208130
-137.893352	13.677002	-68.646559	-63.147095
-137.929973	13.713623	-68.666090	-63.403442
-137.832316	13.933350	-68.695387	-63.177002
-137.771281	13.945557	-68.680738	-63.172119
-137.777385	14.098145	-68.675855	-63.342407
-138.082561	14.305664	-68.685621	-63.223389
-137.826213	14.336182	-68.744215	-63.335083
-137.899455	14.439941	-68.700270	-63.122681
-137.862834	14.446045	-68.724684	-63.076294
-137.917766	14.488770	-68.690504	-63.262451
-137.875041	14.415527	-68.695387	-63.340576
-138.033732	14.470459	-68.771070	-63.067139
-137.838420	14.470459	-68.690504	-63.359497
-137.966594	14.342285	-68.734449	-63.119019
-137.954387	14.171387	-68.719801	-63.094604
-137.923869	14.037109	-68.680738	-63.305786
-137.984904	13.896729	-68.724684	-63.119019
-137.807902	13.835693	-68.714918	-63.440063
-138.015422	13.634277	-68.666090	-63.279541
-137.942180	13.554932	-68.680738	-63.186768
-138.070354	13.506104	-68.663648	-63.134277
-137.966594	13.298584	-68.641676	-62.916992
-138.039836	13.341309	-68.607496	-63.297241
-138.113078	13.194824	-68.605055	-63.338135
-137.929973	13.261963	-68.612379	-63.149536
-138.058146	13.274170	-68.636793	-63.161743
-138.088664	13.182617	-68.624586	-63.120850
-138.216838	13.274170	-68.605055	-62.978638
-138.106975	13.329102	-68.609938	-63.260010
-138.076457	13.359619	-68.629469	-63.214233
-138.070354	13.414551	-68.590406	-63.140991
-138.039836	13.493896	-68.539137	-63.365601
-138.125285	13.469482	-68.526930	-63.233154
-138.039836	13.646484	-68.568434	-63.266113
-138.076457	13.731934	-68.519605	-63.220337
-137.991008	13.713623	-68.529371	-63.332642
-137.948283	13.750244	-68.561109	-63.153809
-138.070354	13.792969	-68.580641	-63.288086
-138.021525	13.670898	-68.458570	-62.995117
-137.966594	13.603760	-68.536695	-63.136719
-137.936076	13.573242	-68.504957	-63.146484
-138.058146	13.530518	-68.478102	-63.150757
-138.064250	13.451172	-68.512281	-63.167236
-137.978801	13.292480	-68.475660	-63.294189
-138.174113	13.078857	-68.529371	-63.272217
-138.106975	12.968994	-68.519605	-63.155640
-138.082561	12.932373	-68.482984	-63.153809
-138.149699	12.712646	-68.517164	-63.303345
-138.180217	12.608887	-68.487867	-63.209961
-138.082561	12.572266	-68.475660	-63.125122
-138.168010	12.560059	-68.448805	-63.217896
-138.119182	12.621094	-68.461012	-63.277710
-138.119182	12.541748	-68.495191	-63.361938
-138.015422	12.437988	-68.458570	-63.339966
-138.076457	12.431885	-68.531813	-63.241089
-138.070354	12.505127	-68.514723	-63.268555
-138.082561	12.535645	-68.470777	-63.228882
-138.119182	12.578369	-68.534254	-63.238037
-138.094768	12.541748	-68.490309	-63.085449
-138.021525	12.596680	-68.426832	-63.279541
-137.929973	12.572266	-68.465895	-63.200806
-138.088664	12.511230	-68.497633	-63.377808
-138.033732	12.523437	-68.465895	-63.003662
-138.100871	12.395264	-68.417066	-63.031128
-138.143596	12.212158	-68.529371	-62.993286
-137.991008	12.181641	-68.475660	-63.200195
-138.131389	12.077881	-68.480543	-63.175171
-138.045939	11.894775	-68.478102	-63.125732
-138.253459	11.766602	-68.509840	-63.113525
-138.106975	11.498047	-68.465895	-63.200195
-138.119182	11.382080	-68.470777	-63.093384
-138.253459	11.168457	-68.480543	-63.097046
-138.076457	11.034180	-68.495191	-63.074463
-138.137492	10.875488	-68.480543	-63.447388
-138.210734	10.802246	-68.443922	-63.172119
-138.125285	10.606934	-68.461012	-63.247803
-138.064250	10.429932	-68.439039	-63.145264
-138.027629	10.283447	-68.417066	-63.249023
-138.113078	10.118652	-68.507398	-63.088501
-138.155803	10.124756	-68.395094	-63.082397
-138.229045	10.075928	-68.453688	-63.151367
-138.149699	10.063721	-68.468336	-63.401611
-138.222941	9.959961	-68.424391	-63.050659
-137.929973	9.978271	-68.456129	-63.231323
-138.131389	10.002686	-68.424391	-63.087280
-138.027629	10.033203	-68.468336	-63.024414
-138.100871	9.959961	-68.436598	-63.285034
-138.216838	9.886719	-68.524488	-63.221558
-138.082561	9.905029	-68.470777	-63.183716
-138.088664	9.874512	-68.446363	-63.310059
-138.186320	9.605957	-68.529371	-63.090942
-138.186320	9.624268	-68.507398	-63.283813
-137.887248	9.349609	-68.480543	-63.296631
-137.997111	9.325195	-68.482984	-63.304565
-138.137492	9.197021	-68.495191	-63.265503
-137.984904	8.904053	-68.439039	-63.215454
-137.948283	8.739258	-68.461012	-63.384521
-138.100871	8.531738	-68.509840	-63.238037
-137.978801	8.208252	-68.558668	-63.154419
-138.009318	8.098389	-68.478102	-63.197754
-137.923869	8.006836	-68.485426	-63.113525
-138.265666	7.915283	-68.475660	-63.151367
-138.094768	7.817627	-68.431715	-63.114746
-138.015422	7.518555	-68.487867	-63.203857
-138.161906	7.433105	-68.517164	-63.294189
-138.003215	7.408691	-68.495191	-63.270386
-138.058146	7.372070	-68.500074	-63.354614
-138.003215	7.207275	-68.426832	-63.316772
-138.003215	7.213379	-68.497633	-63.108643
-138.076457	7.170654	-68.458570	-63.291138
-138.052043	7.097412	-68.419508	-63.019531
-137.887248	7.079102	-68.473219	-63.411377
-137.984904	7.018066	-68.380445	-63.218506
-138.003215	7.030273	-68.443922	-63.145264
-138.003215	7.085205	-68.424391	-63.208740
-137.911662	7.103516	-68.470777	-63.180054
-138.009318	6.987549	-68.448805	-63.348511
-137.960490	6.938721	-68.436598	-63.446777
-137.899455	6.914307	-68.446363	-63.374146
-137.887248	6.773926	-68.399977	-63.270996
-137.740764	6.798340	-68.453688	-63.397339
-137.765178	6.651855	-68.485426	-63.316162
-137.746867	6.407715	-68.419508	-63.308838
-137.820109	6.303955	-68.448805	-63.351562
-137.533244	6.120850	-68.436598	-63.416870
-137.618693	5.992676	-68.473219	-63.267334
-137.484416	5.681396	-68.465895	-63.348511
-137.466105	5.571533	-68.465895	-63.173340
-137.313518	5.486084	-68.419508	-63.275879
-137.295207	5.370117	-68.529371	-63.192871
-137.258586	5.302979	-68.424391	-63.278320
-137.063273	5.168701	-68.495191	-63.213013
-137.008342	5.205322	-68.412184	-63.097046
-136.953410	5.064941	-68.465895	-63.260010
-136.904582	5.138184	-68.451246	-63.198364
-136.629924	5.119873	-68.385328	-63.085449
-136.367473	5.052734	-68.399977	-63.419922
-136.312541	5.058838	-68.426832	-63.252075
-136.153850	4.979492	-68.373121	-63.194702
-135.787639	5.010010	-68.485426	-63.302124
-135.372600	4.973389	-68.431715	-63.241699
-135.152873	4.985596	-68.441480	-63.327759
-134.768352	4.771973	-68.429273	-63.313110
-134.286174	4.540039	-68.426832	-63.125732
-133.669719	4.546143	-68.414625	-63.037231
-132.918986	4.570557	-68.419508	-63.123901
-132.210979	4.430176	-68.451246	-63.429687
-131.435832	4.295898	-68.426832	-63.292358
-130.746135	4.247070	-68.414625	-63.352783
-130.312785	4.106689	-68.480543	-63.225220
-130.074748	4.076172	-68.431715	-63.335693
-130.166301	3.868652	-68.456129	-63.213013
-130.471477	3.783203	-68.407301	-63.249023
-130.935344	3.673340	-68.478102	-63.370483
-131.387004	3.563477	-68.458570	-63.267334
-132.003459	3.301025	-68.453688	-63.209961
-132.656535	3.185059	-68.485426	-63.106812
-133.010539	3.111816	-68.487867	-63.357666
-133.657512	3.087402	-68.507398	-63.317383
-134.249553	2.953125	-68.446363	-63.217285
-134.762248	3.032471	-68.485426	-63.057983
-135.097941	3.008057	-68.500074	-63.348511
-135.708293	2.953125	-68.487867	-63.277100
-135.781535	2.983643	-68.463453	-63.319824
-136.184367	3.075195	-68.434156	-63.321655
-136.489543	3.038574	-68.443922	-63.499268
-136.465129	3.081299	-68.485426	-63.284424
-136.574992	3.093506	-68.451246	-63.254517
-136.739787	3.050781	-68.475660	-63.310669
-136.990031	2.971436	-68.465895	-63.133057
-136.861857	2.910400	-68.429273	-63.197754
-137.112102	2.782227	-68.470777	-63.305176
-137.240275	2.763916	-68.424391	-63.235596
-137.221965	2.623535	-68.421949	-63.383301
-137.252482	2.507568	-68.502516	-63.179443
-137.313518	2.519775	-68.463453	-63.062866
-137.325725	2.416016	-68.478102	-63.330200
-137.466105	2.245117	-68.424391	-63.291748
-137.557658	2.275635	-68.536695	-63.300293
-137.392863	2.220703	-68.458570	-63.182495
-137.582072	2.086426	-68.468336	-63.227051
-137.624797	2.000977	-68.492750	-63.545654
-137.667521	1.927734	-68.500074	-63.207520
-137.655314	1.848389	-68.490309	-63.192871
-137.630900	1.769043	-68.478102	-63.285645
-137.704143	1.817871	-68.512281	-63.285645
-137.661418	1.775146	-68.573316	-63.365601
-137.820109	1.720215	-68.487867	-63.292969
-137.826213	1.756836	-68.512281	-63.388184
-137.795695	1.811768	-68.490309	-63.303955
-137.887248	1.793457	-68.465895	-63.134888
-137.765178	1.799561	-68.480543	-63.104980
-137.948283	1.842285	-68.509840	-63.303955
-137.862834	1.866699	-68.536695	-63.164795
-137.844523	1.964355	-68.504957	-63.281372
-137.929973	1.885010	-68.534254	-63.271606
-137.917766	1.909424	-68.490309	-63.292969
-137.887248	2.000977	-68.551344	-63.276489
-137.917766	2.116943	-68.539137	-63.172119
-137.807902	1.994873	-68.529371	-63.360718
