-131.920113	8.388367	51.729248	-63.078857
-130.919137	8.386719	51.738037	-62.931152
-130.162301	8.385437	51.725098	-63.151489
-128.605904	8.386047	51.731201	-63.099609
-127.061715	8.387024	51.733887	-63.202148
-125.407662	8.386597	51.737305	-63.042236
-123.472848	8.388794	51.742187	-63.005615
-121.794381	8.389954	51.738770	-63.224121
-120.189156	8.390564	51.735352	-63.182007
-118.565621	8.393250	51.738281	-63.165527
-116.173043	8.392456	51.729736	-63.202148
-113.756051	8.391663	51.720703	-62.999512
-110.594430	8.392578	51.715088	-63.014771
-106.590523	8.393860	51.723389	-62.958008
-101.951852	8.395447	51.716309	-63.111206
-96.959176	8.395874	51.708740	-62.995239
-92.436471	8.396118	51.718750	-63.041016
-88.756051	8.398926	51.711182	-63.094727
-86.674752	8.397400	51.714111	-63.150879
-86.479439	8.398071	51.713623	-62.948242
-87.828316	8.397217	51.730469	-63.048950
-90.379586	8.399231	51.707031	-63.154541
-93.626656	8.398682	51.707764	-63.037354
-97.374215	8.397583	51.709961	-63.042236
-100.505318	8.397156	51.717285	-63.071533
-103.453316	8.398132	51.720703	-63.074585
-106.456246	8.398376	51.725098	-62.969604
-108.696236	8.396301	51.743652	-63.074585
-110.954537	8.398621	51.739990	-63.029419
-113.341012	8.398621	51.741455	-63.067871
-115.983834	8.398621	51.736816	-63.134399
-118.425240	8.398865	51.736084	-63.151489
-120.604195	8.401489	51.728760	-63.197266
-123.155465	8.403015	51.737305	-63.199097
-124.925484	8.403442	51.744141	-63.197876
-126.890816	8.405823	51.719482	-63.235718
-128.166451	8.406311	51.709473	-63.219238
-129.124703	8.407593	51.694824	-63.178955
-130.241646	8.408630	51.682617	-63.061768
-131.132760	8.408875	51.682373	-63.191772
-131.779732	8.409973	51.669434	-63.184448
-132.536568	8.409302	51.649170	-63.103882
-133.287301	8.410706	51.630371	-63.227783
-134.184518	8.410156	51.617920	-63.099609
-134.666695	8.410217	51.590332	-63.340698
-135.118355	8.409363	51.587646	-63.319946
-135.490670	8.408508	51.564697	-63.065430
-135.985055	8.407898	51.530518	-63.170410
-136.393990	8.408264	51.524902	-63.218628
-136.686959	8.406433	51.518311	-63.089844
-136.937203	8.404663	51.493408	-63.133789
-137.333932	8.405884	51.484131	-62.998901
-137.492623	8.405457	51.482422	-63.063599
-137.700143	8.405396	51.464111	-63.100830
-137.773385	8.404907	51.461182	-63.024536
-138.096871	8.405090	51.452393	-63.027588
-138.054146	8.405945	51.447998	-63.061768
-138.096871	8.405457	51.428467	-63.053223
-138.444771	8.405640	51.436523	-63.112427
-138.591256	8.407227	51.438232	-63.045288
-138.511910	8.407166	51.416260	-63.204590
-138.609566	8.408813	51.403076	-63.102661
-138.835396	8.407959	51.407227	-62.992187
-139.000191	8.409668	51.402832	-63.140503
-139.091744	8.409546	51.393311	-63.011719
-139.280953	8.410217	51.385986	-63.003174
-139.323678	8.410339	51.397705	-63.097168
-139.238229	8.410889	51.404785	-63.001343
-139.580025	8.410400	51.397949	-63.131348
-139.647164	8.412048	51.410889	-63.291870
-139.537301	8.411560	51.415527	-63.149048
-139.628854	8.411499	51.426270	-63.144775
-139.781441	8.412048	51.437012	-63.014160
-139.787545	8.412231	51.452148	-63.075195
-139.805855	8.409668	51.473389	-63.034912
-139.921822	8.410950	51.474854	-63.037964
-140.068307	8.410706	51.489502	-63.050781
-139.970650	8.409058	51.482178	-63.056885
-139.927926	8.409058	51.509521	-63.061768
-140.306344	8.406677	51.517334	-63.101440
-140.184273	8.407166	51.547607	-63.126465
