/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 7.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-6.000000E+0     1.067474E+2     9.766249E+1
-5.971878E+0     1.067412E+2     9.766249E+1
-5.944994E+0     1.067454E+2     9.765963E+1
-5.921547E+0     1.067534E+2     9.766852E+1
-5.892898E+0     1.067502E+2     9.766093E+1
-5.862709E+0     1.067457E+2     9.766417E+1
-5.824299E+0     1.067428E+2     9.766417E+1
-5.799913E+0     1.067467E+2     9.767097E+1
-5.758305E+0     1.067438E+2     9.766767E+1
-5.726692E+0     1.067392E+2     9.766282E+1
-5.695316E+0     1.067564E+2     9.766307E+1
-5.672183E+0     1.067416E+2     9.765745E+1
-5.643187E+0     1.067426E+2     9.765745E+1
-5.621763E+0     1.067549E+2     9.766791E+1
-5.591888E+0     1.067549E+2     9.765963E+1
-5.569880E+0     1.067463E+2     9.766108E+1
-5.544366E+0     1.067448E+2     9.766478E+1
-5.513895E+0     1.067497E+2     9.766478E+1
-5.487335E+0     1.067536E+2     9.766973E+1
-5.458618E+0     1.067414E+2     9.766973E+1
-5.428311E+0     1.067541E+2     9.765567E+1
-5.396972E+0     1.067451E+2     9.766223E+1
-5.370933E+0     1.067451E+2     9.766027E+1
-5.341816E+0     1.067431E+2     9.767260E+1
-5.316813E+0     1.067478E+2     9.766111E+1
-5.283813E+0     1.067439E+2     9.765983E+1
-5.247532E+0     1.067538E+2     9.765983E+1
-5.222832E+0     1.067468E+2     9.766582E+1
-5.198543E+0     1.067445E+2     9.766315E+1
-5.167691E+0     1.067471E+2     9.767066E+1
-5.134681E+0     1.067485E+2     9.767066E+1
-5.100547E+0     1.067463E+2     9.766778E+1
-5.069216E+0     1.067502E+2     9.765946E+1
-5.046877E+0     1.067443E+2     9.766450E+1
-5.021910E+0     1.067455E+2     9.766544E+1
-4.996840E+0     1.067459E+2     9.767268E+1
