/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 7.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-6.000000E+0     1.067390E+2     9.766543E+1
-5.967599E+0     1.067488E+2     9.766543E+1
-5.943682E+0     1.067453E+2     9.766543E+1
-5.917601E+0     1.067424E+2     9.766373E+1
-5.884364E+0     1.067570E+2     9.766395E+1
-5.851026E+0     1.067444E+2     9.765794E+1
-5.825339E+0     1.067444E+2     9.766001E+1
-5.798112E+0     1.067444E+2     9.766001E+1
-5.774097E+0     1.067427E+2     9.765997E+1
-5.743262E+0     1.067455E+2     9.765997E+1
-5.714224E+0     1.067479E+2     9.766008E+1
-5.684359E+0     1.067405E+2     9.765552E+1
-5.655372E+0     1.067412E+2     9.765552E+1
-5.623871E+0     1.067377E+2     9.765330E+1
-5.593503E+0     1.067394E+2     9.766261E+1
-5.560416E+0     1.067385E+2     9.765627E+1
-5.525279E+0     1.067371E+2     9.765671E+1
-5.502420E+0     1.067483E+2     9.765968E+1
-5.477949E+0     1.067450E+2     9.766283E+1
-5.453057E+0     1.067499E+2     9.766283E+1
-5.428881E+0     1.067538E+2     9.766283E+1
-5.401330E+0     1.067426E+2     9.766860E+1
-5.379041E+0     1.067391E+2     9.765284E+1
-5.355332E+0     1.067391E+2     9.765915E+1
-5.331929E+0     1.067391E+2     9.765317E+1
-5.307784E+0     1.067378E+2     9.765378E+1
-5.283133E+0     1.067427E+2     9.765378E+1
-5.258253E+0     1.067479E+2     9.765764E+1
-5.234392E+0     1.067454E+2     9.765541E+1
-5.203336E+0     1.067389E+2     9.766098E+1
-5.180750E+0     1.067446E+2     9.766367E+1
-5.148396E+0     1.067485E+2     9.766455E+1
-5.122973E+0     1.067485E+2     9.766455E+1
-5.089860E+0     1.067494E+2     9.765618E+1
-5.061011E+0     1.067373E+2     9.765658E+1
-5.029093E+0     1.067418E+2     9.765948E+1
-5.000359E+0     1.067452E+2     9.765554E+1
-4.969775E+0     1.067364E+2     9.765554E+1
-4.942952E+0     1.067474E+2     9.766477E+1
-4.914388E+0     1.067416E+2     9.766307E+1
-4.885560E+0     1.067416E+2     9.766140E+1
-4.854345E+0     1.067464E+2     9.765585E+1
-4.824085E+0     1.067543E+2     9.767016E+1
-4.798740E+0     1.067420E+2     9.767016E+1
-4.768355E+0     1.067497E+2     9.766208E+1
-4.743453E+0     1.067467E+2     9.766714E+1
-4.715215E+0     1.067478E+2     9.765823E+1
-4.682006E+0     1.067407E+2     9.767388E+1
-4.649998E+0     1.067527E+2     9.767388E+1
-4.626138E+0     1.067434E+2     9.766056E+1
-4.596395E+0     1.067398E+2     9.766536E+1
-4.573032E+0     1.067447E+2     9.766360E+1
-4.550771E+0     1.067489E+2     9.766974E+1
-4.523346E+0     1.067517E+2     9.765108E+1
-4.493407E+0     1.067332E+2     9.765108E+1
-4.465318E+0     1.067370E+2     9.765449E+1
-4.437433E+0     1.067467E+2     9.765889E+1
-4.400689E+0     1.067494E+2     9.766648E+1
-4.373356E+0     1.067459E+2     9.766325E+1
-4.347790E+0     1.067478E+2     9.766468E+1
-4.325269E+0     1.067494E+2     9.766468E+1
-4.300996E+0     1.067443E+2     9.766276E+1
-4.279003E+0     1.067507E+2     9.765612E+1
-4.250333E+0     1.067352E+2     9.765812E+1
-4.225361E+0     1.067352E+2     9.765169E+1
-4.195343E+0     1.067379E+2     9.766877E+1
-4.166074E+0     1.067559E+2     9.766877E+1
-4.135934E+0     1.067556E+2     9.766532E+1
-4.105461E+0     1.067419E+2     9.765926E+1
-4.079131E+0     1.067429E+2     9.766158E+1
-4.050332E+0     1.067535E+2     9.766279E+1
-4.018621E+0     1.067474E+2     9.766279E+1
-3.990087E+0     1.067416E+2     9.765777E+1
-3.951996E+0     1.067558E+2     9.766719E+1
-3.928000E+0     1.067520E+2     9.766078E+1
-3.905740E+0     1.067443E+2     9.766213E+1
-3.876210E+0     1.067470E+2     9.766450E+1
-3.853105E+0     1.067501E+2     9.766450E+1
-3.829757E+0     1.067475E+2     9.766431E+1
-3.806696E+0     1.067420E+2     9.765740E+1
-3.780832E+0     1.067420E+2     9.766158E+1
-3.755366E+0     1.067405E+2     9.766070E+1
-3.725382E+0     1.067395E+2     9.765806E+1
-3.695331E+0     1.067451E+2     9.765806E+1
-3.667105E+0     1.067451E+2     9.766061E+1
-3.635671E+0     1.067428E+2     9.766154E+1
-3.608861E+0     1.067412E+2     9.766217E+1
-3.586445E+0     1.067436E+2     9.765480E+1
-3.560370E+0     1.067436E+2     9.766603E+1
-3.537748E+0     1.067421E+2     9.766603E+1
-3.513375E+0     1.067487E+2     9.766094E+1
-3.489378E+0     1.067515E+2     9.766231E+1
-3.460983E+0     1.067442E+2     9.765176E+1
-3.438052E+0     1.067428E+2     9.766603E+1
-3.415354E+0     1.067535E+2     9.767221E+1
-3.387286E+0     1.067584E+2     9.767221E+1
-3.363739E+0     1.067450E+2     9.767221E+1
-3.337662E+0     1.067450E+2     9.766352E+1
-3.314328E+0     1.067513E+2     9.766803E+1
-3.290308E+0     1.067460E+2     9.765610E+1
-3.267891E+0     1.067468E+2     9.766691E+1
-3.244339E+0     1.067463E+2     9.765977E+1
-3.220605E+0     1.067393E+2     9.765977E+1
-3.196794E+0     1.067436E+2     9.765936E+1
-3.171983E+0     1.067436E+2     9.766798E+1
-3.146241E+0     1.067521E+2     9.765973E+1
-3.120671E+0     1.067521E+2     9.767355E+1
-3.095317E+0     1.067421E+2     9.767355E+1
-3.063250E+0     1.067472E+2     9.766768E+1
-3.035331E+0     1.067475E+2     9.767406E+1
-3.002896E+0     1.067423E+2     9.766105E+1
-2.973341E+0     1.067423E+2     9.766323E+1
-2.948327E+0     1.067483E+2     9.765269E+1
-2.917614E+0     1.067321E+2     9.765927E+1
-2.892991E+0     1.067321E+2     9.765927E+1
-2.862963E+0     1.067419E+2     9.765988E+1
-2.834317E+0     1.067494E+2     9.767021E+1
-2.805375E+0     1.067502E+2     9.765960E+1
-2.773154E+0     1.067442E+2     9.766609E+1
-2.740986E+0     1.067473E+2     9.766609E+1
-2.714029E+0     1.067417E+2     9.766609E+1
-2.687968E+0     1.067481E+2     9.766094E+1
-2.665345E+0     1.067481E+2     9.766132E+1
-2.640715E+0     1.067500E+2     9.765933E+1
-2.618233E+0     1.067462E+2     9.766697E+1
-2.596324E+0     1.067588E+2     9.767485E+1
-2.570644E+0     1.067565E+2     9.767485E+1
-2.546893E+0     1.067535E+2     9.767485E+1
-2.519883E+0     1.067494E+2     9.766992E+1
-2.497904E+0     1.067523E+2     9.765971E+1
-2.473544E+0     1.067425E+2     9.766134E+1
-2.442908E+0     1.067425E+2     9.766814E+1
-2.404885E+0     1.067504E+2     9.766814E+1
-2.381995E+0     1.067469E+2     9.766437E+1
-2.353659E+0     1.067518E+2     9.766902E+1
-2.322022E+0     1.067516E+2     9.765876E+1
-2.287010E+0     1.067489E+2     9.766277E+1
-2.259968E+0     1.067471E+2     9.766297E+1
-2.236778E+0     1.067471E+2     9.766297E+1
-2.211772E+0     1.067388E+2     9.765995E+1
-2.187998E+0     1.067514E+2     9.766966E+1
-2.157316E+0     1.067453E+2     9.766653E+1
-2.132328E+0     1.067520E+2     9.766752E+1
-2.098769E+0     1.067534E+2     9.766807E+1
-2.068252E+0     1.067438E+2     9.766134E+1
-2.036142E+0     1.067461E+2     9.766512E+1
-2.010963E+0     1.067461E+2     9.766506E+1
-1.985307E+0     1.067466E+2     9.766506E+1
-1.958136E+0     1.067338E+2     9.765555E+1
-1.935304E+0     1.067358E+2     9.765834E+1
-1.910754E+0     1.067498E+2     9.765834E+1
-1.885766E+0     1.067405E+2     9.766453E+1
-1.861335E+0     1.067516E+2     9.766836E+1
-1.833329E+0     1.067485E+2     9.766420E+1
-1.800732E+0     1.067525E+2     9.766548E+1
-1.771966E+0     1.067423E+2     9.766977E+1
-1.739021E+0     1.067672E+2     9.768355E+1
-1.707741E+0     1.067563E+2     9.766820E+1
-1.685175E+0     1.067540E+2     9.766856E+1
-1.659020E+0     1.067458E+2     9.765702E+1
-1.633209E+0     1.067418E+2     9.766184E+1
-1.607819E+0     1.067413E+2     9.766184E+1
-1.578101E+0     1.067431E+2     9.766021E+1
-1.552389E+0     1.067431E+2     9.765975E+1
-1.518394E+0     1.067504E+2     9.766556E+1
-1.484843E+0     1.067409E+2     9.765940E+1
-1.454296E+0     1.067444E+2     9.765749E+1
-1.426176E+0     1.067470E+2     9.766519E+1
-1.395251E+0     1.067490E+2     9.766570E+1
-1.366463E+0     1.067515E+2     9.767045E+1
-1.336160E+0     1.067515E+2     9.766202E+1
-1.309104E+0     1.067511E+2     9.765958E+1
-1.280953E+0     1.067467E+2     9.765958E+1
-1.247774E+0     1.067454E+2     9.766017E+1
-1.217486E+0     1.067475E+2     9.766486E+1
-1.185332E+0     1.067489E+2     9.766209E+1
-1.158599E+0     1.067466E+2     9.766209E+1
-1.133767E+0     1.067499E+2     9.766598E+1
-1.104894E+0     1.067499E+2     9.766547E+1
-1.066363E+0     1.067457E+2     9.766531E+1
-1.043069E+0     1.067503E+2     9.766791E+1
-1.017118E+0     1.067431E+2     9.766791E+1
-9.868097E-1     1.067483E+2     9.767229E+1
-9.536362E-1     1.067548E+2     9.767229E+1
-9.247575E-1     1.067419E+2     9.765737E+1
-8.919516E-1     1.067419E+2     9.766758E+1
-8.680267E-1     1.067454E+2     9.767093E+1
-8.431368E-1     1.067542E+2     9.766547E+1
-8.166003E-1     1.067431E+2     9.765638E+1
-7.939181E-1     1.067410E+2     9.765638E+1
-7.701211E-1     1.067520E+2     9.766555E+1
-7.442818E-1     1.067514E+2     9.767143E+1
-7.206597E-1     1.067536E+2     9.766514E+1
-6.961961E-1     1.067468E+2     9.766181E+1
-6.719890E-1     1.067468E+2     9.766866E+1
-6.483784E-1     1.067503E+2     9.766866E+1
-6.200247E-1     1.067404E+2     9.765822E+1
-5.968256E-1     1.067492E+2     9.766633E+1
-5.735083E-1     1.067520E+2     9.766060E+1
-5.509419E-1     1.067352E+2     9.765475E+1
-5.253515E-1     1.067356E+2     9.765398E+1
-5.019522E-1     1.067427E+2     9.765398E+1
-4.779849E-1     1.067416E+2     9.766373E+1
-4.517102E-1     1.067416E+2     9.766128E+1
-4.297662E-1     1.067429E+2     9.765409E+1
-4.064283E-1     1.067422E+2     9.765904E+1
-3.799539E-1     1.067418E+2     9.766027E+1
-3.509383E-1     1.067465E+2     9.766027E+1
-3.119431E-1     1.067381E+2     9.767200E+1
-2.834039E-1     1.067529E+2     9.766646E+1
-2.552733E-1     1.067494E+2     9.766289E+1
-2.290316E-1     1.067494E+2     9.766316E+1
-1.977682E-1     1.067455E+2     9.766296E+1
-1.691718E-1     1.067444E+2     9.765283E+1
-1.372066E-1     1.067525E+2     9.765283E+1
-1.081820E-1     1.067415E+2     9.766159E+1
-7.794857E-2     1.067422E+2     9.767139E+1
-4.600573E-2     1.067591E+2     9.766320E+1
-1.712227E-2     1.067499E+2     9.766320E+1
1.139069E-2     1.067420E+2     9.765532E+1
0.000000E+0     1.067488E+2     9.766355E+1
3.181934E-2     1.067411E+2     9.766005E+1
6.717587E-2     1.067349E+2     9.766005E+1
9.328985E-2     1.067335E+2     9.766219E+1
1.190023E-1     1.067159E+2     9.766219E+1
1.513166E-1     1.066894E+2     9.766276E+1
1.750193E-1     1.066894E+2     9.764698E+1
1.991062E-1     1.066676E+2     9.763340E+1
2.343435E-1     1.066516E+2     9.763650E+1
2.668123E-1     1.066523E+2     9.763650E+1
2.900972E-1     1.066482E+2     9.762604E+1
3.179069E-1     1.066492E+2     9.761836E+1
3.465838E-1     1.066387E+2     9.761422E+1
3.699737E-1     1.066493E+2     9.761535E+1
3.936362E-1     1.066493E+2     9.761130E+1
4.222865E-1     1.066506E+2     9.761130E+1
4.460177E-1     1.066609E+2     9.761389E+1
4.809546E-1     1.066662E+2     9.762305E+1
5.135360E-1     1.066734E+2     9.762305E+1
5.402775E-1     1.066742E+2     9.762479E+1
5.704107E-1     1.066632E+2     9.761059E+1
5.939403E-1     1.066638E+2     9.761059E+1
6.242905E-1     1.066680E+2     9.761306E+1
6.590838E-1     1.066672E+2     9.761182E+1
6.851635E-1     1.066730E+2     9.761182E+1
7.153301E-1     1.066807E+2     9.761955E+1
7.410030E-1     1.066757E+2     9.760777E+1
7.713699E-1     1.066726E+2     9.761946E+1
8.066783E-1     1.066831E+2     9.761334E+1
8.390117E-1     1.066801E+2     9.761312E+1
8.624415E-1     1.066760E+2     9.761986E+1
8.849874E-1     1.066791E+2     9.761537E+1
9.154572E-1     1.066840E+2     9.761537E+1
9.399834E-1     1.066747E+2     9.761277E+1
9.691200E-1     1.066839E+2     9.762100E+1
1.002278E+0     1.066862E+2     9.761565E+1
1.028449E+0     1.066871E+2     9.760868E+1
1.057514E+0     1.066784E+2     9.761964E+1
1.083041E+0     1.066784E+2     9.761964E+1
1.115703E+0     1.066861E+2     9.761911E+1
1.145933E+0     1.066769E+2     9.761110E+1
1.171296E+0     1.066860E+2     9.761755E+1
1.200002E+0     1.066828E+2     9.762180E+1
1.232356E+0     1.066907E+2     9.762180E+1
1.261038E+0     1.066832E+2     9.762180E+1
1.290023E+0     1.066863E+2     9.761271E+1
1.317456E+0     1.066864E+2     9.761616E+1
1.350959E+0     1.066800E+2     9.761138E+1
1.376476E+0     1.066800E+2     9.761138E+1
1.401299E+0     1.066777E+2     9.760491E+1
1.426655E+0     1.066819E+2     9.760491E+1
1.450011E+0     1.066826E+2     9.761112E+1
1.472353E+0     1.066860E+2     9.761409E+1
1.505631E+0     1.066924E+2     9.762158E+1
1.535363E+0     1.066924E+2     9.762899E+1
1.567231E+0     1.066838E+2     9.762899E+1
1.593531E+0     1.066898E+2     9.762084E+1
1.622509E+0     1.067043E+2     9.763013E+1
1.656626E+0     1.066993E+2     9.762821E+1
1.684366E+0     1.066982E+2     9.763222E+1
1.711333E+0     1.067002E+2     9.762302E+1
1.740406E+0     1.066990E+2     9.762007E+1
1.779222E+0     1.066953E+2     9.762196E+1
1.810511E+0     1.066992E+2     9.762674E+1
1.838341E+0     1.066960E+2     9.762944E+1
1.865284E+0     1.067030E+2     9.762464E+1
1.893701E+0     1.066972E+2     9.762464E+1
1.924584E+0     1.066939E+2     9.761672E+1
1.953592E+0     1.066828E+2     9.761701E+1
1.982367E+0     1.066867E+2     9.762370E+1
2.005990E+0     1.066867E+2     9.762621E+1
2.038665E+0     1.066929E+2     9.761936E+1
2.067240E+0     1.066965E+2     9.761936E+1
2.095787E+0     1.066903E+2     9.761974E+1
2.120033E+0     1.066897E+2     9.761707E+1
2.144589E+0     1.066921E+2     9.761901E+1
2.175968E+0     1.066889E+2     9.761650E+1
2.204976E+0     1.066947E+2     9.762348E+1
2.231355E+0     1.066990E+2     9.762539E+1
2.266631E+0     1.066983E+2     9.763580E+1
2.292149E+0     1.067048E+2     9.763444E+1
2.317963E+0     1.067036E+2     9.762233E+1
2.350035E+0     1.066919E+2     9.762176E+1
2.381443E+0     1.066903E+2     9.762176E+1
2.412372E+0     1.066987E+2     9.761762E+1
2.441336E+0     1.066987E+2     9.762346E+1
2.466982E+0     1.066949E+2     9.762335E+1
2.495883E+0     1.066952E+2     9.763506E+1
2.527170E+0     1.067024E+2     9.763506E+1
2.557934E+0     1.066880E+2     9.762011E+1
2.596503E+0     1.066984E+2     9.762718E+1
2.636615E+0     1.067044E+2     9.762836E+1
2.663024E+0     1.067044E+2     9.763244E+1
2.685978E+0     1.067054E+2     9.762907E+1
2.713979E+0     1.067087E+2     9.762907E+1
2.736326E+0     1.067118E+2     9.763431E+1
2.761313E+0     1.067024E+2     9.762988E+1
2.789081E+0     1.067018E+2     9.762907E+1
2.820049E+0     1.067025E+2     9.762636E+1
