/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 7.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-6.000000E+0     1.067564E+2     9.766547E+1
-5.977139E+0     1.067525E+2     9.766866E+1
-5.948727E+0     1.067542E+2     9.766866E+1
-5.925128E+0     1.067520E+2     9.766591E+1
-5.901382E+0     1.067520E+2     9.766390E+1
-5.872306E+0     1.067535E+2     9.767363E+1
-5.846635E+0     1.067606E+2     9.766791E+1
-5.814919E+0     1.067541E+2     9.766778E+1
-5.783280E+0     1.067596E+2     9.766778E+1
-5.757124E+0     1.067509E+2     9.767242E+1
-5.735954E+0     1.067501E+2     9.766670E+1
-5.709539E+0     1.067490E+2     9.765950E+1
-5.678964E+0     1.067490E+2     9.766346E+1
-5.653814E+0     1.067462E+2     9.767024E+1
-5.630974E+0     1.067599E+2     9.767086E+1
-5.589409E+0     1.067637E+2     9.766773E+1
-5.565644E+0     1.067563E+2     9.766373E+1
-5.543369E+0     1.067461E+2     9.766353E+1
-5.514268E+0     1.067574E+2     9.767574E+1
-5.483663E+0     1.067676E+2     9.767574E+1
-5.459321E+0     1.067676E+2     9.766901E+1
-5.420943E+0     1.067531E+2     9.766901E+1
-5.393502E+0     1.067580E+2     9.766742E+1
-5.370978E+0     1.067555E+2     9.766560E+1
-5.340967E+0     1.067557E+2     9.766214E+1
-5.307738E+0     1.067451E+2     9.766214E+1
-5.279979E+0     1.067666E+2     9.767176E+1
-5.246788E+0     1.067666E+2     9.767139E+1
-5.223294E+0     1.067599E+2     9.767200E+1
-5.194028E+0     1.067647E+2     9.767180E+1
-5.169992E+0     1.067613E+2     9.767691E+1
-5.141010E+0     1.067620E+2     9.767691E+1
-5.110300E+0     1.067696E+2     9.767304E+1
-5.078968E+0     1.067625E+2     9.767467E+1
-5.048290E+0     1.067620E+2     9.766960E+1
-5.023167E+0     1.067620E+2     9.766067E+1
-4.994242E+0     1.067496E+2     9.766293E+1
-4.962378E+0     1.067573E+2     9.767002E+1
-4.924840E+0     1.067573E+2     9.767002E+1
-4.900352E+0     1.067524E+2     9.766289E+1
-4.877731E+0     1.067575E+2     9.766919E+1
-4.853533E+0     1.067576E+2     9.766703E+1
-4.823288E+0     1.067458E+2     9.765983E+1
-4.794550E+0     1.067458E+2     9.766053E+1
-4.761627E+0     1.067585E+2     9.766830E+1
-4.733313E+0     1.067449E+2     9.766113E+1
-4.708008E+0     1.067486E+2     9.767172E+1
-4.677299E+0     1.067606E+2     9.767090E+1
-4.653663E+0     1.067648E+2     9.767090E+1
-4.629983E+0     1.067656E+2     9.767938E+1
-4.598757E+0     1.067485E+2     9.766397E+1
-4.573967E+0     1.067485E+2     9.767691E+1
-4.543345E+0     1.067541E+2     9.766729E+1
-4.516006E+0     1.067520E+2     9.766434E+1
-4.483542E+0     1.067539E+2     9.766555E+1
-4.444863E+0     1.067636E+2     9.767401E+1
-4.421783E+0     1.067504E+2     9.766591E+1
-4.398956E+0     1.067603E+2     9.767134E+1
-4.369009E+0     1.067533E+2     9.766084E+1
-4.338733E+0     1.067533E+2     9.766084E+1
-4.309005E+0     1.067462E+2     9.766500E+1
-4.280992E+0     1.067597E+2     9.766172E+1
-4.251292E+0     1.067659E+2     9.767297E+1
-4.215319E+0     1.067492E+2     9.766945E+1
-4.182311E+0     1.067583E+2     9.766945E+1
-4.153296E+0     1.067573E+2     9.766505E+1
-4.118021E+0     1.067573E+2     9.766313E+1
-4.094734E+0     1.067702E+2     9.766538E+1
-4.071349E+0     1.067616E+2     9.766461E+1
-4.041283E+0     1.067497E+2     9.767088E+1
-4.017718E+0     1.067617E+2     9.767088E+1
-3.994157E+0     1.067538E+2     9.766824E+1
-3.961830E+0     1.067558E+2     9.767235E+1
-3.931628E+0     1.067619E+2     9.766960E+1
-3.897716E+0     1.067619E+2     9.766434E+1
-3.873322E+0     1.067476E+2     9.767024E+1
-3.846125E+0     1.067563E+2     9.767024E+1
-3.823229E+0     1.067478E+2     9.766959E+1
-3.800001E+0     1.067559E+2     9.766517E+1
-3.768168E+0     1.067535E+2     9.765154E+1
-3.735819E+0     1.067347E+2     9.765709E+1
-3.702340E+0     1.067448E+2     9.765709E+1
-3.673988E+0     1.067448E+2     9.765709E+1
-3.647598E+0     1.067513E+2     9.766189E+1
-3.616265E+0     1.067473E+2     9.765911E+1
-3.583261E+0     1.067577E+2     9.766908E+1
-3.556942E+0     1.067464E+2     9.766050E+1
-3.529948E+0     1.067479E+2     9.765984E+1
-3.506664E+0     1.067402E+2     9.766318E+1
-3.470321E+0     1.067585E+2     9.766318E+1
-3.443317E+0     1.067560E+2     9.766781E+1
-3.413238E+0     1.067467E+2     9.766160E+1
-3.385078E+0     1.067376E+2     9.765249E+1
-3.353562E+0     1.067505E+2     9.766629E+1
-3.324160E+0     1.067511E+2     9.766083E+1
-3.291179E+0     1.067444E+2     9.765993E+1
-3.263792E+0     1.067528E+2     9.766109E+1
-3.236731E+0     1.067462E+2     9.766598E+1
-3.211248E+0     1.067462E+2     9.766778E+1
-3.180952E+0     1.067481E+2     9.766778E+1
-3.152334E+0     1.067510E+2     9.766224E+1
-3.125452E+0     1.067470E+2     9.766477E+1
-3.098726E+0     1.067497E+2     9.765629E+1
-3.072276E+0     1.067439E+2     9.766277E+1
-3.044481E+0     1.067495E+2     9.766173E+1
-3.012022E+0     1.067440E+2     9.765662E+1
-2.976200E+0     1.067484E+2     9.766347E+1
-2.953212E+0     1.067493E+2     9.766800E+1
-2.923182E+0     1.067629E+2     9.767357E+1
-2.898709E+0     1.067526E+2     9.766145E+1
-2.874826E+0     1.067440E+2     9.766145E+1
-2.851286E+0     1.067417E+2     9.765863E+1
-2.824449E+0     1.067449E+2     9.765700E+1
-2.801336E+0     1.067467E+2     9.766296E+1
-2.766943E+0     1.067486E+2     9.766644E+1
-2.742958E+0     1.067505E+2     9.766862E+1
-2.710941E+0     1.067517E+2     9.766862E+1
-2.683434E+0     1.067554E+2     9.766283E+1
-2.658574E+0     1.067584E+2     9.766772E+1
-2.634662E+0     1.067527E+2     9.766673E+1
-2.613008E+0     1.067467E+2     9.765878E+1
-2.585334E+0     1.067427E+2     9.765585E+1
-2.561309E+0     1.067418E+2     9.765585E+1
-2.538704E+0     1.067418E+2     9.765704E+1
-2.512313E+0     1.067475E+2     9.766992E+1
-2.484766E+0     1.067538E+2     9.766296E+1
-2.461391E+0     1.067521E+2     9.766402E+1
-2.437693E+0     1.067453E+2     9.766959E+1
-2.413720E+0     1.067541E+2     9.766959E+1
-2.389930E+0     1.067533E+2     9.766952E+1
-2.363360E+0     1.067471E+2     9.766523E+1
-2.334541E+0     1.067505E+2     9.765592E+1
-2.311278E+0     1.067505E+2     9.766728E+1
-2.280868E+0     1.067440E+2     9.765689E+1
-2.251291E+0     1.067399E+2     9.765689E+1
-2.220990E+0     1.067577E+2     9.766393E+1
-2.190954E+0     1.067532E+2     9.766807E+1
-2.166121E+0     1.067487E+2     9.766486E+1
-2.135770E+0     1.067455E+2     9.766745E+1
-2.103242E+0     1.067489E+2     9.766745E+1
-2.074308E+0     1.067524E+2     9.766794E+1
-2.042932E+0     1.067452E+2     9.766426E+1
-2.015718E+0     1.067508E+2     9.766897E+1
-1.989974E+0     1.067547E+2     9.766897E+1
-1.964174E+0     1.067450E+2     9.765759E+1
-1.939342E+0     1.067521E+2     9.766822E+1
-1.913260E+0     1.067491E+2     9.766822E+1
-1.883246E+0     1.067496E+2     9.766360E+1
-1.854925E+0     1.067405E+2     9.765475E+1
-1.821732E+0     1.067356E+2     9.766717E+1
-1.794955E+0     1.067549E+2     9.766717E+1
-1.764709E+0     1.067573E+2     9.766972E+1
-1.733669E+0     1.067502E+2     9.766244E+1
-1.697995E+0     1.067446E+2     9.766523E+1
-1.673259E+0     1.067505E+2     9.766983E+1
-1.648976E+0     1.067505E+2     9.766488E+1
-1.623188E+0     1.067574E+2     9.766774E+1
-1.594070E+0     1.067566E+2     9.766774E+1
-1.570973E+0     1.067582E+2     9.766646E+1
-1.546043E+0     1.067499E+2     9.766871E+1
-1.516471E+0     1.067495E+2     9.765861E+1
-1.483703E+0     1.067445E+2     9.765379E+1
-1.452228E+0     1.067410E+2     9.765379E+1
-1.428190E+0     1.067410E+2     9.766415E+1
-1.402252E+0     1.067497E+2     9.766415E+1
-1.376899E+0     1.067605E+2     9.767190E+1
-1.350978E+0     1.067486E+2     9.766244E+1
-1.323698E+0     1.067541E+2     9.766503E+1
-1.291872E+0     1.067542E+2     9.766503E+1
