/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 7.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-6.000000E+0     1.067646E+2     9.767614E+1
-5.975292E+0     1.067592E+2     9.767614E+1
-5.947769E+0     1.067530E+2     9.767370E+1
-5.925583E+0     1.067584E+2     9.766958E+1
-5.900396E+0     1.067540E+2     9.767157E+1
-5.868894E+0     1.067540E+2     9.766732E+1
-5.844060E+0     1.067590E+2     9.766252E+1
-5.819706E+0     1.067498E+2     9.767249E+1
-5.779467E+0     1.067525E+2     9.766714E+1
-5.754967E+0     1.067575E+2     9.767194E+1
-5.731718E+0     1.067503E+2     9.766637E+1
-5.701704E+0     1.067556E+2     9.767617E+1
-5.677678E+0     1.067589E+2     9.767617E+1
-5.655478E+0     1.067589E+2     9.767304E+1
-5.625039E+0     1.067576E+2     9.767381E+1
-5.602026E+0     1.067624E+2     9.767269E+1
-5.579751E+0     1.067558E+2     9.766582E+1
-5.550727E+0     1.067475E+2     9.766582E+1
-5.520685E+0     1.067500E+2     9.766441E+1
-5.492291E+0     1.067473E+2     9.766113E+1
-5.460066E+0     1.067491E+2     9.767421E+1
-5.434255E+0     1.067491E+2     9.767146E+1
-5.405037E+0     1.067661E+2     9.766835E+1
-5.372882E+0     1.067541E+2     9.767447E+1
-5.339692E+0     1.067586E+2     9.767447E+1
-5.313743E+0     1.067548E+2     9.767641E+1
-5.290488E+0     1.067467E+2     9.766831E+1
-5.261565E+0     1.067515E+2     9.767214E+1
-5.237900E+0     1.067559E+2     9.767029E+1
-5.215408E+0     1.067559E+2     9.767630E+1
-5.186729E+0     1.067563E+2     9.767630E+1
-5.163098E+0     1.067493E+2     9.766575E+1
-5.132810E+0     1.067470E+2     9.767117E+1
-5.105067E+0     1.067529E+2     9.767630E+1
-5.072740E+0     1.067578E+2     9.767132E+1
-5.039473E+0     1.067568E+2     9.767132E+1
-5.015606E+0     1.067607E+2     9.767132E+1
-4.991971E+0     1.067607E+2     9.767383E+1
-4.968451E+0     1.067621E+2     9.766721E+1
-4.933053E+0     1.067605E+2     9.767181E+1
-4.895035E+0     1.067463E+2     9.766934E+1
-4.865183E+0     1.067506E+2     9.766934E+1
-4.841699E+0     1.067431E+2     9.766708E+1
-4.816580E+0     1.067409E+2     9.766364E+1
-4.793062E+0     1.067468E+2     9.766562E+1
-4.770709E+0     1.067468E+2     9.766939E+1
-4.745028E+0     1.067539E+2     9.766331E+1
-4.714696E+0     1.067490E+2     9.766331E+1
-4.691687E+0     1.067539E+2     9.766604E+1
-4.660486E+0     1.067531E+2     9.766556E+1
-4.633749E+0     1.067469E+2     9.766490E+1
-4.600028E+0     1.067539E+2     9.767058E+1
-4.575952E+0     1.067596E+2     9.766580E+1
-4.552599E+0     1.067596E+2     9.766580E+1
-4.527440E+0     1.067453E+2     9.766217E+1
-4.504879E+0     1.067525E+2     9.766884E+1
-4.475751E+0     1.067504E+2     9.767181E+1
-4.454019E+0     1.067596E+2     9.766972E+1
-4.421786E+0     1.067547E+2     9.766608E+1
-4.394019E+0     1.067500E+2     9.766608E+1
-4.364052E+0     1.067462E+2     9.766448E+1
