/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 7.200000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-6.000000E+0     1.067536E+2     9.766665E+1
-5.975135E+0     1.067504E+2     9.766925E+1
-5.939549E+0     1.067410E+2     9.765728E+1
-5.913074E+0     1.067386E+2     9.765728E+1
-5.891072E+0     1.067440E+2     9.765206E+1
-5.861779E+0     1.067379E+2     9.766771E+1
-5.828526E+0     1.067523E+2     9.766610E+1
-5.800740E+0     1.067496E+2     9.765492E+1
-5.770741E+0     1.067446E+2     9.765492E+1
-5.745702E+0     1.067446E+2     9.765761E+1
-5.711747E+0     1.067449E+2     9.766533E+1
-5.682011E+0     1.067517E+2     9.766417E+1
-5.657645E+0     1.067467E+2     9.767042E+1
-5.633071E+0     1.067588E+2     9.767213E+1
-5.606687E+0     1.067487E+2     9.767213E+1
-5.584090E+0     1.067540E+2     9.766148E+1
-5.551747E+0     1.067443E+2     9.765309E+1
-5.525294E+0     1.067443E+2     9.766397E+1
-5.491781E+0     1.067447E+2     9.765642E+1
-5.459766E+0     1.067397E+2     9.765642E+1
-5.429451E+0     1.067521E+2     9.765642E+1
-5.401700E+0     1.067468E+2     9.766780E+1
-5.367518E+0     1.067412E+2     9.766835E+1
-5.335792E+0     1.067389E+2     9.765807E+1
-5.304083E+0     1.067389E+2     9.764898E+1
-5.278802E+0     1.067310E+2     9.766058E+1
-5.250093E+0     1.067406E+2     9.765926E+1
-5.213067E+0     1.067474E+2     9.765833E+1
-5.186383E+0     1.067369E+2     9.765657E+1
-5.156157E+0     1.067610E+2     9.767975E+1
-5.131967E+0     1.067557E+2     9.766703E+1
-5.104165E+0     1.067442E+2     9.766703E+1
-5.074046E+0     1.067442E+2     9.765941E+1
-5.041911E+0     1.067462E+2     9.766875E+1
-5.013945E+0     1.067428E+2     9.765930E+1
-4.985040E+0     1.067426E+2     9.766335E+1
-4.955945E+0     1.067418E+2     9.765959E+1
-4.926967E+0     1.067445E+2     9.765959E+1
-4.897023E+0     1.067513E+2     9.766203E+1
-4.868494E+0     1.067421E+2     9.765519E+1
-4.843060E+0     1.067380E+2     9.766571E+1
-4.814014E+0     1.067488E+2     9.766091E+1
-4.789465E+0     1.067452E+2     9.766183E+1
-4.766808E+0     1.067539E+2     9.766183E+1
-4.745080E+0     1.067530E+2     9.767222E+1
-4.719162E+0     1.067495E+2     9.766650E+1
-4.686536E+0     1.067521E+2     9.766498E+1
-4.663056E+0     1.067476E+2     9.766817E+1
-4.641044E+0     1.067476E+2     9.766454E+1
