Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	0.000E+0
188.27	-2.913E+1
188.64	7.282E+0
189.02	5.340E+1
189.40	1.942E+1
189.78	8.738E+1
190.15	2.427E+1
190.53	-7.767E+1
190.91	4.126E+1
191.29	-9.223E+1
191.66	1.117E+2
192.04	-5.583E+1
192.42	8.253E+1
192.80	1.068E+2
193.17	8.010E+1
193.55	4.126E+1
193.93	1.456E+1
194.30	6.068E+1
194.68	4.854E+0
195.06	5.583E+1
195.44	-7.039E+1
195.81	-6.068E+1
196.19	-4.369E+1
196.57	-7.282E+0
196.94	-4.126E+1
197.32	-7.282E+1
197.70	1.262E+2
198.07	7.282E+0
198.45	7.767E+1
198.83	2.913E+1
199.20	3.155E+1
199.58	7.767E+1
199.96	2.427E+1
200.33	7.767E+1
200.71	9.709E+0
201.09	2.427E+1
201.46	5.340E+1
201.84	-4.612E+1
202.22	-1.019E+2
202.59	2.427E+1
202.97	4.126E+1
203.34	6.554E+1
203.72	-1.942E+1
204.10	1.699E+1
204.47	3.641E+1
204.85	-3.884E+1
205.23	5.825E+1
205.60	2.913E+1
205.98	-2.427E+0
206.35	4.854E+1
206.73	2.427E+1
207.11	9.709E+0
207.48	-1.942E+1
207.86	6.796E+1
208.23	3.398E+1
208.61	3.155E+1
208.98	9.709E+0
209.36	1.942E+1
209.74	1.311E+2
210.11	8.495E+1
210.49	0.000E+0
210.86	-4.854E+1
211.24	-3.884E+1
211.61	-3.155E+1
211.99	-2.427E+1
212.36	5.340E+1
212.74	3.884E+1
213.11	8.738E+1
213.49	3.641E+1
213.87	2.427E+0
214.24	1.214E+1
214.62	2.913E+1
214.99	7.282E+1
215.37	3.641E+1
215.74	3.884E+1
216.12	-4.369E+1
216.49	8.253E+1
216.87	7.282E+0
217.24	9.709E+0
217.62	3.398E+1
217.99	3.155E+1
218.37	-2.184E+1
218.74	-2.913E+1
219.11	-2.427E+1
219.49	-2.184E+1
219.86	-7.282E+0
220.24	-2.427E+1
220.61	-1.214E+2
220.99	-2.184E+1
221.36	5.340E+1
221.74	2.184E+1
222.11	8.010E+1
222.49	1.092E+2
222.86	8.495E+1
223.23	-8.981E+1
223.61	-4.854E+1
223.98	1.942E+1
224.36	-7.767E+1
224.73	3.155E+1
225.11	4.126E+1
225.48	8.253E+1
225.85	1.942E+1
226.23	1.602E+2
226.60	8.495E+1
226.98	4.369E+1
227.35	2.184E+1
227.72	-7.767E+1
228.10	2.184E+1
228.47	9.709E+0
228.84	1.214E+1
229.22	-9.709E+0
229.59	-2.913E+1
229.97	1.141E+2
230.34	4.854E+0
230.71	3.641E+1
231.09	-1.456E+1
231.46	1.456E+1
231.83	6.554E+1
232.21	1.214E+1
232.58	2.427E+0
232.95	1.699E+1
233.33	7.524E+1
233.70	-4.854E+0
234.07	-2.427E+0
234.45	1.626E+2
234.82	1.238E+2
235.19	2.427E+1
235.57	1.044E+2
235.94	5.583E+1
236.31	2.184E+1
236.69	9.466E+1
237.06	3.155E+1
237.43	-6.068E+1
237.80	-7.767E+1
238.18	2.913E+1
238.55	-1.456E+1
238.92	8.495E+1
239.30	2.427E+0
239.67	3.884E+1
240.04	1.117E+2
240.41	-6.068E+1
240.79	4.612E+1
241.16	-2.427E+1
241.53	2.427E+1
241.90	-2.184E+1
242.28	3.884E+1
242.65	3.398E+1
243.02	-2.670E+1
243.39	4.126E+1
243.77	-8.738E+1
244.14	1.456E+1
244.51	-2.184E+1
244.88	9.223E+1
245.25	4.854E+0
245.63	4.369E+1
246.00	4.126E+1
246.37	-2.184E+1
246.74	5.583E+1
247.11	1.092E+2
247.49	-2.184E+1
247.86	-1.456E+1
248.23	-3.155E+1
248.60	5.825E+1
248.97	-4.126E+1
249.35	1.942E+1
249.72	-1.699E+1
250.09	2.913E+1
250.46	-1.456E+1
250.83	-6.796E+1
251.20	-2.913E+1
251.58	-5.583E+1
251.95	6.311E+1
252.32	9.952E+1
252.69	-4.854E+0
253.06	9.223E+1
253.43	1.456E+2
253.80	2.184E+1
254.17	-1.699E+1
254.55	2.427E+0
254.92	9.952E+1
255.29	4.854E+0
255.66	1.311E+2
256.03	-3.155E+1
256.40	-1.019E+2
256.77	2.427E+0
257.14	-5.097E+1
257.51	2.670E+1
257.88	1.699E+1
258.26	3.641E+1
258.63	7.282E+1
259.00	2.670E+1
259.37	5.825E+1
259.74	7.039E+1
260.11	-4.369E+1
260.48	-2.184E+1
260.85	2.670E+1
261.22	-5.825E+1
261.59	6.554E+1
261.96	-2.184E+1
262.33	1.214E+1
262.70	2.670E+1
263.07	-3.398E+1
263.44	1.214E+1
263.81	7.039E+1
264.18	4.854E+1
264.55	4.854E+1
264.92	2.427E+0
265.29	1.165E+2
265.66	3.155E+1
266.03	5.340E+1
266.40	-6.311E+1
266.77	1.699E+1
267.14	-2.913E+1
267.51	-8.495E+1
267.88	-6.554E+1
268.25	2.184E+1
268.62	3.155E+1
268.99	0.000E+0
269.36	-5.340E+1
269.73	6.796E+1
270.10	4.854E+1
270.47	8.981E+1
270.84	5.340E+1
271.21	5.583E+1
271.58	1.068E+2
271.95	3.398E+1
272.32	6.311E+1
272.69	7.282E+0
273.06	1.942E+1
273.43	1.942E+1
273.80	-2.427E+0
274.17	1.044E+2
274.53	-1.456E+1
274.90	-6.796E+1
275.27	-4.854E+0
275.64	-2.670E+1
276.01	1.019E+2
276.38	-2.670E+1
276.75	-2.427E+1
277.12	-1.214E+1
277.49	-2.184E+1
277.86	1.092E+2
278.22	6.796E+1
278.59	1.044E+2
278.96	1.456E+1
279.33	-3.155E+1
279.70	3.155E+1
280.07	3.884E+1
280.44	7.039E+1
280.80	7.282E+0
281.17	-5.340E+1
281.54	8.253E+1
281.91	-2.427E+1
282.28	-7.039E+1
282.65	-8.253E+1
283.02	-1.699E+1
283.38	-6.554E+1
283.75	4.126E+1
284.12	4.854E+0
284.49	2.670E+1
284.86	3.155E+1
285.22	-4.612E+1
285.59	6.311E+1
285.96	-6.554E+1
286.33	2.184E+1
286.70	2.913E+1
287.06	-4.612E+1
287.43	8.981E+1
287.80	6.311E+1
288.17	1.456E+1
288.53	3.398E+1
288.90	-6.796E+1
289.27	1.456E+1
289.64	1.092E+2
290.01	-4.126E+1
290.37	2.427E+0
290.74	1.942E+1
291.11	-2.670E+1
291.48	-3.398E+1
291.84	5.583E+1
292.21	1.214E+1
292.58	4.854E+1
292.94	8.738E+1
293.31	-1.699E+1
293.68	6.068E+1
294.05	-2.913E+1
294.41	3.398E+1
294.78	7.282E+1
