Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-5.825E+1
188.27	1.699E+1
188.64	5.097E+1
189.02	-1.942E+1
189.40	-5.097E+1
189.78	-3.884E+1
190.15	3.641E+1
190.53	4.854E+0
190.91	2.427E+1
191.29	-2.670E+1
191.66	-3.884E+1
192.04	3.884E+1
192.42	7.039E+1
192.80	8.495E+1
193.17	3.884E+1
193.55	5.825E+1
193.93	2.913E+1
194.30	1.214E+2
194.68	-2.427E+1
195.06	2.913E+1
195.44	0.000E+0
195.81	3.884E+1
196.19	5.097E+1
196.57	5.583E+1
196.94	1.602E+2
197.32	-1.456E+2
197.70	5.825E+1
198.07	5.583E+1
198.45	9.952E+1
198.83	2.670E+1
199.20	1.456E+1
199.58	-1.942E+1
199.96	5.340E+1
200.33	-3.398E+1
200.71	1.942E+1
201.09	-4.612E+1
201.46	2.913E+1
201.84	2.184E+1
202.22	-7.282E+0
202.59	1.456E+1
202.97	2.427E+1
203.34	9.709E+0
203.72	3.398E+1
204.10	-2.427E+1
204.47	-2.670E+1
204.85	-7.282E+0
205.23	1.456E+1
205.60	5.097E+1
205.98	2.670E+1
206.35	1.699E+1
206.73	5.097E+1
207.11	1.626E+2
207.48	-4.126E+1
207.86	1.044E+2
208.23	7.039E+1
208.61	-7.767E+1
208.98	9.709E+0
209.36	-4.126E+1
209.74	-1.456E+1
210.11	-2.670E+1
210.49	2.913E+1
210.86	3.398E+1
211.24	-3.155E+1
211.61	-2.184E+1
211.99	-9.709E+1
212.36	-1.942E+1
212.74	5.583E+1
213.11	-9.466E+1
213.49	2.913E+1
213.87	-9.709E+0
214.24	1.942E+1
214.62	-2.427E+0
214.99	3.398E+1
215.37	4.854E+0
215.74	-2.913E+1
216.12	9.709E+0
216.49	6.311E+1
216.87	7.524E+1
217.24	1.214E+1
217.62	9.709E+0
217.99	7.282E+1
218.37	-4.126E+1
218.74	5.583E+1
219.11	9.709E+0
219.49	-1.456E+1
219.86	3.641E+1
220.24	-4.854E+0
220.61	1.699E+1
220.99	-1.456E+1
221.36	-3.155E+1
221.74	-2.913E+1
222.11	7.282E+0
222.49	7.282E+0
222.86	5.097E+1
223.23	7.282E+1
223.61	1.796E+2
223.98	1.044E+2
224.36	8.253E+1
224.73	-9.709E+0
225.11	7.282E+0
225.48	5.583E+1
225.85	8.253E+1
226.23	-2.670E+1
226.60	-1.942E+1
226.98	-1.699E+1
227.35	6.311E+1
227.72	-2.670E+1
228.10	6.311E+1
228.47	9.223E+1
228.84	-7.282E+0
229.22	-1.481E+2
229.59	7.039E+1
229.97	-3.641E+1
230.34	1.699E+1
230.71	9.709E+1
231.09	6.554E+1
231.46	9.466E+1
231.83	1.384E+2
232.21	4.854E+1
232.58	4.854E+1
232.95	9.223E+1
233.33	4.854E+0
233.70	9.952E+1
234.07	-3.398E+1
234.45	3.398E+1
234.82	2.184E+1
235.19	2.184E+1
235.57	1.578E+2
235.94	5.583E+1
236.31	-7.282E+0
236.69	-1.068E+2
237.06	-7.282E+1
237.43	4.612E+1
237.80	2.427E+0
238.18	5.340E+1
238.55	1.408E+2
238.92	-2.670E+1
239.30	8.253E+1
239.67	7.767E+1
