Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-3.155E+1
188.27	6.311E+1
188.64	5.097E+1
189.02	-6.068E+1
189.40	7.524E+1
189.78	2.913E+1
190.15	2.184E+1
190.53	-2.913E+1
190.91	-1.456E+1
191.29	1.699E+1
191.66	-1.068E+2
192.04	6.068E+1
192.42	1.068E+2
192.80	5.097E+1
193.17	2.184E+1
193.55	9.709E+0
193.93	1.214E+1
194.30	0.000E+0
194.68	2.913E+1
195.06	-4.854E+1
195.44	-2.913E+1
195.81	-2.670E+1
196.19	-9.223E+1
196.57	-5.825E+1
196.94	4.369E+1
197.32	-1.942E+1
197.70	-2.670E+1
198.07	-2.184E+1
198.45	4.854E+0
198.83	-3.155E+1
199.20	1.456E+1
199.58	-4.854E+1
199.96	9.709E+0
200.33	1.699E+1
200.71	8.495E+1
201.09	7.039E+1
201.46	6.311E+1
201.84	0.000E+0
202.22	-6.311E+1
202.59	3.641E+1
202.97	9.709E+0
203.34	1.141E+2
203.72	5.825E+1
204.10	7.039E+1
204.47	-4.854E+0
204.85	2.913E+1
205.23	-2.184E+1
205.60	6.311E+1
205.98	4.126E+1
206.35	1.214E+1
206.73	6.311E+1
207.11	8.253E+1
207.48	-2.427E+0
207.86	4.369E+1
208.23	1.335E+2
208.61	-5.097E+1
208.98	-5.583E+1
209.36	5.097E+1
209.74	7.524E+1
210.11	-5.583E+1
210.49	1.092E+2
210.86	7.282E+0
211.24	4.854E+1
211.61	7.282E+0
211.99	-4.612E+1
212.36	7.524E+1
212.74	-2.427E+0
213.11	-8.738E+1
213.49	1.408E+2
213.87	0.000E+0
214.24	-2.670E+1
214.62	6.311E+1
214.99	-8.738E+1
215.37	-6.068E+1
215.74	9.709E+0
216.12	1.942E+1
216.49	7.039E+1
216.87	-8.738E+1
217.24	2.184E+1
217.62	6.311E+1
217.99	-1.942E+1
218.37	-3.884E+1
218.74	2.427E+1
219.11	9.709E+0
219.49	4.126E+1
219.86	6.311E+1
220.24	-3.398E+1
220.61	-4.126E+1
220.99	-9.709E+0
221.36	-4.126E+1
221.74	-3.641E+1
222.11	-9.466E+1
222.49	1.432E+2
222.86	0.000E+0
223.23	-9.709E+1
223.61	5.340E+1
223.98	-5.340E+1
224.36	8.738E+1
224.73	3.398E+1
225.11	-9.709E+0
225.48	3.641E+1
225.85	6.554E+1
226.23	-6.796E+1
226.60	3.155E+1
226.98	-9.709E+0
227.35	3.884E+1
227.72	-5.583E+1
228.10	1.165E+2
228.47	-7.282E+1
228.84	4.854E+1
229.22	-4.369E+1
229.59	-7.282E+0
229.97	1.117E+2
230.34	-1.699E+1
230.71	7.767E+1
231.09	3.155E+1
231.46	1.699E+1
231.83	-4.612E+1
232.21	-1.456E+1
