Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	5.340E+1
188.27	2.427E+0
188.64	4.126E+1
189.02	2.670E+1
189.40	-8.010E+1
189.78	7.039E+1
190.15	-4.612E+1
190.53	-4.369E+1
190.91	8.253E+1
191.29	3.398E+1
191.66	-9.709E+1
192.04	9.709E+0
192.42	1.189E+2
192.80	-7.282E+0
193.17	1.214E+1
193.55	-4.854E+0
193.93	1.456E+1
194.30	-1.044E+2
194.68	1.699E+1
195.06	1.117E+2
195.44	-1.699E+1
195.81	7.282E+0
196.19	6.068E+1
196.57	-7.282E+0
196.94	9.952E+1
197.32	5.583E+1
197.70	2.427E+1
198.07	9.709E+0
198.45	4.854E+1
198.83	5.583E+1
199.20	2.670E+1
199.58	-2.670E+1
199.96	3.398E+1
200.33	1.456E+1
200.71	-4.612E+1
201.09	-1.699E+1
201.46	-9.952E+1
201.84	8.981E+1
202.22	-2.184E+1
202.59	-1.456E+1
202.97	4.612E+1
203.34	8.738E+1
203.72	1.942E+1
204.10	9.223E+1
204.47	4.612E+1
204.85	-4.854E+0
205.23	3.398E+1
205.60	4.369E+1
205.98	3.641E+1
206.35	-6.554E+1
206.73	-2.670E+1
207.11	-1.044E+2
207.48	-1.214E+1
207.86	-8.010E+1
208.23	5.583E+1
208.61	-8.010E+1
208.98	4.369E+1
209.36	-6.554E+1
209.74	-3.155E+1
210.11	-3.884E+1
210.49	2.427E+1
210.86	-2.427E+0
211.24	0.000E+0
211.61	5.583E+1
211.99	6.311E+1
212.36	1.432E+2
212.74	2.670E+1
213.11	1.456E+1
213.49	3.884E+1
213.87	3.155E+1
214.24	6.554E+1
214.62	2.670E+1
214.99	3.641E+1
215.37	-3.398E+1
215.74	3.884E+1
216.12	9.709E+1
216.49	1.942E+1
216.87	5.340E+1
217.24	4.612E+1
217.62	9.709E+1
217.99	2.427E+1
218.37	-2.427E+1
218.74	7.524E+1
219.11	-3.884E+1
219.49	7.767E+1
219.86	-4.612E+1
220.24	8.495E+1
220.61	7.039E+1
220.99	4.369E+1
221.36	-5.825E+1
221.74	1.092E+2
222.11	-2.427E+1
222.49	-1.214E+1
222.86	2.427E+0
223.23	-1.942E+1
223.61	-6.554E+1
223.98	4.126E+1
224.36	5.097E+1
224.73	-4.369E+1
225.11	1.019E+2
225.48	9.952E+1
225.85	5.825E+1
226.23	4.854E+1
226.60	4.612E+1
226.98	-3.641E+1
227.35	5.340E+1
227.72	-4.369E+1
228.10	-9.709E+0
228.47	7.524E+1
228.84	4.612E+1
229.22	1.214E+1
229.59	9.466E+1
229.97	0.000E+0
230.34	4.854E+1
230.71	7.282E+0
231.09	3.398E+1
231.46	1.602E+2
231.83	1.359E+2
232.21	9.709E+0
232.58	3.641E+1
232.95	2.427E+0
233.33	6.554E+1
233.70	0.000E+0
234.07	-4.854E+0
234.45	8.253E+1
234.82	-4.369E+1
235.19	2.427E+0
235.57	8.253E+1
235.94	3.155E+1
236.31	-6.068E+1
236.69	-2.427E+0
237.06	6.068E+1
237.43	2.670E+1
237.80	-9.709E+0
238.18	2.670E+1
238.55	2.670E+1
238.92	-1.456E+1
239.30	2.427E+1
239.67	-3.398E+1
240.04	2.427E+0
240.41	2.427E+1
240.79	-9.952E+1
241.16	-3.155E+1
241.53	8.495E+1
241.90	-4.126E+1
242.28	8.010E+1
242.65	2.184E+1
243.02	5.340E+1
243.39	8.981E+1
243.77	-9.709E+0
244.14	3.641E+1
244.51	2.913E+1
244.88	6.554E+1
245.25	5.825E+1
245.63	-4.854E+0
246.00	-2.184E+1
246.37	1.456E+1
246.74	1.942E+1
247.11	6.311E+1
247.49	-5.097E+1
247.86	2.427E+0
248.23	9.952E+1
248.60	-9.709E+0
248.97	-5.583E+1
249.35	4.369E+1
249.72	-2.184E+1
250.09	-2.427E+1
250.46	4.854E+0
250.83	1.117E+2
251.20	2.184E+1
251.58	1.456E+1
251.95	4.612E+1
252.32	7.039E+1
252.69	9.466E+1
253.06	1.286E+2
253.43	4.612E+1
253.80	3.398E+1
254.17	5.340E+1
254.55	1.456E+1
254.92	8.253E+1
255.29	1.699E+1
255.66	3.155E+1
256.03	3.155E+1
256.40	-1.699E+1
256.77	6.554E+1
257.14	3.398E+1
257.51	2.670E+1
257.88	-7.039E+1
258.26	3.155E+1
258.63	-3.884E+1
259.00	-9.466E+1
259.37	3.155E+1
259.74	-3.884E+1
260.11	6.068E+1
260.48	3.398E+1
260.85	1.044E+2
261.22	4.854E+1
261.59	1.456E+1
261.96	3.155E+1
262.33	1.092E+2
262.70	1.384E+2
263.07	-5.825E+1
263.44	-7.039E+1
263.81	-1.214E+1
264.18	-7.282E+0
264.55	4.369E+1
264.92	-4.854E+0
265.29	3.155E+1
265.66	3.884E+1
266.03	9.709E+0
266.40	-2.670E+1
266.77	6.554E+1
267.14	4.854E+0
267.51	-2.427E+1
267.88	-9.709E+0
268.25	-9.709E+0
268.62	2.184E+1
268.99	-4.612E+1
269.36	2.015E+2
269.73	-2.913E+1
270.10	-6.796E+1
270.47	4.612E+1
270.84	2.670E+1
271.21	-2.427E+0
271.58	8.738E+1
271.95	0.000E+0
272.32	1.699E+1
272.69	8.010E+1
273.06	-2.670E+1
273.43	-9.709E+1
273.80	-1.456E+1
274.17	1.019E+2
274.53	3.884E+1
274.90	-5.583E+1
275.27	-2.427E+1
275.64	4.126E+1
276.01	-2.670E+1
276.38	-3.398E+1
276.75	8.010E+1
277.12	1.699E+1
277.49	-5.097E+1
277.86	-2.184E+1
278.22	2.670E+1
278.59	-2.913E+1
278.96	4.126E+1
279.33	-2.670E+1
279.70	4.126E+1
280.07	-2.670E+1
280.44	1.456E+1
280.80	2.670E+1
281.17	1.699E+1
281.54	1.432E+2
281.91	-7.282E+0
282.28	-1.214E+1
282.65	0.000E+0
283.02	-7.524E+1
283.38	0.000E+0
283.75	1.578E+2
284.12	1.942E+1
284.49	3.884E+1
284.86	-1.456E+1
285.22	3.884E+1
285.59	-2.670E+1
285.96	-4.854E+0
286.33	2.913E+1
286.70	7.282E+0
287.06	0.000E+0
287.43	1.068E+2
287.80	-2.670E+1
288.17	-9.709E+0
288.53	-7.282E+0
288.90	4.854E+0
289.27	-1.942E+1
289.64	-4.126E+1
290.01	6.311E+1
290.37	2.427E+1
290.74	1.044E+2
291.11	-7.282E+1
291.48	2.670E+1
291.84	2.427E+0
292.21	9.952E+1
292.58	1.942E+1
292.94	4.126E+1
293.31	5.825E+1
293.68	-2.670E+1
294.05	8.738E+1
294.41	-9.709E+0
294.78	9.223E+1
295.15	5.340E+1
295.51	-4.854E+1
295.88	7.767E+1
296.25	-1.942E+1
296.61	4.612E+1
296.98	4.612E+1
297.35	-3.884E+1
297.72	4.854E+0
298.08	-6.796E+1
298.45	3.398E+1
298.82	1.456E+1
299.18	-2.913E+1
299.55	-7.039E+1
299.91	8.253E+1
300.28	4.126E+1
300.65	-2.184E+1
301.01	-4.369E+1
301.38	-1.214E+1
301.75	4.126E+1
302.11	5.583E+1
302.48	9.709E+1
302.85	6.554E+1
303.21	-3.398E+1
303.58	1.942E+1
303.94	1.311E+2
304.31	7.282E+1
304.68	1.578E+2
305.04	4.126E+1
305.41	-6.796E+1
305.77	2.427E+0
306.14	5.583E+1
306.51	4.369E+1
306.87	8.738E+1
307.24	9.709E+0
307.60	-7.524E+1
307.97	6.796E+1
308.33	-2.427E+0
308.70	-3.398E+1
309.07	-2.913E+1
309.43	-8.253E+1
309.80	1.942E+1
310.16	3.641E+1
310.53	1.699E+1
310.89	-2.427E+1
311.26	2.427E+0
311.62	1.942E+1
311.99	-1.214E+1
312.35	-9.709E+0
312.72	5.097E+1
313.08	-7.524E+1
313.45	-4.854E+0
