Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-7.524E+1
188.27	4.126E+1
188.64	4.369E+1
189.02	-4.612E+1
189.40	7.524E+1
189.78	-2.427E+0
190.15	1.942E+1
190.53	5.097E+1
190.91	3.641E+1
191.29	-4.854E+1
191.66	9.223E+1
192.04	-5.340E+1
192.42	-2.427E+1
192.80	3.155E+1
193.17	6.311E+1
193.55	6.554E+1
193.93	-1.699E+1
194.30	-8.981E+1
194.68	2.670E+1
195.06	2.184E+1
195.44	-8.738E+1
195.81	7.767E+1
196.19	5.583E+1
196.57	-2.184E+1
196.94	4.854E+1
197.32	-6.796E+1
197.70	8.738E+1
198.07	-5.583E+1
198.45	1.044E+2
198.83	0.000E+0
199.20	4.369E+1
199.58	4.854E+1
199.96	-2.184E+1
200.33	-1.214E+1
200.71	1.456E+1
201.09	-4.126E+1
201.46	4.854E+1
201.84	-2.184E+1
202.22	-4.369E+1
202.59	6.068E+1
202.97	-4.854E+0
203.34	-4.854E+1
203.72	-2.427E+0
204.10	8.495E+1
204.47	4.854E+0
204.85	7.282E+0
205.23	9.709E+0
205.60	-2.184E+1
205.98	-1.699E+1
206.35	7.039E+1
206.73	3.641E+1
207.11	2.913E+1
207.48	2.427E+0
207.86	-6.554E+1
208.23	-2.670E+1
208.61	-3.155E+1
208.98	4.854E+0
209.36	1.456E+1
209.74	-7.282E+0
210.11	6.554E+1
210.49	5.583E+1
210.86	4.612E+1
211.24	4.612E+1
211.61	-4.854E+0
211.99	-2.427E+1
212.36	5.583E+1
212.74	-5.340E+1
213.11	9.709E+0
213.49	7.524E+1
213.87	5.097E+1
214.24	5.825E+1
214.62	8.010E+1
214.99	9.709E+0
215.37	2.427E+0
215.74	3.398E+1
216.12	-9.709E+0
216.49	-7.282E+0
216.87	2.427E+1
217.24	1.699E+1
217.62	-4.612E+1
217.99	8.253E+1
218.37	-7.282E+0
218.74	-1.214E+1
219.11	9.709E+0
219.49	2.913E+1
219.86	-1.214E+1
220.24	2.427E+0
220.61	-8.738E+1
220.99	0.000E+0
221.36	1.019E+2
221.74	2.427E+1
222.11	2.670E+1
222.49	9.709E+0
222.86	-2.913E+1
223.23	-2.670E+1
223.61	-1.214E+1
223.98	2.427E+0
224.36	-1.942E+1
224.73	9.709E+1
225.11	7.767E+1
225.48	6.068E+1
225.85	7.282E+1
226.23	1.068E+2
226.60	1.456E+1
226.98	9.709E+0
227.35	-2.427E+1
227.72	2.427E+0
228.10	-1.942E+1
228.47	3.641E+1
228.84	1.942E+1
229.22	2.184E+1
229.59	1.699E+1
229.97	1.214E+2
230.34	8.010E+1
230.71	9.223E+1
231.09	1.456E+1
231.46	4.854E+0
231.83	5.097E+1
232.21	5.583E+1
232.58	-2.184E+1
232.95	4.612E+1
233.33	1.699E+1
233.70	5.583E+1
234.07	-4.854E+0
234.45	6.796E+1
234.82	1.699E+1
235.19	1.019E+2
235.57	9.223E+1
235.94	-2.427E+0
236.31	3.884E+1
236.69	4.612E+1
237.06	2.427E+0
237.43	-4.612E+1
237.80	2.427E+1
238.18	3.398E+1
238.55	-6.311E+1
238.92	6.554E+1
239.30	-9.709E+0
239.67	4.612E+1
240.04	6.068E+1
240.41	-1.699E+1
240.79	2.184E+1
241.16	-3.884E+1
241.53	-2.913E+1
241.90	-1.942E+1
242.28	1.699E+1
242.65	2.184E+1
243.02	-7.282E+1
243.39	5.825E+1
243.77	2.427E+1
244.14	4.854E+0
244.51	9.223E+1
244.88	2.670E+1
245.25	-4.854E+0
245.63	4.612E+1
246.00	2.670E+1
246.37	4.126E+1
246.74	6.068E+1
247.11	2.670E+1
247.49	5.340E+1
247.86	-2.184E+1
248.23	-2.427E+1
248.60	4.612E+1
248.97	-3.398E+1
249.35	1.044E+2
249.72	9.952E+1
250.09	2.184E+1
250.46	-6.554E+1
250.83	-1.044E+2
251.20	-5.340E+1
251.58	3.155E+1
251.95	7.524E+1
252.32	1.359E+2
252.69	4.854E+0
253.06	8.010E+1
253.43	7.767E+1
253.80	3.641E+1
254.17	-9.709E+0
254.55	4.612E+1
254.92	5.340E+1
255.29	-1.456E+1
255.66	3.641E+1
256.03	-4.854E+1
256.40	-4.612E+1
256.77	-4.612E+1
257.14	-7.524E+1
257.51	1.214E+1
257.88	-9.709E+1
258.26	4.612E+1
258.63	2.913E+1
259.00	-3.398E+1
259.37	1.189E+2
259.74	9.709E+0
260.11	-4.369E+1
260.48	-3.398E+1
260.85	1.238E+2
261.22	1.456E+1
261.59	2.913E+1
261.96	-7.282E+0
262.33	2.427E+0
262.70	2.427E+0
263.07	-6.554E+1
263.44	-3.398E+1
263.81	8.738E+1
264.18	-4.854E+0
264.55	1.214E+1
264.92	-3.398E+1
265.29	4.612E+1
265.66	9.709E+0
266.03	1.335E+2
266.40	2.913E+1
266.77	-3.155E+1
267.14	3.398E+1
267.51	-4.854E+1
267.88	9.709E+0
268.25	-2.913E+1
268.62	5.097E+1
268.99	-2.427E+0
269.36	-3.884E+1
269.73	7.282E+1
270.10	2.427E+1
270.47	8.495E+1
270.84	3.641E+1
271.21	1.942E+1
271.58	3.155E+1
271.95	-7.282E+0
272.32	4.126E+1
272.69	-6.554E+1
273.06	4.854E+0
273.43	6.554E+1
273.80	6.068E+1
274.17	8.010E+1
274.53	-1.699E+1
274.90	-7.039E+1
275.27	2.427E+0
275.64	1.942E+1
276.01	2.427E+0
276.38	-5.340E+1
276.75	1.699E+1
277.12	-7.282E+0
277.49	-1.942E+1
277.86	2.670E+1
278.22	2.184E+1
278.59	4.612E+1
278.96	7.039E+1
279.33	-5.340E+1
279.70	2.913E+1
280.07	9.709E+0
280.44	3.155E+1
280.80	-8.738E+1
281.17	3.641E+1
281.54	6.796E+1
281.91	-5.340E+1
282.28	-4.126E+1
282.65	-1.456E+1
283.02	5.340E+1
283.38	-1.068E+2
283.75	6.068E+1
284.12	7.767E+1
284.49	8.981E+1
284.86	7.524E+1
285.22	-1.942E+1
285.59	4.369E+1
285.96	-1.214E+2
286.33	-5.340E+1
286.70	8.010E+1
287.06	9.709E+0
287.43	7.524E+1
287.80	6.068E+1
288.17	-3.155E+1
288.53	4.612E+1
288.90	0.000E+0
289.27	2.427E+0
289.64	9.466E+1
290.01	-6.311E+1
290.37	7.767E+1
290.74	5.340E+1
291.11	-4.854E+1
291.48	-4.126E+1
291.84	7.282E+0
292.21	1.456E+1
292.58	-1.699E+1
292.94	-2.427E+1
293.31	-9.709E+1
293.68	5.583E+1
294.05	7.282E+0
294.41	4.369E+1
294.78	-2.184E+1
295.15	3.398E+1
295.51	3.641E+1
295.88	9.709E+0
296.25	4.126E+1
296.61	-4.854E+0
296.98	-2.427E+0
297.35	3.884E+1
297.72	9.223E+1
298.08	-3.398E+1
298.45	7.039E+1
298.82	-2.184E+1
299.18	7.282E+1
299.55	-2.184E+1
299.91	7.524E+1
300.28	3.398E+1
300.65	8.738E+1
301.01	9.952E+1
301.38	5.340E+1
301.75	4.854E+0
302.11	-2.670E+1
302.48	5.340E+1
302.85	4.369E+1
303.21	2.184E+1
303.58	7.282E+0
303.94	9.466E+1
304.31	4.612E+1
304.68	8.495E+1
305.04	-2.427E+0
305.41	-2.184E+1
305.77	9.709E+0
306.14	-7.282E+0
306.51	5.583E+1
