Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-5.583E+1
188.27	-7.282E+0
188.64	2.184E+1
189.02	-7.282E+0
189.40	4.854E+1
189.78	-5.825E+1
190.15	-7.282E+0
190.53	-3.884E+1
190.91	1.044E+2
191.29	5.340E+1
191.66	-1.456E+1
192.04	1.699E+1
192.42	1.456E+1
192.80	-6.796E+1
193.17	2.184E+1
193.55	6.554E+1
193.93	-1.068E+2
194.30	-4.126E+1
194.68	3.398E+1
195.06	9.709E+1
195.44	1.165E+2
195.81	3.398E+1
196.19	4.854E+0
196.57	6.068E+1
196.94	9.709E+0
197.32	4.369E+1
197.70	1.141E+2
198.07	8.981E+1
198.45	6.796E+1
198.83	-9.709E+0
199.20	-8.981E+1
199.58	3.155E+1
199.96	4.854E+0
200.33	1.942E+1
200.71	9.709E+0
201.09	2.427E+1
201.46	0.000E+0
201.84	2.670E+1
202.22	1.165E+2
202.59	9.709E+1
202.97	1.286E+2
203.34	-3.884E+1
203.72	3.155E+1
204.10	1.942E+1
204.47	3.398E+1
204.85	-8.981E+1
205.23	4.854E+0
205.60	2.913E+1
205.98	-4.854E+0
206.35	5.097E+1
206.73	1.456E+1
207.11	-6.554E+1
207.48	1.942E+1
207.86	2.184E+1
208.23	2.427E+1
208.61	-3.155E+1
208.98	-6.554E+1
209.36	1.942E+1
209.74	-3.884E+1
210.11	-1.214E+1
210.49	-3.398E+1
210.86	0.000E+0
211.24	-2.913E+1
211.61	4.854E+1
211.99	7.524E+1
212.36	-7.282E+0
212.74	1.214E+2
213.11	-1.942E+1
213.49	4.369E+1
213.87	-4.369E+1
214.24	4.126E+1
214.62	-4.126E+1
214.99	3.398E+1
215.37	1.699E+1
215.74	-2.184E+1
216.12	2.184E+1
216.49	-2.427E+0
216.87	-5.583E+1
217.24	-2.913E+1
217.62	1.456E+1
217.99	-1.699E+1
218.37	4.854E+0
218.74	4.369E+1
219.11	3.884E+1
219.49	1.092E+2
219.86	4.369E+1
220.24	-2.427E+0
220.61	7.524E+1
220.99	-4.854E+0
221.36	-7.282E+0
221.74	-2.427E+0
222.11	1.068E+2
222.49	1.699E+1
222.86	-1.699E+1
223.23	0.000E+0
223.61	1.214E+2
223.98	-4.854E+0
224.36	2.184E+1
224.73	9.709E+0
225.11	4.854E+1
225.48	3.155E+1
225.85	8.981E+1
226.23	2.913E+1
226.60	6.311E+1
226.98	4.854E+1
227.35	-2.427E+0
227.72	-3.155E+1
228.10	1.942E+1
228.47	1.214E+1
228.84	0.000E+0
229.22	1.942E+1
229.59	-3.884E+1
229.97	6.311E+1
230.34	1.796E+2
230.71	5.340E+1
231.09	5.825E+1
231.46	-6.796E+1
231.83	2.184E+1
232.21	6.068E+1
232.58	-9.952E+1
232.95	2.427E+1
233.33	4.854E+0
233.70	-4.854E+0
234.07	2.184E+1
234.45	-3.884E+1
234.82	1.699E+1
235.19	-1.699E+1
235.57	1.141E+2
235.94	-1.699E+1
236.31	-3.884E+1
236.69	-2.913E+1
237.06	-2.670E+1
