/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.204008E+2     1.084403E+2
-2.973085E+0     1.203945E+2     1.084403E+2
-2.948567E+0     1.203945E+2     1.084344E+2
-2.916434E+0     1.203866E+2     1.084227E+2
-2.887404E+0     1.203770E+2     1.084227E+2
-2.859067E+0     1.203847E+2     1.084366E+2
-2.826447E+0     1.203865E+2     1.084232E+2
-2.796894E+0     1.203772E+2     1.084375E+2
-2.769773E+0     1.203915E+2     1.084345E+2
-2.739582E+0     1.203820E+2     1.084249E+2
-2.714168E+0     1.203856E+2     1.084398E+2
-2.674140E+0     1.203842E+2     1.084265E+2
-2.650933E+0     1.203785E+2     1.084216E+2
-2.627531E+0     1.203740E+2     1.084351E+2
-2.598300E+0     1.203891E+2     1.084278E+2
-2.565396E+0     1.203775E+2     1.084278E+2
-2.539156E+0     1.203773E+2     1.084293E+2
-2.512906E+0     1.203842E+2     1.084353E+2
-2.485401E+0     1.203842E+2     1.084278E+2
-2.451433E+0     1.203860E+2     1.084303E+2
-2.417648E+0     1.203847E+2     1.084303E+2
-2.394425E+0     1.203817E+2     1.084314E+2
-2.367220E+0     1.203907E+2     1.084332E+2
-2.342075E+0     1.203855E+2     1.084332E+2
-2.311764E+0     1.203843E+2     1.084304E+2
-2.282100E+0     1.203766E+2     1.084266E+2
-2.254140E+0     1.203833E+2     1.084329E+2
-2.223043E+0     1.203809E+2     1.084283E+2
-2.191406E+0     1.203931E+2     1.084422E+2
-2.167433E+0     1.203940E+2     1.084383E+2
-2.145419E+0     1.203873E+2     1.084197E+2
-2.117205E+0     1.203741E+2     1.084349E+2
-2.094225E+0     1.203869E+2     1.084349E+2
-2.071848E+0     1.203903E+2     1.084377E+2
-2.044848E+0     1.203903E+2     1.084341E+2
-2.014135E+0     1.203765E+2     1.084419E+2
-1.987488E+0     1.203939E+2     1.084392E+2
-1.958497E+0     1.203912E+2     1.084394E+2
-1.926527E+0     1.203922E+2     1.084307E+2
-1.887217E+0     1.203844E+2     1.084307E+2
-1.863025E+0     1.203904E+2     1.084427E+2
-1.836490E+0     1.203923E+2     1.084408E+2
-1.807736E+0     1.203923E+2     1.084472E+2
-1.775475E+0     1.203967E+2     1.084472E+2
-1.744505E+0     1.203968E+2     1.084472E+2
-1.716472E+0     1.203968E+2     1.084454E+2
-1.693101E+0     1.203856E+2     1.084285E+2
-1.667862E+0     1.203786E+2     1.084227E+2
-1.645387E+0     1.203692E+2     1.084344E+2
-1.620343E+0     1.203995E+2     1.084457E+2
-1.596291E+0     1.203995E+2     1.084457E+2
-1.573511E+0     1.203967E+2     1.084405E+2
-1.545108E+0     1.203954E+2     1.084481E+2
-1.516969E+0     1.204032E+2     1.084477E+2
-1.486567E+0     1.203986E+2     1.084514E+2
-1.457412E+0     1.203925E+2     1.084400E+2
-1.428263E+0     1.203932E+2     1.084443E+2
-1.391263E+0     1.203866E+2     1.084406E+2
-1.361014E+0     1.203866E+2     1.084438E+2
-1.330951E+0     1.203940E+2     1.084446E+2
-1.303154E+0     1.203870E+2     1.084337E+2
-1.273937E+0     1.203935E+2     1.084427E+2
-1.235829E+0     1.203937E+2     1.084399E+2
-1.195384E+0     1.203860E+2     1.084380E+2
-1.168654E+0     1.203907E+2     1.084359E+2
-1.146380E+0     1.203907E+2     1.084387E+2
-1.121033E+0     1.203898E+2     1.084387E+2
-1.097197E+0     1.203857E+2     1.084319E+2
-1.074066E+0     1.203813E+2     1.084304E+2
-1.044284E+0     1.203842E+2     1.084327E+2
-1.021801E+0     1.203923E+2     1.084409E+2
-9.989190E-1     1.203846E+2     1.084371E+2
-9.739027E-1     1.203836E+2     1.084371E+2
-9.498625E-1     1.203777E+2     1.084274E+2
-9.263740E-1     1.203777E+2     1.084419E+2
-9.010324E-1     1.203868E+2     1.084419E+2
-8.763552E-1     1.203889E+2     1.084354E+2
-8.441272E-1     1.203888E+2     1.084360E+2
-8.153663E-1     1.203869E+2     1.084360E+2
-7.868228E-1     1.203903E+2     1.084314E+2
-7.600636E-1     1.203943E+2     1.084441E+2
-7.341976E-1     1.203940E+2     1.084392E+2
-7.091289E-1     1.203940E+2     1.084371E+2
-6.784210E-1     1.203961E+2     1.084355E+2
-6.485023E-1     1.203867E+2     1.084355E+2
-6.143827E-1     1.203805E+2     1.084301E+2
-5.844240E-1     1.203843E+2     1.084280E+2
-5.568910E-1     1.204060E+2     1.084454E+2
-5.267673E-1     1.203898E+2     1.084360E+2
-5.017972E-1     1.203909E+2     1.084342E+2
-4.713569E-1     1.203909E+2     1.084201E+2
-4.330206E-1     1.203824E+2     1.084201E+2
-4.062777E-1     1.203866E+2     1.084352E+2
-3.841600E-1     1.203870E+2     1.084381E+2
-3.597870E-1     1.203896E+2     1.084367E+2
-3.371463E-1     1.203879E+2     1.084331E+2
-3.110614E-1     1.203680E+2     1.084331E+2
-2.872453E-1     1.203869E+2     1.084193E+2
-2.639828E-1     1.203869E+2     1.084294E+2
-2.420163E-1     1.203836E+2     1.084245E+2
-2.154102E-1     1.203796E+2     1.084217E+2
-1.933546E-1     1.203698E+2     1.084332E+2
-1.689830E-1     1.203913E+2     1.084332E+2
-1.448326E-1     1.203895E+2     1.084385E+2
-1.120167E-1     1.203918E+2     1.084294E+2
-8.898830E-2     1.203806E+2     1.084301E+2
-6.301641E-2     1.203881E+2     1.084301E+2
-3.772354E-2     1.203881E+2     1.084344E+2
-4.424095E-3     1.203822E+2     1.084277E+2
2.219534E-2     1.203917E+2     1.084364E+2
0.000000E+0     1.203898E+2     1.084364E+2
2.618790E-2     1.203873E+2     1.084329E+2
5.846882E-2     1.203793E+2     1.084269E+2
8.998013E-2     1.203056E+2     1.083915E+2
1.142969E-1     1.203056E+2     1.083915E+2
1.378374E-1     1.202773E+2     1.083781E+2
1.672583E-1     1.202534E+2     1.083581E+2
1.894150E-1     1.202523E+2     1.083552E+2
2.156739E-1     1.202641E+2     1.083635E+2
2.404861E-1     1.202727E+2     1.083555E+2
2.636867E-1     1.202670E+2     1.083555E+2
2.896047E-1     1.202674E+2     1.083534E+2
3.128142E-1     1.202648E+2     1.083457E+2
3.345828E-1     1.202648E+2     1.083445E+2
3.617992E-1     1.202634E+2     1.083617E+2
3.866796E-1     1.202824E+2     1.083547E+2
4.094744E-1     1.202800E+2     1.083547E+2
4.337349E-1     1.202785E+2     1.083508E+2
4.593725E-1     1.202867E+2     1.083626E+2
4.927354E-1     1.202933E+2     1.083603E+2
5.313993E-1     1.202866E+2     1.083598E+2
5.579672E-1     1.202866E+2     1.083598E+2
5.803537E-1     1.202942E+2     1.083606E+2
6.071129E-1     1.202875E+2     1.083578E+2
6.427584E-1     1.202967E+2     1.083632E+2
6.693621E-1     1.202973E+2     1.083639E+2
7.003417E-1     1.203029E+2     1.083691E+2
7.328224E-1     1.202849E+2     1.083691E+2
7.643700E-1     1.202914E+2     1.083575E+2
7.881937E-1     1.202914E+2     1.083704E+2
8.137255E-1     1.203004E+2     1.083677E+2
8.481007E-1     1.202997E+2     1.083692E+2
8.859754E-1     1.203035E+2     1.083692E+2
9.124017E-1     1.202984E+2     1.083616E+2
9.415936E-1     1.202986E+2     1.083647E+2
9.695435E-1     1.203036E+2     1.083720E+2
9.937453E-1     1.203132E+2     1.083686E+2
1.022400E+0     1.203132E+2     1.083679E+2
1.052709E+0     1.203059E+2     1.083679E+2
1.083354E+0     1.203145E+2     1.083761E+2
1.111171E+0     1.203132E+2     1.083722E+2
1.137942E+0     1.203070E+2     1.083705E+2
1.165986E+0     1.203087E+2     1.083763E+2
1.190291E+0     1.203218E+2     1.083851E+2
1.218300E+0     1.203107E+2     1.083851E+2
1.247543E+0     1.203113E+2     1.083717E+2
1.282362E+0     1.203047E+2     1.083717E+2
1.307887E+0     1.203112E+2     1.083757E+2
1.335341E+0     1.203148E+2     1.083814E+2
1.367278E+0     1.203275E+2     1.083814E+2
1.397860E+0     1.203134E+2     1.083766E+2
1.430457E+0     1.203145E+2     1.083778E+2
1.456655E+0     1.203145E+2     1.083767E+2
1.482712E+0     1.203161E+2     1.083767E+2
1.514758E+0     1.203136E+2     1.083736E+2
1.543431E+0     1.203177E+2     1.083765E+2
1.572690E+0     1.203259E+2     1.083883E+2
1.611031E+0     1.203199E+2     1.083894E+2
1.635087E+0     1.203347E+2     1.083775E+2
1.657586E+0     1.203169E+2     1.083787E+2
1.686861E+0     1.203169E+2     1.083680E+2
1.719539E+0     1.203176E+2     1.083680E+2
