/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.203876E+2     1.084293E+2
-2.976597E+0     1.203825E+2     1.084343E+2
-2.951735E+0     1.203825E+2     1.084336E+2
-2.929694E+0     1.203863E+2     1.084333E+2
-2.903793E+0     1.203828E+2     1.084317E+2
-2.877954E+0     1.203868E+2     1.084317E+2
-2.846261E+0     1.203830E+2     1.084286E+2
-2.818915E+0     1.203840E+2     1.084327E+2
-2.788906E+0     1.203860E+2     1.084419E+2
-2.756684E+0     1.203951E+2     1.084332E+2
-2.727952E+0     1.203951E+2     1.084398E+2
-2.701239E+0     1.203929E+2     1.084455E+2
-2.670163E+0     1.204014E+2     1.084455E+2
-2.643644E+0     1.203879E+2     1.084351E+2
-2.611207E+0     1.203910E+2     1.084393E+2
-2.581754E+0     1.203932E+2     1.084378E+2
-2.552137E+0     1.203975E+2     1.084371E+2
-2.522735E+0     1.203923E+2     1.084371E+2
-2.491682E+0     1.203923E+2     1.084296E+2
-2.452627E+0     1.203985E+2     1.084515E+2
-2.428661E+0     1.204105E+2     1.084477E+2
-2.402641E+0     1.203947E+2     1.084371E+2
-2.371249E+0     1.203926E+2     1.084354E+2
-2.340295E+0     1.203870E+2     1.084354E+2
-2.312639E+0     1.203862E+2     1.084317E+2
-2.284898E+0     1.203895E+2     1.084307E+2
-2.255909E+0     1.203918E+2     1.084339E+2
-2.221204E+0     1.203809E+2     1.084274E+2
-2.192879E+0     1.203893E+2     1.084274E+2
-2.170246E+0     1.203805E+2     1.084287E+2
-2.137295E+0     1.203812E+2     1.084324E+2
-2.101324E+0     1.203927E+2     1.084282E+2
-2.067919E+0     1.203886E+2     1.084282E+2
-2.042848E+0     1.203886E+2     1.084321E+2
-2.018771E+0     1.203873E+2     1.084321E+2
-1.991119E+0     1.203870E+2     1.084322E+2
-1.956915E+0     1.203817E+2     1.084317E+2
-1.927696E+0     1.203846E+2     1.084238E+2
-1.900338E+0     1.203885E+2     1.084349E+2
-1.870272E+0     1.203865E+2     1.084349E+2
-1.846982E+0     1.203909E+2     1.084349E+2
-1.822754E+0     1.203909E+2     1.084344E+2
-1.797902E+0     1.203870E+2     1.084307E+2
-1.774243E+0     1.203753E+2     1.084244E+2
-1.751621E+0     1.203730E+2     1.084240E+2
-1.727232E+0     1.203769E+2     1.084336E+2
-1.701278E+0     1.203913E+2     1.084336E+2
-1.677900E+0     1.203935E+2     1.084336E+2
-1.643121E+0     1.203849E+2     1.084357E+2
-1.612049E+0     1.203870E+2     1.084363E+2
-1.584678E+0     1.203890E+2     1.084298E+2
-1.559489E+0     1.203830E+2     1.084364E+2
-1.528862E+0     1.203855E+2     1.084364E+2
-1.505034E+0     1.203812E+2     1.084331E+2
-1.465675E+0     1.203809E+2     1.084331E+2
-1.438826E+0     1.203841E+2     1.084329E+2
-1.414586E+0     1.203896E+2     1.084321E+2
-1.390229E+0     1.203896E+2     1.084418E+2
-1.359222E+0     1.203857E+2     1.084387E+2
-1.335948E+0     1.203848E+2     1.084387E+2
-1.300225E+0     1.203779E+2     1.084243E+2
-1.268275E+0     1.203764E+2     1.084243E+2
-1.241267E+0     1.203833E+2     1.084285E+2
-1.210239E+0     1.203840E+2     1.084295E+2
-1.185005E+0     1.203768E+2     1.084182E+2
-1.157931E+0     1.203768E+2     1.084260E+2
-1.120299E+0     1.203879E+2     1.084350E+2
-1.094996E+0     1.203852E+2     1.084292E+2
-1.071998E+0     1.203885E+2     1.084349E+2
-1.044559E+0     1.203872E+2     1.084292E+2
-1.019588E+0     1.203842E+2     1.084292E+2
-9.958677E-1     1.203824E+2     1.084292E+2
-9.682674E-1     1.203845E+2     1.084298E+2
-9.451432E-1     1.203845E+2     1.084210E+2
-9.190073E-1     1.203677E+2     1.084306E+2
-8.846836E-1     1.203951E+2     1.084321E+2
-8.546839E-1     1.203946E+2     1.084381E+2
-8.243289E-1     1.203818E+2     1.084381E+2
-7.968745E-1     1.203884E+2     1.084282E+2
-7.751060E-1     1.203785E+2     1.084267E+2
-7.512937E-1     1.203887E+2     1.084337E+2
-7.270269E-1     1.203887E+2     1.084341E+2
-7.038999E-1     1.203814E+2     1.084298E+2
-6.788435E-1     1.203900E+2     1.084298E+2
-6.556873E-1     1.203809E+2     1.084336E+2
-6.309605E-1     1.203885E+2     1.084259E+2
-6.016078E-1     1.203776E+2     1.084283E+2
-5.799212E-1     1.203831E+2     1.084273E+2
-5.558724E-1     1.203798E+2     1.084265E+2
-5.246592E-1     1.203793E+2     1.084265E+2
-5.002284E-1     1.203793E+2     1.084274E+2
-4.702406E-1     1.203785E+2     1.084163E+2
-4.426737E-1     1.203661E+2     1.084262E+2
-4.078951E-1     1.203768E+2     1.084347E+2
-3.759079E-1     1.203834E+2     1.084347E+2
-3.468647E-1     1.203723E+2     1.084347E+2
-3.166475E-1     1.203759E+2     1.084173E+2
-2.946882E-1     1.203790E+2     1.084290E+2
-2.688394E-1     1.203790E+2     1.084281E+2
-2.458644E-1     1.203811E+2     1.084298E+2
-2.224751E-1     1.203856E+2     1.084218E+2
-1.966848E-1     1.203708E+2     1.084218E+2
-1.729488E-1     1.203685E+2     1.084135E+2
-1.378965E-1     1.203779E+2     1.084252E+2
-1.016936E-1     1.203664E+2     1.084180E+2
-7.714891E-2     1.203763E+2     1.084248E+2
-4.930019E-2     1.203763E+2     1.084194E+2
-2.341270E-2     1.203733E+2     1.084194E+2
2.809525E-3     1.203774E+2     1.084283E+2
0.000000E+0     1.203786E+2     1.084257E+2
3.103304E-2     1.203776E+2     1.084267E+2
6.127787E-2     1.203642E+2     1.084294E+2
8.536673E-2     1.203251E+2     1.084053E+2
1.145821E-1     1.202850E+2     1.084053E+2
1.433702E-1     1.202734E+2     1.083604E+2
1.784401E-1     1.202612E+2     1.083594E+2
2.019844E-1     1.202636E+2     1.083575E+2
2.297926E-1     1.202698E+2     1.083619E+2
2.543764E-1     1.202743E+2     1.083619E+2
2.790656E-1     1.202778E+2     1.083619E+2
3.073297E-1     1.202548E+2     1.083612E+2
3.310652E-1     1.202738E+2     1.083479E+2
3.621268E-1     1.202738E+2     1.083439E+2
3.949900E-1     1.202877E+2     1.083631E+2
4.246268E-1     1.202853E+2     1.083631E+2
4.523673E-1     1.202979E+2     1.083589E+2
4.855709E-1     1.202915E+2     1.083479E+2
5.145588E-1     1.202824E+2     1.083611E+2
5.492115E-1     1.202926E+2     1.083547E+2
5.779557E-1     1.202837E+2     1.083502E+2
6.030755E-1     1.202885E+2     1.083502E+2
6.310573E-1     1.202922E+2     1.083572E+2
6.546202E-1     1.202996E+2     1.083663E+2
6.791787E-1     1.202971E+2     1.083612E+2
7.023616E-1     1.203000E+2     1.083632E+2
7.267771E-1     1.202912E+2     1.083586E+2
7.509871E-1     1.203016E+2     1.083586E+2
7.744088E-1     1.203076E+2     1.083659E+2
7.997017E-1     1.203076E+2     1.083651E+2
8.300414E-1     1.203044E+2     1.083650E+2
8.597307E-1     1.202991E+2     1.083585E+2
8.869324E-1     1.202973E+2     1.083694E+2
9.143901E-1     1.203040E+2     1.083694E+2
