/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.203702E+2     1.084201E+2
-2.972740E+0     1.203641E+2     1.084115E+2
-2.947925E+0     1.203829E+2     1.084298E+2
-2.918540E+0     1.203877E+2     1.084298E+2
-2.891619E+0     1.203862E+2     1.084341E+2
-2.868655E+0     1.203791E+2     1.084273E+2
-2.843659E+0     1.203791E+2     1.084230E+2
-2.808186E+0     1.203791E+2     1.084204E+2
-2.776184E+0     1.203737E+2     1.084204E+2
-2.753537E+0     1.203683E+2     1.084245E+2
-2.726216E+0     1.203799E+2     1.084366E+2
-2.696246E+0     1.203911E+2     1.084236E+2
-2.672660E+0     1.203685E+2     1.084230E+2
-2.649779E+0     1.203765E+2     1.084267E+2
-2.621968E+0     1.203765E+2     1.084267E+2
-2.598403E+0     1.203833E+2     1.084267E+2
-2.572226E+0     1.203593E+2     1.084283E+2
-2.539051E+0     1.203676E+2     1.084200E+2
-2.509759E+0     1.203805E+2     1.084252E+2
-2.480831E+0     1.203808E+2     1.084296E+2
-2.450713E+0     1.203829E+2     1.084296E+2
-2.420462E+0     1.203834E+2     1.084296E+2
-2.392618E+0     1.203834E+2     1.084244E+2
-2.359615E+0     1.203875E+2     1.084209E+2
-2.330962E+0     1.203738E+2     1.084225E+2
-2.301942E+0     1.203795E+2     1.084225E+2
-2.270710E+0     1.203729E+2     1.084226E+2
-2.232645E+0     1.203727E+2     1.084221E+2
-2.201501E+0     1.203675E+2     1.084228E+2
-2.178121E+0     1.203675E+2     1.084200E+2
-2.153670E+0     1.203720E+2     1.084171E+2
-2.117643E+0     1.203859E+2     1.084305E+2
-2.088147E+0     1.203561E+2     1.084135E+2
-2.048782E+0     1.203722E+2     1.084265E+2
-2.025842E+0     1.203796E+2     1.084353E+2
-2.002913E+0     1.203902E+2     1.084353E+2
-1.975941E+0     1.203782E+2     1.084255E+2
-1.943911E+0     1.203731E+2     1.084242E+2
-1.907210E+0     1.203840E+2     1.084242E+2
-1.881237E+0     1.203781E+2     1.084282E+2
-1.858237E+0     1.203723E+2     1.084202E+2
-1.833868E+0     1.203722E+2     1.084251E+2
-1.811037E+0     1.203670E+2     1.084184E+2
-1.785915E+0     1.203739E+2     1.084231E+2
-1.761156E+0     1.203832E+2     1.084231E+2
-1.738294E+0     1.203832E+2     1.084266E+2
-1.713929E+0     1.203833E+2     1.084139E+2
-1.691148E+0     1.203644E+2     1.084243E+2
-1.667189E+0     1.203777E+2     1.084361E+2
-1.639074E+0     1.203892E+2     1.084416E+2
-1.615724E+0     1.204003E+2     1.084416E+2
-1.591392E+0     1.203791E+2     1.084416E+2
-1.563927E+0     1.203904E+2     1.084314E+2
-1.539421E+0     1.203832E+2     1.084333E+2
-1.511283E+0     1.203832E+2     1.084246E+2
-1.479074E+0     1.203753E+2     1.084252E+2
-1.449244E+0     1.203777E+2     1.084252E+2
-1.418358E+0     1.203811E+2     1.084252E+2
-1.389747E+0     1.203773E+2     1.084236E+2
-1.358212E+0     1.203715E+2     1.084200E+2
-1.324906E+0     1.203715E+2     1.084213E+2
-1.298717E+0     1.203715E+2     1.084213E+2
-1.268391E+0     1.203732E+2     1.084278E+2
-1.245198E+0     1.203841E+2     1.084312E+2
-1.208515E+0     1.203871E+2     1.084312E+2
-1.177219E+0     1.203790E+2     1.084234E+2
-1.152613E+0     1.203653E+2     1.084161E+2
-1.126671E+0     1.203626E+2     1.084128E+2
-1.094845E+0     1.203663E+2     1.084128E+2
-1.068196E+0     1.203663E+2     1.084189E+2
-1.034843E+0     1.203856E+2     1.084379E+2
-1.004845E+0     1.203853E+2     1.084324E+2
-9.738336E-1     1.203805E+2     1.084209E+2
-9.448457E-1     1.203691E+2     1.084209E+2
-9.180899E-1     1.203806E+2     1.084209E+2
-8.918557E-1     1.203927E+2     1.084284E+2
-8.706393E-1     1.203785E+2     1.084286E+2
-8.462181E-1     1.203785E+2     1.084190E+2
-8.232598E-1     1.203759E+2     1.084224E+2
-7.972364E-1     1.203694E+2     1.084147E+2
-7.727423E-1     1.203712E+2     1.084147E+2
-7.490549E-1     1.203773E+2     1.084257E+2
-7.257438E-1     1.203726E+2     1.084286E+2
-6.948395E-1     1.203808E+2     1.084288E+2
-6.671734E-1     1.203816E+2     1.084367E+2
-6.396093E-1     1.203914E+2     1.084330E+2
