/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.203831E+2     1.084294E+2
-2.975205E+0     1.203838E+2     1.084294E+2
-2.950488E+0     1.203916E+2     1.084327E+2
-2.923247E+0     1.203768E+2     1.084344E+2
-2.891634E+0     1.203894E+2     1.084344E+2
-2.861724E+0     1.203814E+2     1.084248E+2
-2.824213E+0     1.203814E+2     1.084310E+2
-2.794381E+0     1.203864E+2     1.084365E+2
-2.767395E+0     1.203928E+2     1.084360E+2
-2.737390E+0     1.203859E+2     1.084332E+2
-2.706486E+0     1.203834E+2     1.084346E+2
-2.673723E+0     1.203953E+2     1.084411E+2
-2.642876E+0     1.203948E+2     1.084381E+2
-2.619329E+0     1.203934E+2     1.084419E+2
-2.596745E+0     1.203934E+2     1.084419E+2
-2.571726E+0     1.203950E+2     1.084400E+2
-2.547620E+0     1.203950E+2     1.084383E+2
-2.507181E+0     1.203729E+2     1.084296E+2
-2.483213E+0     1.203822E+2     1.084297E+2
-2.460228E+0     1.203859E+2     1.084384E+2
-2.432945E+0     1.203981E+2     1.084305E+2
-2.402592E+0     1.203833E+2     1.084305E+2
-2.379783E+0     1.203833E+2     1.084393E+2
-2.352965E+0     1.203955E+2     1.084442E+2
-2.319538E+0     1.203934E+2     1.084369E+2
-2.293447E+0     1.203993E+2     1.084447E+2
-2.262538E+0     1.203853E+2     1.084310E+2
-2.237383E+0     1.203822E+2     1.084310E+2
-2.214778E+0     1.203701E+2     1.084345E+2
-2.191837E+0     1.203808E+2     1.084280E+2
-2.161695E+0     1.203808E+2     1.084334E+2
-2.130735E+0     1.203852E+2     1.084317E+2
-2.099897E+0     1.203840E+2     1.084317E+2
-2.071692E+0     1.203729E+2     1.084338E+2
-2.040756E+0     1.203898E+2     1.084312E+2
-2.009976E+0     1.203777E+2     1.084286E+2
-1.987105E+0     1.203789E+2     1.084272E+2
-1.963634E+0     1.203767E+2     1.084279E+2
-1.933558E+0     1.203767E+2     1.084279E+2
-1.902710E+0     1.203811E+2     1.084182E+2
