/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.203894E+2     1.084384E+2
-2.972057E+0     1.203800E+2     1.084283E+2
-2.940873E+0     1.203866E+2     1.084283E+2
-2.914896E+0     1.203773E+2     1.084323E+2
-2.891854E+0     1.203773E+2     1.084315E+2
-2.867824E+0     1.203844E+2     1.084262E+2
-2.844851E+0     1.203773E+2     1.084248E+2
-2.823041E+0     1.203746E+2     1.084289E+2
-2.796457E+0     1.203734E+2     1.084289E+2
-2.775531E+0     1.203784E+2     1.084187E+2
-2.752382E+0     1.203928E+2     1.084443E+2
-2.726391E+0     1.203893E+2     1.084372E+2
-2.699935E+0     1.203850E+2     1.084279E+2
-2.670255E+0     1.203850E+2     1.084245E+2
-2.638422E+0     1.203788E+2     1.084245E+2
-2.611401E+0     1.203835E+2     1.084312E+2
-2.578751E+0     1.203781E+2     1.084287E+2
-2.545428E+0     1.203877E+2     1.084387E+2
-2.518823E+0     1.203923E+2     1.084377E+2
-2.496547E+0     1.203885E+2     1.084343E+2
-2.474361E+0     1.203912E+2     1.084343E+2
-2.445369E+0     1.203912E+2     1.084424E+2
-2.422402E+0     1.203944E+2     1.084316E+2
-2.387677E+0     1.203900E+2     1.084343E+2
-2.350035E+0     1.203937E+2     1.084364E+2
-2.327044E+0     1.203980E+2     1.084364E+2
-2.303031E+0     1.203926E+2     1.084364E+2
-2.276995E+0     1.203827E+2     1.084456E+2
-2.253944E+0     1.203861E+2     1.084312E+2
-2.228547E+0     1.203861E+2     1.084200E+2
-2.205239E+0     1.203780E+2     1.084223E+2
-2.178091E+0     1.203752E+2     1.084287E+2
-2.154469E+0     1.203845E+2     1.084287E+2
-2.131994E+0     1.203876E+2     1.084398E+2
-2.104302E+0     1.203897E+2     1.084353E+2
-2.077864E+0     1.203877E+2     1.084394E+2
-2.046915E+0     1.203917E+2     1.084273E+2
-2.016681E+0     1.203775E+2     1.084335E+2
-1.991420E+0     1.203946E+2     1.084391E+2
-1.949289E+0     1.203830E+2     1.084211E+2
-1.912449E+0     1.203832E+2     1.084375E+2
-1.878727E+0     1.203897E+2     1.084295E+2
-1.848841E+0     1.203788E+2     1.084295E+2
-1.820831E+0     1.203784E+2     1.084189E+2
-1.784233E+0     1.203735E+2     1.084189E+2
-1.758047E+0     1.203867E+2     1.084217E+2
-1.729152E+0     1.203737E+2     1.084303E+2
-1.704003E+0     1.203843E+2     1.084264E+2
-1.673693E+0     1.203780E+2     1.084264E+2
-1.644159E+0     1.203889E+2     1.084264E+2
-1.614382E+0     1.203874E+2     1.084366E+2
-1.583418E+0     1.203787E+2     1.084390E+2
-1.551805E+0     1.203787E+2     1.084274E+2
-1.526324E+0     1.203907E+2     1.084274E+2
-1.500337E+0     1.203735E+2     1.084200E+2
-1.476882E+0     1.203794E+2     1.084200E+2
-1.454829E+0     1.203794E+2     1.084318E+2
-1.431392E+0     1.203859E+2     1.084314E+2
-1.409470E+0     1.203865E+2     1.084335E+2
-1.384023E+0     1.203824E+2     1.084337E+2
-1.357520E+0     1.203868E+2     1.084337E+2
-1.332072E+0     1.203868E+2     1.084123E+2
-1.308050E+0     1.203654E+2     1.084123E+2
-1.278887E+0     1.203672E+2     1.084252E+2
-1.255910E+0     1.203782E+2     1.084343E+2
-1.229693E+0     1.203807E+2     1.084277E+2
-1.198565E+0     1.203698E+2     1.084226E+2
-1.162339E+0     1.203681E+2     1.084226E+2
-1.137540E+0     1.203720E+2     1.084183E+2
-1.111816E+0     1.203720E+2     1.084329E+2
-1.086316E+0     1.203867E+2     1.084345E+2
-1.060767E+0     1.203889E+2     1.084216E+2
-1.028256E+0     1.203760E+2     1.084143E+2
-1.002368E+0     1.203707E+2     1.084143E+2
-9.761629E-1     1.203808E+2     1.084224E+2
-9.463630E-1     1.203910E+2     1.084276E+2
-9.186964E-1     1.203854E+2     1.084322E+2
-8.868852E-1     1.203854E+2     1.084348E+2
-8.563156E-1     1.203882E+2     1.084472E+2
-8.330102E-1     1.203910E+2     1.084472E+2
-8.000140E-1     1.203886E+2     1.084339E+2
-7.679420E-1     1.203818E+2     1.084317E+2
-7.379537E-1     1.203790E+2     1.084188E+2
-7.149796E-1     1.203766E+2     1.084252E+2
-6.891303E-1     1.203769E+2     1.084252E+2
-6.624336E-1     1.203769E+2     1.084229E+2
-6.313391E-1     1.203686E+2     1.084318E+2
-6.093335E-1     1.203853E+2     1.084240E+2
-5.864115E-1     1.203780E+2     1.084240E+2
-5.599871E-1     1.203753E+2     1.084352E+2
-5.291820E-1     1.203880E+2     1.084352E+2
-5.017815E-1     1.203903E+2     1.084338E+2
-4.697876E-1     1.203834E+2     1.084235E+2
-4.439306E-1     1.203757E+2     1.084281E+2
-4.113040E-1     1.203858E+2     1.084316E+2
-3.781376E-1     1.203857E+2     1.084316E+2
-3.540225E-1     1.203921E+2     1.084316E+2
-3.266621E-1     1.203806E+2     1.084385E+2
-3.045778E-1     1.203845E+2     1.084184E+2
-2.807508E-1     1.203745E+2     1.084241E+2
