/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.203773E+2     1.084302E+2
-2.968761E+0     1.203807E+2     1.084215E+2
-2.941714E+0     1.203677E+2     1.084215E+2
-2.915680E+0     1.203803E+2     1.084204E+2
-2.891716E+0     1.203794E+2     1.084281E+2
-2.862607E+0     1.203799E+2     1.084266E+2
-2.832930E+0     1.203728E+2     1.084350E+2
-2.800165E+0     1.203770E+2     1.084350E+2
-2.769701E+0     1.203650E+2     1.084350E+2
-2.742648E+0     1.203650E+2     1.084158E+2
-2.716650E+0     1.203774E+2     1.084207E+2
-2.692773E+0     1.203642E+2     1.084109E+2
-2.670489E+0     1.203790E+2     1.084266E+2
-2.641710E+0     1.203794E+2     1.084285E+2
-2.619693E+0     1.203813E+2     1.084285E+2
-2.596241E+0     1.203822E+2     1.084295E+2
-2.573030E+0     1.203748E+2     1.084321E+2
-2.544014E+0     1.203931E+2     1.084307E+2
-2.519733E+0     1.203931E+2     1.084263E+2
-2.495607E+0     1.203782E+2     1.084357E+2
-2.466560E+0     1.203920E+2     1.084357E+2
-2.434478E+0     1.203709E+2     1.084352E+2
-2.406321E+0     1.203668E+2     1.084167E+2
-2.378232E+0     1.203677E+2     1.084216E+2
-2.351037E+0     1.203647E+2     1.084172E+2
-2.321024E+0     1.203761E+2     1.084259E+2
-2.295280E+0     1.203761E+2     1.084259E+2
-2.263102E+0     1.203921E+2     1.084333E+2
-2.233506E+0     1.203828E+2     1.084230E+2
-2.202988E+0     1.203733E+2     1.084230E+2
-2.175343E+0     1.203767E+2     1.084266E+2
-2.150801E+0     1.203799E+2     1.084264E+2
-2.127020E+0     1.203779E+2     1.084264E+2
-2.104036E+0     1.203725E+2     1.084240E+2
-2.081041E+0     1.203725E+2     1.084253E+2
-2.058271E+0     1.203748E+2     1.084392E+2
-2.032728E+0     1.203866E+2     1.084294E+2
-2.005158E+0     1.203827E+2     1.084344E+2
-1.976517E+0     1.203885E+2     1.084344E+2
-1.952888E+0     1.203811E+2     1.084275E+2
-1.922047E+0     1.203693E+2     1.084297E+2
-1.892708E+0     1.203859E+2     1.084333E+2
-1.864981E+0     1.203859E+2     1.084364E+2
-1.838691E+0     1.203897E+2     1.084273E+2
-1.807546E+0     1.203804E+2     1.084273E+2
-1.778185E+0     1.203833E+2     1.084282E+2
-1.754545E+0     1.203714E+2     1.084266E+2
-1.731395E+0     1.203812E+2     1.084285E+2
-1.699320E+0     1.203786E+2     1.084303E+2
-1.671690E+0     1.203799E+2     1.084208E+2
-1.640046E+0     1.203758E+2     1.084208E+2
-1.615033E+0     1.203805E+2     1.084321E+2
-1.584136E+0     1.203759E+2     1.084220E+2
-1.558517E+0     1.203829E+2     1.084287E+2
-1.527489E+0     1.203709E+2     1.084216E+2
-1.502598E+0     1.203846E+2     1.084314E+2
-1.479682E+0     1.203764E+2     1.084314E+2
-1.450449E+0     1.203865E+2     1.084291E+2
-1.420009E+0     1.203714E+2     1.084200E+2
-1.392769E+0     1.203734E+2     1.084222E+2
-1.360673E+0     1.203742E+2     1.084304E+2
-1.334064E+0     1.203830E+2     1.084304E+2
-1.303046E+0     1.203838E+2     1.084311E+2
-1.272696E+0     1.203736E+2     1.084197E+2
-1.245716E+0     1.203786E+2     1.084225E+2
-1.215040E+0     1.203822E+2     1.084366E+2
-1.181035E+0     1.203822E+2     1.084366E+2
-1.158211E+0     1.203917E+2     1.084366E+2
-1.132739E+0     1.203821E+2     1.084226E+2
-1.097384E+0     1.203724E+2     1.084226E+2
-1.068059E+0     1.203661E+2     1.084179E+2
-1.041729E+0     1.203797E+2     1.084244E+2
-1.011718E+0     1.203621E+2     1.084209E+2
-9.882550E-1     1.203728E+2     1.084209E+2
-9.650621E-1     1.203728E+2     1.084216E+2
-9.396725E-1     1.203686E+2     1.084273E+2
-9.055872E-1     1.203704E+2     1.084189E+2
-8.750401E-1     1.203743E+2     1.084220E+2
-8.426757E-1     1.203797E+2     1.084220E+2
-8.182969E-1     1.203867E+2     1.084301E+2
-7.857761E-1     1.203812E+2     1.084258E+2
-7.629580E-1     1.203775E+2     1.084184E+2
-7.335095E-1     1.203775E+2     1.084283E+2
-7.054358E-1     1.203683E+2     1.084307E+2
-6.773548E-1     1.203852E+2     1.084307E+2
-6.458960E-1     1.203733E+2     1.084301E+2
-6.140375E-1     1.203623E+2     1.084148E+2
-5.837045E-1     1.203627E+2     1.084093E+2
-5.587435E-1     1.203712E+2     1.084205E+2
-5.285578E-1     1.203790E+2     1.084286E+2
-5.016689E-1     1.203790E+2     1.084286E+2
-4.685283E-1     1.203788E+2     1.084213E+2
-4.404669E-1     1.203731E+2     1.084226E+2
-4.125767E-1     1.203667E+2     1.084172E+2
-3.840294E-1     1.203832E+2     1.084391E+2
-3.507404E-1     1.203898E+2     1.084391E+2
-3.231430E-1     1.203944E+2     1.084335E+2
-2.871761E-1     1.203846E+2     1.084335E+2
-2.625289E-1     1.203718E+2     1.084121E+2
-2.316899E-1     1.203695E+2     1.084213E+2
-2.070527E-1     1.203794E+2     1.084297E+2
-1.826143E-1     1.203817E+2     1.084297E+2
-1.504216E-1     1.203695E+2     1.084297E+2
-1.194096E-1     1.203918E+2     1.084192E+2
-8.943558E-2     1.203713E+2     1.084191E+2
-6.400728E-2     1.203713E+2     1.084262E+2
-3.341341E-2     1.203895E+2     1.084281E+2
-1.657486E-3     1.203778E+2     1.084281E+2
2.733088E-2     1.203842E+2     1.084281E+2
0.000000E+0     1.203849E+2     1.084184E+2
2.993441E-2     1.203849E+2     1.084117E+2
5.764437E-2     1.203461E+2     1.084145E+2
8.965349E-2     1.203141E+2     1.083944E+2
1.154456E-1     1.203141E+2     1.083944E+2
1.385813E-1     1.202762E+2     1.083737E+2
1.664901E-1     1.202577E+2     1.083547E+2
1.939220E-1     1.202540E+2     1.083593E+2
2.171731E-1     1.202614E+2     1.083572E+2
2.422018E-1     1.202639E+2     1.083578E+2
2.670951E-1     1.202669E+2     1.083578E+2
2.895293E-1     1.202682E+2     1.083474E+2
3.153687E-1     1.202782E+2     1.083440E+2
3.440723E-1     1.202782E+2     1.083465E+2
3.676515E-1     1.202713E+2     1.083440E+2
3.899708E-1     1.202749E+2     1.083520E+2
4.159832E-1     1.202833E+2     1.083520E+2
4.386067E-1     1.202824E+2     1.083520E+2
4.653993E-1     1.202784E+2     1.083572E+2
4.987755E-1     1.202894E+2     1.083574E+2
5.276542E-1     1.202755E+2     1.083473E+2
5.566297E-1     1.202755E+2     1.083497E+2
5.857229E-1     1.202720E+2     1.083497E+2
6.099925E-1     1.203016E+2     1.083497E+2
6.342764E-1     1.202883E+2     1.083628E+2
6.589127E-1     1.202829E+2     1.083580E+2
6.902671E-1     1.202912E+2     1.083712E+2
7.264729E-1     1.203059E+2     1.083631E+2
7.514925E-1     1.202842E+2     1.083631E+2
7.796669E-1     1.202842E+2     1.083549E+2
8.053207E-1     1.202949E+2     1.083610E+2
8.364706E-1     1.202935E+2     1.083671E+2
8.661289E-1     1.203035E+2     1.083609E+2
8.975959E-1     1.202944E+2     1.083609E+2
9.264517E-1     1.202973E+2     1.083592E+2
9.531488E-1     1.202972E+2     1.083701E+2
9.832611E-1     1.203070E+2     1.083701E+2
1.011170E+0     1.203083E+2     1.083657E+2
1.046091E+0     1.203046E+2     1.083699E+2
1.069021E+0     1.203111E+2     1.083699E+2
1.095747E+0     1.203070E+2     1.083774E+2
1.127676E+0     1.203116E+2     1.083725E+2
1.166099E+0     1.203004E+2     1.083652E+2
1.193620E+0     1.202968E+2     1.083633E+2
1.218957E+0     1.202968E+2     1.083770E+2
1.243904E+0     1.203103E+2     1.083770E+2
1.267669E+0     1.203088E+2     1.083785E+2
1.291605E+0     1.203018E+2     1.083647E+2
1.320005E+0     1.203146E+2     1.083732E+2
1.344063E+0     1.203105E+2     1.083731E+2
1.377615E+0     1.203060E+2     1.083731E+2
1.405159E+0     1.203105E+2     1.083705E+2
1.444125E+0     1.203105E+2     1.083554E+2
1.473725E+0     1.203036E+2     1.083626E+2
1.500644E+0     1.202987E+2     1.083752E+2
1.530712E+0     1.203200E+2     1.083690E+2
1.562005E+0     1.203180E+2     1.083754E+2
1.594474E+0     1.203073E+2     1.083745E+2
1.620012E+0     1.203143E+2     1.083827E+2
1.646259E+0     1.203196E+2     1.083827E+2
1.676615E+0     1.203196E+2     1.083708E+2
1.714398E+0     1.203096E+2     1.083708E+2
1.739984E+0     1.203291E+2     1.083760E+2
1.765728E+0     1.203312E+2     1.083905E+2
1.791070E+0     1.203355E+2     1.083880E+2
1.816681E+0     1.203243E+2     1.083705E+2
1.842717E+0     1.203131E+2     1.083764E+2
1.874596E+0     1.203175E+2     1.083764E+2
1.899108E+0     1.203175E+2     1.083785E+2
1.928658E+0     1.203176E+2     1.083849E+2
1.956656E+0     1.203217E+2     1.083824E+2
1.993088E+0     1.203323E+2     1.083914E+2
2.017593E+0     1.203260E+2     1.083871E+2
2.044496E+0     1.203181E+2     1.083871E+2
2.067281E+0     1.203343E+2     1.083822E+2
2.090021E+0     1.203298E+2     1.083894E+2
2.122914E+0     1.203298E+2     1.083920E+2
2.153414E+0     1.203374E+2     1.083964E+2
2.188408E+0     1.203270E+2     1.083964E+2
2.213394E+0     1.203236E+2     1.083964E+2
2.236115E+0     1.203337E+2     1.083803E+2
2.259693E+0     1.203286E+2     1.083882E+2
2.286635E+0     1.203278E+2     1.083897E+2
2.308967E+0     1.203337E+2     1.083924E+2
2.335378E+0     1.203337E+2     1.083940E+2
2.357475E+0     1.203323E+2     1.083940E+2
2.383002E+0     1.203431E+2     1.084024E+2
2.406201E+0     1.203331E+2     1.083866E+2
2.435630E+0     1.203353E+2     1.083963E+2
2.458646E+0     1.203382E+2     1.083920E+2
2.483141E+0     1.203399E+2     1.083962E+2
2.506540E+0     1.203376E+2     1.083962E+2
2.530624E+0     1.203417E+2     1.083988E+2
2.556596E+0     1.203417E+2     1.083989E+2
2.585633E+0     1.203383E+2     1.083925E+2
2.609015E+0     1.203452E+2     1.084063E+2
2.643288E+0     1.203491E+2     1.084063E+2
2.670627E+0     1.203364E+2     1.083943E+2
