/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 5.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-3.000000E+0     1.203907E+2     1.084358E+2
-2.976655E+0     1.203907E+2     1.084358E+2
-2.954757E+0     1.203881E+2     1.084359E+2
-2.933084E+0     1.203865E+2     1.084337E+2
-2.909077E+0     1.203837E+2     1.084309E+2
-2.880414E+0     1.203844E+2     1.084195E+2
-2.856415E+0     1.203747E+2     1.084233E+2
-2.833077E+0     1.203718E+2     1.084233E+2
-2.808906E+0     1.203738E+2     1.084214E+2
-2.784014E+0     1.203788E+2     1.084216E+2
-2.759740E+0     1.203788E+2     1.084246E+2
-2.737864E+0     1.203796E+2     1.084176E+2
-2.712068E+0     1.203797E+2     1.084274E+2
-2.677361E+0     1.203801E+2     1.084274E+2
-2.647153E+0     1.203730E+2     1.084253E+2
-2.622114E+0     1.203684E+2     1.084173E+2
-2.594115E+0     1.203721E+2     1.084193E+2
-2.565127E+0     1.203737E+2     1.084206E+2
-2.534076E+0     1.203737E+2     1.084261E+2
-2.497762E+0     1.203893E+2     1.084268E+2
-2.461002E+0     1.203759E+2     1.084219E+2
-2.437480E+0     1.203782E+2     1.084285E+2
-2.414259E+0     1.203806E+2     1.084299E+2
-2.383097E+0     1.203835E+2     1.084215E+2
-2.355459E+0     1.203721E+2     1.084215E+2
-2.328052E+0     1.203760E+2     1.084226E+2
-2.302968E+0     1.203760E+2     1.084267E+2
-2.269683E+0     1.203718E+2     1.084166E+2
-2.241322E+0     1.203724E+2     1.084166E+2
-2.210266E+0     1.203819E+2     1.084252E+2
-2.182221E+0     1.203861E+2     1.084252E+2
-2.147004E+0     1.203818E+2     1.084273E+2
-2.116826E+0     1.203680E+2     1.084230E+2
-2.085415E+0     1.203680E+2     1.084230E+2
-2.057977E+0     1.203781E+2     1.084246E+2
-2.033080E+0     1.203642E+2     1.084213E+2
-1.998863E+0     1.203796E+2     1.084221E+2
-1.963057E+0     1.203794E+2     1.084191E+2
-1.939488E+0     1.203705E+2     1.084172E+2
-1.913966E+0     1.203693E+2     1.084172E+2
-1.883108E+0     1.203651E+2     1.084233E+2
-1.849712E+0     1.203723E+2     1.084233E+2
-1.815397E+0     1.203692E+2     1.084239E+2
-1.787049E+0     1.203778E+2     1.084302E+2
-1.756557E+0     1.203882E+2     1.084312E+2
-1.733097E+0     1.203842E+2     1.084257E+2
-1.701765E+0     1.203727E+2     1.084273E+2
-1.673053E+0     1.203785E+2     1.084273E+2
-1.643049E+0     1.203819E+2     1.084287E+2
-1.617522E+0     1.203692E+2     1.084087E+2
-1.580489E+0     1.203623E+2     1.084300E+2
-1.554471E+0     1.203834E+2     1.084300E+2
-1.529739E+0     1.203764E+2     1.084281E+2
-1.504059E+0     1.203664E+2     1.084281E+2
-1.474044E+0     1.203673E+2     1.084199E+2
-1.444030E+0     1.203853E+2     1.084192E+2
-1.413045E+0     1.203853E+2     1.084192E+2
-1.386922E+0     1.203650E+2     1.084225E+2
-1.354007E+0     1.203802E+2     1.084225E+2
-1.321817E+0     1.203779E+2     1.084299E+2
-1.286645E+0     1.203839E+2     1.084273E+2
-1.263431E+0     1.203681E+2     1.084170E+2
-1.238995E+0     1.203747E+2     1.084232E+2
-1.213042E+0     1.203733E+2     1.084232E+2
-1.187876E+0     1.203733E+2     1.084137E+2
-1.164378E+0     1.203627E+2     1.084137E+2
-1.141273E+0     1.203791E+2     1.084286E+2
