14554.985403	-138.460979	1.396875	-12.687086	-62.888916
14554.986620	-138.583049	1.396875	-12.770094	-62.778442
14554.987836	-138.515910	1.396875	-12.745680	-63.122681
14554.989053	-138.503703	1.396875	-12.718824	-62.770508
14554.990269	-138.497600	1.396875	-12.770094	-62.974976
14554.991486	-138.149699	1.396875	-12.760328	-62.736328
14554.992702	-138.308391	1.396875	-12.811598	-62.699707
14554.993919	-138.271770	1.396875	-12.733473	-62.762573
14554.995135	-138.381633	1.396875	-12.687086	-63.027466
14554.996352	-138.454875	1.396875	-12.774977	-63.066528
14554.997568	-138.326701	1.396875	-12.748121	-63.046997
14554.998785	-138.247355	1.396875	-12.718824	-63.068359
14555.000001	-138.296184	1.396875	-12.691969	-62.766235
14555.001218	-138.222941	1.396875	-12.740797	-62.972534
14555.002434	-138.161906	1.396875	-12.787184	-62.841919
14555.003651	-138.174113	1.396875	-12.704176	-63.143433
14555.004867	-138.277873	1.396875	-12.726148	-62.891357
14555.006084	-137.960490	1.396875	-12.816480	-62.860229
14555.007300	-137.960490	1.396875	-12.774977	-62.918823
14555.008517	-138.119182	1.396875	-12.726148	-62.860840
14555.009733	-138.094768	1.396875	-12.723707	-62.916992
14555.010950	-137.844523	1.396875	-12.789625	-62.876099
14555.012166	-137.746867	1.396875	-12.792066	-63.184937
14555.013383	-137.997111	1.396875	-12.787184	-62.843140
14555.014599	-137.765178	1.396875	-12.767652	-62.967651
14555.015815	-137.826213	1.396875	-12.770094	-63.122070
14555.017032	-137.844523	1.396875	-12.831129	-63.028076
14555.018248	-137.740764	1.396875	-12.762770	-62.925537
14555.019465	-137.630900	1.396875	-12.809156	-63.028687
14555.020681	-137.551555	1.396875	-12.782301	-63.048218
14555.021898	-137.551555	1.396875	-12.740797	-63.070801
14555.023114	-137.484416	1.396875	-12.709059	-62.956665
14555.024331	-137.466105	1.396875	-12.721266	-62.909668
14555.025547	-137.411174	1.396875	-12.699293	-62.963989
14555.026764	-137.191447	1.396875	-12.757887	-62.877930
14555.027980	-136.959514	1.396875	-12.709059	-63.006714
14555.029197	-137.026652	1.396875	-12.706617	-62.793091
14555.030413	-136.617717	1.396875	-12.723707	-62.986572
14555.031630	-136.660441	1.396875	-12.713941	-62.942627
14555.032846	-136.483439	1.396875	-12.718824	-63.136719
14555.034063	-136.202678	1.396875	-12.757887	-62.756470
14555.035279	-136.037883	1.396875	-12.660230	-62.822998
14555.036496	-135.635051	1.396875	-12.777418	-63.112305
14555.037712	-135.317668	1.396875	-12.689527	-63.091553
14555.038929	-134.872111	1.396875	-12.750562	-62.728394
14555.040145	-134.615764	1.396875	-12.762770	-62.934692
14555.041362	-134.371623	1.396875	-12.755445	-62.984131
14555.042578	-133.901652	1.396875	-12.711500	-62.822388
14555.043795	-133.578166	1.396875	-12.811598	-63.004272
14555.045011	-133.407268	1.396875	-12.765211	-62.890747
14555.046228	-132.906779	1.396875	-12.818922	-62.790649
14555.047444	-132.455119	1.396863	-12.787184	-62.943237
14555.048661	-131.606730	1.396875	-12.818922	-62.778442
14555.049877	-130.776652	1.396826	-12.774977	-62.824829
14555.051094	-129.751262	1.396851	-12.809156	-62.808350
14555.052310	-128.731975	1.396814	-12.843336	-63.101318
14555.053527	-127.364787	1.396875	-12.806715	-62.966431
14555.054743	-126.095256	1.396875	-12.926344	-62.848633
14555.055959	-124.862346	1.396875	-12.894605	-62.799805
14555.057176	-123.775920	1.396875	-12.853102	-62.943237
14555.058392	-122.744426	1.396875	-12.887281	-62.617310
14555.059609	-121.554240	1.396875	-12.972730	-62.924316
14555.060825	-120.693645	1.396875	-12.994703	-62.961548
14555.062042	-120.028361	1.396875	-12.897047	-62.852295
14555.063258	-119.564494	1.396814	-12.877516	-62.600830
14555.063258	-119.637736	1.396875	-12.962965	-62.810791
14555.064471	-119.826945	1.396790	-12.997145	-62.808960
14555.065683	-120.718059	1.396814	-13.067945	-63.017090
14555.066895	-121.859416	1.396826	-13.045973	-62.598999
14555.068107	-122.823771	1.396838	-13.033766	-63.137939
14555.069319	-124.172648	1.396790	-13.111891	-62.944458
14555.070531	-125.387248	1.396680	-13.014234	-62.985352
14555.071743	-126.754436	1.396582	-13.153395	-63.045166
14555.072955	-128.011760	1.396436	-13.190016	-62.953003
14555.074168	-129.354533	1.396252	-13.107008	-62.887695
14555.075380	-130.331096	1.396191	-13.119215	-62.602661
14555.076592	-131.057414	1.396143	-13.163160	-62.721069
14555.077804	-131.521281	1.396155	-13.199781	-63.145874
14555.079016	-132.082805	1.396191	-13.209547	-63.006104
14555.080228	-132.607707	1.396045	-13.211988	-63.106201
14555.081440	-132.986125	1.395972	-13.236402	-63.162964
14555.082653	-133.382854	1.395874	-13.282789	-63.306396
14555.083865	-133.871135	1.395984	-13.341383	-62.989014
14555.085077	-134.280070	1.395898	-13.294996	-62.690552
14555.086289	-134.896525	1.396082	-13.336500	-62.883423
14555.087501	-135.207805	1.396094	-13.285230	-62.891968
14555.088713	-135.543498	1.395972	-13.375562	-63.032349
14555.089925	-135.781535	1.396130	-13.324293	-63.010376
14555.091138	-136.275920	1.396216	-13.395094	-62.954834
14555.092350	-136.025676	1.396228	-13.426832	-62.916992
14555.093562	-136.282023	1.396228	-13.419508	-62.969482
14555.094774	-136.526164	1.395984	-13.453687	-63.173950
14555.095986	-136.629924	1.395935	-13.461012	-62.869385
14555.097198	-136.825236	1.396118	-13.490309	-63.356445
14555.098410	-136.941203	1.395825	-13.563551	-63.073242
14555.099623	-137.057170	1.395837	-13.487867	-62.697266
14555.100835	-137.093791	1.395801	-13.539137	-62.854736
14555.102047	-137.319621	1.395581	-13.673414	-62.801636
14555.103259	-137.508830	1.395020	-13.563551	-62.937744
14555.104471	-137.618693	1.394958	-13.561109	-62.966431
14555.105683	-137.557658	1.394617	-13.658766	-63.130615
14555.106895	-137.728557	1.394727	-13.653883	-63.083618
14555.108107	-137.655314	1.394495	-13.651441	-63.142822
14555.109320	-137.600383	1.394275	-13.622145	-62.841309
14555.110532	-137.911662	1.394189	-13.741773	-62.934082
14555.111744	-137.911662	1.393604	-13.793043	-62.912109
14555.112956	-138.045939	1.393884	-13.807691	-62.868164
14555.114168	-137.923869	1.393420	-13.788160	-62.974976
14555.115380	-137.783488	1.393494	-13.758863	-62.986572
14555.116592	-137.997111	1.393506	-13.815016	-62.833374
14555.117805	-137.814006	1.393420	-13.822340	-63.127563
14555.119017	-138.015422	1.393481	-13.849195	-62.942627
14555.120229	-137.923869	1.393750	-13.934645	-62.833374
14555.121441	-138.003215	1.393787	-13.912672	-63.041504
14555.122653	-137.942180	1.393542	-13.988355	-63.081177
14555.123865	-138.253459	1.393896	-13.912672	-62.601440
14555.125077	-138.192424	1.394055	-13.922437	-62.912109
14555.126290	-138.149699	1.394080	-13.963941	-62.714355
14555.127502	-138.277873	1.393860	-13.963941	-62.799805
14555.128714	-138.180217	1.393787	-14.015211	-62.893799
14555.129926	-138.198527	1.393665	-13.939527	-62.854736
14555.131138	-138.100871	1.393884	-14.034742	-63.044556
14555.132350	-138.143596	1.393945	-14.078687	-62.903564
14555.133562	-138.015422	1.393628	-14.039625	-62.872437
14555.134775	-138.369426	1.393567	-14.110426	-62.645386
14555.135987	-138.119182	1.393457	-14.090895	-62.898071
14555.137199	-138.161906	1.392908	-14.117750	-62.819336
14555.138411	-138.235148	1.392590	-14.142164	-62.794312
14555.139623	-138.161906	1.392346	-14.208082	-63.114136
14555.140835	-138.222941	1.392371	-14.217848	-62.949341
14555.142047	-138.552531	1.392456	-14.190992	-62.959106
14555.143259	-138.369426	1.391956	-14.181227	-62.955444
14555.144472	-138.314494	1.392090	-14.283766	-62.880371
14555.145684	-138.399943	1.392358	-14.244703	-62.904175
14555.146896	-138.485393	1.392151	-14.215406	-62.774170
14555.148108	-138.479289	1.391772	-14.239820	-62.884644
14555.149320	-138.674602	1.392200	-14.264234	-63.091553
14555.150532	-138.460979	1.392297	-14.308180	-63.112915
14555.151744	-138.552531	1.392224	-14.332594	-62.715576
14555.152957	-138.644084	1.392346	-14.381422	-62.905396
14555.154169	-138.473186	1.392664	-14.337477	-63.056152
14555.155381	-138.711223	1.392346	-14.349684	-62.788208
14555.156593	-138.570842	1.392773	-14.425367	-63.179443
14555.157805	-138.357219	1.392590	-14.393629	-63.101318
14555.159017	-138.473186	1.392383	-14.498609	-62.779663
14555.160229	-138.528117	1.392615	-14.471754	-63.179443
14555.161442	-138.393840	1.392419	-14.422926	-63.112915
14555.162654	-138.564738	1.392480	-14.435133	-62.935303
14555.163866	-138.631877	1.392175	-14.596266	-63.122681
14555.165078	-138.583049	1.391663	-14.547437	-63.186157
14555.166290	-138.650187	1.391614	-14.632887	-63.021973
14555.167502	-138.686809	1.391504	-14.532789	-62.918823
14555.168714	-138.741740	1.391541	-14.647535	-62.921265
14555.169927	-138.735637	1.391028	-14.559645	-63.051270
14555.171139	-138.644084	1.390918	-14.601148	-62.697876
14555.172351	-138.540324	1.390332	-14.637770	-62.984131
14555.173563	-138.760051	1.389722	-14.747633	-62.951172
14555.174775	-138.625773	1.389893	-14.657301	-62.877319
14555.175987	-138.735637	1.389978	-14.701246	-63.476074
14555.177199	-138.595256	1.389856	-14.767164	-63.067139
14555.178411	-138.644084	1.389319	-14.681715	-63.155029
14555.179624	-138.723430	1.389441	-14.774488	-63.131226
14555.180836	-138.784465	1.389539	-14.764723	-63.084839
14555.182048	-138.747844	1.389368	-14.815992	-63.056152
14555.183260	-139.004191	1.389880	-14.703687	-62.940186
