Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	1.165E+2
188.27	-7.524E+1
188.64	4.854E+0
189.02	7.524E+1
189.40	-3.641E+1
189.78	2.913E+1
190.15	5.097E+1
190.53	1.699E+1
190.91	1.189E+2
191.29	1.214E+1
191.66	-5.340E+1
192.04	-4.854E+0
192.42	-5.097E+1
192.80	9.709E+0
193.17	-1.214E+1
193.55	2.670E+1
193.93	-7.524E+1
194.30	4.612E+1
194.68	4.854E+0
195.06	6.796E+1
195.44	-5.583E+1
195.81	2.184E+1
196.19	3.155E+1
196.57	5.583E+1
196.94	4.854E+1
197.32	-7.282E+0
197.70	-1.942E+1
198.07	6.311E+1
198.45	7.282E+1
198.83	-1.942E+1
199.20	-1.214E+1
199.58	2.427E+1
199.96	5.583E+1
200.33	4.126E+1
200.71	9.709E+1
201.09	-1.117E+2
201.46	1.238E+2
201.84	7.767E+1
202.22	-1.481E+2
202.59	-5.340E+1
202.97	7.282E+0
203.34	1.626E+2
203.72	9.709E+0
204.10	5.097E+1
204.47	2.670E+1
204.85	1.117E+2
205.23	-3.641E+1
205.60	-1.456E+1
205.98	1.699E+1
206.35	-1.456E+1
206.73	-4.126E+1
207.11	1.942E+1
207.48	-3.641E+1
207.86	-1.942E+1
208.23	-7.282E+0
208.61	1.214E+2
208.98	1.456E+1
209.36	6.068E+1
209.74	0.000E+0
210.11	-3.884E+1
210.49	2.427E+0
210.86	-4.126E+1
211.24	3.641E+1
211.61	-3.884E+1
211.99	4.854E+0
212.36	-9.223E+1
212.74	-4.369E+1
213.11	3.398E+1
213.49	2.427E+1
213.87	-1.214E+1
214.24	-3.641E+1
214.62	9.466E+1
214.99	-3.155E+1
215.37	-4.612E+1
215.74	7.524E+1
216.12	-5.583E+1
216.49	2.670E+1
216.87	-1.214E+1
217.24	4.854E+0
217.62	-8.253E+1
217.99	-1.019E+2
218.37	-3.398E+1
218.74	-4.369E+1
219.11	-7.282E+0
219.49	-3.641E+1
219.86	8.981E+1
220.24	6.068E+1
220.61	4.126E+1
220.99	4.854E+0
221.36	-1.942E+1
221.74	0.000E+0
222.11	-4.126E+1
222.49	-8.495E+1
222.86	7.524E+1
223.23	8.738E+1
223.61	8.253E+1
223.98	-5.340E+1
224.36	3.398E+1
224.73	-3.884E+1
225.11	9.709E+0
225.48	6.068E+1
225.85	7.282E+0
226.23	2.670E+1
226.60	3.884E+1
226.98	-4.854E+1
227.35	-1.699E+1
227.72	-7.282E+0
228.10	2.184E+1
228.47	-7.282E+1
228.84	-1.602E+2
229.22	2.427E+0
229.59	-8.010E+1
229.97	-2.427E+0
230.34	2.670E+1
230.71	5.583E+1
231.09	1.286E+2
231.46	-7.039E+1
231.83	3.155E+1
232.21	-3.155E+1
232.58	6.311E+1
232.95	1.456E+1
233.33	-3.398E+1
233.70	-5.097E+1
234.07	-8.495E+1
234.45	-9.952E+1
234.82	2.427E+0
235.19	-1.092E+2
235.57	-7.767E+1
235.94	4.126E+1
236.31	2.184E+1
236.69	3.155E+1
237.06	-9.466E+1
237.43	1.942E+1
237.80	-1.214E+1
238.18	1.699E+1
238.55	-4.854E+1
238.92	-4.369E+1
239.30	-2.427E+1
239.67	-4.369E+1
240.04	-2.427E+1
240.41	4.854E+0
240.79	-7.524E+1
241.16	7.524E+1
241.53	8.495E+1
241.90	3.155E+1
242.28	5.583E+1
242.65	3.641E+1
243.02	9.223E+1
243.39	8.738E+1
243.77	6.068E+1
244.14	-4.854E+1
244.51	-5.825E+1
244.88	6.554E+1
245.25	7.282E+1
245.63	5.097E+1
246.00	2.913E+1
246.37	-2.913E+1
246.74	1.942E+1
247.11	-5.097E+1
247.49	-7.282E+0
247.86	3.398E+1
248.23	1.942E+1
248.60	-4.854E+1
248.97	-8.495E+1
249.35	-6.554E+1
249.72	-2.670E+1
250.09	-1.553E+2
250.46	-5.825E+1
250.83	9.709E+0
251.20	8.495E+1
251.58	-1.699E+1
251.95	-7.282E+1
252.32	1.456E+1
252.69	9.709E+0
253.06	-3.398E+1
253.43	6.311E+1
253.80	4.612E+1
254.17	-7.282E+0
254.55	-4.854E+0
254.92	1.699E+1
255.29	2.427E+0
255.66	-6.068E+1
256.03	-1.505E+2
256.40	1.214E+1
256.77	-1.699E+1
257.14	-8.981E+1
257.51	5.583E+1
257.88	1.214E+1
258.26	2.184E+1
258.63	2.427E+0
259.00	-8.495E+1
259.37	-8.981E+1
259.74	5.097E+1
260.11	-1.456E+1
260.48	2.184E+1
260.85	-7.282E+0
261.22	3.884E+1
261.59	1.942E+1
261.96	7.524E+1
262.33	2.670E+1
262.70	-6.796E+1
263.07	-5.825E+1
263.44	8.253E+1
263.81	-7.282E+0
264.18	2.670E+1
264.55	0.000E+0
264.92	-2.913E+1
265.29	2.670E+1
265.66	-6.796E+1
266.03	1.942E+1
266.40	1.456E+1
266.77	4.854E+1
267.14	1.456E+2
267.51	1.942E+1
267.88	1.456E+1
268.25	6.554E+1
268.62	-4.854E+0
268.99	8.738E+1
269.36	-6.311E+1
269.73	-1.214E+1
270.10	4.369E+1
270.47	9.466E+1
270.84	-9.709E+0
271.21	2.670E+1
271.58	-6.068E+1
271.95	6.554E+1
272.32	-3.155E+1
272.69	-7.282E+1
273.06	2.670E+1
273.43	-9.709E+0
273.80	-5.825E+1
274.17	8.738E+1
274.53	4.126E+1
274.90	1.165E+2
275.27	-5.825E+1
275.64	-3.398E+1
276.01	-4.369E+1
276.38	-4.126E+1
276.75	1.019E+2
277.12	1.456E+1
277.49	-3.641E+1
277.86	-5.583E+1
278.22	2.427E+1
278.59	6.068E+1
278.96	1.699E+1
279.33	3.155E+1
279.70	2.427E+1
280.07	5.583E+1
280.44	8.253E+1
280.80	5.583E+1
281.17	-5.825E+1
281.54	1.699E+1
281.91	8.253E+1
282.28	-2.670E+1
282.65	3.155E+1
283.02	-6.796E+1
283.38	-3.884E+1
283.75	8.981E+1
284.12	-4.369E+1
284.49	-4.126E+1
284.86	-3.884E+1
285.22	-1.942E+1
285.59	8.253E+1
285.96	-1.699E+1
286.33	-3.884E+1
286.70	-6.311E+1
287.06	-1.602E+2
287.43	-1.481E+2
287.80	1.214E+1
288.17	1.456E+1
288.53	2.184E+1
288.90	-5.097E+1
289.27	7.524E+1
289.64	3.641E+1
290.01	-1.699E+1
290.37	5.097E+1
290.74	-1.456E+1
291.11	-4.854E+0
291.48	-8.010E+1
291.84	6.311E+1
292.21	-3.398E+1
292.58	1.214E+1
292.94	-1.699E+1
293.31	-4.854E+0
293.68	1.189E+2
294.05	6.068E+1
294.41	1.942E+1
294.78	7.767E+1
295.15	-3.155E+1
295.51	-4.612E+1
295.88	3.155E+1
296.25	-9.709E+0
296.61	-7.767E+1
296.98	1.214E+2
297.35	-4.126E+1
297.72	-2.913E+1
298.08	2.913E+1
298.45	9.709E+0
298.82	2.184E+1
299.18	-4.612E+1
299.55	-1.068E+2
299.91	2.913E+1
300.28	1.068E+2
300.65	-3.884E+1
301.01	1.481E+2
301.38	6.796E+1
301.75	4.854E+0
302.11	-8.253E+1
302.48	-1.019E+2
302.85	5.583E+1
303.21	2.427E+1
303.58	-1.699E+1
303.94	1.141E+2
304.31	-5.583E+1
304.68	-8.010E+1
305.04	-9.952E+1
305.41	8.010E+1
305.77	-4.854E+1
306.14	4.854E+0
306.51	-7.524E+1
306.87	-2.427E+0
307.24	-7.039E+1
307.60	-1.068E+2
307.97	3.641E+1
308.33	-9.466E+1
308.70	1.942E+1
309.07	-4.126E+1
309.43	-1.068E+2
309.80	4.854E+0
310.16	4.126E+1
310.53	8.253E+1
310.89	-2.184E+1
311.26	-4.854E+1
311.62	4.126E+1
311.99	-1.456E+1
312.35	7.282E+0
312.72	2.913E+1
313.08	-1.456E+1
313.45	2.427E+1
313.81	-2.184E+1
314.18	3.641E+1
314.54	3.884E+1
314.91	-3.155E+1
315.27	1.699E+1
315.64	-7.282E+0
316.00	-2.913E+1
316.37	-3.884E+1
316.73	1.942E+1
317.10	-3.398E+1
317.46	-2.670E+1
317.83	-1.456E+1
318.19	-1.214E+2
318.56	-2.427E+1
318.92	-2.670E+1
319.28	-2.184E+1
319.65	-1.699E+1
320.01	-5.097E+1
320.38	-1.699E+1
320.74	7.282E+0
321.11	-2.913E+1
321.47	-3.155E+1
321.83	7.039E+1
322.20	2.670E+1
322.56	-6.311E+1
322.93	-1.214E+2
323.29	-1.942E+1
323.66	-4.612E+1
324.02	1.432E+2
324.38	-1.238E+2
324.75	5.097E+1
325.11	-5.340E+1
325.47	2.670E+1
325.84	2.427E+1
326.20	-3.884E+1
326.57	-3.641E+1
326.93	-3.155E+1
327.29	7.039E+1
327.66	-1.699E+1
328.02	-7.767E+1
328.38	-3.398E+1
328.75	-3.398E+1
329.11	4.612E+1
329.47	-7.282E+1
329.84	-5.340E+1
330.20	4.612E+1
330.56	-2.427E+0
330.93	2.427E+0
331.29	7.282E+0
331.65	1.675E+2
332.02	1.699E+1
332.38	-6.554E+1
332.74	-1.456E+2
333.10	1.044E+2
333.47	4.369E+1
333.83	-4.126E+1
334.19	6.311E+1
334.56	1.456E+1
334.92	-5.583E+1
335.28	7.282E+0
335.64	3.884E+1
336.01	-1.699E+1
336.37	7.282E+0
336.73	7.282E+0
337.09	6.068E+1
337.46	-6.796E+1
337.82	-1.068E+2
338.18	-1.942E+1
338.54	-5.583E+1
338.91	-2.184E+1
339.27	-6.796E+1
339.63	6.311E+1
339.99	2.427E+1
340.36	2.427E+1
340.72	5.097E+1
341.08	-1.553E+2
341.44	4.612E+1
341.80	-3.155E+1
342.17	1.214E+1
342.53	-8.738E+1
342.89	-1.019E+2
343.25	-3.641E+1
343.61	1.456E+1
343.98	-6.311E+1
344.34	-4.854E+0
344.70	6.554E+1
345.06	-3.398E+1
345.42	9.466E+1
345.78	-8.010E+1
346.14	7.039E+1
346.51	2.427E+0
346.87	-2.427E+0
347.23	-2.913E+1
347.59	-6.068E+1
347.95	2.427E+0
348.31	1.456E+1
348.67	-3.155E+1
349.04	2.427E+1
349.40	2.427E+0
349.76	-1.942E+1
350.12	4.126E+1
350.48	-4.126E+1
350.84	-4.612E+1
351.20	-4.854E+1
351.56	-4.854E+0
351.92	-1.942E+1
352.28	6.068E+1
352.65	1.214E+1
353.01	-1.942E+1
353.37	4.612E+1
353.73	-4.854E+1
354.09	-2.670E+1
354.45	0.000E+0
354.81	0.000E+0
355.17	-4.612E+1
355.53	1.456E+1
355.89	-9.223E+1
356.25	-3.398E+1
356.61	-1.942E+1
356.97	4.612E+1
357.33	-2.427E+0
357.69	-6.554E+1
358.05	-1.214E+1
358.41	-1.456E+1
358.77	-6.068E+1
359.13	-7.524E+1
359.49	-5.583E+1
359.85	4.612E+1
360.21	3.155E+1
360.57	-2.427E+0
360.93	7.767E+1
361.29	-6.796E+1
361.65	-2.670E+1
362.01	7.039E+1
362.37	-4.612E+1
362.73	6.796E+1
363.09	9.223E+1
363.45	4.854E+0
363.81	3.398E+1
364.17	-2.427E+0
364.53	-1.117E+2
364.89	3.155E+1
365.25	5.097E+1
365.61	5.097E+1
365.97	-2.913E+1
366.33	4.126E+1
366.69	-5.825E+1
367.05	-4.854E+0
367.40	-1.286E+2
367.76	9.709E+0
368.12	6.311E+1
368.48	-7.282E+1
368.84	-7.524E+1
369.20	1.141E+2
369.56	-4.854E+0
369.92	1.699E+1
370.28	9.466E+1
370.63	6.068E+1
370.99	-6.554E+1
371.35	-1.044E+2
371.71	3.398E+1
372.07	-2.184E+1
372.43	6.796E+1
372.79	-3.155E+1
373.15	5.825E+1
373.50	-8.981E+1
373.86	-1.699E+1
374.22	3.884E+1
374.58	5.583E+1
374.94	3.398E+1
375.30	-1.117E+2
375.65	6.796E+1
376.01	-9.709E+0
376.37	6.068E+1
376.73	6.068E+1
377.09	3.641E+1
377.44	9.709E+1
377.80	1.456E+1
378.16	5.825E+1
378.52	4.612E+1
378.88	3.398E+1
379.23	7.282E+1
379.59	2.670E+1
379.95	1.942E+1
380.31	-1.214E+1
380.66	1.214E+1
381.02	8.981E+1
381.38	8.010E+1
381.74	4.369E+1
382.09	5.825E+1
382.45	9.223E+1
382.81	1.044E+2
383.17	4.854E+0
383.52	5.097E+1
383.88	7.282E+1
384.24	4.612E+1
384.60	1.141E+2
384.95	4.126E+1
385.31	2.184E+1
385.67	6.554E+1
386.02	4.612E+1
386.38	-5.097E+1
386.74	3.884E+1
387.10	5.340E+1
387.45	1.942E+2
387.81	1.408E+2
388.17	1.214E+1
388.52	1.796E+2
388.88	2.597E+2
389.24	1.651E+2
389.59	1.918E+2
389.95	2.888E+2
390.31	1.966E+2
390.66	3.034E+2
391.02	4.029E+2
391.38	2.354E+2
391.73	3.374E+2
392.09	3.908E+2
392.44	3.981E+2
392.80	4.587E+2
393.16	4.709E+2
393.51	4.903E+2
393.87	6.699E+2
394.23	6.651E+2
394.58	7.160E+2
394.94	7.694E+2
395.29	8.422E+2
395.65	9.272E+2
396.01	9.588E+2
396.36	1.112E+3
396.72	1.231E+3
397.07	1.289E+3
397.43	1.449E+3
397.78	1.816E+3
398.14	1.852E+3
398.50	1.888E+3
398.85	2.066E+3
399.21	2.335E+3
399.56	2.573E+3
399.92	2.750E+3
400.27	2.871E+3
400.63	3.024E+3
400.98	3.260E+3
401.34	3.529E+3
401.69	3.755E+3
402.05	4.155E+3
402.40	4.551E+3
402.76	4.823E+3
403.11	5.206E+3
403.47	5.570E+3
403.82	5.830E+3
404.18	6.226E+3
404.53	6.260E+3
404.89	6.918E+3
405.24	7.221E+3
405.60	7.473E+3
405.95	7.932E+3
406.31	8.464E+3
406.66	9.017E+3
407.02	9.473E+3
407.37	1.011E+4
407.73	1.052E+4
408.08	1.110E+4
408.44	1.116E+4
408.79	1.154E+4
409.14	1.214E+4
409.50	1.218E+4
409.85	1.278E+4
410.21	1.297E+4
410.56	1.327E+4
410.92	1.337E+4
411.27	1.414E+4
411.62	1.443E+4
411.98	1.474E+4
412.33	1.524E+4
412.69	1.521E+4
413.04	1.539E+4
413.39	1.485E+4
413.75	1.472E+4
414.10	1.439E+4
414.45	1.382E+4
414.81	1.365E+4
415.16	1.322E+4
415.52	1.280E+4
415.87	1.267E+4
416.22	1.204E+4
416.58	1.136E+4
416.93	1.118E+4
417.28	1.070E+4
417.64	1.031E+4
417.99	9.753E+3
418.34	8.944E+3
418.70	8.374E+3
419.05	7.789E+3
419.40	7.080E+3
419.76	6.682E+3
420.11	6.253E+3
420.46	5.716E+3
420.81	5.296E+3
421.17	4.840E+3
421.52	4.422E+3
421.87	4.413E+3
422.23	4.209E+3
422.58	3.794E+3
422.93	3.502E+3
423.28	3.410E+3
423.64	3.192E+3
423.99	2.920E+3
424.34	2.769E+3
424.69	2.704E+3
425.05	2.284E+3
425.40	2.313E+3
425.75	2.228E+3
426.10	2.112E+3
426.46	1.939E+3
426.81	1.760E+3
427.16	1.660E+3
427.51	1.648E+3
427.87	1.692E+3
428.22	1.524E+3
428.57	1.502E+3
428.92	1.267E+3
429.27	1.177E+3
429.63	1.146E+3
429.98	1.136E+3
430.33	1.032E+3
430.68	9.927E+2
431.03	8.568E+2
431.38	7.573E+2
431.74	7.476E+2
432.09	7.039E+2
432.44	6.432E+2
432.79	6.845E+2
433.14	5.340E+2
433.49	5.243E+2
433.85	4.393E+2
434.20	4.272E+2
434.55	4.345E+2
434.90	4.320E+2
435.25	4.223E+2
435.60	4.612E+2
435.95	3.204E+2
436.30	3.398E+2
436.66	2.937E+2
437.01	3.180E+2
437.36	3.277E+2
437.71	3.835E+2
438.06	3.641E+2
438.41	3.325E+2
438.76	2.549E+2
439.11	2.840E+2
439.46	1.481E+2
439.81	2.063E+2
440.16	1.869E+2
440.52	2.282E+2
440.87	2.282E+2
441.22	2.451E+2
441.57	1.141E+2
441.92	1.748E+2
442.27	1.918E+2
442.62	1.286E+2
442.97	2.184E+2
443.32	1.918E+2
443.67	1.602E+2
444.02	4.369E+1
444.37	8.981E+1
444.72	1.384E+2
445.07	8.495E+1
445.42	2.184E+1
445.77	1.238E+2
446.12	8.738E+1
446.47	1.481E+2
446.82	1.189E+2
447.17	6.796E+1
447.52	1.699E+2
447.87	4.854E+1
448.22	4.612E+1
448.57	4.126E+1
448.92	1.262E+2
449.27	1.214E+1
449.62	6.311E+1
449.97	0.000E+0
450.32	1.262E+2
450.66	1.505E+2
451.01	9.223E+1
451.36	1.529E+2
451.71	9.709E+1
452.06	-1.456E+1
452.41	8.495E+1
452.76	9.466E+1
453.11	-9.709E+1
453.46	4.369E+1
453.81	1.214E+1
454.16	4.369E+1
454.51	1.456E+1
454.85	1.651E+2
455.20	7.039E+1
455.55	1.214E+1
455.90	-4.126E+1
456.25	1.214E+1
456.60	-1.942E+1
456.95	-9.709E+0
457.30	8.495E+1
457.64	1.942E+1
457.99	8.495E+1
458.34	5.825E+1
458.69	5.340E+1
459.04	4.126E+1
459.39	-2.427E+1
459.73	3.884E+1
460.08	1.942E+1
460.43	-7.282E+0
460.78	4.369E+1
461.13	-9.466E+1
461.48	-4.369E+1
461.82	1.019E+2
462.17	2.913E+1
462.52	-7.039E+1
462.87	-5.583E+1
463.21	7.282E+0
463.56	2.184E+1
463.91	1.311E+2
464.26	-8.495E+1
464.61	-4.612E+1
464.95	4.854E+1
465.30	-1.942E+1
465.65	7.039E+1
466.00	7.039E+1
466.34	1.019E+2
466.69	-3.884E+1
467.04	4.854E+0
467.39	-6.311E+1
467.73	5.097E+1
468.08	5.583E+1
468.43	5.340E+1
468.77	-2.670E+1
469.12	-4.126E+1
469.47	4.854E+1
469.82	5.097E+1
470.16	3.155E+1
470.51	2.184E+1
470.86	2.670E+1
471.20	2.427E+1
471.55	-4.612E+1
471.90	-6.311E+1
472.24	-7.767E+1
472.59	6.311E+1
472.94	-9.952E+1
473.28	-5.825E+1
473.63	7.282E+0
473.98	-3.398E+1
474.32	5.583E+1
474.67	5.097E+1
475.02	-1.942E+1
475.36	-5.097E+1
475.71	1.044E+2
476.06	7.767E+1
476.40	1.117E+2
476.75	-6.796E+1
477.09	-1.456E+1
477.44	9.709E+0
477.79	3.398E+1
478.13	-1.189E+2
478.48	7.282E+1
478.82	-3.155E+1
479.17	1.359E+2
479.52	-7.282E+0
479.86	1.456E+1
480.21	5.583E+1
480.55	-4.612E+1
480.90	-4.854E+1
481.24	-8.495E+1
481.59	1.286E+2
481.94	-2.427E+0
482.28	3.398E+1
482.63	4.369E+1
482.97	-6.796E+1
483.32	0.000E+0
483.66	3.884E+1
484.01	-4.126E+1
484.35	-3.155E+1
484.70	2.427E+1
485.04	6.311E+1
485.39	1.214E+2
485.73	2.427E+0
486.08	4.854E+0
486.42	-7.524E+1
486.77	7.282E+0
487.11	9.466E+1
487.46	2.427E+0
487.80	7.524E+1
488.15	4.854E+0
488.49	3.398E+1
488.84	4.369E+1
489.18	1.942E+1
489.53	1.699E+1
489.87	-2.184E+1
490.21	2.670E+1
490.56	-2.427E+0
490.90	4.854E+0
491.25	1.456E+1
491.59	-2.427E+0
491.94	-1.699E+1
492.28	-5.340E+1
492.62	8.495E+1
492.97	-1.699E+1
493.31	1.699E+1
493.66	-2.913E+1
494.00	-9.952E+1
494.34	2.427E+1
494.69	-7.282E+0
495.03	7.767E+1
495.38	-4.369E+1
495.72	-5.097E+1
496.06	-1.214E+1
496.41	-5.583E+1
496.75	4.369E+1
497.09	3.155E+1
497.44	-8.495E+1
497.78	-6.068E+1
498.13	-1.942E+1
498.47	7.282E+0
498.81	-1.699E+1
499.16	6.311E+1
499.50	1.214E+1
499.84	-4.854E+1
500.19	2.427E+1
500.53	1.456E+1
500.87	-6.554E+1
501.21	-2.670E+1
501.56	-2.913E+1
501.90	-9.466E+1
502.24	-3.155E+1
502.59	6.554E+1
502.93	-1.942E+1
503.27	3.884E+1
503.61	-5.097E+1
503.96	1.214E+1
504.30	-5.097E+1
504.64	7.767E+1
504.99	-9.709E+0
505.33	6.554E+1
505.67	2.427E+0
506.01	2.913E+1
506.36	3.398E+1
506.70	4.369E+1
507.04	7.282E+1
507.38	-1.699E+1
507.72	2.913E+1
508.07	-7.524E+1
508.41	-3.641E+1
508.75	8.981E+1
509.09	-4.369E+1
509.44	-7.767E+1
509.78	1.456E+1
510.12	-8.495E+1
510.46	-5.097E+1
510.80	3.155E+1
511.14	-4.854E+1
511.49	-3.155E+1
511.83	2.184E+1
512.17	-1.699E+1
512.51	-1.699E+1
512.85	2.913E+1
513.19	1.044E+2
513.54	3.884E+1
513.88	-7.282E+0
514.22	-5.583E+1
514.56	4.854E+0
514.90	7.282E+0
515.24	-4.854E+0
515.58	3.641E+1
515.93	4.369E+1
516.27	2.427E+0
516.61	-4.126E+1
516.95	1.214E+1
517.29	6.554E+1
517.63	1.699E+1
517.97	-8.010E+1
518.31	-2.427E+0
518.65	1.214E+1
518.99	-6.796E+1
519.33	4.369E+1
519.67	1.214E+1
520.02	-1.456E+2
520.36	3.155E+1
520.70	-7.767E+1
521.04	7.282E+0
521.38	2.184E+1
521.72	-2.427E+1
522.06	1.456E+1
522.40	2.913E+1
522.74	6.068E+1
523.08	-6.068E+1
523.42	-2.184E+1
523.76	1.189E+2
524.10	5.825E+1
524.44	3.155E+1
524.78	6.311E+1
525.12	-6.311E+1
525.46	9.709E+0
525.80	-9.709E+0
526.14	-8.253E+1
526.48	7.524E+1
526.82	9.466E+1
527.16	9.709E+0
527.50	9.709E+0
527.84	7.039E+1
528.18	-7.039E+1
528.52	8.981E+1
528.86	-4.854E+0
529.20	7.282E+1
529.54	1.214E+1
529.87	8.495E+1
530.21	8.495E+1
530.55	2.184E+1
530.89	8.010E+1
531.23	-4.369E+1
531.57	5.583E+1
531.91	-4.854E+1
532.25	-8.981E+1
532.59	-7.282E+1
532.93	2.670E+1
533.27	4.369E+1
533.60	-1.262E+2
533.94	-3.641E+1
534.28	-2.184E+1
534.62	-3.398E+1
534.96	-1.699E+1
535.30	-6.796E+1
535.64	-4.126E+1
535.98	-8.010E+1
536.31	6.068E+1
536.65	4.612E+1
536.99	7.282E+1
537.33	-3.155E+1
537.67	7.282E+0
538.01	-2.427E+1
538.34	-3.398E+1
538.68	7.524E+1
539.02	6.311E+1
539.36	3.641E+1
539.70	-4.126E+1
540.03	-2.427E+0
540.37	4.126E+1
540.71	-6.554E+1
541.05	4.854E+0
541.39	-4.369E+1
541.72	7.039E+1
542.06	4.854E+0
542.40	3.884E+1
542.74	6.068E+1
543.07	9.952E+1
543.41	9.709E+0
543.75	4.612E+1
544.09	4.854E+0
544.42	-8.010E+1
544.76	-4.854E+1
545.10	-1.456E+1
545.44	-2.913E+1
545.77	-3.641E+1
546.11	2.913E+1
546.45	-3.884E+1
546.78	1.214E+1
547.12	-1.456E+1
547.46	2.184E+1
547.80	-9.709E+0
548.13	2.913E+1
548.47	-1.699E+1
548.81	2.670E+1
549.14	-2.913E+1
549.48	0.000E+0
549.82	1.456E+1
550.15	1.456E+1
550.49	-1.699E+1
550.83	-8.738E+1
551.16	-6.311E+1
551.50	9.952E+1
551.84	4.126E+1
552.17	2.427E+0
552.51	-3.884E+1
552.84	-8.010E+1
553.18	9.466E+1
553.52	-3.398E+1
553.85	5.825E+1
554.19	5.825E+1
554.53	8.253E+1
554.86	3.641E+1
555.20	3.641E+1
555.53	-1.214E+2
555.87	0.000E+0
556.20	7.039E+1
556.54	3.884E+1
556.88	2.670E+1
557.21	7.039E+1
557.55	-2.427E+1
557.88	-8.010E+1
558.22	-4.854E+0
558.55	2.913E+1
558.89	-9.709E+0
559.23	-6.068E+1
559.56	-9.952E+1
559.90	-1.699E+1
560.23	7.767E+1
560.57	-5.340E+1
560.90	-2.427E+1
561.24	-1.044E+2
561.57	1.699E+1
561.91	9.709E+0
562.24	2.427E+0
562.58	-4.126E+1
562.91	4.854E+1
563.25	4.612E+1
563.58	-6.796E+1
563.92	-2.427E+1
564.25	5.583E+1
564.59	8.253E+1
564.92	1.456E+1
565.25	-5.340E+1
565.59	7.039E+1
565.92	2.427E+1
566.26	3.641E+1
566.59	5.583E+1
566.93	-5.583E+1
567.26	-6.554E+1
567.60	2.427E+0
567.93	-2.670E+1
568.26	4.126E+1
568.60	4.612E+1
568.93	-1.699E+1
569.27	-2.427E+1
569.60	-7.767E+1
569.93	-1.942E+1
570.27	-9.709E+0
570.60	-6.796E+1
570.94	2.427E+0
571.27	4.854E+0
571.60	5.825E+1
571.94	7.282E+1
572.27	7.767E+1
572.60	-1.214E+1
572.94	8.981E+1
573.27	1.456E+2
573.60	6.554E+1
573.94	8.738E+1
574.27	7.282E+0
574.60	-5.825E+1
574.94	8.253E+1
575.27	-7.282E+1
575.60	4.854E+0
575.94	-2.913E+1
576.27	5.825E+1
576.60	9.952E+1
576.94	1.141E+2
577.27	-1.699E+1
577.60	4.854E+0
577.94	-1.262E+2
578.27	-7.282E+0
578.60	1.456E+1
578.93	6.796E+1
579.27	-2.184E+1
579.60	-4.854E+0
579.93	2.670E+1
580.26	1.699E+1
580.60	3.884E+1
580.93	-1.311E+2
581.26	-5.097E+1
581.59	-3.155E+1
581.93	2.427E+0
582.26	-4.854E+0
582.59	8.495E+1
582.92	-5.340E+1
583.25	8.253E+1
583.59	2.427E+1
583.92	-8.495E+1
584.25	2.427E+0
584.58	-1.699E+1
584.91	5.583E+1
585.25	-9.466E+1
585.58	-4.854E+0
585.91	4.854E+1
586.24	-1.068E+2
586.57	-3.398E+1
586.90	0.000E+0
587.24	-3.641E+1
587.57	7.282E+1
587.90	-4.854E+0
588.23	-1.189E+2
588.56	4.369E+1
588.89	-7.282E+0
589.22	-5.583E+1
589.56	-3.155E+1
589.89	-1.456E+1
590.22	8.495E+1
590.55	1.068E+2
590.88	2.670E+1
591.21	-8.981E+1
591.54	-1.699E+1
591.87	1.214E+1
592.20	-6.796E+1
592.53	-3.884E+1
592.87	-7.524E+1
593.20	-9.466E+1
593.53	-5.583E+1
593.86	0.000E+0
594.19	-1.942E+1
594.52	-6.554E+1
594.85	-4.854E+1
595.18	4.854E+0
595.51	-1.456E+1
595.84	-2.913E+1
596.17	-4.126E+1
596.50	1.456E+1
