Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-3.641E+1
188.27	1.456E+1
188.64	-7.282E+0
189.02	8.738E+1
189.40	-4.854E+0
189.78	1.214E+1
190.15	-2.184E+1
190.53	4.854E+0
190.91	-2.913E+1
191.29	-2.427E+0
191.66	-1.214E+1
192.04	4.854E+0
192.42	6.554E+1
192.80	1.311E+2
193.17	2.670E+1
193.55	-5.340E+1
193.93	-4.126E+1
194.30	-2.670E+1
194.68	-4.126E+1
195.06	-9.466E+1
195.44	-6.554E+1
195.81	0.000E+0
196.19	-2.913E+1
196.57	-5.097E+1
196.94	1.068E+2
197.32	7.282E+0
197.70	-5.825E+1
198.07	7.282E+1
198.45	5.097E+1
198.83	9.709E+0
199.20	3.155E+1
199.58	7.282E+1
199.96	4.612E+1
200.33	4.369E+1
200.71	-9.709E+0
201.09	-3.155E+1
201.46	2.670E+1
201.84	3.641E+1
202.22	5.583E+1
202.59	3.398E+1
202.97	8.495E+1
203.34	1.165E+2
203.72	-7.282E+1
204.10	-2.427E+0
204.47	7.282E+0
204.85	1.165E+2
205.23	2.913E+1
205.60	-7.282E+0
205.98	3.155E+1
206.35	2.427E+1
206.73	3.398E+1
207.11	-9.709E+0
207.48	-7.524E+1
207.86	-7.282E+0
208.23	2.427E+0
208.61	-1.699E+1
208.98	8.253E+1
209.36	0.000E+0
209.74	1.238E+2
210.11	-6.068E+1
210.49	8.738E+1
210.86	-1.699E+1
211.24	3.884E+1
211.61	4.126E+1
211.99	0.000E+0
212.36	5.340E+1
212.74	-1.699E+1
213.11	5.340E+1
213.49	7.524E+1
213.87	-2.427E+1
214.24	-2.427E+0
214.62	-3.398E+1
214.99	8.495E+1
215.37	-7.524E+1
215.74	6.068E+1
216.12	4.612E+1
216.49	6.068E+1
216.87	-3.884E+1
217.24	2.184E+1
217.62	3.155E+1
217.99	1.456E+1
218.37	6.554E+1
218.74	0.000E+0
219.11	7.767E+1
219.49	-1.384E+2
219.86	3.155E+1
220.24	1.044E+2
220.61	-2.427E+1
220.99	2.427E+1
221.36	2.427E+1
221.74	2.670E+1
222.11	-5.097E+1
222.49	-1.699E+1
222.86	4.612E+1
223.23	7.039E+1
223.61	-1.942E+1
223.98	1.214E+1
224.36	4.854E+1
224.73	4.854E+1
225.11	2.427E+0
225.48	2.913E+1
225.85	9.709E+1
226.23	3.398E+1
226.60	-7.282E+1
226.98	-3.641E+1
227.35	8.253E+1
227.72	1.019E+2
228.10	6.068E+1
228.47	-3.641E+1
228.84	-2.427E+0
229.22	4.126E+1
229.59	-2.427E+0
229.97	-2.184E+1
230.34	7.524E+1
230.71	2.184E+1
231.09	9.709E+0
231.46	4.854E+1
231.83	-2.427E+0
232.21	9.709E+0
232.58	8.010E+1
232.95	1.942E+1
233.33	4.369E+1
233.70	-4.854E+1
234.07	-6.796E+1
234.45	2.670E+1
234.82	-4.854E+0
235.19	-9.466E+1
235.57	4.854E+1
235.94	-3.884E+1
236.31	-4.854E+1
236.69	2.427E+0
237.06	-2.427E+0
237.43	9.223E+1
237.80	4.369E+1
238.18	-9.709E+0
238.55	8.738E+1
238.92	4.854E+0
239.30	3.641E+1
239.67	1.384E+2
240.04	6.311E+1
240.41	0.000E+0
240.79	2.670E+1
241.16	-5.583E+1
241.53	-4.369E+1
241.90	1.699E+1
242.28	8.738E+1
242.65	5.583E+1
243.02	3.398E+1
243.39	8.981E+1
243.77	-7.524E+1
244.14	-3.398E+1
244.51	2.427E+0
244.88	-5.097E+1
245.25	2.184E+1
245.63	-7.282E+1
246.00	3.641E+1
246.37	-4.126E+1
246.74	1.456E+1
247.11	-9.709E+0
247.49	2.670E+1
247.86	1.335E+2
