Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-9.709E+0
188.27	5.583E+1
188.64	3.155E+1
189.02	4.612E+1
189.40	4.126E+1
189.78	4.854E+1
190.15	-3.155E+1
190.53	1.456E+1
190.91	2.427E+1
191.29	-9.709E+1
191.66	-1.117E+2
192.04	3.884E+1
192.42	8.495E+1
192.80	-2.427E+0
193.17	4.854E+0
193.55	-4.612E+1
193.93	7.282E+1
194.30	2.184E+1
194.68	4.369E+1
195.06	1.214E+1
195.44	1.456E+1
195.81	-1.214E+1
196.19	-1.384E+2
196.57	-7.282E+0
196.94	-1.214E+1
197.32	1.699E+1
197.70	3.398E+1
198.07	2.670E+1
198.45	5.825E+1
198.83	2.427E+0
199.20	8.253E+1
199.58	-3.155E+1
199.96	-3.884E+1
200.33	-6.311E+1
200.71	4.612E+1
201.09	-7.282E+0
201.46	-2.427E+1
201.84	2.427E+1
202.22	9.466E+1
202.59	-2.427E+0
202.97	1.432E+2
203.34	-3.641E+1
203.72	-7.039E+1
204.10	5.097E+1
204.47	3.884E+1
204.85	-4.126E+1
205.23	-2.427E+1
205.60	5.340E+1
205.98	1.699E+1
206.35	9.223E+1
206.73	3.641E+1
207.11	-8.981E+1
207.48	1.214E+1
207.86	-2.184E+1
208.23	7.282E+0
208.61	0.000E+0
208.98	4.369E+1
209.36	7.282E+0
209.74	4.854E+1
210.11	4.126E+1
210.49	-1.942E+1
210.86	4.126E+1
211.24	2.184E+1
211.61	4.369E+1
211.99	2.913E+1
212.36	7.767E+1
212.74	-1.214E+1
213.11	5.340E+1
213.49	2.427E+0
213.87	-3.398E+1
214.24	0.000E+0
214.62	6.796E+1
214.99	2.670E+1
215.37	3.398E+1
215.74	2.184E+1
216.12	-6.796E+1
216.49	1.456E+1
216.87	-1.214E+1
217.24	-5.097E+1
217.62	0.000E+0
217.99	-7.767E+1
218.37	-7.282E+0
218.74	8.010E+1
219.11	3.641E+1
219.49	-9.709E+0
219.86	7.282E+1
220.24	5.097E+1
220.61	-5.097E+1
220.99	4.126E+1
221.36	-2.427E+1
221.74	-4.126E+1
222.11	-1.699E+1
222.49	-3.398E+1
222.86	-7.282E+0
223.23	-1.699E+1
223.61	4.854E+0
223.98	4.126E+1
224.36	-1.214E+1
224.73	0.000E+0
225.11	-1.117E+2
225.48	-9.952E+1
225.85	-3.398E+1
226.23	1.699E+1
226.60	1.942E+1
226.98	-4.612E+1
227.35	-7.039E+1
227.72	-6.554E+1
228.10	-3.641E+1
228.47	0.000E+0
228.84	3.641E+1
229.22	9.952E+1
229.59	-2.670E+1
229.97	-4.854E+1
230.34	-9.709E+0
230.71	9.709E+0
231.09	-9.709E+0
231.46	4.369E+1
231.83	4.854E+1
232.21	-2.913E+1
232.58	-2.427E+1
232.95	3.398E+1
233.33	-1.384E+2
