Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	1.456E+1
188.27	-4.369E+1
188.64	4.126E+1
189.02	1.456E+1
189.40	9.709E+0
189.78	2.184E+1
190.15	2.670E+1
190.53	-1.456E+1
190.91	6.554E+1
191.29	-4.369E+1
191.66	1.019E+2
192.04	-4.126E+1
192.42	-3.155E+1
192.80	6.068E+1
193.17	-1.214E+1
193.55	9.466E+1
193.93	5.340E+1
194.30	1.214E+1
194.68	-2.427E+0
195.06	-3.398E+1
195.44	6.796E+1
195.81	1.699E+1
196.19	-7.767E+1
196.57	2.184E+1
196.94	-7.282E+0
197.32	9.709E+1
197.70	7.282E+1
198.07	6.796E+1
198.45	-9.466E+1
198.83	-5.340E+1
199.20	4.369E+1
199.58	8.010E+1
199.96	-9.709E+0
200.33	1.456E+1
200.71	-5.583E+1
201.09	-1.699E+1
201.46	3.884E+1
201.84	-9.223E+1
202.22	-6.554E+1
202.59	-9.709E+0
202.97	2.427E+1
203.34	2.913E+1
203.72	-6.068E+1
204.10	-1.408E+2
204.47	-6.311E+1
204.85	-9.952E+1
205.23	9.709E+0
205.60	2.913E+1
205.98	2.184E+1
206.35	2.184E+1
206.73	-1.699E+1
207.11	1.942E+1
207.48	2.427E+1
207.86	-3.884E+1
208.23	2.427E+1
208.61	-1.942E+1
208.98	-4.854E+1
209.36	2.670E+1
209.74	7.282E+1
210.11	-4.612E+1
210.49	1.942E+1
210.86	-6.796E+1
211.24	-9.709E+0
211.61	-1.214E+1
211.99	1.214E+1
212.36	7.767E+1
212.74	3.398E+1
213.11	-3.398E+1
213.49	1.117E+2
213.87	8.253E+1
214.24	5.340E+1
214.62	8.495E+1
214.99	6.068E+1
215.37	4.126E+1
215.74	-2.184E+1
216.12	-1.699E+1
216.49	1.456E+1
216.87	-5.340E+1
217.24	1.942E+1
217.62	4.126E+1
217.99	-1.456E+1
218.37	1.214E+1
218.74	1.626E+2
219.11	-2.427E+1
219.49	-3.641E+1
219.86	-4.126E+1
220.24	-4.126E+1
220.61	4.854E+1
220.99	3.641E+1
221.36	-1.699E+1
221.74	1.456E+1
222.11	1.942E+1
222.49	6.796E+1
222.86	-5.583E+1
223.23	8.495E+1
223.61	7.524E+1
223.98	3.398E+1
224.36	1.068E+2
224.73	1.141E+2
225.11	4.612E+1
225.48	2.427E+0
225.85	-3.155E+1
226.23	-2.913E+1
226.60	-1.699E+1
226.98	1.456E+1
227.35	6.796E+1
227.72	1.942E+1
228.10	-5.825E+1
228.47	5.097E+1
228.84	1.286E+2
229.22	5.340E+1
229.59	-4.854E+0
229.97	8.253E+1
230.34	3.155E+1
230.71	-1.214E+1
231.09	2.670E+1
231.46	2.427E+0
231.83	6.068E+1
232.21	-7.282E+0
232.58	-1.214E+1
232.95	9.709E+0
233.33	1.699E+1
233.70	5.097E+1
234.07	4.369E+1
234.45	-7.524E+1
234.82	-4.854E+0
235.19	-5.583E+1
235.57	9.709E+0
235.94	8.981E+1
236.31	-8.253E+1
236.69	-7.282E+0
237.06	2.184E+1
237.43	-2.427E+1
237.80	-2.184E+1
238.18	7.282E+0
238.55	1.384E+2
238.92	2.427E+0
239.30	-5.583E+1
239.67	7.767E+1
