Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-1.626E+2
188.27	0.000E+0
188.64	2.427E+0
189.02	2.427E+1
189.40	3.641E+1
189.78	4.369E+1
190.15	-3.884E+1
190.53	-7.282E+0
190.91	6.554E+1
191.29	1.942E+1
191.66	-4.126E+1
192.04	1.165E+2
192.42	-1.214E+1
192.80	5.340E+1
193.17	-4.854E+0
193.55	2.427E+1
193.93	0.000E+0
194.30	3.398E+1
194.68	1.044E+2
195.06	2.184E+1
195.44	6.554E+1
195.81	6.311E+1
196.19	-6.068E+1
196.57	7.282E+0
196.94	-3.641E+1
197.32	1.699E+1
197.70	-8.981E+1
198.07	1.214E+1
198.45	1.408E+2
198.83	5.340E+1
199.20	7.282E+0
199.58	2.913E+1
199.96	6.311E+1
200.33	3.155E+1
200.71	-2.184E+1
201.09	2.427E+0
201.46	-4.854E+0
201.84	4.126E+1
202.22	3.398E+1
202.59	-2.913E+1
202.97	-1.699E+1
203.34	-7.282E+0
203.72	-7.039E+1
204.10	-1.699E+1
204.47	-4.854E+1
204.85	6.311E+1
205.23	7.282E+0
205.60	-4.854E+1
205.98	-7.767E+1
206.35	4.854E+1
206.73	3.155E+1
207.11	1.189E+2
207.48	8.253E+1
207.86	1.456E+1
208.23	-9.709E+0
208.61	9.223E+1
208.98	4.612E+1
209.36	1.141E+2
209.74	-7.282E+0
210.11	-7.282E+1
210.49	-3.155E+1
210.86	5.340E+1
211.24	-3.398E+1
211.61	6.554E+1
211.99	1.214E+1
212.36	2.913E+1
212.74	7.282E+0
213.11	4.612E+1
213.49	8.253E+1
213.87	-2.913E+1
214.24	-3.398E+1
214.62	4.612E+1
214.99	1.214E+1
215.37	8.010E+1
215.74	8.253E+1
216.12	7.282E+0
216.49	-2.670E+1
216.87	2.913E+1
217.24	9.952E+1
217.62	1.529E+2
217.99	4.612E+1
218.37	-7.282E+0
218.74	1.068E+2
219.11	-2.427E+0
219.49	2.913E+1
219.86	-7.767E+1
220.24	-6.068E+1
220.61	2.427E+1
220.99	8.253E+1
221.36	5.340E+1
221.74	-3.398E+1
222.11	-7.282E+0
222.49	-8.981E+1
222.86	8.010E+1
223.23	-4.126E+1
223.61	7.039E+1
223.98	1.214E+1
224.36	2.427E+1
224.73	2.913E+1
225.11	-4.854E+0
225.48	-9.709E+0
225.85	-5.340E+1
226.23	3.641E+1
226.60	-1.165E+2
226.98	1.432E+2
227.35	1.165E+2
227.72	-4.126E+1
228.10	-8.738E+1
228.47	-2.427E+1
228.84	-1.456E+1
229.22	6.311E+1
229.59	1.286E+2
229.97	1.553E+2
230.34	-1.699E+1
230.71	1.675E+2
231.09	-2.184E+1
231.46	4.369E+1
231.83	0.000E+0
232.21	-4.854E+1
232.58	2.427E+0
232.95	1.214E+1
233.33	-1.214E+1
233.70	7.282E+1
234.07	-5.340E+1
234.45	3.155E+1
234.82	-5.825E+1
235.19	-1.699E+1
235.57	-5.097E+1
235.94	4.612E+1
236.31	-1.214E+1
236.69	-3.398E+1
237.06	4.126E+1
237.43	-9.223E+1
237.80	4.126E+1
238.18	4.854E+0
238.55	1.214E+1
