Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-2.913E+1
188.27	-8.738E+1
188.64	7.282E+0
189.02	-1.214E+1
189.40	-1.456E+1
189.78	1.942E+1
190.15	-1.456E+1
190.53	6.068E+1
190.91	8.253E+1
191.29	-8.495E+1
191.66	4.854E+0
192.04	8.495E+1
192.42	3.398E+1
192.80	5.583E+1
193.17	-9.466E+1
193.55	7.039E+1
193.93	3.398E+1
194.30	1.699E+1
194.68	2.427E+0
195.06	2.913E+1
195.44	2.670E+1
195.81	-3.641E+1
196.19	6.068E+1
196.57	-7.039E+1
196.94	4.854E+0
197.32	3.155E+1
197.70	6.311E+1
198.07	3.641E+1
198.45	3.641E+1
198.83	-1.214E+1
199.20	9.223E+1
199.58	-4.612E+1
199.96	2.427E+0
200.33	4.612E+1
200.71	4.612E+1
201.09	5.583E+1
201.46	1.942E+1
201.84	-6.068E+1
202.22	6.554E+1
202.59	2.427E+1
202.97	-1.942E+1
203.34	1.408E+2
203.72	8.738E+1
204.10	-4.854E+0
204.47	2.670E+1
204.85	-1.942E+1
205.23	6.068E+1
205.60	-7.282E+1
205.98	2.427E+0
206.35	6.554E+1
206.73	-9.223E+1
207.11	-2.670E+1
207.48	1.699E+1
207.86	-1.456E+1
208.23	-9.709E+0
208.61	8.495E+1
208.98	4.854E+1
209.36	3.398E+1
209.74	1.481E+2
210.11	-5.825E+1
210.49	5.825E+1
210.86	-3.398E+1
211.24	1.699E+1
211.61	6.068E+1
211.99	8.253E+1
212.36	-6.311E+1
212.74	3.155E+1
213.11	6.796E+1
213.49	-4.612E+1
213.87	6.554E+1
214.24	-7.282E+0
214.62	-4.854E+0
214.99	-6.796E+1
215.37	1.942E+1
215.74	-9.709E+0
216.12	8.738E+1
216.49	1.699E+1
216.87	1.942E+1
217.24	-4.854E+0
217.62	3.398E+1
217.99	-6.311E+1
218.37	5.825E+1
218.74	-4.854E+0
219.11	3.155E+1
219.49	-2.427E+0
219.86	-9.466E+1
220.24	-3.884E+1
220.61	1.699E+1
220.99	2.427E+1
221.36	7.282E+1
221.74	3.155E+1
222.11	2.913E+1
222.49	-7.282E+0
222.86	-2.427E+0
223.23	1.092E+2
223.61	5.097E+1
223.98	-8.253E+1
224.36	5.825E+1
224.73	2.670E+1
225.11	3.884E+1
225.48	1.214E+2
225.85	1.699E+1
226.23	4.854E+0
226.60	-3.398E+1
226.98	9.709E+0
227.35	7.282E+0
227.72	1.214E+1
228.10	-2.427E+0
228.47	1.699E+1
228.84	-4.369E+1
229.22	3.155E+1
229.59	-4.854E+0
229.97	-9.709E+0
230.34	-9.223E+1
230.71	4.612E+1
231.09	2.913E+1
231.46	-7.039E+1
231.83	1.942E+1
232.21	1.214E+1
232.58	2.670E+1
232.95	9.709E+0
233.33	-8.253E+1
233.70	-6.311E+1
234.07	-4.854E+0
234.45	4.369E+1
234.82	-2.913E+1
235.19	1.214E+1
235.57	-6.554E+1
235.94	4.612E+1
236.31	-1.699E+1
236.69	6.311E+1
237.06	-4.612E+1
237.43	1.942E+1
237.80	1.044E+2
238.18	1.117E+2
238.55	1.918E+2
238.92	7.282E+0
239.30	1.942E+1
239.67	-1.141E+2
240.04	-6.068E+1
240.41	1.141E+2
240.79	8.738E+1
241.16	1.262E+2
241.53	5.583E+1
241.90	2.184E+1
242.28	-2.427E+1
242.65	6.796E+1
243.02	3.398E+1
243.39	7.039E+1
243.77	-1.092E+2
244.14	4.126E+1
244.51	6.311E+1
244.88	3.155E+1
245.25	-9.709E+0
245.63	1.044E+2
246.00	5.583E+1
246.37	3.641E+1
246.74	5.097E+1
247.11	1.456E+1
247.49	-2.427E+1
247.86	3.884E+1
248.23	-4.854E+0
248.60	-3.155E+1
248.97	1.286E+2
249.35	1.214E+1
249.72	-3.398E+1
250.09	-8.495E+1
250.46	4.369E+1
250.83	1.699E+1
251.20	2.427E+0
251.58	2.670E+1
251.95	-5.097E+1
252.32	-2.670E+1
252.69	1.214E+1
253.06	-9.709E+0
253.43	-4.126E+1
253.80	-2.427E+0
254.17	4.854E+0
254.55	4.126E+1
254.92	7.282E+1
255.29	-2.184E+1
255.66	-3.641E+1
256.03	-4.126E+1
256.40	2.913E+1
256.77	2.427E+0
257.14	-2.184E+1
257.51	3.155E+1
257.88	-2.427E+0
258.26	1.942E+1
258.63	-3.641E+1
259.00	4.612E+1
259.37	-1.019E+2
259.74	7.282E+0
260.11	3.884E+1
260.48	4.854E+1
260.85	-1.942E+1
261.22	-1.699E+1
261.59	5.340E+1
261.96	6.796E+1
262.33	-3.398E+1
262.70	4.854E+0
263.07	1.092E+2
263.44	-2.670E+1
263.81	2.427E+1
264.18	4.126E+1
264.55	7.524E+1
264.92	0.000E+0
265.29	6.796E+1
265.66	9.952E+1
266.03	-5.825E+1
266.40	3.641E+1
266.77	-5.825E+1
267.14	9.223E+1
267.51	-6.311E+1
267.88	6.796E+1
268.25	7.282E+0
268.62	7.282E+1
268.99	-2.670E+1
269.36	-2.670E+1
269.73	1.117E+2
270.10	-2.913E+1
270.47	6.068E+1
270.84	-5.825E+1
271.21	-1.214E+1
271.58	7.039E+1
271.95	1.942E+1
272.32	9.709E+0
272.69	4.854E+0
273.06	-2.427E+1
273.43	1.384E+2
273.80	2.427E+1
274.17	4.854E+1
274.53	6.554E+1
274.90	7.039E+1
275.27	-2.427E+1
275.64	3.641E+1
276.01	2.913E+1
276.38	-1.214E+1
276.75	-5.825E+1
277.12	-2.184E+1
277.49	1.117E+2
277.86	1.262E+2
278.22	-9.466E+1
278.59	5.340E+1
278.96	2.427E+1
279.33	1.044E+2
279.70	-4.854E+0
280.07	-1.942E+1
280.44	1.335E+2
280.80	5.583E+1
281.17	-4.369E+1
281.54	-8.495E+1
281.91	-2.913E+1
282.28	1.019E+2
282.65	4.854E+0
283.02	-4.126E+1
283.38	1.699E+2
283.75	4.369E+1
284.12	3.641E+1
284.49	8.010E+1
284.86	1.699E+1
285.22	-2.670E+1
285.59	2.427E+0
285.96	8.738E+1
286.33	2.913E+1
286.70	1.942E+1
287.06	9.223E+1
287.43	1.942E+1
287.80	9.709E+0
288.17	-6.311E+1
288.53	-7.767E+1
288.90	-4.126E+1
289.27	-2.427E+1
289.64	-7.767E+1
290.01	-6.068E+1
290.37	1.262E+2
290.74	-2.184E+1
291.11	7.282E+0
291.48	-5.825E+1
291.84	1.942E+1
292.21	5.340E+1
292.58	6.068E+1
292.94	2.670E+1
293.31	1.942E+1
293.68	-1.942E+1
294.05	2.427E+0
294.41	-2.427E+0
294.78	1.699E+1
295.15	4.369E+1
295.51	1.942E+1
295.88	9.709E+0
296.25	4.854E+1
296.61	-4.854E+1
296.98	5.583E+1
297.35	9.709E+0
297.72	2.913E+1
298.08	-1.456E+1
298.45	-2.427E+1
298.82	9.952E+1
299.18	4.854E+0
299.55	-4.854E+1
299.91	1.214E+1
300.28	-1.189E+2
300.65	2.670E+1
301.01	3.155E+1
301.38	1.456E+1
301.75	-2.670E+1
302.11	-1.456E+1
302.48	-7.282E+0
302.85	7.282E+0
303.21	2.670E+1
303.58	5.583E+1
303.94	-4.612E+1
304.31	-4.369E+1
304.68	-7.767E+1
305.04	2.184E+1
305.41	0.000E+0
305.77	-1.942E+1
306.14	1.699E+1
306.51	4.854E+0
306.87	7.524E+1
307.24	5.825E+1
307.60	1.456E+1
307.97	9.709E+0
308.33	7.282E+0
308.70	5.097E+1
309.07	-1.942E+1
309.43	-1.699E+1
309.80	2.913E+1
310.16	4.612E+1
310.53	-2.184E+1
310.89	8.253E+1
311.26	3.155E+1
311.62	4.854E+1
311.99	5.825E+1
312.35	8.010E+1
312.72	-5.583E+1
313.08	7.282E+1
313.45	8.253E+1
313.81	-9.709E+0
314.18	4.369E+1
314.54	1.408E+2
314.91	8.495E+1
315.27	7.282E+0
315.64	4.854E+1
316.00	-3.155E+1
316.37	8.495E+1
316.73	9.466E+1
317.10	3.884E+1
317.46	7.767E+1
317.83	6.554E+1
318.19	4.612E+1
318.56	-9.709E+0
318.92	-1.456E+1
319.28	-2.913E+1
319.65	5.097E+1
320.01	3.398E+1
320.38	1.942E+1
