Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	7.282E+1
188.27	2.427E+1
188.64	-3.155E+1
189.02	-1.699E+1
189.40	6.796E+1
189.78	1.699E+1
190.15	-1.214E+1
190.53	0.000E+0
190.91	7.282E+1
191.29	1.165E+2
191.66	-1.456E+1
192.04	-1.214E+1
192.42	9.709E+0
192.80	-2.670E+1
193.17	1.942E+1
193.55	5.583E+1
193.93	-5.097E+1
194.30	2.427E+1
194.68	7.039E+1
195.06	7.282E+1
195.44	-5.097E+1
195.81	7.282E+0
196.19	-7.039E+1
196.57	9.709E+0
196.94	7.524E+1
197.32	4.126E+1
197.70	4.854E+0
198.07	6.796E+1
198.45	-4.854E+0
198.83	-5.825E+1
199.20	2.063E+2
199.58	2.670E+1
199.96	1.117E+2
200.33	2.184E+1
200.71	1.942E+1
201.09	8.010E+1
201.46	4.126E+1
201.84	-2.670E+1
202.22	-4.854E+1
202.59	4.369E+1
202.97	1.456E+1
203.34	5.583E+1
203.72	-3.155E+1
204.10	-1.942E+1
204.47	-4.126E+1
204.85	-3.641E+1
205.23	2.913E+1
205.60	3.398E+1
205.98	-7.282E+1
206.35	4.612E+1
206.73	-8.010E+1
207.11	5.340E+1
207.48	-2.670E+1
207.86	2.184E+1
208.23	5.340E+1
208.61	-6.311E+1
208.98	1.214E+1
209.36	6.554E+1
209.74	4.854E+0
210.11	2.670E+1
210.49	1.335E+2
210.86	9.466E+1
211.24	4.612E+1
211.61	-2.670E+1
211.99	-1.699E+1
212.36	-2.427E+1
212.74	9.223E+1
213.11	2.427E+1
213.49	-1.942E+1
213.87	6.068E+1
214.24	2.184E+1
214.62	2.670E+1
214.99	-1.335E+2
215.37	-1.942E+1
215.74	3.398E+1
216.12	-9.709E+0
216.49	7.767E+1
216.87	1.092E+2
217.24	-4.854E+0
217.62	1.141E+2
217.99	0.000E+0
218.37	1.068E+2
218.74	5.340E+1
219.11	1.699E+1
219.49	-5.340E+1
219.86	4.854E+1
220.24	5.340E+1
220.61	5.583E+1
220.99	6.068E+1
221.36	1.699E+1
221.74	6.311E+1
222.11	1.578E+2
222.49	-2.184E+1
222.86	2.184E+1
223.23	1.456E+1
223.61	2.184E+1
223.98	1.214E+1
224.36	7.524E+1
224.73	-3.884E+1
225.11	1.699E+1
225.48	3.398E+1
225.85	5.583E+1
226.23	1.481E+2
226.60	2.427E+1
226.98	1.699E+1
227.35	3.641E+1
227.72	-8.253E+1
228.10	4.854E+0
228.47	-2.670E+1
228.84	8.495E+1
229.22	2.670E+1
229.59	-3.641E+1
229.97	3.155E+1
230.34	5.825E+1
230.71	2.427E+1
231.09	2.670E+1
231.46	2.184E+1
231.83	8.253E+1
232.21	3.398E+1
232.58	-3.155E+1
232.95	8.981E+1
233.33	1.456E+2
233.70	1.384E+2
234.07	1.699E+1
234.45	1.456E+1
234.82	-3.884E+1
235.19	-3.398E+1
235.57	1.456E+1
235.94	6.796E+1
236.31	1.214E+1
236.69	-1.456E+1
237.06	1.214E+1
237.43	-2.670E+1
237.80	-4.854E+0
238.18	1.456E+2
238.55	7.282E+0
238.92	1.214E+1
239.30	1.456E+1
239.67	-7.282E+0
240.04	-5.825E+1
240.41	-1.214E+1
240.79	-8.738E+1
241.16	-4.126E+1
241.53	-3.398E+1
241.90	2.913E+1
242.28	-1.942E+1
242.65	4.854E+0
243.02	-7.282E+0
243.39	1.044E+2
243.77	5.825E+1
244.14	0.000E+0
244.51	-7.524E+1
244.88	5.825E+1
245.25	-1.699E+1
245.63	9.709E+0
246.00	8.738E+1
246.37	7.282E+0
246.74	-3.398E+1
247.11	1.214E+1
247.49	6.311E+1
247.86	-5.340E+1
248.23	8.495E+1
248.60	1.384E+2
248.97	6.554E+1
249.35	7.039E+1
249.72	8.981E+1
250.09	9.709E+0
250.46	-1.044E+2
250.83	0.000E+0
251.20	-3.155E+1
251.58	8.010E+1
251.95	4.369E+1
252.32	-4.612E+1
252.69	1.942E+1
253.06	9.709E+0
253.43	4.126E+1
253.80	3.155E+1
254.17	1.165E+2
254.55	5.825E+1
254.92	-6.311E+1
255.29	-3.155E+1
255.66	8.495E+1
256.03	9.709E+1
256.40	-3.398E+1
256.77	4.126E+1
257.14	6.068E+1
257.51	4.369E+1
257.88	-1.942E+1
258.26	1.699E+1
258.63	9.709E+1
259.00	1.699E+1
259.37	2.670E+1
259.74	9.709E+0
260.11	4.369E+1
260.48	4.854E+1
260.85	4.612E+1
261.22	4.369E+1
261.59	-3.398E+1
261.96	8.495E+1
262.33	9.709E+0
262.70	-1.214E+1
263.07	-4.126E+1
263.44	4.126E+1
263.81	-7.282E+0
264.18	-1.456E+1
264.55	1.189E+2
264.92	9.709E+0
265.29	2.427E+0
265.66	0.000E+0
266.03	9.952E+1
266.40	4.854E+0
266.77	-2.427E+1
267.14	-1.214E+1
267.51	6.796E+1
267.88	1.942E+1
268.25	1.214E+1
268.62	-5.583E+1
268.99	-1.092E+2
269.36	-9.709E+0
269.73	-4.854E+0
270.10	5.825E+1
270.47	-7.282E+1
270.84	-3.155E+1
271.21	4.369E+1
271.58	-8.981E+1
271.95	1.311E+2
272.32	1.092E+2
272.69	2.427E+1
273.06	5.583E+1
273.43	2.670E+1
273.80	8.010E+1
274.17	7.282E+0
274.53	4.612E+1
