Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-2.427E+1
188.27	4.126E+1
188.64	3.641E+1
189.02	9.709E+0
189.40	-5.097E+1
189.78	7.524E+1
190.15	4.612E+1
190.53	-3.398E+1
190.91	-3.398E+1
191.29	-4.612E+1
191.66	-6.068E+1
192.04	2.427E+0
192.42	1.699E+1
192.80	3.641E+1
193.17	-3.884E+1
193.55	1.723E+2
193.93	-4.612E+1
194.30	-3.155E+1
194.68	1.699E+1
195.06	4.369E+1
195.44	1.699E+1
195.81	1.942E+1
196.19	-6.068E+1
196.57	4.854E+0
196.94	4.126E+1
197.32	8.253E+1
197.70	1.942E+1
198.07	2.427E+1
198.45	1.286E+2
198.83	7.039E+1
199.20	-6.068E+1
199.58	-4.854E+0
199.96	6.068E+1
200.33	-1.141E+2
200.71	5.340E+1
201.09	4.854E+1
201.46	6.068E+1
201.84	3.884E+1
202.22	6.311E+1
202.59	-1.214E+1
202.97	-2.427E+1
203.34	5.097E+1
203.72	1.456E+1
204.10	1.044E+2
204.47	-8.010E+1
204.85	-9.466E+1
205.23	2.427E+0
205.60	-7.282E+0
205.98	3.398E+1
206.35	7.039E+1
206.73	1.141E+2
207.11	-5.097E+1
207.48	8.495E+1
207.86	3.641E+1
208.23	0.000E+0
208.61	-9.709E+0
208.98	5.825E+1
209.36	2.427E+0
209.74	3.398E+1
210.11	-5.340E+1
210.49	4.369E+1
210.86	3.884E+1
211.24	-1.456E+1
211.61	-3.155E+1
211.99	8.495E+1
212.36	7.282E+0
212.74	6.796E+1
213.11	5.097E+1
213.49	2.427E+1
213.87	-9.709E+1
214.24	-5.583E+1
214.62	-3.398E+1
214.99	2.427E+1
215.37	1.699E+1
215.74	8.253E+1
216.12	7.767E+1
216.49	-4.126E+1
216.87	3.155E+1
217.24	1.820E+2
217.62	4.126E+1
217.99	-3.398E+1
218.37	8.253E+1
218.74	5.583E+1
219.11	1.456E+1
219.49	1.942E+1
219.86	2.427E+0
220.24	7.039E+1
220.61	-6.068E+1
220.99	6.068E+1
221.36	5.825E+1
221.74	-2.670E+1
222.11	6.796E+1
222.49	7.767E+1
222.86	-6.796E+1
223.23	5.340E+1
223.61	2.427E+1
223.98	9.709E+0
224.36	7.282E+1
224.73	2.427E+1
225.11	4.612E+1
225.48	6.554E+1
225.85	9.709E+0
226.23	-4.126E+1
226.60	4.126E+1
226.98	4.854E+0
227.35	-4.854E+1
227.72	-3.398E+1
228.10	-4.854E+1
228.47	-8.981E+1
228.84	8.010E+1
229.22	2.427E+1
229.59	-8.981E+1
229.97	2.913E+1
230.34	-3.641E+1
230.71	1.359E+2
231.09	7.524E+1
231.46	1.019E+2
231.83	3.398E+1
232.21	1.262E+2
232.58	0.000E+0
232.95	9.709E+1
233.33	6.068E+1
233.70	1.214E+1
234.07	-7.282E+1
234.45	1.165E+2
234.82	5.340E+1
235.19	-4.854E+0
235.57	8.495E+1
235.94	2.184E+1
236.31	-4.369E+1
236.69	1.044E+2
237.06	5.097E+1
237.43	8.253E+1
237.80	4.854E+0
238.18	-8.981E+1
238.55	-1.699E+1
238.92	3.155E+1
239.30	5.097E+1
239.67	-2.670E+1
240.04	-6.311E+1
240.41	4.612E+1
240.79	4.854E+0
241.16	-1.456E+1
241.53	2.427E+0
241.90	3.641E+1
242.28	1.456E+1
242.65	8.010E+1
243.02	-1.214E+1
243.39	-3.884E+1
243.77	-3.155E+1
244.14	3.641E+1
244.51	-3.884E+1
244.88	-2.427E+1
245.25	4.854E+0
245.63	-9.709E+0
246.00	-2.427E+0
246.37	2.427E+1
246.74	-1.214E+1
247.11	6.068E+1
247.49	-4.854E+1
247.86	9.709E+1
248.23	2.427E+0
248.60	2.913E+1
248.97	-5.097E+1
249.35	0.000E+0
249.72	6.796E+1
250.09	9.952E+1
250.46	-9.709E+0
250.83	4.854E+1
251.20	-1.456E+1
251.58	3.398E+1
251.95	5.825E+1
252.32	4.854E+0
252.69	1.165E+2
253.06	7.282E+0
253.43	4.612E+1
253.80	0.000E+0
254.17	-3.155E+1
254.55	-2.913E+1
254.92	-4.612E+1
255.29	-4.854E+0
255.66	7.282E+1
256.03	-2.184E+1
256.40	4.854E+1
256.77	-1.942E+1
257.14	3.641E+1
257.51	1.286E+2
257.88	8.738E+1
258.26	-4.854E+1
258.63	6.796E+1
259.00	4.854E+1
259.37	2.427E+0
259.74	9.223E+1
260.11	-6.796E+1
260.48	9.709E+0
260.85	2.427E+1
261.22	1.578E+2
261.59	-2.184E+1
261.96	1.942E+1
262.33	4.854E+1
262.70	-7.524E+1
263.07	-3.155E+1
263.44	-2.670E+1
263.81	-7.282E+1
264.18	8.738E+1
264.55	3.398E+1
264.92	-4.854E+0
265.29	9.709E+0
265.66	8.010E+1
266.03	4.854E+1
266.40	-2.670E+1
266.77	-2.670E+1
267.14	9.709E+0
267.51	4.612E+1
267.88	-1.456E+1
268.25	-8.738E+1
268.62	2.427E+0
268.99	-3.884E+1
269.36	1.699E+1
269.73	-5.097E+1
270.10	9.223E+1
270.47	4.126E+1
270.84	-3.398E+1
271.21	8.495E+1
271.58	5.097E+1
271.95	-2.184E+1
272.32	2.184E+1
272.69	-3.155E+1
273.06	2.913E+1
273.43	3.884E+1
273.80	-1.214E+1
274.17	3.398E+1
274.53	-2.670E+1
274.90	2.913E+1
275.27	1.359E+2
275.64	3.398E+1
276.01	9.466E+1
276.38	2.913E+1
276.75	-4.854E+1
277.12	1.456E+1
277.49	9.466E+1
277.86	3.884E+1
278.22	-9.223E+1
278.59	-9.709E+0
278.96	-2.670E+1
279.33	-1.214E+1
279.70	-6.311E+1
280.07	-1.699E+1
280.44	6.796E+1
280.80	-2.427E+1
281.17	2.427E+0
281.54	-2.184E+1
281.91	4.369E+1
282.28	1.019E+2
282.65	-1.214E+1
283.02	7.282E+0
283.38	-5.340E+1
283.75	1.432E+2
284.12	-2.427E+0
284.49	0.000E+0
284.86	-4.369E+1
285.22	1.626E+2
285.59	2.184E+1
285.96	-2.913E+1
286.33	2.913E+1
286.70	3.155E+1
287.06	4.612E+1
287.43	-5.583E+1
287.80	-4.854E+0
288.17	9.709E+0
288.53	-3.641E+1
288.90	2.913E+1
289.27	8.253E+1
289.64	-6.554E+1
290.01	-9.709E+0
290.37	7.524E+1
290.74	6.796E+1
291.11	4.612E+1
291.48	9.709E+0
291.84	-5.340E+1
292.21	9.709E+0
292.58	3.398E+1
292.94	-1.214E+1
293.31	4.369E+1
293.68	5.097E+1
294.05	2.427E+1
294.41	3.155E+1
294.78	-3.884E+1
295.15	1.141E+2
295.51	-1.214E+1
295.88	-7.039E+1
296.25	2.670E+1
296.61	-4.854E+0
296.98	4.854E+0
297.35	4.369E+1
297.72	3.398E+1
298.08	-1.942E+1
298.45	7.282E+0
298.82	1.214E+1
299.18	1.214E+1
299.55	6.554E+1
299.91	-2.427E+1
300.28	-2.184E+1
300.65	4.854E+0
301.01	7.282E+0
301.38	-1.505E+2
301.75	7.282E+0
302.11	4.612E+1
302.48	2.184E+1
302.85	9.952E+1
303.21	4.612E+1
303.58	2.427E+1
303.94	1.699E+1
304.31	9.709E+1
304.68	-7.039E+1
305.04	2.670E+1
305.41	7.282E+0
305.77	3.884E+1
306.14	4.854E+0
306.51	-1.214E+1
306.87	-7.282E+0
307.24	-7.524E+1
307.60	6.311E+1
307.97	2.427E+0
308.33	5.825E+1
308.70	4.126E+1
309.07	8.495E+1
309.43	-2.427E+0
309.80	9.952E+1
310.16	1.068E+2
310.53	-3.641E+1
310.89	3.398E+1
311.26	6.796E+1
311.62	2.670E+1
311.99	-1.456E+1
312.35	1.699E+1
312.72	-3.641E+1
313.08	-1.456E+1
313.45	1.044E+2
313.81	7.282E+0
314.18	-2.427E+0
314.54	4.369E+1
314.91	7.039E+1
315.27	2.184E+1
315.64	6.554E+1
316.00	-3.884E+1
316.37	-3.155E+1
316.73	4.126E+1
317.10	2.427E+1
