Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	8.010E+1
188.27	7.282E+0
188.64	-1.942E+1
189.02	-9.709E+0
189.40	2.670E+1
189.78	1.044E+2
190.15	2.913E+1
190.53	-4.854E+0
190.91	7.767E+1
191.29	-1.068E+2
191.66	6.068E+1
192.04	-3.884E+1
192.42	-3.641E+1
192.80	-4.854E+0
193.17	4.369E+1
193.55	1.262E+2
193.93	3.398E+1
194.30	1.165E+2
194.68	1.214E+1
195.06	-1.699E+1
195.44	3.398E+1
195.81	-1.141E+2
196.19	4.854E+0
196.57	8.495E+1
196.94	4.854E+0
197.32	2.670E+1
197.70	1.942E+1
198.07	-7.282E+0
198.45	1.942E+1
198.83	6.554E+1
199.20	8.010E+1
199.58	-8.738E+1
199.96	5.097E+1
200.33	6.796E+1
200.71	7.282E+0
201.09	-4.126E+1
201.46	1.456E+1
201.84	-2.670E+1
202.22	6.796E+1
202.59	1.117E+2
202.97	1.092E+2
203.34	1.699E+1
203.72	4.854E+0
204.10	5.340E+1
204.47	8.495E+1
204.85	5.097E+1
205.23	7.282E+0
205.60	6.068E+1
205.98	2.670E+1
206.35	-2.427E+0
206.73	8.495E+1
207.11	-6.068E+1
207.48	7.767E+1
207.86	1.942E+1
208.23	0.000E+0
208.61	-2.184E+1
208.98	9.466E+1
209.36	0.000E+0
209.74	-1.117E+2
210.11	5.825E+1
210.49	4.612E+1
210.86	2.913E+1
211.24	-4.854E+0
211.61	-9.952E+1
211.99	2.913E+1
212.36	3.155E+1
212.74	6.796E+1
213.11	-3.641E+1
213.49	9.466E+1
213.87	2.427E+1
214.24	5.340E+1
214.62	-5.340E+1
214.99	1.456E+1
215.37	6.311E+1
215.74	7.524E+1
216.12	-4.126E+1
216.49	6.068E+1
216.87	1.699E+1
217.24	4.612E+1
217.62	8.738E+1
217.99	5.097E+1
218.37	4.126E+1
218.74	1.092E+2
219.11	4.369E+1
219.49	4.854E+0
219.86	1.942E+1
220.24	2.913E+1
220.61	2.063E+2
220.99	8.495E+1
221.36	-1.214E+1
221.74	2.913E+1
222.11	-6.311E+1
222.49	3.641E+1
222.86	6.554E+1
223.23	2.913E+1
223.61	5.825E+1
223.98	-7.039E+1
224.36	5.097E+1
224.73	7.039E+1
225.11	-1.456E+1
225.48	2.427E+1
225.85	-1.699E+1
226.23	2.427E+1
226.60	-9.709E+0
226.98	1.214E+1
227.35	-3.641E+1
227.72	1.699E+1
228.10	9.952E+1
228.47	1.456E+1
228.84	6.554E+1
229.22	5.583E+1
229.59	8.495E+1
229.97	3.641E+1
230.34	8.981E+1
230.71	-4.854E+0
231.09	-4.612E+1
231.46	-4.854E+0
231.83	-4.612E+1
232.21	7.767E+1
232.58	-7.282E+0
232.95	-1.214E+1
233.33	8.495E+1
233.70	1.214E+1
234.07	4.854E+0
234.45	-3.884E+1
234.82	-1.117E+2
235.19	5.825E+1
235.57	8.495E+1
235.94	-6.554E+1
236.31	-2.913E+1
236.69	7.039E+1
237.06	-2.427E+1
237.43	2.913E+1
237.80	-1.214E+1
238.18	8.253E+1
238.55	5.340E+1
238.92	-6.068E+1
239.30	6.796E+1
239.67	-8.981E+1
240.04	2.427E+0
240.41	3.155E+1
240.79	-2.427E+0
241.16	6.311E+1
241.53	-3.155E+1
241.90	-4.369E+1
242.28	2.670E+1
242.65	1.092E+2
243.02	2.670E+1
243.39	4.854E+0
243.77	1.189E+2
244.14	3.641E+1
244.51	-1.942E+1
244.88	5.825E+1
245.25	2.184E+1
245.63	-1.165E+2
246.00	4.369E+1
246.37	3.884E+1
246.74	6.311E+1
247.11	8.738E+1
247.49	1.456E+1
247.86	3.155E+1
248.23	1.019E+2
248.60	4.612E+1
248.97	3.884E+1
249.35	-8.010E+1
249.72	-6.311E+1
250.09	1.238E+2
250.46	5.097E+1
250.83	0.000E+0
251.20	2.670E+1
251.58	2.670E+1
251.95	3.884E+1
252.32	6.796E+1
252.69	2.427E+1
253.06	7.524E+1
253.43	1.942E+1
253.80	0.000E+0
254.17	-2.427E+1
254.55	6.068E+1
254.92	3.398E+1
255.29	4.369E+1
255.66	-4.854E+0
256.03	-2.670E+1
256.40	1.456E+1
256.77	3.155E+1
257.14	2.427E+0
257.51	5.097E+1
257.88	-7.282E+0
258.26	3.641E+1
258.63	-9.223E+1
259.00	3.398E+1
259.37	2.427E+1
259.74	4.854E+1
260.11	9.709E+0
260.48	2.670E+1
260.85	-1.214E+1
261.22	4.612E+1
261.59	-1.942E+1
261.96	-1.117E+2
262.33	2.670E+1
262.70	-3.155E+1
263.07	-4.854E+0
263.44	-2.913E+1
263.81	-5.097E+1
264.18	4.612E+1
264.55	5.825E+1
264.92	6.554E+1
265.29	-8.253E+1
265.66	-5.097E+1
266.03	5.825E+1
266.40	1.942E+1
266.77	-3.155E+1
267.14	5.097E+1
267.51	-2.427E+0
267.88	-4.854E+0
268.25	1.456E+1
268.62	4.612E+1
268.99	3.155E+1
269.36	8.981E+1
269.73	-7.524E+1
270.10	8.981E+1
270.47	2.427E+1
270.84	3.155E+1
271.21	0.000E+0
271.58	1.214E+1
271.95	3.398E+1
272.32	1.626E+2
272.69	5.825E+1
273.06	2.913E+1
273.43	6.554E+1
273.80	1.699E+1
274.17	6.554E+1
274.53	8.253E+1
274.90	-1.942E+1
275.27	8.010E+1
275.64	-4.612E+1
276.01	1.044E+2
276.38	-1.214E+1
276.75	4.369E+1
277.12	2.184E+1
277.49	5.583E+1
277.86	-4.369E+1
278.22	-9.223E+1
278.59	3.155E+1
278.96	4.369E+1
279.33	-2.427E+0
279.70	5.097E+1
280.07	-1.699E+1
