Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	1.456E+1
188.27	2.670E+1
188.64	4.126E+1
189.02	0.000E+0
189.40	2.670E+1
189.78	-7.282E+0
190.15	2.184E+1
190.53	-2.427E+0
190.91	1.019E+2
191.29	2.427E+0
191.66	2.913E+1
192.04	-2.184E+1
192.42	2.427E+0
192.80	-5.583E+1
193.17	9.466E+1
193.55	1.942E+1
193.93	3.641E+1
194.30	9.952E+1
194.68	-1.456E+1
195.06	-6.311E+1
195.44	-3.884E+1
195.81	-1.942E+1
196.19	2.913E+1
196.57	1.699E+1
196.94	-3.155E+1
197.32	4.854E+0
197.70	-4.854E+1
198.07	3.398E+1
198.45	-2.184E+1
198.83	8.738E+1
199.20	-2.427E+0
199.58	7.767E+1
199.96	1.214E+1
200.33	4.126E+1
200.71	0.000E+0
201.09	-5.097E+1
201.46	-2.427E+1
201.84	8.495E+1
202.22	9.709E+0
202.59	-5.825E+1
202.97	-3.398E+1
203.34	-8.010E+1
203.72	-6.554E+1
204.10	1.456E+1
204.47	9.223E+1
204.85	8.495E+1
205.23	-1.214E+1
205.60	6.311E+1
205.98	-8.010E+1
206.35	7.282E+0
206.73	-6.068E+1
207.11	4.854E+1
207.48	-8.010E+1
207.86	-2.427E+0
208.23	-1.238E+2
208.61	-1.456E+1
208.98	1.942E+1
209.36	-8.253E+1
209.74	8.981E+1
210.11	9.466E+1
210.49	6.068E+1
210.86	-1.456E+1
211.24	5.583E+1
211.61	-5.583E+1
211.99	4.612E+1
212.36	5.825E+1
212.74	1.286E+2
213.11	-1.456E+1
213.49	2.427E+0
213.87	4.854E+1
214.24	-4.854E+1
214.62	3.398E+1
214.99	2.184E+1
215.37	-6.068E+1
215.74	-1.456E+1
216.12	4.854E+0
216.49	3.155E+1
216.87	3.155E+1
217.24	1.699E+1
217.62	-2.184E+1
217.99	5.583E+1
218.37	7.282E+0
218.74	3.641E+1
219.11	-3.155E+1
219.49	-1.456E+1
219.86	-2.427E+1
220.24	2.184E+1
220.61	1.214E+1
220.99	-9.223E+1
221.36	-4.612E+1
221.74	9.466E+1
222.11	-3.641E+1
222.49	5.340E+1
222.86	-2.670E+1
223.23	5.097E+1
223.61	4.612E+1
223.98	0.000E+0
224.36	8.981E+1
224.73	4.854E+1
225.11	-7.282E+0
225.48	2.670E+1
225.85	2.427E+1
226.23	-2.427E+1
226.60	-1.942E+1
226.98	-6.311E+1
227.35	9.709E+0
227.72	1.699E+1
228.10	2.670E+1
228.47	-4.854E+0
228.84	-3.641E+1
229.22	6.796E+1
229.59	8.738E+1
229.97	-5.340E+1
230.34	2.184E+1
230.71	9.466E+1
231.09	-2.427E+1
231.46	-1.699E+2
231.83	2.427E+0
232.21	1.578E+2
232.58	-4.369E+1
232.95	8.981E+1
233.33	-3.641E+1
233.70	6.796E+1
234.07	-9.223E+1
234.45	-4.126E+1
234.82	4.612E+1
235.19	-1.942E+1
235.57	5.340E+1
235.94	-2.427E+0
236.31	2.670E+1
236.69	-2.427E+1
237.06	4.369E+1
237.43	1.699E+1
237.80	3.398E+1
238.18	-1.214E+1
238.55	1.214E+1
238.92	-3.155E+1
239.30	7.767E+1
239.67	-7.282E+0
240.04	4.854E+1
240.41	-8.981E+1
240.79	9.709E+1
241.16	-4.854E+0
241.53	-4.854E+1
241.90	-1.456E+1
242.28	2.184E+1
242.65	-4.854E+0
243.02	-4.612E+1
243.39	7.282E+1
243.77	-2.670E+1
244.14	-1.942E+1
244.51	6.068E+1
244.88	2.913E+1
245.25	-1.044E+2
245.63	3.398E+1
246.00	0.000E+0
246.37	-1.699E+1
246.74	-6.311E+1
247.11	1.214E+1
247.49	2.670E+1
247.86	4.854E+0
248.23	3.155E+1
248.60	4.612E+1
248.97	1.214E+1
249.35	1.456E+1
249.72	-8.010E+1
250.09	-3.398E+1
250.46	5.097E+1
250.83	5.340E+1
251.20	7.282E+0
251.58	2.670E+1
251.95	-4.126E+1
252.32	1.214E+1
252.69	-2.184E+1
253.06	-1.699E+1
253.43	1.214E+1
253.80	9.952E+1
254.17	3.884E+1
254.55	-6.796E+1
254.92	9.709E+0
255.29	-3.641E+1
255.66	-4.854E+0
256.03	-2.913E+1
256.40	3.398E+1
256.77	-3.398E+1
257.14	5.097E+1
257.51	7.282E+0
257.88	-9.709E+0
258.26	1.699E+1
258.63	7.524E+1
259.00	2.427E+0
259.37	6.068E+1
259.74	1.262E+2
260.11	4.126E+1
260.48	1.505E+2
260.85	-4.854E+0
261.22	-1.214E+2
261.59	2.427E+1
261.96	3.884E+1
262.33	-1.699E+1
262.70	6.068E+1
263.07	-6.068E+1
263.44	5.097E+1
263.81	2.427E+1
264.18	-7.767E+1
264.55	-6.554E+1
264.92	4.854E+1
265.29	-1.214E+1
265.66	-3.155E+1
266.03	-4.369E+1
266.40	-1.942E+1
266.77	-4.369E+1
267.14	1.214E+1
267.51	2.427E+1
267.88	-7.524E+1
268.25	1.942E+1
268.62	-2.184E+1
268.99	1.117E+2
269.36	4.612E+1
269.73	1.068E+2
270.10	1.456E+1
270.47	7.524E+1
270.84	-1.044E+2
271.21	2.184E+1
271.58	1.456E+1
271.95	7.524E+1
272.32	3.641E+1
272.69	2.427E+1
273.06	2.427E+1
273.43	-5.097E+1
273.80	-1.942E+1
274.17	4.369E+1
274.53	-2.670E+1
274.90	7.282E+0
275.27	2.427E+0
275.64	4.854E+0
276.01	2.184E+1
276.38	6.068E+1
276.75	5.097E+1
277.12	3.641E+1
277.49	1.141E+2
277.86	-3.641E+1
278.22	-1.068E+2
278.59	7.767E+1
278.96	-8.010E+1
279.33	3.641E+1
279.70	8.495E+1
280.07	6.796E+1
280.44	5.825E+1
280.80	5.825E+1
281.17	-2.427E+0
281.54	4.854E+0
281.91	1.214E+2
282.28	9.709E+0
282.65	1.942E+1
283.02	1.214E+1
283.38	3.641E+1
283.75	1.214E+1
284.12	9.709E+1
284.49	5.340E+1
284.86	5.097E+1
285.22	2.039E+2
285.59	8.253E+1
285.96	8.253E+1
286.33	1.699E+1
286.70	1.044E+2
287.06	-1.117E+2
287.43	9.466E+1
287.80	-6.068E+1
288.17	1.384E+2
288.53	3.155E+1
288.90	7.282E+0
289.27	-6.554E+1
289.64	6.311E+1
290.01	7.282E+1
290.37	9.952E+1
290.74	-2.427E+1
291.11	3.641E+1
291.48	-1.699E+1
291.84	1.699E+1
292.21	7.282E+0
292.58	1.699E+1
292.94	-1.456E+1
293.31	3.884E+1
293.68	0.000E+0
294.05	5.097E+1
294.41	-5.583E+1
294.78	1.214E+1
295.15	3.884E+1
295.51	0.000E+0
295.88	-7.282E+1
296.25	-6.068E+1
296.61	8.738E+1
296.98	-9.709E+0
297.35	4.369E+1
297.72	7.524E+1
298.08	2.184E+1
298.45	7.767E+1
298.82	-1.942E+1
299.18	5.097E+1
299.55	-2.427E+1
299.91	3.155E+1
300.28	-3.398E+1
300.65	-3.398E+1
301.01	5.583E+1
301.38	-3.155E+1
301.75	5.097E+1
302.11	-5.583E+1
302.48	2.184E+1
302.85	-9.952E+1
303.21	5.583E+1
303.58	1.214E+1
303.94	2.427E+0
304.31	-2.670E+1
304.68	5.825E+1
305.04	7.282E+1
305.41	3.641E+1
305.77	3.155E+1
306.14	3.155E+1
306.51	-4.854E+0
306.87	7.282E+0
307.24	4.854E+1
307.60	-1.456E+1
307.97	-5.583E+1
308.33	1.214E+1
308.70	0.000E+0
309.07	1.942E+1
309.43	6.554E+1
309.80	5.583E+1
310.16	9.709E+0
310.53	4.854E+1
310.89	8.253E+1
311.26	1.117E+2
311.62	4.854E+1
311.99	4.854E+0
312.35	-1.019E+2
312.72	-1.214E+1
313.08	-1.699E+1
313.45	2.427E+1
313.81	-2.427E+0
314.18	-2.670E+1
314.54	4.612E+1
314.91	-4.854E+1
315.27	-4.612E+1
315.64	2.913E+1
316.00	5.340E+1
316.37	2.184E+1
316.73	-2.427E+1
317.10	-1.214E+1
317.46	2.913E+1
317.83	2.184E+1
318.19	1.068E+2
318.56	-7.282E+0
318.92	6.068E+1
319.28	-3.398E+1
319.65	-5.825E+1
320.01	3.884E+1
320.38	9.709E+1
320.74	3.641E+1
321.11	-3.155E+1
321.47	-4.854E+1
321.83	2.427E+1
322.20	2.913E+1
322.56	7.039E+1
322.93	-1.699E+1
323.29	4.854E+0
323.66	-3.155E+1
324.02	1.311E+2
324.38	-7.282E+1
324.75	8.253E+1
325.11	-4.612E+1
325.47	6.554E+1
325.84	-5.097E+1
326.20	-8.981E+1
326.57	-2.184E+1
326.93	1.456E+1
327.29	1.456E+1
327.66	-1.214E+1
328.02	-1.699E+1
328.38	3.398E+1
328.75	8.010E+1
329.11	-2.184E+1
329.47	6.796E+1
329.84	4.612E+1
330.20	-1.189E+2
330.56	-7.282E+0
330.93	-2.670E+1
331.29	-4.369E+1
331.65	8.253E+1
332.02	-1.699E+1
332.38	4.854E+1
332.74	2.184E+1
333.10	-4.612E+1
333.47	4.612E+1
333.83	8.010E+1
334.19	-2.427E+1
334.56	5.825E+1
334.92	2.670E+1
335.28	7.282E+0
335.64	0.000E+0
336.01	-1.699E+1
336.37	-1.942E+1
336.73	-2.427E+1
337.09	5.825E+1
337.46	1.117E+2
337.82	4.854E+0
