Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-8.981E+1
188.27	1.214E+2
188.64	1.214E+1
189.02	-9.709E+0
189.40	9.709E+1
189.78	-3.884E+1
190.15	-7.039E+1
190.53	-3.398E+1
190.91	4.854E+0
191.29	-1.019E+2
191.66	3.884E+1
192.04	1.456E+1
192.42	-3.155E+1
192.80	4.126E+1
193.17	-3.641E+1
193.55	-8.738E+1
193.93	-8.495E+1
194.30	-2.913E+1
194.68	-2.670E+1
195.06	4.854E+0
195.44	-3.398E+1
195.81	-5.825E+1
196.19	-1.214E+2
196.57	4.369E+1
196.94	1.092E+2
197.32	-3.641E+1
197.70	4.854E+0
198.07	2.184E+1
198.45	-3.641E+1
198.83	-3.398E+1
199.20	4.854E+0
199.58	5.583E+1
199.96	-2.427E+1
200.33	3.884E+1
200.71	-5.097E+1
201.09	-4.126E+1
201.46	-9.466E+1
201.84	-3.155E+1
202.22	-1.456E+1
202.59	1.044E+2
202.97	2.184E+1
203.34	-3.641E+1
203.72	7.282E+1
204.10	8.495E+1
204.47	3.884E+1
204.85	5.825E+1
205.23	-2.184E+1
205.60	-2.427E+0
205.98	-7.767E+1
206.35	7.767E+1
206.73	5.825E+1
207.11	-7.767E+1
207.48	7.039E+1
207.86	5.340E+1
208.23	-7.767E+1
208.61	-3.398E+1
208.98	4.854E+1
209.36	2.184E+1
209.74	-8.495E+1
210.11	-1.456E+1
210.49	6.554E+1
210.86	3.398E+1
211.24	-7.767E+1
211.61	1.481E+2
211.99	4.126E+1
212.36	5.825E+1
212.74	-1.214E+1
213.11	-2.427E+1
213.49	8.738E+1
213.87	-7.524E+1
214.24	-6.796E+1
214.62	3.641E+1
214.99	2.670E+1
215.37	2.913E+1
215.74	8.010E+1
216.12	1.456E+1
216.49	-2.913E+1
216.87	2.184E+1
217.24	-2.427E+1
217.62	-9.952E+1
217.99	-5.583E+1
218.37	4.369E+1
218.74	1.942E+1
219.11	4.612E+1
219.49	-2.427E+1
219.86	3.884E+1
220.24	-2.184E+1
220.61	3.884E+1
220.99	4.369E+1
221.36	-9.952E+1
221.74	-1.359E+2
222.11	-2.913E+1
222.49	-4.369E+1
222.86	-1.286E+2
223.23	5.825E+1
223.61	6.796E+1
223.98	5.340E+1
224.36	2.427E+0
224.73	-9.709E+0
225.11	2.427E+1
225.48	4.854E+1
225.85	-1.214E+1
226.23	-1.942E+1
226.60	2.913E+1
226.98	4.126E+1
227.35	3.884E+1
227.72	5.825E+1
228.10	4.854E+1
228.47	4.854E+1
228.84	-3.398E+1
229.22	5.340E+1
229.59	1.942E+1
229.97	4.854E+1
230.34	-7.282E+1
230.71	-5.097E+1
231.09	5.097E+1
231.46	-6.796E+1
231.83	-4.854E+0
232.21	-7.524E+1
232.58	-3.155E+1
232.95	-4.854E+1
233.33	1.942E+1
233.70	2.427E+0
234.07	-1.214E+1
234.45	1.456E+1
234.82	0.000E+0
235.19	0.000E+0
235.57	8.738E+1
235.94	-3.884E+1
236.31	3.155E+1
236.69	1.456E+2
237.06	2.427E+1
237.43	5.340E+1
237.80	6.796E+1
238.18	-7.282E+1
238.55	-5.825E+1
238.92	1.335E+2
239.30	-1.214E+1
239.67	6.311E+1
240.04	1.214E+1
240.41	1.117E+2
240.79	-4.126E+1
241.16	5.340E+1
241.53	-4.126E+1
241.90	9.709E+0
242.28	2.427E+0
242.65	5.340E+1
243.02	-1.214E+1
243.39	-1.699E+1
243.77	4.369E+1
244.14	0.000E+0
244.51	-3.155E+1
244.88	7.767E+1
245.25	1.456E+1
245.63	-2.670E+1
246.00	-9.709E+0
246.37	0.000E+0
246.74	-4.854E+0
247.11	7.524E+1
247.49	-2.427E+0
247.86	-1.456E+1
248.23	9.223E+1
248.60	7.282E+0
248.97	1.699E+1
249.35	-7.524E+1
249.72	1.699E+1
250.09	1.214E+1
250.46	-3.641E+1
250.83	1.286E+2
251.20	2.427E+0
251.58	1.942E+1
251.95	-3.884E+1
252.32	2.184E+1
252.69	6.796E+1
253.06	4.369E+1
253.43	-4.854E+0
253.80	-1.456E+1
254.17	-9.709E+0
254.55	-3.398E+1
254.92	8.981E+1
255.29	2.427E+0
255.66	-4.126E+1
256.03	0.000E+0
256.40	-2.670E+1
256.77	1.942E+1
257.14	1.699E+1
257.51	-1.214E+1
257.88	5.340E+1
258.26	4.369E+1
258.63	-6.796E+1
259.00	-9.709E+0
259.37	7.767E+1
259.74	2.184E+1
260.11	6.068E+1
260.48	2.913E+1
260.85	-4.854E+1
261.22	6.311E+1
261.59	-2.427E+0
261.96	-1.456E+1
262.33	2.427E+1
262.70	9.709E+0
263.07	-1.214E+1
263.44	-3.155E+1
263.81	2.670E+1
264.18	-1.699E+1
264.55	4.854E+0
264.92	7.524E+1
265.29	-6.068E+1
265.66	9.709E+0
266.03	3.398E+1
266.40	-2.670E+1
266.77	1.141E+2
267.14	4.369E+1
267.51	-4.369E+1
267.88	-3.641E+1
268.25	-2.184E+1
