Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	1.214E+1
188.27	5.097E+1
188.64	2.427E+1
189.02	-4.369E+1
189.40	-5.340E+1
189.78	-4.854E+0
190.15	-2.670E+1
190.53	7.282E+0
190.91	-2.427E+0
191.29	-7.282E+0
191.66	4.612E+1
192.04	2.427E+0
192.42	-1.214E+1
192.80	2.427E+0
193.17	7.524E+1
193.55	2.184E+1
193.93	4.612E+1
194.30	8.981E+1
194.68	-2.913E+1
195.06	3.155E+1
195.44	-3.398E+1
195.81	3.641E+1
196.19	-5.583E+1
196.57	6.311E+1
196.94	1.699E+1
197.32	4.126E+1
197.70	5.097E+1
198.07	-9.709E+0
198.45	-2.670E+1
198.83	-1.214E+1
199.20	8.495E+1
199.58	-2.913E+1
199.96	0.000E+0
200.33	7.767E+1
200.71	9.709E+1
201.09	-6.311E+1
201.46	-9.709E+0
201.84	1.505E+2
202.22	1.117E+2
202.59	5.825E+1
202.97	3.155E+1
203.34	-9.709E+0
203.72	-7.282E+0
204.10	-2.184E+1
204.47	-2.427E+1
204.85	-5.825E+1
205.23	0.000E+0
205.60	-2.427E+1
205.98	-9.466E+1
206.35	-2.670E+1
206.73	-6.311E+1
207.11	1.068E+2
207.48	5.097E+1
207.86	-6.554E+1
208.23	7.282E+0
208.61	1.189E+2
208.98	5.825E+1
209.36	6.311E+1
209.74	-6.796E+1
210.11	6.311E+1
210.49	-1.942E+1
210.86	5.825E+1
211.24	7.524E+1
211.61	4.854E+0
211.99	6.554E+1
212.36	-8.253E+1
212.74	3.398E+1
213.11	5.097E+1
213.49	1.699E+1
213.87	1.942E+1
214.24	4.126E+1
214.62	5.097E+1
214.99	-8.738E+1
215.37	-5.097E+1
215.74	-2.427E+1
216.12	-7.524E+1
216.49	9.952E+1
216.87	-2.913E+1
217.24	7.282E+0
217.62	-7.282E+0
217.99	1.092E+2
218.37	5.340E+1
218.74	4.854E+0
219.11	7.767E+1
219.49	7.282E+0
219.86	-4.854E+0
220.24	-5.097E+1
220.61	7.039E+1
220.99	-1.165E+2
221.36	-1.942E+1
221.74	2.184E+1
222.11	-8.253E+1
222.49	-2.427E+1
222.86	5.825E+1
223.23	1.942E+1
223.61	7.767E+1
223.98	-1.699E+1
224.36	-7.282E+0
224.73	-4.369E+1
225.11	5.340E+1
225.48	5.340E+1
225.85	1.019E+2
226.23	-7.282E+0
226.60	-2.670E+1
226.98	1.044E+2
227.35	-4.612E+1
227.72	9.952E+1
228.10	-9.709E+0
228.47	-7.039E+1
228.84	-9.709E+0
229.22	-8.253E+1
229.59	-1.699E+1
229.97	-1.942E+1
230.34	4.854E+0
230.71	-5.340E+1
231.09	1.699E+1
231.46	4.369E+1
231.83	1.019E+2
232.21	7.524E+1
232.58	6.068E+1
232.95	-1.311E+2
233.33	4.126E+1
233.70	1.699E+1
234.07	9.709E+0
234.45	4.126E+1
234.82	-2.427E+0
235.19	1.141E+2
235.57	3.884E+1
235.94	5.825E+1
236.31	-4.612E+1
236.69	-1.942E+1
237.06	1.529E+2
237.43	-4.369E+1
237.80	9.709E+0
238.18	1.942E+1
238.55	4.854E+1
238.92	-8.981E+1
239.30	-2.184E+1
239.67	5.825E+1
