Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	2.913E+1
188.27	-3.155E+1
188.64	-6.554E+1
189.02	2.913E+1
189.40	-1.214E+2
189.78	-3.398E+1
190.15	-4.854E+0
190.53	4.369E+1
190.91	-6.796E+1
191.29	-1.044E+2
191.66	-4.126E+1
192.04	4.126E+1
192.42	-5.097E+1
192.80	5.825E+1
193.17	7.282E+0
193.55	-1.068E+2
193.93	-9.709E+0
194.30	-1.699E+1
194.68	-2.427E+1
195.06	1.942E+1
195.44	3.884E+1
195.81	4.854E+0
196.19	1.286E+2
196.57	-3.641E+1
196.94	8.738E+1
197.32	9.709E+1
197.70	8.495E+1
198.07	5.097E+1
198.45	-8.253E+1
198.83	0.000E+0
199.20	2.427E+1
199.58	-1.214E+1
199.96	1.214E+1
200.33	4.612E+1
200.71	3.884E+1
201.09	2.427E+0
201.46	0.000E+0
201.84	6.554E+1
202.22	9.709E+0
202.59	1.456E+1
202.97	6.311E+1
203.34	-1.942E+1
203.72	1.699E+1
204.10	1.942E+1
204.47	-2.427E+0
204.85	1.141E+2
205.23	3.398E+1
205.60	-5.583E+1
205.98	-1.214E+2
206.35	2.670E+1
206.73	-7.282E+1
207.11	4.126E+1
207.48	3.641E+1
207.86	1.141E+2
208.23	4.612E+1
208.61	1.214E+1
208.98	6.068E+1
209.36	-1.456E+1
209.74	-7.282E+0
210.11	8.981E+1
210.49	3.641E+1
210.86	-3.398E+1
211.24	7.524E+1
211.61	-3.884E+1
211.99	-7.282E+0
212.36	-8.253E+1
212.74	-2.670E+1
213.11	-7.282E+1
213.49	-3.398E+1
213.87	1.942E+1
214.24	4.126E+1
214.62	-1.699E+1
214.99	3.155E+1
215.37	5.583E+1
215.74	6.311E+1
216.12	4.612E+1
216.49	4.854E+1
216.87	1.456E+1
217.24	3.398E+1
217.62	3.641E+1
217.99	2.427E+1
218.37	2.427E+1
218.74	1.335E+2
219.11	-9.466E+1
219.49	4.854E+0
219.86	-3.155E+1
220.24	-1.699E+1
220.61	-4.126E+1
220.99	5.097E+1
221.36	-3.641E+1
221.74	1.068E+2
222.11	7.282E+0
222.49	2.184E+1
222.86	6.554E+1
223.23	5.583E+1
223.61	5.340E+1
223.98	-7.282E+0
224.36	-9.709E+0
224.73	4.126E+1
225.11	-5.825E+1
225.48	4.126E+1
225.85	9.952E+1
226.23	-1.942E+1
226.60	5.825E+1
226.98	4.854E+0
227.35	3.155E+1
227.72	7.767E+1
228.10	2.427E+1
228.47	6.796E+1
228.84	2.184E+1
229.22	-3.398E+1
229.59	9.709E+0
229.97	2.427E+0
230.34	0.000E+0
230.71	-6.311E+1
231.09	-3.641E+1
231.46	-4.369E+1
231.83	-3.155E+1
232.21	4.854E+1
232.58	-3.641E+1
232.95	7.524E+1
233.33	-4.126E+1
233.70	-2.427E+0
234.07	3.884E+1
234.45	1.068E+2
234.82	2.670E+1
235.19	-5.583E+1
235.57	-2.184E+1
235.94	1.942E+1
236.31	0.000E+0
236.69	5.097E+1
237.06	1.699E+1
237.43	1.942E+1
237.80	3.884E+1
238.18	-8.253E+1
238.55	4.369E+1
238.92	-8.253E+1
239.30	4.854E+1
239.67	-6.311E+1
240.04	-2.427E+0
240.41	2.670E+1
240.79	2.427E+0
241.16	-9.709E+1
241.53	1.214E+1
241.90	1.456E+1
242.28	-5.097E+1
242.65	2.670E+1
243.02	-2.913E+1
243.39	-1.529E+2
243.77	4.612E+1
244.14	-2.184E+1
244.51	5.097E+1
244.88	-4.854E+1
245.25	-4.126E+1
245.63	9.709E+0
246.00	-1.699E+1
246.37	8.495E+1
246.74	7.282E+1
