Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	-3.641E+1
188.27	6.311E+1
188.64	-7.282E+0
189.02	-1.699E+1
189.40	-4.612E+1
189.78	0.000E+0
190.15	-7.282E+0
190.53	8.495E+1
190.91	-7.282E+0
191.29	-1.456E+1
191.66	3.884E+1
192.04	4.612E+1
192.42	-1.141E+2
192.80	4.369E+1
193.17	2.670E+1
193.55	4.854E+1
193.93	0.000E+0
194.30	2.427E+1
194.68	7.524E+1
195.06	-2.184E+1
195.44	-9.709E+0
195.81	-4.854E+0
196.19	1.141E+2
196.57	6.796E+1
196.94	-5.583E+1
197.32	1.019E+2
197.70	-2.670E+1
198.07	2.670E+1
198.45	0.000E+0
198.83	5.340E+1
199.20	1.699E+1
199.58	9.952E+1
199.96	-2.670E+1
200.33	-6.796E+1
200.71	-2.670E+1
201.09	-1.456E+1
201.46	1.456E+1
201.84	-5.583E+1
202.22	4.369E+1
202.59	2.184E+1
202.97	8.495E+1
203.34	-4.612E+1
203.72	5.340E+1
204.10	7.524E+1
204.47	3.884E+1
204.85	-1.068E+2
205.23	3.155E+1
205.60	-4.126E+1
205.98	1.699E+1
206.35	4.369E+1
206.73	-8.253E+1
207.11	-2.184E+1
207.48	4.369E+1
207.86	-5.583E+1
208.23	-3.155E+1
208.61	-3.641E+1
208.98	9.223E+1
209.36	2.184E+1
209.74	-4.369E+1
210.11	-6.311E+1
210.49	-3.884E+1
210.86	-2.670E+1
211.24	2.913E+1
211.61	1.214E+1
211.99	1.189E+2
212.36	-2.427E+1
212.74	-9.466E+1
213.11	-2.427E+1
213.49	9.709E+0
213.87	6.554E+1
214.24	6.554E+1
214.62	3.641E+1
214.99	-3.155E+1
215.37	8.253E+1
215.74	-1.942E+1
216.12	2.184E+1
216.49	-2.913E+1
216.87	-1.141E+2
217.24	-1.699E+1
217.62	0.000E+0
217.99	5.583E+1
218.37	5.825E+1
218.74	1.092E+2
219.11	-4.126E+1
219.49	1.019E+2
219.86	2.184E+1
220.24	2.913E+1
220.61	1.456E+1
220.99	3.398E+1
221.36	-8.495E+1
221.74	4.854E+0
222.11	1.456E+1
222.49	1.044E+2
222.86	-3.641E+1
223.23	1.456E+1
223.61	-7.039E+1
223.98	9.952E+1
224.36	-9.709E+0
224.73	-4.854E+0
225.11	3.641E+1
225.48	3.884E+1
225.85	0.000E+0
226.23	9.709E+0
226.60	2.184E+1
226.98	2.670E+1
227.35	4.854E+0
227.72	4.854E+0
228.10	2.913E+1
228.47	-2.184E+1
228.84	0.000E+0
229.22	6.068E+1
229.59	-1.699E+1
229.97	1.942E+1
230.34	4.854E+1
230.71	1.942E+1
231.09	2.670E+1
231.46	-3.884E+1
231.83	8.738E+1
232.21	4.854E+1
232.58	-7.282E+1
232.95	1.699E+1
233.33	9.223E+1
233.70	-2.913E+1
234.07	6.311E+1
234.45	6.068E+1
234.82	5.097E+1
235.19	-4.612E+1
235.57	-1.456E+1
235.94	4.612E+1
236.31	7.282E+0
236.69	3.641E+1
237.06	2.427E+1
237.43	2.427E+0
237.80	-2.913E+1
238.18	-2.913E+1
238.55	7.282E+0
238.92	1.699E+1
239.30	-2.427E+0
239.67	-1.165E+2
240.04	4.854E+1
240.41	-9.952E+1
240.79	1.117E+2
241.16	9.466E+1
241.53	-7.282E+1
241.90	1.456E+1
242.28	3.155E+1
242.65	8.495E+1
243.02	4.612E+1
243.39	-9.952E+1
243.77	3.641E+1
244.14	-4.854E+0
244.51	6.796E+1
244.88	-1.238E+2
245.25	2.427E+0
245.63	3.398E+1
246.00	-4.612E+1
246.37	-1.456E+1
246.74	1.942E+1
247.11	-1.699E+1
247.49	1.699E+1
247.86	-3.155E+1
248.23	-1.141E+2
248.60	5.825E+1
248.97	-5.340E+1
249.35	2.184E+1
249.72	-3.641E+1
250.09	0.000E+0
250.46	1.456E+1
250.83	-2.670E+1
251.20	6.554E+1
251.58	4.854E+0
251.95	7.767E+1
252.32	-2.670E+1
252.69	-1.699E+1
253.06	3.884E+1
253.43	-2.427E+0
253.80	4.854E+0
254.17	5.340E+1
254.55	-3.155E+1
254.92	1.019E+2
255.29	-2.427E+1
255.66	8.981E+1
256.03	-5.583E+1
256.40	-4.854E+1
256.77	7.282E+0
257.14	-4.126E+1
257.51	1.456E+1
257.88	4.126E+1
258.26	-1.456E+1
258.63	-1.214E+1
259.00	-3.398E+1
259.37	1.044E+2
259.74	-9.709E+0
260.11	-1.699E+1
260.48	2.913E+1
260.85	-2.427E+0
261.22	6.796E+1
261.59	1.942E+1
261.96	-7.282E+0
262.33	3.398E+1
262.70	1.942E+1
263.07	5.825E+1
263.44	5.825E+1
263.81	-4.854E+1
264.18	-6.554E+1
264.55	1.019E+2
264.92	1.456E+1
265.29	-3.398E+1
265.66	-2.427E+1
266.03	8.253E+1
266.40	7.282E+0
266.77	-1.214E+1
267.14	-7.282E+0
267.51	8.495E+1
267.88	-5.097E+1
268.25	-1.699E+1
268.62	-4.612E+1
268.99	6.554E+1
269.36	1.699E+1
269.73	-7.767E+1
270.10	1.942E+1
270.47	-5.340E+1
270.84	-2.913E+1
271.21	5.097E+1
271.58	-1.456E+1
271.95	-5.825E+1
272.32	3.155E+1
272.69	6.311E+1
273.06	-1.456E+1
273.43	2.670E+1
273.80	3.884E+1
274.17	1.942E+1
274.53	2.427E+0
274.90	1.699E+1
275.27	-4.126E+1
275.64	4.854E+1
276.01	3.398E+1
276.38	-7.282E+1
276.75	-3.398E+1
277.12	4.854E+1
277.49	6.311E+1
277.86	1.384E+2
278.22	-1.699E+1
278.59	3.641E+1
278.96	-5.825E+1
279.33	-3.155E+1
279.70	3.884E+1
280.07	-4.854E+1
280.44	1.165E+2
280.80	1.942E+1
281.17	5.340E+1
281.54	1.456E+1
281.91	2.427E+1
282.28	2.427E+1
282.65	7.282E+1
283.02	4.612E+1
283.38	4.612E+1
283.75	3.155E+1
284.12	7.524E+1
284.49	-4.126E+1
284.86	3.398E+1
285.22	3.398E+1
285.59	-1.942E+1
285.96	-2.184E+1
286.33	2.427E+0
286.70	-7.282E+0
287.06	-1.214E+1
287.43	7.767E+1
287.80	2.184E+1
288.17	9.709E+0
288.53	-3.155E+1
288.90	1.942E+1
289.27	1.117E+2
289.64	5.340E+1
290.01	-2.427E+1
290.37	3.884E+1
290.74	-2.913E+1
291.11	2.670E+1
291.48	-2.427E+0
291.84	1.699E+1
292.21	-4.854E+0
292.58	6.311E+1
292.94	-2.427E+0
293.31	1.699E+1
293.68	-3.641E+1
294.05	6.068E+1
294.41	1.189E+2
294.78	-7.039E+1
295.15	3.398E+1
295.51	-6.068E+1
295.88	-4.854E+0
296.25	3.155E+1
296.61	-4.612E+1
296.98	4.126E+1
297.35	2.427E+1
297.72	2.184E+1
298.08	4.854E+0
298.45	-5.340E+1
298.82	-7.282E+1
299.18	-7.282E+0
299.55	6.068E+1
299.91	3.641E+1
300.28	7.282E+0
300.65	-7.039E+1
301.01	3.884E+1
301.38	4.612E+1
301.75	4.126E+1
302.11	-1.456E+1
302.48	3.398E+1
302.85	0.000E+0
303.21	-3.641E+1
303.58	1.505E+2
303.94	1.699E+1
304.31	3.155E+1
304.68	1.942E+1
305.04	5.097E+1
305.41	1.189E+2
305.77	-8.253E+1
306.14	4.612E+1
306.51	0.000E+0
306.87	7.282E+0
307.24	-8.010E+1
307.60	-2.670E+1
307.97	-7.524E+1
308.33	-1.068E+2
308.70	-1.456E+1
309.07	3.641E+1
309.43	-4.369E+1
309.80	9.709E+0
310.16	3.398E+1
310.53	8.010E+1
310.89	-2.184E+1
311.26	-1.092E+2
311.62	-9.709E+0
311.99	2.184E+1
312.35	-9.709E+0
312.72	1.456E+1
313.08	3.398E+1
313.45	0.000E+0
313.81	5.340E+1
314.18	-2.913E+1
314.54	1.214E+1
314.91	-1.214E+1
315.27	7.767E+1
315.64	6.068E+1
316.00	9.709E+0
316.37	2.184E+1
316.73	6.554E+1
317.10	-5.340E+1
317.46	4.369E+1
317.83	1.408E+2
318.19	2.184E+1
318.56	2.184E+1
318.92	9.952E+1
319.28	2.427E+0
319.65	-3.641E+1
320.01	9.709E+0
320.38	1.044E+2
320.74	2.427E+1
321.11	1.699E+1
321.47	0.000E+0
321.83	5.825E+1
322.20	-1.019E+2
322.56	-2.670E+1
322.93	-7.282E+0
323.29	-9.709E+0
323.66	4.854E+0
324.02	9.952E+1
324.38	3.155E+1
324.75	1.456E+1
325.11	2.427E+1
325.47	-5.097E+1
325.84	-3.155E+1
326.20	7.524E+1
326.57	4.612E+1
326.93	-7.524E+1
327.29	3.398E+1
327.66	-4.369E+1
328.02	-9.952E+1
328.38	1.456E+1
328.75	6.068E+1
329.11	1.214E+1
329.47	3.641E+1
329.84	-5.340E+1
330.20	7.282E+0
330.56	4.126E+1
330.93	4.612E+1
331.29	1.311E+2
331.65	2.427E+0
332.02	2.427E+1
332.38	5.583E+1
332.74	7.767E+1
333.10	1.189E+2
333.47	-2.427E+1
333.83	5.097E+1
334.19	4.612E+1
334.56	-9.709E+0
334.92	4.369E+1
335.28	6.554E+1
335.64	-6.068E+1
336.01	-1.456E+1
336.37	8.738E+1
336.73	4.126E+1
337.09	1.456E+1
337.46	5.097E+1
337.82	1.141E+2
338.18	3.398E+1
338.54	8.253E+1
338.91	3.155E+1
339.27	-2.670E+1
339.63	1.796E+2
339.99	1.044E+2
340.36	-1.238E+2
340.72	3.641E+1
341.08	1.092E+2
341.44	3.155E+1
341.80	1.699E+1
342.17	-9.709E+0
342.53	2.427E+1
342.89	-3.155E+1
343.25	3.884E+1
343.61	-2.184E+1
343.98	9.709E+0
344.34	2.184E+1
344.70	1.456E+1
345.06	0.000E+0
345.42	1.699E+1
345.78	2.913E+1
346.14	7.767E+1
346.51	-2.427E+0
346.87	2.427E+1
347.23	-6.068E+1
347.59	1.359E+2
347.95	-9.709E+0
348.31	-2.427E+1
348.67	-1.214E+1
349.04	3.884E+1
349.40	-3.884E+1
349.76	-3.398E+1
350.12	7.524E+1
350.48	5.583E+1
350.84	4.854E+0
351.20	-1.942E+1
351.56	5.097E+1
351.92	-4.126E+1
352.28	4.126E+1
352.65	-2.670E+1
353.01	5.825E+1
353.37	1.019E+2
353.73	3.398E+1
354.09	6.796E+1
354.45	1.456E+1
354.81	4.369E+1
355.17	4.612E+1
355.53	3.155E+1
