Wavelength	Intensity	Ocean Optics Flame
nm	counts
187.89	1.942E+1
188.27	1.214E+1
188.64	9.709E+1
189.02	-8.738E+1
189.40	2.913E+1
189.78	-1.262E+2
190.15	-5.340E+1
190.53	-4.369E+1
190.91	6.796E+1
191.29	-4.854E+1
191.66	8.253E+1
192.04	1.699E+1
192.42	-3.641E+1
192.80	0.000E+0
193.17	4.854E+1
193.55	5.097E+1
193.93	1.456E+1
194.30	9.709E+0
194.68	9.709E+0
195.06	-1.456E+1
195.44	3.641E+1
195.81	1.141E+2
196.19	-2.913E+1
196.57	0.000E+0
196.94	-2.184E+1
197.32	1.262E+2
197.70	-5.583E+1
198.07	8.738E+1
198.45	-2.427E+1
198.83	-7.282E+1
199.20	6.796E+1
199.58	4.854E+0
199.96	5.825E+1
200.33	-3.155E+1
200.71	-7.282E+0
201.09	4.369E+1
201.46	-6.068E+1
201.84	-6.311E+1
202.22	3.398E+1
202.59	1.165E+2
202.97	5.097E+1
203.34	-9.709E+0
203.72	-6.554E+1
204.10	7.282E+0
204.47	4.369E+1
204.85	-7.282E+0
205.23	-4.854E+0
205.60	-9.709E+0
205.98	4.612E+1
206.35	-2.184E+1
206.73	-2.427E+1
207.11	3.641E+1
207.48	4.854E+1
207.86	2.913E+1
208.23	1.117E+2
208.61	-3.641E+1
208.98	-1.384E+2
209.36	-4.854E+0
209.74	9.709E+0
210.11	2.184E+1
210.49	-4.854E+1
210.86	5.097E+1
211.24	1.214E+1
211.61	3.398E+1
211.99	-2.184E+1
212.36	8.738E+1
212.74	-1.456E+1
213.11	1.942E+1
213.49	4.612E+1
213.87	-1.456E+1
214.24	-2.913E+1
214.62	-6.068E+1
214.99	4.369E+1
215.37	-4.369E+1
215.74	-2.670E+1
216.12	3.398E+1
216.49	4.126E+1
216.87	2.670E+1
217.24	7.524E+1
217.62	3.884E+1
217.99	-7.282E+0
218.37	0.000E+0
218.74	1.117E+2
219.11	2.184E+1
219.49	7.282E+1
219.86	1.456E+1
220.24	5.825E+1
220.61	-2.427E+0
220.99	4.854E+1
221.36	4.612E+1
221.74	2.184E+1
222.11	8.738E+1
222.49	2.913E+1
222.86	9.223E+1
223.23	1.942E+1
223.61	-7.282E+1
