/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 8.000000E-1 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+1     5.311042E+1     5.191512E+1
-9.970335E+0     5.311125E+1     5.191370E+1
-9.941597E+0     5.311054E+1     5.191207E+1
-9.914890E+0     5.311058E+1     5.191207E+1
-9.883478E+0     5.311052E+1     5.191498E+1
-9.851083E+0     5.311052E+1     5.191134E+1
-9.823228E+0     5.310904E+1     5.191293E+1
-9.793045E+0     5.310890E+1     5.191433E+1
-9.770312E+0     5.311086E+1     5.191433E+1
-9.746333E+0     5.311056E+1     5.191151E+1
-9.715143E+0     5.311505E+1     5.191383E+1
-9.688153E+0     5.311054E+1     5.191420E+1
-9.660923E+0     5.311099E+1     5.191431E+1
-9.630442E+0     5.311099E+1     5.191401E+1
-9.603628E+0     5.311137E+1     5.191401E+1
-9.574872E+0     5.310945E+1     5.191516E+1
-9.550713E+0     5.310738E+1     5.191358E+1
-9.525076E+0     5.311338E+1     5.191505E+1
-9.493849E+0     5.311135E+1     5.191263E+1
-9.459666E+0     5.311116E+1     5.191263E+1
-9.434871E+0     5.311140E+1     5.191263E+1
-9.404433E+0     5.311140E+1     5.191441E+1
-9.380330E+0     5.311054E+1     5.191401E+1
-9.356080E+0     5.311062E+1     5.191300E+1
-9.332693E+0     5.310948E+1     5.191614E+1
-9.310433E+0     5.311330E+1     5.191401E+1
-9.285087E+0     5.311033E+1     5.191401E+1
-9.261236E+0     5.311083E+1     5.191447E+1
-9.229981E+0     5.311425E+1     5.191387E+1
-9.206286E+0     5.310899E+1     5.191434E+1
-9.183549E+0     5.310899E+1     5.191366E+1
-9.155432E+0     5.311269E+1     5.191366E+1
-9.125055E+0     5.311079E+1     5.191285E+1
-9.097174E+0     5.311196E+1     5.191365E+1
-9.063364E+0     5.310983E+1     5.191300E+1
-9.035789E+0     5.311040E+1     5.191551E+1
-9.010404E+0     5.311450E+1     5.191551E+1
-8.979356E+0     5.311250E+1     5.191474E+1
-8.952466E+0     5.311250E+1     5.191258E+1
-8.920973E+0     5.310778E+1     5.191258E+1
-8.889429E+0     5.311120E+1     5.191124E+1
-8.864888E+0     5.311217E+1     5.191312E+1
-8.841753E+0     5.311084E+1     5.191407E+1
-8.818460E+0     5.311282E+1     5.191452E+1
-8.789409E+0     5.311366E+1     5.191608E+1
