/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 8.000000E-1 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+1     5.310792E+1     5.191195E+1
-9.967193E+0     5.311004E+1     5.191132E+1
-9.941560E+0     5.310871E+1     5.191283E+1
-9.918631E+0     5.310871E+1     5.191419E+1
-9.890566E+0     5.311167E+1     5.191419E+1
-9.865121E+0     5.311043E+1     5.191188E+1
-9.840243E+0     5.311027E+1     5.191117E+1
-9.809224E+0     5.310727E+1     5.191307E+1
-9.781096E+0     5.311161E+1     5.191431E+1
-9.754768E+0     5.311005E+1     5.191511E+1
-9.727012E+0     5.311230E+1     5.191511E+1
-9.697971E+0     5.311005E+1     5.191371E+1
-9.672894E+0     5.310935E+1     5.191341E+1
-9.635178E+0     5.310885E+1     5.191199E+1
-9.609562E+0     5.310867E+1     5.191199E+1
-9.582565E+0     5.311041E+1     5.191231E+1
-9.553664E+0     5.311500E+1     5.191231E+1
-9.523235E+0     5.311216E+1     5.191603E+1
-9.491349E+0     5.311356E+1     5.191569E+1
-9.468019E+0     5.311356E+1     5.191473E+1
-9.442566E+0     5.311235E+1     5.191538E+1
-9.409136E+0     5.311398E+1     5.191538E+1
-9.378230E+0     5.311520E+1     5.191035E+1
-9.345274E+0     5.310931E+1     5.191035E+1
-9.323360E+0     5.310802E+1     5.190953E+1
-9.296474E+0     5.310543E+1     5.191626E+1
-9.266207E+0     5.311302E+1     5.191344E+1
-9.233934E+0     5.311264E+1     5.191344E+1
-9.195998E+0     5.311087E+1     5.191348E+1
-9.163004E+0     5.310768E+1     5.191386E+1
-9.131993E+0     5.311089E+1     5.191314E+1
-9.104857E+0     5.310773E+1     5.191046E+1
-9.074618E+0     5.310805E+1     5.191046E+1
-9.051596E+0     5.311041E+1     5.191046E+1
-9.028077E+0     5.311041E+1     5.191279E+1
-9.003076E+0     5.311047E+1     5.191206E+1
-8.970309E+0     5.311019E+1     5.191163E+1
-8.932695E+0     5.311137E+1     5.191163E+1
-8.908485E+0     5.311063E+1     5.191376E+1
-8.883446E+0     5.311087E+1     5.191376E+1
-8.861100E+0     5.310975E+1     5.191392E+1
-8.838288E+0     5.311032E+1     5.191258E+1
-8.815992E+0     5.311032E+1     5.191288E+1
-8.793978E+0     5.310993E+1     5.191343E+1
-8.764341E+0     5.310925E+1     5.191204E+1
-8.742348E+0     5.311025E+1     5.191204E+1
-8.715070E+0     5.310992E+1     5.191157E+1
-8.689201E+0     5.310925E+1     5.191134E+1
-8.667278E+0     5.310832E+1     5.191383E+1
-8.640130E+0     5.310968E+1     5.191271E+1
-8.615689E+0     5.311287E+1     5.191621E+1
-8.594158E+0     5.311287E+1     5.191621E+1
-8.567119E+0     5.311394E+1     5.191369E+1
-8.543852E+0     5.311044E+1     5.191154E+1
-8.510836E+0     5.311427E+1     5.191169E+1
-8.472722E+0     5.311035E+1     5.191505E+1
-8.441389E+0     5.311029E+1     5.191505E+1
-8.418269E+0     5.311155E+1     5.191403E+1
-8.394545E+0     5.311059E+1     5.191209E+1
-8.372540E+0     5.311059E+1     5.191395E+1
-8.348580E+0     5.310995E+1     5.191425E+1
-8.322652E+0     5.311023E+1     5.191215E+1
-8.293868E+0     5.310889E+1     5.191215E+1
-8.271068E+0     5.311243E+1     5.191153E+1
-8.236381E+0     5.311390E+1     5.191672E+1
-8.208100E+0     5.311144E+1     5.191199E+1
-8.177210E+0     5.311064E+1     5.191343E+1
-8.152045E+0     5.311064E+1     5.191334E+1
-8.128565E+0     5.311028E+1     5.191334E+1
-8.105220E+0     5.311011E+1     5.191411E+1
-8.081538E+0     5.311133E+1     5.191286E+1
-8.050541E+0     5.311096E+1     5.191539E+1
-8.027271E+0     5.311283E+1     5.191505E+1
-8.004342E+0     5.311302E+1     5.191277E+1
-7.977544E+0     5.311049E+1     5.191277E+1
-7.953794E+0     5.310898E+1     5.191277E+1
-7.928268E+0     5.310898E+1     5.191170E+1
