/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 1.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+0     1.881920E+2     1.603955E+2
-9.718599E-1     1.882195E+2     1.604177E+2
-9.334764E-1     1.882146E+2     1.604099E+2
-9.021130E-1     1.882146E+2     1.604141E+2
-8.720636E-1     1.882045E+2     1.603900E+2
-8.458600E-1     1.881835E+2     1.603736E+2
-8.164978E-1     1.881645E+2     1.603897E+2
-7.752585E-1     1.881796E+2     1.603923E+2
-7.435989E-1     1.881922E+2     1.603888E+2
-7.208619E-1     1.881737E+2     1.603784E+2
-6.975365E-1     1.881640E+2     1.603770E+2
-6.678195E-1     1.881640E+2     1.603770E+2
-6.372428E-1     1.881725E+2     1.604014E+2
-6.064944E-1     1.881971E+2     1.603940E+2
-5.765486E-1     1.881971E+2     1.603975E+2
-5.474372E-1     1.881797E+2     1.603913E+2
-5.175905E-1     1.881945E+2     1.603913E+2
-4.889932E-1     1.881763E+2     1.603890E+2
-4.641085E-1     1.881862E+2     1.603754E+2
-4.357800E-1     1.881862E+2     1.603789E+2
-4.052334E-1     1.881648E+2     1.603952E+2
-3.788676E-1     1.881931E+2     1.604011E+2
-3.476591E-1     1.881984E+2     1.603896E+2
-3.062534E-1     1.881659E+2     1.603808E+2
-2.826366E-1     1.881739E+2     1.604070E+2
-2.608371E-1     1.882022E+2     1.603845E+2
-2.331200E-1     1.881786E+2     1.604022E+2
-2.028790E-1     1.881786E+2     1.604022E+2
-1.662192E-1     1.881801E+2     1.603878E+2
-1.433072E-1     1.881792E+2     1.603833E+2
-1.185079E-1     1.881891E+2     1.604011E+2
-8.350563E-2     1.882042E+2     1.604182E+2
-5.032730E-2     1.882164E+2     1.604182E+2
-2.332830E-2     1.881914E+2     1.603947E+2
7.705212E-3     1.881884E+2     1.604221E+2
0.000000E+0     1.882223E+2     1.603900E+2
3.245068E-2     1.879793E+2     1.600789E+2
5.499315E-2     1.877377E+2     1.599585E+2
7.895756E-2     1.876442E+2     1.599585E+2
1.024570E-1     1.876684E+2     1.599431E+2
1.353655E-1     1.876854E+2     1.599922E+2
1.589079E-1     1.877143E+2     1.600357E+2
1.888905E-1     1.877575E+2     1.600779E+2
2.217078E-1     1.878069E+2     1.600848E+2
2.557230E-1     1.878575E+2     1.601177E+2
2.857080E-1     1.878863E+2     1.601675E+2
3.090944E-1     1.879108E+2     1.601882E+2
3.347235E-1     1.879316E+2     1.602012E+2
3.606739E-1     1.879520E+2     1.602162E+2
3.838062E-1     1.879773E+2     1.602162E+2
4.090667E-1     1.879858E+2     1.602460E+2
4.337535E-1     1.879858E+2     1.602481E+2
4.577489E-1     1.879867E+2     1.602613E+2
4.817595E-1     1.880214E+2     1.602907E+2
5.057402E-1     1.880603E+2     1.603340E+2
5.287848E-1     1.881025E+2     1.603340E+2
5.530367E-1     1.880821E+2     1.603320E+2
5.797687E-1     1.880879E+2     1.603259E+2
6.081691E-1     1.880779E+2     1.603194E+2
6.380806E-1     1.880763E+2     1.603266E+2
6.679759E-1     1.880974E+2     1.603387E+2
7.014513E-1     1.881204E+2     1.603521E+2
7.322068E-1     1.881163E+2     1.603481E+2
7.558317E-1     1.881136E+2     1.603607E+2
7.783861E-1     1.881310E+2     1.603714E+2
8.057342E-1     1.881456E+2     1.603831E+2
8.374009E-1     1.881518E+2     1.603831E+2
8.646822E-1     1.881341E+2     1.603604E+2
8.905320E-1     1.881295E+2     1.603577E+2
9.221931E-1     1.881518E+2     1.603840E+2
9.456668E-1     1.881406E+2     1.603737E+2
9.699726E-1     1.881499E+2     1.603765E+2
9.930596E-1     1.881521E+2     1.603765E+2
1.016750E+0     1.881382E+2     1.603793E+2
1.041791E+0     1.881442E+2     1.603785E+2
1.072261E+0     1.881531E+2     1.603887E+2
1.096747E+0     1.881531E+2     1.603777E+2
1.119958E+0     1.881667E+2     1.603763E+2
1.145835E+0     1.881604E+2     1.603763E+2
1.183391E+0     1.881592E+2     1.604040E+2
1.217380E+0     1.881672E+2     1.603829E+2
1.243388E+0     1.881822E+2     1.603969E+2
1.270734E+0     1.881632E+2     1.603859E+2
1.302639E+0     1.881856E+2     1.604048E+2
1.327981E+0     1.881856E+2     1.604048E+2
1.360460E+0     1.881894E+2     1.604046E+2
1.390812E+0     1.881995E+2     1.604046E+2
1.417420E+0     1.881963E+2     1.603842E+2
1.447762E+0     1.881734E+2     1.603637E+2
1.477757E+0     1.881397E+2     1.603637E+2
1.505725E+0     1.881748E+2     1.603968E+2
1.542850E+0     1.881787E+2     1.603883E+2
1.565857E+0     1.881699E+2     1.603890E+2
1.595299E+0     1.881847E+2     1.604088E+2
1.618757E+0     1.881867E+2     1.603939E+2
1.642769E+0     1.881934E+2     1.603939E+2
1.666413E+0     1.881625E+2     1.603965E+2
1.691313E+0     1.881647E+2     1.603849E+2
1.721162E+0     1.881638E+2     1.603772E+2
1.750443E+0     1.881534E+2     1.603735E+2
1.775121E+0     1.881512E+2     1.603865E+2
1.810670E+0     1.881639E+2     1.603865E+2
1.835735E+0     1.881738E+2     1.603830E+2
1.860061E+0     1.881539E+2     1.603691E+2
1.888562E+0     1.881579E+2     1.603783E+2
1.922643E+0     1.881618E+2     1.603544E+2
1.951500E+0     1.881494E+2     1.603544E+2
1.980104E+0     1.881494E+2     1.603544E+2
2.006756E+0     1.881547E+2     1.603754E+2
