/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 1.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.000000E+0     1.881855E+2     1.604015E+2
-9.774585E-1     1.881870E+2     1.603972E+2
-9.454570E-1     1.881865E+2     1.604041E+2
-9.137421E-1     1.881790E+2     1.604041E+2
-8.860388E-1     1.881977E+2     1.604033E+2
-8.527288E-1     1.881990E+2     1.604033E+2
-8.266716E-1     1.881662E+2     1.604037E+2
-8.040848E-1     1.881555E+2     1.603668E+2
-7.784371E-1     1.881613E+2     1.603783E+2
-7.561336E-1     1.881705E+2     1.603815E+2
-7.312260E-1     1.881809E+2     1.603957E+2
-7.026386E-1     1.882011E+2     1.603957E+2
-6.793542E-1     1.882011E+2     1.604093E+2
-6.561470E-1     1.882004E+2     1.604147E+2
-6.330681E-1     1.882061E+2     1.604029E+2
-6.086912E-1     1.881702E+2     1.603690E+2
-5.837812E-1     1.881668E+2     1.603687E+2
-5.540285E-1     1.881584E+2     1.603687E+2
-5.273600E-1     1.881644E+2     1.603750E+2
-4.973965E-1     1.881843E+2     1.604049E+2
-4.664927E-1     1.882066E+2     1.603998E+2
-4.391103E-1     1.882002E+2     1.604009E+2
-4.091129E-1     1.881947E+2     1.604009E+2
-3.873610E-1     1.882148E+2     1.604126E+2
-3.564520E-1     1.881809E+2     1.603815E+2
-3.260751E-1     1.881679E+2     1.603821E+2
-2.990098E-1     1.881686E+2     1.603829E+2
-2.718592E-1     1.881724E+2     1.603838E+2
-2.420273E-1     1.881837E+2     1.603838E+2
-2.050500E-1     1.881980E+2     1.603571E+2
-1.727881E-1     1.881512E+2     1.603724E+2
-1.482816E-1     1.881704E+2     1.603933E+2
-1.208744E-1     1.881947E+2     1.603933E+2
-8.942890E-2     1.881778E+2     1.603832E+2
-5.302525E-2     1.881889E+2     1.603713E+2
-2.541256E-2     1.881884E+2     1.603938E+2
4.618168E-3     1.881884E+2     1.603923E+2
0.000000E+0     1.881888E+2     1.603892E+2
3.018427E-2     1.880980E+2     1.602415E+2
6.129646E-2     1.878017E+2     1.599733E+2
9.328079E-2     1.876495E+2     1.599459E+2
1.209292E-1     1.876467E+2     1.599579E+2
1.486640E-1     1.876615E+2     1.599915E+2
1.804037E-1     1.876893E+2     1.600417E+2
2.142825E-1     1.877583E+2     1.600417E+2
2.453265E-1     1.877907E+2     1.600664E+2
2.691174E-1     1.878641E+2     1.601474E+2
2.947302E-1     1.879043E+2     1.601652E+2
3.178658E-1     1.879045E+2     1.601745E+2
3.421664E-1     1.879269E+2     1.602033E+2
3.676977E-1     1.879563E+2     1.602033E+2
3.922710E-1     1.879909E+2     1.602373E+2
4.169040E-1     1.879894E+2     1.602574E+2
4.420285E-1     1.879894E+2     1.602530E+2
