/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 2.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.500000E+0     1.572463E+2     1.371660E+2
-1.461631E+0     1.572568E+2     1.371660E+2
-1.427561E+0     1.572677E+2     1.371689E+2
-1.405669E+0     1.572512E+2     1.371606E+2
-1.378930E+0     1.572512E+2     1.371619E+2
-1.353300E+0     1.572413E+2     1.371595E+2
-1.329167E+0     1.572682E+2     1.371838E+2
-1.301390E+0     1.572672E+2     1.371838E+2
-1.275537E+0     1.572651E+2     1.371788E+2
-1.242229E+0     1.572495E+2     1.371723E+2
-1.210496E+0     1.572564E+2     1.371606E+2
-1.184643E+0     1.572467E+2     1.371606E+2
-1.154259E+0     1.572467E+2     1.371720E+2
-1.129088E+0     1.572575E+2     1.371517E+2
-1.093499E+0     1.572454E+2     1.371789E+2
-1.062014E+0     1.572677E+2     1.371692E+2
-1.036024E+0     1.572523E+2     1.371692E+2
-1.008938E+0     1.572537E+2     1.371697E+2
-9.767075E-1     1.572534E+2     1.371701E+2
-9.495616E-1     1.572460E+2     1.371701E+2
-9.179292E-1     1.572438E+2     1.371607E+2
-8.861656E-1     1.572390E+2     1.371599E+2
-8.601651E-1     1.572412E+2     1.371631E+2
-8.314266E-1     1.572522E+2     1.371586E+2
-8.001585E-1     1.572436E+2     1.371586E+2
-7.711887E-1     1.572383E+2     1.371656E+2
-7.329788E-1     1.572431E+2     1.371659E+2
-7.104821E-1     1.572431E+2     1.371725E+2
-6.853509E-1     1.572602E+2     1.371743E+2
-6.524773E-1     1.572662E+2     1.371806E+2
-6.301517E-1     1.572692E+2     1.371806E+2
-6.069527E-1     1.572457E+2     1.371592E+2
-5.838079E-1     1.572525E+2     1.371579E+2
-5.589633E-1     1.572380E+2     1.371579E+2
-5.329690E-1     1.572480E+2     1.371736E+2
-4.990625E-1     1.572563E+2     1.371633E+2
-4.738293E-1     1.572563E+2     1.371633E+2
-4.440055E-1     1.572427E+2     1.371765E+2
-4.161501E-1     1.572620E+2     1.371618E+2
-3.859992E-1     1.572401E+2     1.371599E+2
-3.521028E-1     1.572550E+2     1.371689E+2
-3.268676E-1     1.572772E+2     1.371918E+2
-3.024735E-1     1.572509E+2     1.371918E+2
-2.787738E-1     1.572590E+2     1.371656E+2
-2.554631E-1     1.572590E+2     1.371650E+2
-2.235098E-1     1.572533E+2     1.371437E+2
-1.901326E-1     1.572293E+2     1.371466E+2
-1.579175E-1     1.572346E+2     1.371466E+2
-1.311207E-1     1.572376E+2     1.371566E+2
-9.912300E-2     1.572577E+2     1.371617E+2
-6.918001E-2     1.572445E+2     1.371677E+2
-4.175758E-2     1.572482E+2     1.371701E+2
-1.346731E-2     1.572526E+2     1.371519E+2
2.110910E-2     1.572428E+2     1.371519E+2
0.000000E+0     1.572360E+2     1.371588E+2
2.505302E-2     1.572271E+2     1.370990E+2
5.047941E-2     1.571077E+2     1.370138E+2
7.407618E-2     1.570405E+2     1.369577E+2
9.828043E-2     1.569656E+2     1.369376E+2
1.247683E-1     1.569838E+2     1.369376E+2
1.487622E-1     1.569838E+2     1.369438E+2
1.718545E-1     1.569810E+2     1.369360E+2
2.013574E-1     1.569900E+2     1.369674E+2
2.238150E-1     1.570096E+2     1.369658E+2
2.479572E-1     1.570069E+2     1.369801E+2
2.740378E-1     1.570125E+2     1.369801E+2
2.975669E-1     1.570202E+2     1.369708E+2
3.218360E-1     1.570275E+2     1.369900E+2
3.514814E-1     1.570284E+2     1.369930E+2
3.740120E-1     1.570284E+2     1.370082E+2
3.987889E-1     1.570469E+2     1.370078E+2
4.260273E-1     1.570522E+2     1.370078E+2
4.507446E-1     1.570696E+2     1.370194E+2
4.819193E-1     1.570793E+2     1.370266E+2
5.180154E-1     1.570849E+2     1.370376E+2
5.428386E-1     1.570869E+2     1.370355E+2
5.711899E-1     1.570909E+2     1.370356E+2
5.974522E-1     1.570909E+2     1.370356E+2
6.226897E-1     1.570991E+2     1.370452E+2
6.456785E-1     1.570847E+2     1.370362E+2
6.801062E-1     1.570899E+2     1.370444E+2
7.090917E-1     1.571265E+2     1.370557E+2
7.380762E-1     1.571109E+2     1.370557E+2
7.670603E-1     1.571081E+2     1.370557E+2
7.940464E-1     1.571447E+2     1.370573E+2
8.200326E-1     1.571447E+2     1.370731E+2
8.470182E-1     1.571347E+2     1.370766E+2
8.720055E-1     1.571302E+2     1.370868E+2
9.069877E-1     1.571514E+2     1.370868E+2
9.399700E-1     1.571481E+2     1.370806E+2
9.679551E-1     1.571503E+2     1.370924E+2
9.909430E-1     1.571580E+2     1.370914E+2
1.013932E+0     1.571392E+2     1.370873E+2
1.042921E+0     1.571392E+2     1.371174E+2
1.065904E+0     1.571639E+2     1.371174E+2
1.091890E+0     1.571719E+2     1.371174E+2
1.121874E+0     1.571753E+2     1.370979E+2
1.144863E+0     1.571643E+2     1.371007E+2
1.167850E+0     1.571658E+2     1.371016E+2
1.196455E+0     1.571726E+2     1.371239E+2
1.224440E+0     1.571955E+2     1.371239E+2
1.251425E+0     1.571956E+2     1.371255E+2
1.276428E+0     1.571956E+2     1.371322E+2
1.309395E+0     1.572035E+2     1.371350E+2
1.339379E+0     1.571997E+2     1.371285E+2
1.366375E+0     1.571844E+2     1.371132E+2
1.391353E+0     1.571891E+2     1.371132E+2
1.414340E+0     1.571869E+2     1.371163E+2
1.438342E+0     1.571910E+2     1.371307E+2
1.469158E+0     1.572150E+2     1.371470E+2
1.494159E+0     1.572150E+2     1.371282E+2
1.527143E+0     1.572106E+2     1.371281E+2
1.554114E+0     1.572167E+2     1.371347E+2
1.593107E+0     1.572062E+2     1.371347E+2
1.618094E+0     1.572189E+2     1.371349E+2
1.651063E+0     1.572130E+2     1.371269E+2
1.679048E+0     1.572037E+2     1.371362E+2
1.707034E+0     1.572036E+2     1.371362E+2
1.731021E+0     1.572063E+2     1.371335E+2
1.764413E+0     1.572164E+2     1.371534E+2
1.790408E+0     1.572255E+2     1.371383E+2
1.815386E+0     1.572144E+2     1.371406E+2
1.849369E+0     1.572163E+2     1.371444E+2
1.876355E+0     1.572186E+2     1.371444E+2
1.909338E+0     1.572101E+2     1.371324E+2
1.938322E+0     1.572101E+2     1.371358E+2
1.964309E+0     1.572105E+2     1.371486E+2
1.996293E+0     1.572255E+2     1.371522E+2
2.025277E+0     1.572301E+2     1.371522E+2
2.053262E+0     1.572198E+2     1.371522E+2
2.080247E+0     1.572220E+2     1.371453E+2
2.111231E+0     1.572312E+2     1.371540E+2
2.144214E+0     1.572373E+2     1.371617E+2
2.170200E+0     1.572373E+2     1.371617E+2
2.195187E+0     1.572252E+2     1.371433E+2
2.220173E+0     1.572179E+2     1.371433E+2
2.243162E+0     1.572218E+2     1.371503E+2
2.267150E+0     1.572394E+2     1.371533E+2
2.298133E+0     1.572420E+2     1.371677E+2
2.329117E+0     1.572296E+2     1.371548E+2
2.359101E+0     1.572276E+2     1.371447E+2
2.387087E+0     1.572263E+2     1.371555E+2
2.424067E+0     1.572298E+2     1.371555E+2
2.452052E+0     1.572310E+2     1.371523E+2
2.484035E+0     1.572374E+2     1.371412E+2
2.511021E+0     1.572248E+2     1.371251E+2
2.539007E+0     1.571990E+2     1.371251E+2
2.565993E+0     1.572184E+2     1.371448E+2
2.593977E+0     1.572190E+2     1.371442E+2
2.620964E+0     1.572106E+2     1.371476E+2
2.646950E+0     1.572106E+2     1.371463E+2
2.674935E+0     1.572300E+2     1.371474E+2
2.702920E+0     1.572260E+2     1.371474E+2
2.730906E+0     1.572288E+2     1.371494E+2
2.761889E+0     1.572278E+2     1.371354E+2
