/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 2.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.500000E+0     1.572460E+2     1.371589E+2
-1.472723E+0     1.572459E+2     1.371576E+2
-1.445751E+0     1.572310E+2     1.371518E+2
-1.420327E+0     1.572362E+2     1.371518E+2
-1.390371E+0     1.572362E+2     1.371610E+2
-1.360293E+0     1.572456E+2     1.371739E+2
-1.329437E+0     1.572617E+2     1.371781E+2
-1.296751E+0     1.572513E+2     1.371686E+2
-1.267332E+0     1.572548E+2     1.371732E+2
-1.241695E+0     1.572542E+2     1.371718E+2
-1.210454E+0     1.572554E+2     1.371718E+2
-1.182854E+0     1.572299E+2     1.371484E+2
-1.153440E+0     1.572286E+2     1.371648E+2
-1.115900E+0     1.572458E+2     1.371486E+2
-1.090378E+0     1.572279E+2     1.371613E+2
-1.059500E+0     1.572439E+2     1.371613E+2
-1.031740E+0     1.572410E+2     1.371453E+2
-9.958410E-1     1.572551E+2     1.371666E+2
-9.703770E-1     1.572480E+2     1.371654E+2
-9.403243E-1     1.572480E+2     1.371705E+2
-9.159679E-1     1.572447E+2     1.371770E+2
-8.926854E-1     1.572495E+2     1.371770E+2
-8.686714E-1     1.572473E+2     1.371674E+2
-8.432131E-1     1.572535E+2     1.371552E+2
-8.203177E-1     1.572298E+2     1.371458E+2
-7.957058E-1     1.572272E+2     1.371361E+2
-7.716942E-1     1.572174E+2     1.371449E+2
-7.471619E-1     1.572440E+2     1.371449E+2
-7.246919E-1     1.572440E+2     1.371646E+2
-6.993437E-1     1.572426E+2     1.371454E+2
-6.663814E-1     1.572260E+2     1.371519E+2
-6.376462E-1     1.572440E+2     1.371657E+2
-6.076427E-1     1.572402E+2     1.371540E+2
-5.783663E-1     1.572447E+2     1.371540E+2
-5.452404E-1     1.572484E+2     1.371617E+2
-5.161843E-1     1.572355E+2     1.371597E+2
-4.904370E-1     1.572355E+2     1.371565E+2
-4.656773E-1     1.572322E+2     1.371635E+2
-4.426765E-1     1.572439E+2     1.371629E+2
-4.166689E-1     1.572532E+2     1.371629E+2
-3.933930E-1     1.572505E+2     1.371669E+2
-3.702993E-1     1.572368E+2     1.371465E+2
-3.392997E-1     1.572289E+2     1.371515E+2
-3.102736E-1     1.572492E+2     1.371555E+2
-2.792978E-1     1.572407E+2     1.371555E+2
-2.550077E-1     1.572357E+2     1.371618E+2
-2.215290E-1     1.572407E+2     1.371731E+2
-1.993618E-1     1.572605E+2     1.371872E+2
-1.771069E-1     1.572726E+2     1.371644E+2
-1.492968E-1     1.572434E+2     1.371484E+2
-1.186681E-1     1.572218E+2     1.371484E+2
-9.044313E-2     1.572447E+2     1.371621E+2
-5.510473E-2     1.572546E+2     1.371621E+2
-2.959156E-2     1.572339E+2     1.371528E+2
3.744125E-3     1.572303E+2     1.371535E+2
0.000000E+0     1.572305E+2     1.371535E+2
2.498055E-2     1.572286E+2     1.371377E+2
4.863453E-2     1.571274E+2     1.370010E+2
8.889914E-2     1.569896E+2     1.370010E+2
1.147442E-1     1.569735E+2     1.369437E+2
1.399989E-1     1.569735E+2     1.369356E+2
1.676655E-1     1.569650E+2     1.369405E+2
2.009792E-1     1.569710E+2     1.369405E+2
2.286606E-1     1.569839E+2     1.369405E+2
2.599664E-1     1.570050E+2     1.369583E+2
2.871609E-1     1.570367E+2     1.369896E+2
3.160419E-1     1.570303E+2     1.369763E+2
3.476739E-1     1.570222E+2     1.369763E+2
3.750916E-1     1.570222E+2     1.369899E+2
4.069877E-1     1.570252E+2     1.369943E+2
4.456520E-1     1.570441E+2     1.369943E+2
4.716849E-1     1.570437E+2     1.370021E+2
4.954953E-1     1.570513E+2     1.370173E+2
5.196652E-1     1.570615E+2     1.370135E+2
5.422177E-1     1.570735E+2     1.370280E+2
5.671186E-1     1.570838E+2     1.370280E+2
5.912495E-1     1.570838E+2     1.370303E+2
6.139064E-1     1.570850E+2     1.370424E+2
6.409955E-1     1.571051E+2     1.370631E+2
6.650753E-1     1.571185E+2     1.370641E+2
6.966281E-1     1.571250E+2     1.370627E+2
7.229319E-1     1.571240E+2     1.370627E+2
7.519765E-1     1.571187E+2     1.370597E+2
7.789145E-1     1.571102E+2     1.370666E+2
8.089542E-1     1.571235E+2     1.371002E+2
8.412862E-1     1.571688E+2     1.370949E+2
8.746705E-1     1.571547E+2     1.370949E+2
9.050941E-1     1.571589E+2     1.370949E+2
9.351687E-1     1.571450E+2     1.370899E+2
9.653926E-1     1.571450E+2     1.370801E+2
9.955769E-1     1.571482E+2     1.370919E+2
1.026768E+0     1.571594E+2     1.371059E+2
1.056355E+0     1.571594E+2     1.371059E+2
1.087818E+0     1.571682E+2     1.371028E+2
1.124499E+0     1.571905E+2     1.371028E+2
1.151149E+0     1.571812E+2     1.371174E+2
1.175453E+0     1.571789E+2     1.371107E+2
1.200048E+0     1.571653E+2     1.371046E+2
1.230708E+0     1.571756E+2     1.371081E+2
1.254995E+0     1.571971E+2     1.371081E+2
1.288755E+0     1.571938E+2     1.371176E+2
1.323000E+0     1.571951E+2     1.371167E+2
1.348988E+0     1.571984E+2     1.371167E+2
1.378985E+0     1.572012E+2     1.371337E+2
1.405828E+0     1.572158E+2     1.371471E+2
1.436415E+0     1.572187E+2     1.371471E+2
1.466716E+0     1.572177E+2     1.371476E+2
1.495949E+0     1.572137E+2     1.371330E+2
1.520998E+0     1.572063E+2     1.371415E+2
1.549709E+0     1.572136E+2     1.371381E+2
1.575439E+0     1.572283E+2     1.371487E+2
1.598956E+0     1.572231E+2     1.371487E+2
1.621737E+0     1.572125E+2     1.371429E+2
1.645981E+0     1.572078E+2     1.371331E+2
1.676127E+0     1.572015E+2     1.371329E+2
1.702072E+0     1.572052E+2     1.371413E+2
1.730062E+0     1.572052E+2     1.371366E+2
1.765609E+0     1.572287E+2     1.371417E+2
1.793965E+0     1.572178E+2     1.371417E+2
1.818905E+0     1.572205E+2     1.371438E+2
1.846201E+0     1.572307E+2     1.371500E+2
1.879060E+0     1.572198E+2     1.371653E+2
1.906088E+0     1.572340E+2     1.371653E+2
1.933971E+0     1.572321E+2     1.371507E+2
1.966735E+0     1.572059E+2     1.371336E+2
2.007742E+0     1.572137E+2     1.371478E+2
2.046148E+0     1.572327E+2     1.371646E+2
2.083651E+0     1.572355E+2     1.371646E+2
2.110137E+0     1.572150E+2     1.371465E+2
2.133751E+0     1.572153E+2     1.371508E+2
2.158225E+0     1.572291E+2     1.371608E+2
2.193651E+0     1.572372E+2     1.371547E+2
2.227712E+0     1.572393E+2     1.371547E+2
2.255342E+0     1.572325E+2     1.371592E+2
2.288132E+0     1.572283E+2     1.371490E+2
2.323811E+0     1.572152E+2     1.371449E+2
2.350100E+0     1.572311E+2     1.371522E+2
2.380084E+0     1.572522E+2     1.371666E+2
2.404593E+0     1.572522E+2     1.371666E+2
2.437769E+0     1.572413E+2     1.371570E+2
2.468480E+0     1.572413E+2     1.371554E+2
2.495861E+0     1.572362E+2     1.371585E+2
2.527946E+0     1.572413E+2     1.371583E+2
2.554851E+0     1.572291E+2     1.371583E+2
2.577620E+0     1.572159E+2     1.371456E+2
2.602900E+0     1.572193E+2     1.371470E+2
2.631590E+0     1.572193E+2     1.371616E+2
2.655571E+0     1.572365E+2     1.371565E+2
2.679733E+0     1.572239E+2     1.371523E+2
2.706827E+0     1.572346E+2     1.371523E+2
2.730121E+0     1.572384E+2     1.371626E+2
2.761377E+0     1.572379E+2     1.371590E+2
2.789275E+0     1.572363E+2     1.371584E+2
2.824138E+0     1.572345E+2     1.371581E+2
2.849780E+0     1.572345E+2     1.371635E+2
2.877197E+0     1.572408E+2     1.371635E+2
2.904247E+0     1.572349E+2     1.371484E+2
2.936780E+0     1.572402E+2     1.371552E+2
2.969089E+0     1.572502E+2     1.371679E+2
2.992320E+0     1.572354E+2     1.371650E+2
3.017349E+0     1.572461E+2     1.371586E+2
