/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 2.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.500000E+0     1.572263E+2     1.371427E+2
-1.475115E+0     1.572217E+2     1.371478E+2
-1.441983E+0     1.572378E+2     1.371510E+2
-1.411416E+0     1.572271E+2     1.371510E+2
-1.384109E+0     1.572176E+2     1.371430E+2
-1.353809E+0     1.572259E+2     1.371525E+2
-1.324381E+0     1.572408E+2     1.371544E+2
-1.294011E+0     1.572450E+2     1.371544E+2
-1.264846E+0     1.572450E+2     1.371638E+2
-1.233713E+0     1.572246E+2     1.371530E+2
-1.203330E+0     1.572393E+2     1.371594E+2
-1.173257E+0     1.572251E+2     1.371468E+2
-1.145826E+0     1.572478E+2     1.371673E+2
-1.115824E+0     1.572557E+2     1.371664E+2
-1.079666E+0     1.572426E+2     1.371583E+2
-1.058055E+0     1.572426E+2     1.371447E+2
-1.032220E+0     1.572389E+2     1.371447E+2
-1.007139E+0     1.572377E+2     1.371553E+2
-9.738464E-1     1.572225E+2     1.371559E+2
-9.444075E-1     1.572466E+2     1.371559E+2
-9.153657E-1     1.572439E+2     1.371706E+2
-8.913426E-1     1.572232E+2     1.371448E+2
-8.622737E-1     1.572352E+2     1.371544E+2
-8.319588E-1     1.572352E+2     1.371428E+2
-8.014259E-1     1.572209E+2     1.371679E+2
-7.740874E-1     1.572406E+2     1.371376E+2
-7.369003E-1     1.572401E+2     1.371376E+2
-7.106843E-1     1.572555E+2     1.371749E+2
-6.815348E-1     1.572535E+2     1.371576E+2
-6.480331E-1     1.572407E+2     1.371567E+2
-6.212068E-1     1.572379E+2     1.371567E+2
-5.935311E-1     1.572374E+2     1.371542E+2
-5.604172E-1     1.572457E+2     1.371498E+2
-5.343409E-1     1.572254E+2     1.371355E+2
-5.090461E-1     1.572139E+2     1.371355E+2
-4.828949E-1     1.572340E+2     1.371495E+2
-4.504004E-1     1.572316E+2     1.371495E+2
-4.213214E-1     1.572339E+2     1.371489E+2
-3.880224E-1     1.572381E+2     1.371573E+2
-3.641453E-1     1.572320E+2     1.371593E+2
-3.416953E-1     1.572413E+2     1.371551E+2
-3.144164E-1     1.572422E+2     1.371616E+2
-2.825799E-1     1.572477E+2     1.371616E+2
-2.515554E-1     1.572407E+2     1.371603E+2
-2.165833E-1     1.572508E+2     1.371727E+2
-1.846027E-1     1.572545E+2     1.371629E+2
-1.593437E-1     1.572545E+2     1.371629E+2
-1.344094E-1     1.572378E+2     1.371570E+2
