/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 2.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.500000E+0     1.572587E+2     1.371630E+2
-1.474285E+0     1.572545E+2     1.371725E+2
-1.448309E+0     1.572405E+2     1.371586E+2
-1.414690E+0     1.572319E+2     1.371819E+2
-1.387821E+0     1.572319E+2     1.371819E+2
-1.357859E+0     1.572614E+2     1.371819E+2
-1.326839E+0     1.572694E+2     1.371717E+2
-1.294670E+0     1.572595E+2     1.371736E+2
-1.264529E+0     1.572588E+2     1.371738E+2
-1.240623E+0     1.572540E+2     1.371593E+2
-1.211472E+0     1.572470E+2     1.371593E+2
-1.181292E+0     1.572456E+2     1.371644E+2
-1.149073E+0     1.572456E+2     1.371642E+2
-1.117597E+0     1.572697E+2     1.371563E+2
-1.086820E+0     1.572329E+2     1.371563E+2
-1.060179E+0     1.572422E+2     1.371590E+2
-1.030831E+0     1.572335E+2     1.371524E+2
-9.921613E-1     1.572497E+2     1.371670E+2
-9.632640E-1     1.572690E+2     1.371736E+2
-9.397101E-1     1.572690E+2     1.371652E+2
-9.142795E-1     1.572453E+2     1.371578E+2
-8.912072E-1     1.572384E+2     1.371578E+2
-8.668318E-1     1.572508E+2     1.371501E+2
-8.401690E-1     1.572727E+2     1.371864E+2
-8.117776E-1     1.572615E+2     1.371812E+2
-7.888460E-1     1.572627E+2     1.371726E+2
-7.640448E-1     1.572582E+2     1.371700E+2
-7.376180E-1     1.572589E+2     1.371700E+2
-7.153192E-1     1.572589E+2     1.371711E+2
-6.915016E-1     1.572495E+2     1.371676E+2
-6.610684E-1     1.572443E+2     1.371668E+2
-6.226168E-1     1.572547E+2     1.371575E+2
-5.988393E-1     1.572484E+2     1.371575E+2
-5.756054E-1     1.572663E+2     1.371812E+2
-5.491900E-1     1.572746E+2     1.371794E+2
-5.188155E-1     1.572659E+2     1.371693E+2
-4.889584E-1     1.572513E+2     1.371750E+2
-4.566293E-1     1.572703E+2     1.371750E+2
-4.326339E-1     1.572642E+2     1.371791E+2
-4.058270E-1     1.572716E+2     1.371791E+2
-3.801494E-1     1.572549E+2     1.371762E+2
-3.446345E-1     1.572518E+2     1.371762E+2
-3.161764E-1     1.572502E+2     1.371580E+2
-2.878084E-1     1.572502E+2     1.371607E+2
-2.588229E-1     1.572450E+2     1.371607E+2
-2.288232E-1     1.572544E+2     1.371736E+2
-1.881709E-1     1.572629E+2     1.371869E+2
-1.628690E-1     1.572715E+2     1.371775E+2
-1.400051E-1     1.572612E+2     1.371803E+2
-1.117716E-1     1.572681E+2     1.371640E+2
-8.156157E-2     1.572469E+2     1.371640E+2
-5.881548E-2     1.572469E+2     1.371659E+2
-2.713490E-2     1.572506E+2     1.371646E+2
3.139973E-3     1.572673E+2     1.371769E+2
0.000000E+0     1.572657E+2     1.371796E+2
2.450371E-2     1.572345E+2     1.371547E+2
4.943419E-2     1.571388E+2     1.371547E+2
7.196903E-2     1.570511E+2     1.370353E+2
9.595871E-2     1.570201E+2     1.369722E+2
1.189775E-1     1.570201E+2     1.369561E+2
1.412969E-1     1.569953E+2     1.369619E+2
1.723318E-1     1.569944E+2     1.369600E+2
2.002373E-1     1.570028E+2     1.369600E+2
2.265267E-1     1.570120E+2     1.369725E+2
2.574959E-1     1.570233E+2     1.369870E+2
2.903967E-1     1.570326E+2     1.369860E+2
