/* F3 - Waermeleitung in Kristallen - HZB - Hanjo Ryll, Bastian Klemke
/* Spannung am Agilent 6.667000E+0 V
/* Pulszeit am Agilent 2.000000E-2 s
/* t [s]   R1 [Ohm]  R2 [Ohm] 
-1.500000E+0     1.572372E+2     1.371286E+2
-1.470217E+0     1.572330E+2     1.371409E+2
-1.437200E+0     1.572318E+2     1.371448E+2
-1.407630E+0     1.572407E+2     1.371537E+2
-1.370914E+0     1.572329E+2     1.371408E+2
-1.334873E+0     1.572285E+2     1.371427E+2
-1.309868E+0     1.572325E+2     1.371582E+2
-1.280449E+0     1.572325E+2     1.371554E+2
-1.256092E+0     1.572322E+2     1.371554E+2
-1.231808E+0     1.572324E+2     1.371562E+2
-1.208669E+0     1.572452E+2     1.371559E+2
-1.176618E+0     1.572422E+2     1.371544E+2
-1.149867E+0     1.572341E+2     1.371493E+2
-1.123224E+0     1.572319E+2     1.371449E+2
-1.094845E+0     1.572295E+2     1.371449E+2
-1.064109E+0     1.572323E+2     1.371571E+2
-1.035423E+0     1.572345E+2     1.371533E+2
-1.001898E+0     1.572403E+2     1.371671E+2
-9.763365E-1     1.572458E+2     1.371671E+2
-9.509654E-1     1.572424E+2     1.371596E+2
-9.238663E-1     1.572436E+2     1.371596E+2
-8.966389E-1     1.572325E+2     1.371600E+2
-8.736386E-1     1.572435E+2     1.371638E+2
-8.478889E-1     1.572456E+2     1.371595E+2
-8.257003E-1     1.572456E+2     1.371653E+2
-8.031650E-1     1.572452E+2     1.371666E+2
-7.770905E-1     1.572560E+2     1.371666E+2
-7.537003E-1     1.572414E+2     1.371612E+2
-7.288775E-1     1.572335E+2     1.371524E+2
-7.001824E-1     1.572309E+2     1.371611E+2
-6.764736E-1     1.572426E+2     1.371686E+2
-6.461163E-1     1.572550E+2     1.371578E+2
-6.136866E-1     1.572342E+2     1.371578E+2
-5.865054E-1     1.572430E+2     1.371625E+2
-5.530820E-1     1.572415E+2     1.371585E+2
-5.266128E-1     1.572299E+2     1.371494E+2
-4.985828E-1     1.572254E+2     1.371496E+2
-4.657145E-1     1.572281E+2     1.371496E+2
-4.368224E-1     1.572409E+2     1.371631E+2
-4.011555E-1     1.572383E+2     1.371631E+2
-3.763866E-1     1.572383E+2     1.371558E+2
-3.508306E-1     1.572397E+2     1.371640E+2
-3.220682E-1     1.572515E+2     1.371532E+2
-2.894263E-1     1.572396E+2     1.371532E+2
-2.586222E-1     1.572249E+2     1.371532E+2
-2.311764E-1     1.572230E+2     1.371546E+2
-2.089911E-1     1.572262E+2     1.371501E+2
-1.826396E-1     1.572352E+2     1.371530E+2
-1.514335E-1     1.572352E+2     1.371493E+2
-1.206908E-1     1.572391E+2     1.371558E+2
-9.359026E-2     1.572413E+2     1.371558E+2
-6.730413E-2     1.572280E+2     1.371649E+2
-4.370165E-2     1.572318E+2     1.371582E+2
-1.947117E-2     1.572460E+2     1.371708E+2
2.868652E-3     1.572639E+2     1.371700E+2
0.000000E+0     1.572381E+2     1.371589E+2
2.569580E-2     1.572381E+2     1.371589E+2
4.915857E-2     1.572280E+2     1.371108E+2
7.313061E-2     1.570391E+2     1.369645E+2
1.021781E-1     1.569934E+2     1.369521E+2
1.257787E-1     1.569850E+2     1.369533E+2
1.499748E-1     1.569759E+2     1.369429E+2
1.711693E-1     1.569784E+2     1.369429E+2
1.942310E-1     1.569716E+2     1.369487E+2
2.202568E-1     1.569879E+2     1.369535E+2
2.502604E-1     1.569879E+2     1.369641E+2
2.801495E-1     1.569927E+2     1.369625E+2
3.081679E-1     1.570033E+2     1.369743E+2
3.411489E-1     1.570078E+2     1.369801E+2
3.767362E-1     1.570347E+2     1.369808E+2
4.005504E-1     1.570330E+2     1.370008E+2
4.259849E-1     1.570479E+2     1.370008E+2
4.561381E-1     1.570692E+2     1.370218E+2
4.867020E-1     1.570692E+2     1.370318E+2
5.229959E-1     1.570849E+2     1.370298E+2
5.506949E-1     1.570815E+2     1.370308E+2
5.728288E-1     1.570883E+2     1.370396E+2
5.978084E-1     1.570929E+2     1.370366E+2
6.296482E-1     1.570859E+2     1.370360E+2
6.515188E-1     1.570883E+2     1.370360E+2
6.782808E-1     1.570906E+2     1.370320E+2
7.021766E-1     1.570906E+2     1.370659E+2
7.259560E-1     1.571170E+2     1.370464E+2
7.547832E-1     1.570999E+2     1.370664E+2
7.816100E-1     1.571218E+2     1.370755E+2
8.116088E-1     1.571354E+2     1.370755E+2
8.405623E-1     1.571266E+2     1.370753E+2
8.802838E-1     1.571384E+2     1.370748E+2
9.045749E-1     1.571356E+2     1.370764E+2
9.344797E-1     1.571356E+2     1.370902E+2
9.673762E-1     1.571411E+2     1.370979E+2
9.958935E-1     1.571394E+2     1.370979E+2
1.025103E+0     1.571615E+2     1.370837E+2
1.052868E+0     1.571396E+2     1.370858E+2
1.079395E+0     1.571475E+2     1.370858E+2
1.109211E+0     1.571755E+2     1.371170E+2
1.144377E+0     1.571785E+2     1.371170E+2
1.167894E+0     1.571843E+2     1.371135E+2
1.208261E+0     1.571757E+2     1.371051E+2
1.245338E+0     1.571963E+2     1.371293E+2
1.278383E+0     1.571861E+2     1.371201E+2
1.315636E+0     1.571810E+2     1.371201E+2
1.343588E+0     1.572033E+2     1.371201E+2
1.375700E+0     1.572033E+2     1.371243E+2
1.401636E+0     1.572153E+2     1.371282E+2
1.428260E+0     1.571848E+2     1.371173E+2
1.460665E+0     1.571921E+2     1.371148E+2
1.492844E+0     1.571948E+2     1.371148E+2
1.524582E+0     1.571942E+2     1.371287E+2
1.555302E+0     1.572033E+2     1.371114E+2
1.581643E+0     1.571717E+2     1.371212E+2
1.607635E+0     1.571717E+2     1.371431E+2
1.639998E+0     1.571922E+2     1.371441E+2
1.668181E+0     1.572022E+2     1.371383E+2
1.704731E+0     1.572018E+2     1.371454E+2
1.728197E+0     1.572158E+2     1.371438E+2
1.760286E+0     1.572137E+2     1.371492E+2
1.790662E+0     1.572176E+2     1.371458E+2
1.819263E+0     1.572176E+2     1.371458E+2
1.846144E+0     1.572219E+2     1.371466E+2
1.877917E+0     1.572094E+2     1.371345E+2
1.900624E+0     1.572232E+2     1.371453E+2
1.925544E+0     1.572164E+2     1.371459E+2
1.960717E+0     1.572162E+2     1.371459E+2
1.992682E+0     1.572129E+2     1.371455E+2
2.024970E+0     1.572311E+2     1.371522E+2
2.048437E+0     1.572311E+2     1.371471E+2
2.079825E+0     1.572272E+2     1.371592E+2
2.109289E+0     1.572330E+2     1.371518E+2
2.139802E+0     1.572288E+2     1.371504E+2
2.172367E+0     1.572369E+2     1.371527E+2
2.198324E+0     1.572217E+2     1.371448E+2
2.224416E+0     1.572174E+2     1.371638E+2
2.256396E+0     1.572383E+2     1.371464E+2
2.284918E+0     1.572206E+2     1.371464E+2
2.323625E+0     1.572173E+2     1.371453E+2
2.347604E+0     1.572031E+2     1.371402E+2
2.371639E+0     1.572165E+2     1.371459E+2
2.396064E+0     1.572259E+2     1.371499E+2
2.419348E+0     1.572102E+2     1.371494E+2
2.443916E+0     1.572327E+2     1.371494E+2
2.470500E+0     1.572143E+2     1.371530E+2
2.493922E+0     1.572143E+2     1.371573E+2
2.517075E+0     1.572272E+2     1.371635E+2
2.540740E+0     1.572351E+2     1.371551E+2
2.568689E+0     1.572291E+2     1.371596E+2
2.599858E+0     1.572348E+2     1.371596E+2
2.630154E+0     1.572352E+2     1.371624E+2
2.656534E+0     1.572243E+2     1.371403E+2
2.685371E+0     1.572233E+2     1.371656E+2
2.715747E+0     1.572403E+2     1.371422E+2
2.749792E+0     1.572178E+2     1.371587E+2
2.776850E+0     1.572293E+2     1.371587E+2
2.804894E+0     1.572380E+2     1.371502E+2
2.827926E+0     1.572240E+2     1.371438E+2
2.852689E+0     1.572185E+2     1.371544E+2
2.885010E+0     1.572285E+2     1.371637E+2
2.921062E+0     1.572510E+2     1.371637E+2
2.946293E+0     1.572510E+2     1.371637E+2
2.969313E+0     1.572278E+2     1.371518E+2
3.001704E+0     1.572425E+2     1.371642E+2
